Heat demand in W
1460.14
1674.18
1857.63
2051.90
2215.79
2389.90
2512.23
2622.54
2255.77
2261.74
2972.20
2942.64
3018.62
2976.34
2994.29
3015.11
3102.36
3213.64
3228.03
3271.35
3325.79
3354.30
3387.86
3045.49
3554.35
3610.41
3665.57
3741.78
3805.29
3854.19
3864.25
3892.35
3988.19
4049.55
4015.70
3913.53
3829.55
3804.95
3866.54
3881.85
3672.63
3800.66
4013.06
4085.23
4118.32
4166.79
4212.44
4304.67
4479.70
4551.41
4578.81
4621.67
4700.48
4744.55
4815.49
4855.86
4964.55
5009.54
4889.89
4693.99
4570.66
4466.28
4425.95
4405.50
4344.18
3918.45
4300.87
4259.34
4370.72
4366.39
4426.40
4518.03
4580.19
4542.00
4589.29
4588.46
4600.42
4587.76
4629.28
4619.15
4576.06
4599.78
4142.02
4393.10
4356.28
4325.77
4257.13
4233.52
4179.75
4129.15
4092.63
3945.23
3926.99
3905.40
3924.93
3920.74
3925.31
3907.24
3897.63
3848.43
3825.17
3802.04
3806.02
3791.58
3840.82
3845.40
3844.25
3817.92
3703.89
3185.92
3624.17
3616.46
3513.75
3370.36
3441.97
3415.71
2971.64
3283.81
3261.82
3377.53
3406.45
3360.47
3379.37
3351.55
3336.03
3312.84
3295.73
3263.76
2739.90
3068.31
2630.66
2915.59
2975.30
2887.59
2977.40
2947.85
2862.86
2461.10
2845.83
2782.16
2250.52
2663.19
2604.77
2675.86
2759.90
2735.37
2715.49
2708.77
2728.88
2731.40
2742.42
2748.16
2840.42
2866.84
2505.93
2675.62
2600.43
2593.62
2589.36
2480.90
2394.85
2028.68
2435.11
2089.38
2516.08
2591.98
2632.81
2770.47
2817.80
2884.72
2849.84
2874.28
2919.02
2945.23
2980.65
3001.91
3078.13
3080.09
2615.81
2811.92
2718.48
2388.19
2138.33
2681.97
2236.96
2556.81
2641.67
2734.46
2656.30
2242.02
2228.61
2705.95
2732.28
2737.74
2741.48
2729.03
2735.17
2715.64
2705.37
2707.61
2781.40
2268.21
2786.29
2566.90
2674.20
2649.10
2734.54
2641.95
2676.61
2742.58
2853.56
2867.24
2799.07
2811.20
2873.36
2870.07
2942.05
2955.79
2952.67
2967.55
2988.76
3024.55
3016.37
3030.04
3112.87
3089.64
3067.78
2579.73
2817.62
2798.94
2720.06
2606.24
2634.65
2150.93
2641.92
2660.24
2593.17
2519.30
2485.02
2549.84
2537.67
2522.96
2493.24
2475.94
2433.06
2391.75
2391.43
2295.08
2308.88
2254.00
2163.60
2213.39
2176.07
2130.40
2120.02
2089.30
2005.11
1211.61
1955.05
2010.37
2117.40
2097.70
1727.47
2238.75
2455.79
2453.47
2496.07
