0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
5543.53
1918.37
8309.16
6669.86
9769.54
10390.74
4150.74
2925.76
5196.79
2474.18
3258.53
4681.15
1306.47
3548.70
1221.77
1286.93
1448.74
0.00
779.43
1004.51
0.00
0.00
1057.41
2568.44
1672.73
0.00
2023.42
320.87
1555.70
0.00
1465.78
0.00
1018.88
0.00
1247.68
31.29
1213.40
1059.79
0.00
1450.36
0.00
0.00
0.00
906.41
365.68
1252.09
2043.64
1370.48
1179.80
337.90
1479.73
719.70
688.50
1474.60
505.39
2119.82
1638.96
1996.44
855.83
1352.27
647.47
1095.50
0.00
1652.68
0.00
997.69
733.59
177.71
1001.86
0.00
1178.43
68.27
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
4263.91
6394.96
3414.79
3790.71
4320.36
3147.56
840.55
3219.75
2774.11
613.74
0.00
1428.47
28.76
792.35
0.00
0.00
946.15
0.00
0.00
54.78
0.00
0.00
0.00
0.00
0.00
0.00
1120.33
0.00
293.57
2146.71
844.59
2785.19
0.00
2305.56
508.45
993.39
0.00
0.00
999.12
3726.13
1298.41
3898.27
975.67
1357.51
0.00
0.00
0.00
833.71
1322.08
2173.83
232.46
0.00
1679.37
4755.64
0.00
0.00
2533.76
488.99
3580.70
1980.23
800.93
1235.49
2221.22
151.82
858.37
808.04
503.16
0.00
306.27
897.05
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
517.74
167.10
1736.04
2831.88
978.80
0.00
0.00
0.00
2017.98
2940.35
7416.27
5414.32
1776.56
768.88
4476.78
7310.58
3583.76
938.81
1549.94
1017.54
0.00
2208.69
2728.16
695.45
0.00
0.00
0.00
0.00
0.00
0.00
636.77
0.00
0.00
0.00
0.00
0.00
617.77
1825.89
844.15
0.00
0.00
1772.42
1137.75
2699.62
383.39
