Heat demand in W
1765.72
2022.91
2268.35
2502.81
2700.75
2885.88
3032.78
3165.25
3397.44
3493.86
3626.40
3667.45
3749.24
3787.26
3807.46
3734.23
3713.46
3727.99
3818.36
4095.37
4182.16
3378.81
4137.81
4271.48
4315.00
4380.30
4444.65
4534.33
4608.90
4666.07
4703.68
4737.22
4688.05
4876.08
4834.07
4710.26
4518.48
4573.92
4646.87
4613.10
4422.97
4547.48
4704.14
4765.32
4940.69
5060.59
5201.24
5302.49
5396.62
5482.46
5515.19
5593.35
5688.85
5742.63
5801.66
5849.77
5890.87
6014.20
5870.16
5719.51
5516.84
5392.11
5344.12
5293.04
5226.50
5180.23
5203.12
5293.70
5313.05
5379.88
5360.09
5440.25
5537.11
5565.26
5566.99
5565.33
5560.50
5543.97
5619.78
5607.60
5445.64
5513.65
5461.14
5345.59
5276.12
5196.84
5175.37
5009.51
4922.13
4922.07
4829.97
4826.28
4809.06
4745.04
4692.71
4768.71
4737.46
4715.34
4703.40
4676.38
4649.47
4622.67
4595.96
4507.49
4494.94
4636.06
4616.36
4438.55
4279.90
4168.32
4204.31
4115.01
4113.68
4151.31
4107.79
4094.52
4074.69
4052.73
4072.27
4005.96
4101.18
4094.57
4086.26
4052.26
4033.03
4004.67
3983.62
3865.65
2408.37
3650.56
3603.76
3339.37
3531.43
3513.05
3452.80
3461.74
3397.49
3441.50
3475.86
3422.56
3325.65
3266.09
3319.19
3210.35
3361.22
3361.68
3337.52
3329.13
3321.29
3322.70
3334.40
3339.87
3247.62
3292.48
3221.18
3257.90
3167.87
3128.13
3029.16
2945.26
2926.01
3005.03
3115.69
3236.58
3308.07
3296.15
3335.21
3425.84
3460.85
3537.31
3520.82
3548.04
3599.73
3593.20
3639.76
3662.55
3621.62
3598.87
3476.71
3431.22
2942.06
3200.78
3208.62
3353.22
3246.47
3134.86
3123.25
3158.57
3250.90
3192.35
3340.67
3342.98
3369.74
3371.81
3372.10
3353.26
3356.95
3360.40
3346.14
3297.21
3224.23
3230.82
3214.01
3093.24
3174.36
3168.57
3194.82
3060.71
3139.04
3149.01
3266.24
3298.64
3331.60
3317.78
3470.06
3479.81
3538.11
3555.47
3552.58
