Electricity demand in W
42.70
42.70
172.26
42.70
197.60
197.60
42.70
223.61
207.68
42.70
42.70
42.70
327.17
42.70
42.70
197.60
42.70
172.26
42.70
197.60
42.70
42.70
172.26
327.17
42.70
42.70
188.74
188.74
42.70
188.74
188.74
157.06
94.72
263.38
278.15
324.93
1940.13
161.51
1698.30
100.71
499.50
2015.40
478.74
312.56
1946.21
356.45
499.50
188.74
42.70
181.23
42.70
167.00
167.00
181.23
42.70
42.70
1823.90
42.70
305.53
305.53
167.00
42.70
42.70
42.70
181.23
167.00
1521.39
332.51
189.65
377.96
763.56
1054.39
68.71
141.54
42.70
211.45
42.70
42.70
347.19
118.56
187.91
1848.72
269.45
243.31
42.70
172.74
310.29
42.70
183.16
319.30
2253.32
443.62
710.86
463.14
609.13
381.50
42.70
172.43
179.44
42.70
42.70
179.44
309.18
42.70
42.70
385.06
42.70
42.70
179.44
495.95
298.82
1969.60
443.22
1195.45
42.70
42.70
172.43
1373.75
100.71
100.71
42.70
42.70
204.49
42.70
42.70
341.01
179.23
1698.30
100.71
64.37
78.68
179.23
42.70
197.10
252.47
322.78
415.81
376.02
342.99
1907.32
257.71
211.75
183.58
1943.20
42.70
155.04
42.70
187.66
155.04
42.70
391.89
42.70
1885.22
282.10
253.84
1415.71
198.87
223.63
78.68
1724.31
126.71
516.84
197.81
320.22
86.05
373.43
254.59
223.81
42.70
42.70
181.99
42.70
42.70
42.70
181.99
141.03
1848.65
390.69
42.70
42.70
289.92
100.71
100.71
42.70
181.99
301.18
161.88
42.70
181.99
167.04
1886.36
2112.20
42.70
42.70
154.37
316.28
42.70
154.37
154.37
230.62
2403.38
592.98
336.95
277.13
1938.61
474.68
187.40
482.82
364.09
1858.69
439.47
455.52
1847.85
491.27
42.70
42.70
42.70
42.70
180.56
42.70
155.62
42.70
155.62
68.71
419.07
415.93
509.23
245.58
2083.13
1941.72
205.19
341.50
433.65
100.71
475.46
469.93
395.68
233.43
256.50
155.62
42.70
319.33
42.70
42.70
187.50
187.50
162.45
203.11
346.19
174.53
187.50
42.70
319.33
42.70
42.70
187.50
187.50
42.70
174.53
42.70
280.73
127.23
42.70
1066.56
103.39
198.37
42.70
42.70
160.92
42.70
316.58
42.70
42.70
160.92
198.37
42.70
68.71
148.03
156.65
129.39
345.45
2066.42
473.06
449.47
362.77
1853.97
100.71
160.92
42.70
42.70
169.52
198.43
169.52
169.52
352.13
88.93
1596.02
303.14
409.78
446.30
1344.66
129.39
165.94
198.45
259.13
621.41
481.11
367.50
2212.46
327.98
487.31
256.44
42.70
42.70
196.71
165.79
165.79
165.79
42.70
196.71
42.70
1776.36
1846.98
256.83
1863.15
162.84
253.38
428.05
2029.16
402.82
386.11
378.20
582.49
385.57
2098.06
486.62
42.70
323.21
42.70
42.70
42.70
42.70
210.32
152.35
268.95
247.24
648.14
275.02
122.02
192.32
166.32
294.33
612.78
316.91
2095.17
285.46
284.12
1371.80
166.32
166.32
42.70
307.26
42.70
42.70
42.70
535.36
234.82
304.46
356.98
100.71
42.70
365.93
107.29
181.79
144.84
1674.64
427.08
284.35
238.98
318.10
170.06
1862.46
510.38
2008.61
42.70
84.70
42.70
146.20
200.63
146.20
42.70
42.70
200.63
42.70
42.70
42.70
200.63
1698.30
258.63
607.74
1559.92
458.49
2142.33
437.56
387.89
1927.91
3683.47
146.20
42.70
42.70
42.70
42.70
184.41
42.70
184.41
42.70
42.70
184.41
42.70
42.70
184.41
184.41
159.15
2140.07
361.89
585.26
472.46
100.71
384.56
1258.66
42.70
42.70
42.70
42.70
42.70
42.70
42.70
42.70
203.09
42.70
125.48
412.03
320.56
426.04
461.15
579.70
280.57
79.96
42.70
64.37
1808.03
281.53
392.89
370.75
600.59
364.76
42.70
200.99
42.70
42.70
42.70
175.00
200.99
200.99
95.83
269.88
42.70
175.00
305.06
156.55
305.06
374.41
42.70
42.70
42.70
207.46
411.28
331.67
447.70
490.43
42.70
42.70
42.70
341.84
42.70
42.70
204.18
395.37
248.71
341.84
341.84
154.65
42.70
42.70
204.18
204.18
42.70
42.70
42.70
204.18
42.70
236.50
513.77
238.36
42.70
163.24
42.70
42.70
42.70
163.24
42.70
60.04
211.75
255.96
337.45
42.70
337.45
163.24
42.70
42.70
42.70
42.70
312.33
1656.97
236.55
627.01
543.84
221.64
42.70
208.83
208.83
42.70
42.70
208.83
42.70
42.70
42.70
326.90
326.90
208.83
42.70
52.15
42.70
112.05
325.86
146.73
508.02
315.99
585.40
287.55
336.88
192.60
42.70
330.95
188.70
42.70
184.95
42.70
42.70
42.70
314.99
196.07
242.96
42.70
184.95
188.70
188.70
42.70
184.95
1007.43
277.33
1767.66
375.96
717.19
455.54
375.28
42.70
42.70
42.70
169.41
42.70
42.70
107.72
362.81
42.70
42.70
149.41
276.12
42.70
42.70
149.41
149.41
169.41
149.41
256.49
42.70
42.70
42.70
325.22
249.05
42.70
211.29
302.54
305.83
42.70
42.70
195.01
150.23
150.23
220.41
219.09
267.25
323.72
325.25
375.24
195.01
42.70
42.70
485.19
321.76
60.04
278.24
208.23
208.23
47.90
231.43
374.03
42.70
42.70
173.42
205.40
68.71
217.39
178.73
111.45
3542.40
546.27
630.22
42.70
42.70
173.42
434.18
317.87
340.42
369.89
618.87
535.99
1975.82
42.70
148.11
42.70
42.70
250.53
148.11
42.70
1776.33
943.66
210.35
116.39
181.18
1708.52
239.18
239.18
128.26
1132.50
206.12
381.78
459.64
331.39
369.12
438.67
486.05
42.70
207.77
42.70
167.21
42.70
167.21
42.70
42.70
42.70
42.70
207.77
42.70
332.27
42.70
42.70
42.70
42.70
100.71
654.43
271.65
1932.97
341.36
243.31
207.77
42.70
207.20
207.20
186.87
42.70
42.70
351.36
233.20
133.73
1988.88
308.55
42.70
78.68
252.70
244.52
64.37
1745.98
100.71
288.73
100.71
387.47
351.36
42.70
42.70
42.70
191.60
42.70
333.41
42.70
42.70
42.70
210.52
191.60
99.92
196.19
100.71
100.71
191.60
42.70
110.29
469.54
437.40
302.59
554.91
297.86
2017.17
270.63
186.18
42.70
199.41
42.70
42.70
42.70
322.17
199.41
165.46
42.70
322.17
177.93
165.46
42.70
199.41
199.41
154.87
42.70
42.70
371.16
546.00
100.71
42.70
199.41
42.70
42.70
42.70
312.81
42.70
68.71
177.60
42.70
42.70
177.60
42.70
42.70
42.70
312.81
235.92
100.71
42.70
42.70
63.85
328.67
2053.37
322.14
272.81
42.70
42.70
42.70
42.70
42.70
42.70
301.34
42.70
42.70
42.70
253.71
1831.38
243.70
195.43
97.13
112.03
287.04
148.03
219.96
423.59
1878.25
375.96
473.04
296.63
244.62
380.23
42.70
316.51
179.04
42.70
179.04
179.04
42.70
42.70
42.70
42.70
316.51
42.70
2707.60
238.17
42.70
51.90
238.17
109.90
177.43
396.18
1842.80
422.19
343.30
227.13
75.21
42.70
42.70
42.70
198.42
42.70
42.70
68.71
104.69
42.70
294.91
42.70
240.55
209.89
464.30
154.08
198.42
42.70
260.68
219.10
587.28
234.94
259.43
210.58
42.70
42.70
42.70
302.82
42.70
42.70
42.70
186.80
378.98
158.73
42.70
42.70
145.05
145.05
1811.30
203.05
645.20
244.80
318.60
186.80
1914.17
582.04
502.63
442.84
42.70
42.70
185.40
42.70
167.40
42.70
185.40
1698.30
239.65
344.99
295.60
181.65
190.95
42.70
1796.88
225.40
42.70
100.71
279.06
458.11
269.26
1963.88
366.66
471.12
42.70
194.20
42.70
194.20
323.31
42.70
42.70
171.80
132.21
261.09
319.16
379.63
42.70
194.20
323.31
42.70
336.36
360.34
250.02
195.69
320.75
559.89
537.41
490.24
42.70
162.23
42.70
42.70
185.12
42.70
162.23
116.39
302.07
474.83
443.36
187.40
126.71
110.51
1817.83
220.23
42.70
42.70
42.70
162.23
42.70
304.64
177.74
42.70
42.70
42.70
42.70
207.08
42.70
42.70
42.70
154.57
103.39
302.44
1935.45
286.66
207.08
42.70
42.70
207.08
1333.97
472.06
412.03
409.18
571.96
483.93
1837.01
603.99
42.70
151.21
42.70
42.70
287.06
42.70
151.21
42.70
125.31
428.55
100.71
100.71
42.70
42.70
287.06
42.70
42.70
196.79
249.49
42.70
262.64
394.34
42.70
42.70
42.70
306.58
42.70
42.70
42.70
178.25
221.60
1701.98
133.73
362.83
480.10
191.81
248.69
99.15
1962.18
260.12
726.08
245.05
332.49
1953.79
100.71
229.03
511.01
318.01
42.70
42.70
193.71
42.70
42.70
42.70
42.70
193.71
233.43
265.94
207.42
226.41
212.39
152.22
144.05
251.71
323.94
382.26
450.71
416.15
379.19
2499.89
42.70
1985.74
42.70
42.70
42.70
42.70
42.70
203.46
783.59
78.61
223.36
352.83
389.09
1625.21
179.08
42.70
145.45
42.70
42.70
42.70
145.45
150.55
439.87
249.37
411.36
272.70
42.70
42.70
42.70
42.70
42.70
42.70
42.70
201.32
228.66
42.70
357.84
42.70
163.09
100.71
208.51
100.71
100.71
357.84
42.70
2086.11
449.09
594.32
1955.80
486.47
42.70
42.70
42.70
42.70
159.42
42.70
42.70
193.95
193.95
235.27
193.95
42.70
42.70
193.95
54.67
159.42
171.38
1797.19
2023.22
374.68
332.66
235.08
433.30
2258.70
42.70
325.16
42.70
42.70
42.70
325.16
184.98
274.77
42.70
42.70
42.70
42.70
184.98
42.70
182.88
42.70
42.70
42.70
42.70
42.70
124.55
215.14
394.44
42.70
42.70
150.29
42.70
42.70
42.70
42.70
303.00
150.29
264.76
117.69
42.70
42.70
195.41
195.41
42.70
42.70
150.29
150.29
42.70
42.70
138.06
127.19
42.70
195.41
42.70
42.70
197.58
175.87
42.70
42.70
42.70
42.70
1698.30
110.62
721.53
42.70
42.70
42.70
2085.59
2783.39
100.71
719.00
436.97
593.39
415.14
377.81
470.16
402.05
42.70
181.96
42.70
42.70
181.96
42.70
340.12
340.12
181.96
90.38
1940.51
260.15
658.95
100.71
100.71
42.70
200.86
