Heat demand in W
7943.56
8855.56
9801.65
10714.03
11358.79
12050.47
12512.74
12199.93
13828.51
13828.71
14615.39
14464.81
14284.94
14290.14
14975.06
14375.85
14878.12
15115.42
15053.17
15403.85
15456.27
15020.22
15365.45
15363.78
16509.74
16556.38
16902.32
17293.01
17564.47
17817.82
17886.46
17968.86
18082.66
18594.63
18329.62
17649.83
16911.46
17264.61
16417.82
17110.81
16797.95
17329.77
17913.35
18067.29
18233.83
17803.71
17799.75
19522.23
20429.76
20767.65
20875.99
21204.17
21612.01
21784.10
22010.64
21829.74
22658.74
22317.34
21623.85
20823.82
20308.95
19322.03
19330.38
19798.66
19444.66
19226.81
18503.51
19741.55
19134.78
19407.04
20010.48
20543.57
20641.44
20728.73
20702.90
20693.63
20680.08
20664.87
21013.77
20811.13
20564.59
20985.45
20103.51
20357.20
20014.25
19722.42
19863.80
19269.72
18728.68
18169.65
17907.66
17067.70
16882.61
16449.67
16484.37
16418.29
17203.18
17126.82
17080.61
17008.81
16928.34
16794.83
16647.09
16563.67
17025.37
16942.85
16452.37
16866.22
16566.14
16586.54
16665.40
16064.73
15911.34
14975.74
14099.32
14123.67
14893.75
14452.87
13829.10
14665.13
14958.68
14842.43
14823.42
14696.44
14562.12
14430.69
14325.81
14222.89
14336.51
13582.28
13022.75
12264.31
12626.56
12017.15
12194.63
12112.25
11226.56
11268.48
11883.24
12226.38
11114.80
11316.69
10237.75
10410.92
11777.07
11761.14
11717.82
11674.36
11697.19
11670.02
11507.45
11726.12
12305.86
12461.61
11364.26
11331.20
10999.83
10292.61
10613.00
10041.57
9723.30
9583.28
10341.44
9834.17
11028.85
10406.43
11171.87
11267.90
12342.33
12693.86
12594.38
12734.02
12978.31
12937.03
13099.24
12921.84
13189.74
13338.36
13240.86
13157.94
12359.54
11833.37
11149.91
11945.90
11225.96
10690.11
10712.95
10976.61
11260.55
10687.11
11565.13
10766.43
11982.98
11912.36
11983.86
11881.19
11962.70
11963.12
11935.07
11898.61
11418.47
12157.07
12084.08
11792.63
11363.59
11612.18
12252.53
11490.25
11526.67
11300.43
12377.80
12174.51
11401.86
12069.07
11680.32
11511.21
12869.86
12876.79
12801.98
12926.31
13075.62
13255.40
12876.63
12837.80
13729.95
14319.25
13718.60
13299.44
12108.55
12266.36
10964.75
10930.37
10711.80
10501.92
11569.39
11471.77
10855.23
10319.92
10063.16
9885.26
10686.35
10528.76
10455.34
10396.51
10282.97
10008.44
10064.84
9285.96
9720.04
9871.58
9245.11
9130.34
8869.28
8457.87
8452.78
8497.84
6770.33
7551.43
7621.80
8374.92
8990.23
8274.30
9015.61
9773.06
10861.77
10896.39
11093.40
11238.48
11322.74
11520.26
11433.33
11594.66
11912.42
12043.87
11616.67
11717.75
11351.18
11583.78
12051.86
13020.79
12722.86
11864.47
12479.61
12241.37
12195.74
12268.21
11657.88
11824.53
12442.35
12453.76
12543.70
12550.52
12391.64
12581.42
12589.08
12108.29
12429.90
11895.91
10848.00
10663.25
10094.14
9606.69
9478.49
9655.33
9828.34
8951.34
9182.96
10315.52
10133.19
10016.02
9616.22
10198.36
11144.70
11365.45
11534.27
11734.94
11833.12
12046.72
12414.29
12633.17
12728.72
12998.66
12268.81
12148.98
11459.04
11299.09
11501.80
11711.15
11933.91
11915.55
11960.63
11921.83
11581.55
12453.73
12589.50
12718.90
13463.63
13588.50
14338.91
14543.89
14538.95
14565.37
14354.99
14077.24
14631.42
15154.88
14306.73
14407.26
13792.81
13343.80
13807.16
13744.87
13116.22
11592.87
12956.58
13114.59
13040.26
11756.60
12429.89
13024.96
13220.93
13186.46
13178.09
13594.96
13515.74
13415.15
13340.57
13149.85
13795.55
13948.13
13393.25
13103.72
12697.68
13188.03
13250.60
12304.75
11746.81
10455.20
11617.49
11487.73
11895.29
11582.97
11186.51
11327.78
12431.87
12427.60
12637.65
12888.35
12929.79
13153.40
13348.89
12953.69
13755.98
13866.85
13751.78
13987.44
13505.17
13118.68
13027.01
12474.42
12435.25
13134.78
12153.02
13122.27
13408.28
12953.71
12838.95
12932.88
14133.95
14167.93
14145.22
14239.22
14475.36
14548.37
14651.37
14558.74
15388.96
15280.30
15153.47
15248.82
15582.43
15240.53
15179.21
15543.92
15242.45
14595.25
16022.88
15348.07
14965.34
16403.45
16104.60
15954.90
17045.18
17224.23
17209.36
17137.91
17109.15
17086.52
16971.35
16873.47
17427.34
17155.25
16884.10
17028.52
16663.86
16836.60
16377.31
15524.32
15359.60
15169.54
14303.97
13785.02
13786.20
12146.93
12312.13
12251.57
12829.36
12596.79
12420.98
12248.23
12234.35
12196.50
12399.61
13086.08
12847.18
13433.77
13895.24
13774.33
13419.72
13300.85
12784.43
13170.18
13230.77
13481.75
13447.82
14472.94
14041.65
14386.62
14691.69
15295.01
15386.28
15044.10
14781.58
14526.22
14603.66
14646.47
14770.63
14738.71
15285.38
15038.95
13811.90
13245.17
12231.71
12056.06
11400.87
11359.88
11746.09
10790.22
11584.24
12215.13
12156.35
11977.00
12284.17
12416.46
13383.33
13608.08
13837.05
13526.14
13802.17
13870.93
13928.22
13881.01
13411.84
14351.07
13621.45
12778.79
12741.54
12269.57
11704.21
12239.62
12724.97
10641.87
11761.71
11818.86
12352.16
11710.50
12432.68
12833.18
13403.35
13040.41
13310.45
13485.90
13606.85
13419.08
13355.70
12921.85
12603.73
13601.54
12815.86
13231.64
11715.87
11028.62
11714.45
11054.51
12176.45
12403.99
11947.83
12804.39
13774.30
12365.30
12757.37
13388.97
13838.74
13949.68
14063.24
14247.01
14586.12
14930.71
14796.69
15097.73
15462.88
15227.20
14450.36
14256.35
13267.03
13369.85
13016.49
12905.05
12196.25
12453.26
12476.35
12723.91
12972.15
12537.58
12804.42
12969.51
13739.39
14072.73
14358.61
14515.13
14707.86
15141.94
15099.70
15111.58
15899.41
15844.17
15529.32
14541.70
13356.64
12340.27
12096.02
11528.76
10318.32
10468.47
11601.82
11208.07
12078.85
12192.93
11314.40
12170.73
12814.42
12871.74
13214.01
13549.89
14108.45
14605.60
15103.02
15005.97
16083.70
16035.40
15453.10
14737.14
14085.71
12882.01
12905.23
12326.28
12310.91
12439.11
12916.68
12995.42
12542.10
13411.79
13947.57
14710.46
15577.41
16103.83
16424.36
16448.26
17195.38
17438.61
17600.45
17860.25
18571.08
17784.74
16577.52
16682.40
15295.42
15210.91
13163.12
13234.88
13262.52
13364.67
14228.41
14281.88
15104.22
14256.29
13993.68
14501.10
16292.12
16511.79
16849.64
16980.00
17275.08
17317.57
17569.30
17410.88
17878.12
17310.36
16344.94
15169.04
14390.64
13598.56
12728.78
12242.61
12605.52
12586.41
13434.48
13861.99
13117.01
13182.04
14415.37
13045.87
15427.12
15609.20
16233.62
16220.03
16979.52
17401.47
17567.24
17469.19
18293.11
18200.35
17297.58
17070.29
15983.81
15478.56
14780.20
13125.81
12841.20
12725.48
13916.34
13766.48
14411.69
14007.41
14317.77
15227.03
16157.16
16583.28
16827.46
17120.09
17273.04
17375.87
17416.60
17331.60
17814.25
18201.95
17385.25
16010.35
15416.24
14063.51
13352.63
13198.95
13279.48
12816.91
14053.60
14049.83
14343.00
13612.43
14632.47
14940.67
14964.05
14621.48
14304.84
14109.13
14128.14
14116.21
14230.14
14091.47
14611.33
14703.26
14118.35
14032.73
13069.72
13078.57
13063.41
13032.49
12573.13
12270.82
12021.31
11885.59
11951.79
11377.42
10791.70
10973.35
11848.01
12513.80
12927.98
13329.06
13603.65
13775.76
13762.09
13793.07
13501.18
14555.96
13876.67
12881.05
12842.29
12694.71
12858.61
12943.44
12020.45
11978.33
12116.63
12070.77
12246.51
12289.64
13039.96
13270.42
13690.46
13709.06
13918.64
14081.23
14190.56
14215.59
14265.38
14035.81
14500.94
14460.13
14058.14
13484.30
12465.42
12981.36
12520.98
12205.67
11593.85
11237.42
12512.97
