Internal gains in W
365.61
365.61
365.61
365.61
365.61
365.61
365.61
365.61
191.24
1027.68
245.00
936.75
237.26
131.48
56.33
39.52
309.90
396.08
326.87
1091.48
527.04
510.90
974.51
590.91
365.61
365.61
365.61
365.61
365.61
365.61
365.61
365.61
812.85
224.28
1746.62
895.38
170.65
323.03
39.52
39.52
85.61
646.91
826.67
168.61
974.85
1133.77
458.84
888.83
365.61
365.61
365.61
365.61
365.61
365.61
426.92
1048.09
333.96
280.35
876.87
699.08
892.56
1260.25
323.53
282.24
1540.45
984.56
759.97
333.73
369.16
526.04
542.50
389.52
365.61
365.61
365.61
365.61
365.61
365.61
365.61
1106.71
39.52
216.28
170.19
1050.31
39.52
199.91
441.81
854.57
383.41
513.04
1771.36
1131.97
587.56
1202.89
1380.24
1721.91
365.61
365.61
365.61
365.61
365.61
365.61
365.61
472.52
270.71
385.30
752.25
1166.75
397.42
536.95
39.52
15.61
259.50
627.45
496.24
661.33
634.15
393.94
378.22
374.94
365.61
365.61
365.61
365.61
365.61
365.61
365.61
365.61
85.61
235.08
361.54
406.42
1249.34
388.67
612.29
413.52
497.45
895.52
1320.55
657.49
1175.92
1174.86
870.42
574.64
365.61
365.61
552.17
389.52
389.52
365.61
365.61
385.63
15.61
121.52
879.01
240.47
130.19
113.17
202.03
1078.12
639.60
304.55
369.81
177.43
1702.46
546.24
507.28
1215.45
365.61
365.61
365.61
365.61
365.61
365.61
365.61
411.03
261.99
115.30
286.43
39.52
15.61
15.61
15.61
85.61
768.09
262.00
543.02
612.38
481.42
1298.78
848.40
591.52
365.61
365.61
365.61
365.61
365.61
365.61
365.61
1384.01
246.49
39.52
15.61
771.62
138.91
958.18
841.62
254.67
276.60
299.02
349.62
868.61
396.85
593.00
904.47
566.58
365.61
365.61
365.61
365.61
365.61
365.61
365.61
369.52
320.95
225.98
98.30
15.61
15.61
15.61
15.61
85.61
228.22
438.85
579.36
224.77
507.19
626.30
569.65
389.52
365.61
365.61
365.61
365.61
365.61
1046.34
365.61
374.82
257.49
353.53
324.21
296.38
316.64
172.75
870.46
106.28
164.77
169.07
128.79
334.02
940.06
512.10
1616.61
1245.82
365.61
373.18
365.61
365.61
365.61
365.61
