Internal gains in W
1834.60
1880.51
1834.60
1834.60
1849.70
1958.85
1914.16
2541.34
1069.70
1298.25
2062.51
824.74
1489.26
2564.55
1272.84
2097.46
2590.10
2004.19
1866.90
3261.83
2828.97
3047.66
2296.44
3259.22
2390.10
1899.68
1860.77
1918.29
1872.65
1978.23
1932.28
1973.54
1252.96
1654.09
1073.56
626.67
621.55
1190.98
1354.81
1039.48
1229.57
2053.54
2715.76
2745.82
2672.10
3614.10
2349.80
2954.73
1834.60
1905.39
1870.28
1970.04
1976.46
1982.48
1884.25
3040.92
2020.53
1850.35
1692.05
3322.36
858.73
1384.68
1463.29
822.92
1995.51
1787.57
2066.70
2745.83
3144.64
3687.40
2445.69
2578.59
1846.19
2387.62
1971.98
1900.38
1834.60
1868.86
2041.71
2647.31
1652.01
1294.28
1636.79
2004.69
1019.74
2391.21
1326.85
2695.74
1445.51
2267.17
3484.28
2744.75
2755.02
3424.80
3240.88
3900.34
1838.56
1880.04
1834.60
1834.60
1854.97
1941.27
1989.29
2129.58
1341.37
1712.92
738.53
1845.03
1427.43
993.11
1369.72
859.51
2720.45
2421.41
3622.96
3215.19
2291.75
3058.07
4237.96
2865.18
1834.60
1864.45
1923.17
1899.38
1992.98
2086.22
1887.86
1967.64
728.44
1712.95
1559.04
2560.65
3262.09
2324.43
1996.61
3300.99
3284.89
2861.50
3449.16
4082.60
3693.04
3644.02
3580.91
3989.68
1883.90
2272.90
1882.57
2220.83
1870.31
1862.96
1970.56
1991.46
1066.24
1239.46
1713.19
1209.49
2118.76
833.70
1802.72
2262.92
3063.78
3013.31
3180.69
4103.07
3502.30
3180.53
4080.71
2716.65
1834.60
2336.01
1834.60
1861.16
1862.68
1935.29
1861.16
2725.23
1098.40
2057.51
1378.84
960.49
524.33
626.23
2082.48
1121.47
2214.01
3857.25
2853.38
2893.38
2669.14
2924.58
3198.49
2175.43
1834.60
1885.37
1864.22
1891.28
1834.60
1852.66
1920.64
3299.53
796.55
1091.72
1191.25
408.91
1503.82
2797.63
1580.02
1574.24
2552.72
3124.69
2610.33
2761.94
3345.02
4426.17
3608.70
2664.76
1834.60
2010.68
1858.37
1933.88
1869.45
1953.38
2546.08
2902.81
1142.93
1751.32
756.61
1082.92
852.18
648.10
979.91
1670.64
1415.00
2516.78
2249.69
3777.25
3871.78
4318.35
3261.52
2651.12
1834.60
1865.91
1834.60
1885.52
1892.51
1851.02
1834.60
2001.31
2236.65
636.76
1299.77
1403.13
1630.69
940.29
729.80
997.59
2477.41
2066.68
2973.07
2600.86
3499.31
3697.83
3939.09
3166.73
1834.60
1885.95
1947.66
1852.93
1902.60
1834.60
1941.83
2521.49
958.15
685.63
1269.56
506.88
342.73
248.44
290.67
1347.44
2162.89
2211.85
2934.93
2771.79
2437.92
2906.55
2672.51
3203.85
1834.60
1982.24
1863.79
1834.60
1886.21
1834.60
1892.34
1943.63
1752.41
2879.83
2506.82
2557.12
2398.65
2574.51
1778.84
2156.32
1913.17
3391.27
1771.52
1993.76
3088.41
3371.24
2453.82
5044.78
1844.05
2727.15
1915.74
1834.60
1883.25
1914.08
1944.75
1988.12
655.80
1014.84
998.19
706.08
1352.90
1373.27
900.29
1302.30
3323.59
2903.78
3036.67
2674.53
3300.95
4718.28
3535.28
2389.89
1842.82
1912.70
1876.41
1878.41
1893.27
1889.21
1875.37
2101.72
1487.06
763.45
1314.90
498.41
679.65
1944.87
1459.13
1701.38
3624.08
4280.73
2614.27
2213.04
2143.77
3549.67
3430.78
3527.19
1846.19
1959.80
1946.78
1895.57
1922.49
1875.65
1945.29
2170.51
1420.78
923.66
628.22
545.52
1312.97
1113.74
426.53
1031.80
2322.43
2167.39
2019.04
2327.59
3450.58
3992.63
4457.16
4118.28
1860.44
2992.01
1980.41
2033.69
1894.87
1957.01
2012.03
3017.99
1041.92
1187.00
885.47
995.79
1517.20
619.50
1510.16
847.70
1088.07
2547.87
2334.53
1787.03
2776.98
3880.74
3705.35
2509.91
1844.25
1980.18
1887.42
1855.39
1880.56
1912.60
2335.52
2874.67
1380.94
1858.55
2027.70
1930.04
1335.77
1221.06
1040.36
1063.85
1480.72
1319.43
3246.16
3062.35
2902.66
3312.46
2486.08
3610.35
1848.11
1917.98
1894.42
1887.48
1950.56
1912.80
2539.40
2574.04
1168.96
626.49
2458.76
1049.55
790.22
656.29
649.62
1077.98
1709.87
1729.22
2021.86
1970.62
2262.46
4169.99
3549.71
3551.70
1834.60
1857.65
1869.26
1834.60
1834.60
1897.48
1873.99
1919.43
363.67
637.27
1062.27
1918.43
1100.80
1568.05
1550.48
2591.11
1569.96
2087.26
2488.12
4189.56
2137.80
3029.07
4184.38
4617.19
1834.60
1834.60
1927.37
1932.35
1995.38
2549.87
2172.79
