Internal gains in W
1495.98
1577.96
1558.85
1553.29
1553.29
1542.15
1554.08
3822.90
1994.40
1836.87
1689.83
1544.37
1640.74
2234.45
816.45
1401.06
1843.74
1815.38
2464.22
3256.39
2295.27
3010.39
3385.95
1929.00
1565.66
1520.78
1523.09
1495.98
1550.32
1589.71
1562.61
2395.39
1971.97
2142.12
2058.23
2105.49
1741.72
898.11
542.39
1010.17
1749.72
1442.09
3362.45
2756.99
2807.38
2549.55
3561.87
2368.55
1511.27
1598.87
1593.30
1527.36
1588.11
1562.23
2827.49
1869.71
1852.22
532.80
622.87
498.74
1269.83
673.84
1080.77
1679.67
1663.63
1414.20
2314.22
2976.07
3888.11
2705.20
2937.90
2583.72
1516.36
1733.09
1578.79
1543.03
1584.83
1543.03
1603.42
1800.85
1156.59
1520.63
1830.46
869.12
1902.29
977.16
602.28
1150.66
2389.13
2361.38
2780.86
1885.30
4224.27
3633.41
2495.26
2859.91
1528.53
2871.63
1591.59
1648.55
1608.93
1638.64
1536.13
1735.49
1269.89
1046.57
1477.17
996.05
1061.53
1314.78
1421.83
2255.36
2177.07
3045.16
2464.83
2628.64
2144.96
2418.04
2274.39
1812.56
1495.98
1524.56
1551.39
1554.84
1523.48
1586.45
1709.30
1600.26
1025.11
2327.33
1598.51
2984.02
2129.25
1975.25
1394.67
3068.61
1354.61
1500.13
2222.81
2271.09
1611.79
2343.58
2890.41
2540.13
1503.41
1676.27
1524.38
1576.24
1624.01
1524.38
1578.00
1495.98
877.12
1000.28
1836.28
1049.62
942.92
1073.14
896.93
2717.62
972.46
1755.41
903.32
1521.39
1596.56
2500.10
2145.15
2118.15
1495.98
1495.98
1584.74
1561.81
1561.81
1618.18
1559.00
1742.27
727.51
1217.51
1210.55
454.27
246.37
520.43
861.07
1117.70
1499.04
4713.93
2627.76
2987.08
2685.67
2925.85
1905.75
2434.40
1506.29
1713.87
1751.80
1524.64
1585.20
1507.69
1600.66
2522.26
2306.21
1681.67
1637.55
1388.94
1525.50
760.30
575.16
930.43
2583.90
2023.38
2570.87
2412.34
2327.28
3068.71
2771.49
2378.51
1495.98
1921.47
1598.90
1576.42
1536.76
1543.32
1673.53
2020.76
1250.10
1807.08
1507.13
1096.56
2859.34
1705.70
613.53
794.64
675.97
1416.38
3051.79
2128.98
2240.49
3055.04
2998.88
2461.09
1529.47
1724.91
1515.00
1594.72
1654.52
1545.18
1530.59
1529.13
2598.40
963.92
1779.33
1066.75
1208.00
575.82
1054.76
1370.57
1844.18
2714.65
2077.74
2645.15
2579.31
4386.09
2947.25
2430.66
1495.98
1577.97
1611.94
1495.98
1541.24
1581.20
1675.99
1716.30
392.34
1208.96
838.86
790.20
1013.65
1698.82
1561.25
1540.79
1783.00
4109.02
2713.20
3595.83
2432.48
3544.85
2831.32
2224.76
1495.98
1610.29
1540.87
1540.87
1573.90
1495.98
1640.03
1601.84
2025.15
1455.61
2194.37
3316.98
1928.21
1965.02
2386.17
1937.06
2031.27
2418.40
2730.64
2945.57
1812.22
2757.99
3018.44
2760.26
1555.72
1642.11
1512.58
1625.51
1601.37
1495.98
1495.98
1771.28
955.28
1473.50
1267.27
920.65
2034.56
782.91
1080.37
1867.14
2464.72
2318.77
2935.35
2661.88
2832.29
2256.42
3297.04
3052.97
1506.29
1526.86
1600.58
1655.65
1643.00
1526.86
1585.31
1621.27
1603.16
955.51
1368.04
1195.29
538.34
2100.29
842.28
1505.74
3312.69
1760.14
2496.60
2839.54
3226.92
3698.09
2844.21
2669.13
1495.98
1916.08
1536.27
1651.89
1561.64
1495.98
2062.37
1724.07
1301.09
1073.75
1526.04
1652.14
669.25
955.19
1156.68
1921.06
1028.05
1958.37
3963.26
2705.22
2176.96
3408.26
2472.52
2942.80
1495.98
1495.98
1558.05
1551.79
1559.73
1524.31
1571.81
2186.77
1351.27
758.19
1302.19
1178.02
2081.58
685.24
739.14
1096.20
1241.91
1392.53
1956.80
2005.80
2831.41
3558.46
2500.92
1938.31
1495.98
1648.48
1642.40
1543.57
1495.98
1536.76
1692.32
2200.15
949.59
1059.51
990.00
868.24
906.60
629.92
1034.33
1142.44
1970.16
1462.88
3665.79
2377.81
2135.90
2263.14
3093.71
1828.68
1495.98
1553.25
1655.35
1495.98
1495.98
1525.73
1654.17
1900.18
2037.85
2480.50
672.99
625.13
1540.15
871.68
1173.94
948.44
841.18
2240.27
1621.63
1386.66
2040.65
2120.91
2191.21
2252.23
1510.30
1528.22
1529.55
1603.58
1578.97
1525.14
1592.87
1603.70
583.46
1968.66
1190.29
1621.96
2569.29
1222.56
1055.84
1386.95
2172.36
1298.72
2250.99
2614.41
2537.85
2492.94
3006.93
2150.20
1500.75
1495.98
1572.52
1522.21
1595.59
1513.67
1645.10
1733.07
1105.91
1137.97
1909.14
1296.56
1765.06
1054.64
2344.98
2199.58
2593.74
2787.32
2454.70
2826.63
3985.32
2511.02
3887.39
2389.04
1495.98
1649.39
1739.17
1607.90
1594.21
1523.14
1542.66
1931.99
1315.02
1322.41
1716.92
1006.64
1700.19
1702.37
1080.64
908.59
2056.45
2407.95
1782.98
2138.07
2845.85
2699.26
2773.59
2210.20
1495.98
1572.97
1557.83
1573.76
1525.83
2092.90
1577.09
2089.75
1043.03
908.30
1541.25
369.87
525.46
1572.99
515.05
773.45
933.39
2398.07
3187.71
2764.57
4277.13
3375.96
3397.47
2207.31
1495.98
1525.99
1556.23
1544.14
1577.69
1540.83
1535.82
2245.66
1185.15
940.17
953.26
569.27
644.79
1497.10
1584.06
1194.13
1409.39
2339.10
2343.32
2253.02
2051.75
3319.74
3119.55
1999.76
1495.98
1588.42
1555.41
1667.17
1604.65
1523.22
1717.29
2525.74
1618.76
1034.59
1230.08
784.21
971.95
793.90
1283.72
2109.57
1159.13
1491.60
2655.03
2620.55
2406.91
4610.36
2344.74
1892.05
1525.89
1647.97
1582.60
1587.33
1495.98
1644.37
2447.84
2239.01
1128.19
655.47
1505.34
735.21
825.82
1820.75
1180.92
1364.50
1590.11
1638.47
2221.34
1802.16
2501.97
3234.80
2157.98
2285.74
1509.39
1551.02
1555.19
1545.68
1495.98
1513.16
1589.22
1577.76
388.93
1259.50
1020.74
925.32
1537.03
1613.96
718.86
763.10
1784.28
2133.99
3752.55
2024.71
2019.78
2930.75
2875.95
2184.94
1495.98
2006.84
1594.85
1576.79
1576.29
1614.53
1598.51
1563.59
1179.01
1855.93
1179.44
894.44
1485.18
841.62
1957.07
1160.25
2680.39
1375.30
1770.34
1868.38
2211.40
2416.05
2876.29
2405.97
1495.98
1560.78
1660.94
1495.98
1554.29
1960.37
1561.99
4037.23
1750.40
1434.92
1435.42
1078.30
398.54
442.50
1063.40
1625.67
770.83
1296.89
2570.90
2376.69
2072.22
2506.98
3545.38
1884.42
1495.98
1524.60
1525.51
1495.98
1613.99
1672.08
2304.79
2896.61
1263.92
2039.74
1007.12
1803.46
754.32
697.14
2442.03
959.08
1466.02
1701.67
1540.24
2162.38
2076.83
1990.24
2223.04
1810.29
1495.98
1525.48
1525.48
1596.55
1600.22
1495.98
1563.63
1723.67
1180.09
2621.87
1217.41
899.63
721.30
1213.19
803.80
1806.72
1554.83
2795.07
2055.75
1678.67
1179.09
3025.96
4777.79
2943.13
1524.62
1932.62
1610.87
1619.00
1520.66
1555.86
1990.47
1720.07
1082.94
765.81
782.66
1003.44
484.53
974.87
1078.56
1253.10
1065.84
1406.89
1872.30
2657.08
1947.08
1951.64
2616.68
2363.06
1495.98
1626.87
1526.66
1495.98
1545.42
1545.42
1548.65
2218.13
1079.70
860.97
3049.40
990.58
775.02
401.66
758.41
417.83
839.15
1906.21
2035.27
2855.86
1714.61
3146.15
4064.26
2010.35
1495.98
1507.53
1582.99
2156.26
1658.61
1575.15
1630.64
1628.18
1148.03
1867.35
1563.75
1988.26
999.40
1636.93
1373.00
2160.86
1763.99
1928.81
3232.10
1832.80
2019.46
2947.27
2225.20
4608.27
1495.98
1515.00
1637.76
1555.20
1495.98
1495.98
1740.01
1815.76
802.62
2583.34
2127.16
2214.96
1701.89
1566.58
