Drinking hot water in W
314.63
0.00
0.00
402.24
0.00
0.00
3361.32
5882.32
0.00
1537.29
1019.55
1206.73
2158.58
1023.53
581.46
1975.38
1003.62
1748.37
3285.65
3206.00
3675.95
4305.20
246.92
183.20
394.28
0.00
609.34
294.71
804.49
250.90
3715.78
5874.35
744.75
318.61
1282.40
696.96
2114.77
1023.53
1772.26
1597.03
1541.27
605.36
3528.59
2552.85
3440.98
4237.50
342.50
0.00
0.00
0.00
286.75
0.00
258.87
0.00
3990.58
3233.88
326.57
935.91
0.00
657.13
1616.94
1186.82
1672.70
187.18
609.34
334.54
2381.60
3357.34
3421.06
2636.49
306.66
0.00
211.08
278.78
0.00
0.00
378.35
0.00
4436.63
6435.90
896.09
0.00
525.70
390.30
1620.92
378.35
0.00
270.82
565.53
685.01
2317.88
1318.24
3198.04
2724.11
322.59
207.10
223.03
378.35
282.77
0.00
0.00
704.92
4305.20
6252.70
736.78
370.38
334.54
1748.37
2509.05
748.73
649.17
2270.09
760.68
2150.61
2481.17
1959.44
2867.48
1509.41
302.68
442.07
0.00
852.28
1067.34
438.09
1083.27
199.13
0.00
8279.85
8076.74
653.15
637.22
278.78
326.57
927.95
1286.38
4285.29
5221.20
852.28
1186.82
0.00
979.72
2035.11
2254.16
0.00
645.18
772.63
246.92
744.75
545.62
0.00
465.97
9446.75
6607.15
2074.94
573.50
991.67
298.70
1202.75
1497.46
3038.73
4333.08
358.44
816.44
553.58
3998.54
2748.00
2274.07
258.87
0.00
0.00
0.00
0.00
0.00
0.00
3986.59
4627.79
844.31
744.75
517.74
382.33
1178.85
569.51
752.71
398.26
2066.98
1959.44
2771.90
3667.98
2875.45
3524.61
0.00
0.00
282.77
370.38
298.70
0.00
0.00
461.98
3719.76
5022.07
1286.38
1083.27
1242.57
661.11
4599.92
2676.31
812.45
314.63
943.88
294.71
2170.52
3476.82
3544.52
1521.36
0.00
0.00
0.00
569.51
0.00
712.89
0.00
0.00
4376.89
5774.79
0.00
1820.05
1015.57
1720.49
2552.85
888.12
1421.79
1628.89
1577.11
1696.59
2043.08
3365.31
3389.20
2313.90
223.03
0.00
306.66
513.76
238.96
386.31
0.00
0.00
3409.12
5671.24
573.50
1135.04
1875.81
374.37
4197.67
601.37
0.00
366.40
1417.81
0.00
3679.93
3122.37
2656.40
3532.58
334.54
294.71
641.20
0.00
0.00
274.80
0.00
573.50
2309.91
6085.43
716.87
888.12
1342.14
338.52
1385.95
653.15
589.43
2055.03
1656.77
2035.11
3707.81
3373.27
3723.74
2027.15
0.00
0.00
461.98
0.00
238.96
0.00
306.66
0.00
334.54
8443.14
4587.97
585.44
521.72
999.64
1859.88
935.91
1445.69
2524.98
4894.63
0.00
999.64
637.22
2584.71
2345.76
3022.80
669.08
497.83
310.64
0.00
0.00
270.82
358.44
533.67
7447.48
11035.82
756.70
1226.64
772.63
1294.35
1111.15
605.36
5523.88
5838.51
282.77
641.20
597.39
3492.75
2074.94
1389.93
0.00
0.00
0.00
0.00
0.00
302.68
0.00
4508.32
4480.44
0.00
1186.82
617.30
700.94
3046.70
1119.11
704.92
1262.49
589.43
792.54
2397.53
3596.30
3604.26
2505.06
565.53
394.28
0.00
406.23
0.00
748.73
0.00
0.00
6097.38
5906.21
987.69
796.52
1023.53
1047.43
3675.95
645.18
1768.28
820.42
1664.73
298.70
2297.97
1911.65
2453.29
2939.17
0.00
358.44
0.00
0.00
211.08
318.61
0.00
0.00
6248.72
6137.20
923.97
1644.82
1366.04
1557.20
2668.35
872.19
896.09
629.25
1318.24
1640.84
2576.75
2584.71
5946.04
4181.74
0.00
0.00
0.00
270.82
0.00
0.00
0.00
430.12
4408.75
5599.55
362.42
1075.31
1871.83
1497.46
2588.70
461.98
1095.22
1453.65
696.96
1334.17
3082.54
4221.57
3245.83
2106.80
0.00
0.00
0.00
0.00
0.00
0.00
346.49
398.26
5288.91
3871.10
601.37
593.41
406.23
2238.23
1111.15
776.61
720.85
545.62
1250.54
979.72
2975.01
3241.85
2791.81
2568.78
0.00
0.00
326.57
230.99
0.00
274.80
465.97
716.87
545.62
8431.19
7037.27
673.06
1585.08
0.00
748.73
1648.80
1350.11
3723.74
5284.92
1389.93
322.59
1023.53
1397.90
1417.81
2732.07
370.38
1298.33
469.95
0.00
242.94
1063.36
0.00
0.00
8578.54
8303.74
681.03
1107.17
601.37
653.15
1035.48
864.23
5340.68
2887.39
0.00
402.24
748.73
3094.49
4185.72
2572.77
573.50
0.00
0.00
0.00
0.00
0.00
334.54
5304.84
4006.51
609.34
633.24
1728.45
784.57
2373.64
1354.09
1035.48
1537.29
641.20
1716.51
5997.81
2975.01
6320.40
2660.38
0.00
0.00
0.00
314.63
0.00
0.00
0.00
0.00
5308.82
3030.77
967.77
533.67
517.74
314.63
2895.36
1377.98
971.76
704.92
1676.68
1350.11
1863.86
3094.49
4870.73
4456.54
0.00
266.83
350.47
250.90
744.75
318.61
0.00
0.00
5571.67
2895.36
362.42
0.00
1453.65
553.58
2106.80
422.16
1174.87
736.78
533.67
597.39
3209.98
4540.18
2441.34
2027.15
0.00
0.00
294.71
0.00
0.00
0.00
0.00
0.00
4301.22
3504.70
1099.20
1684.64
314.63
1071.32
3090.51
1481.53
2592.68
1298.33
2473.20
0.00
5408.39
2919.25
3054.66
2122.73
378.35
0.00
334.54
334.54
0.00
0.00
258.87
0.00
4197.67
4321.13
1883.78
581.46
609.34
1035.48
2524.98
999.64
366.40
1047.43
1744.38
398.26
4098.11
3074.58
2584.71
1557.20
0.00
262.85
338.52
888.12
0.00
0.00
398.26
254.89
577.48
8550.67
5440.25
1851.91
1087.25
609.34
1182.84
2373.64
1951.48
2421.43
6340.32
625.27
0.00
298.70
2604.63
1851.91
2596.66
0.00
322.59
306.66
0.00
0.00
0.00
199.13
0.00
6368.20
8781.66
975.74
0.00
2835.62
0.00
0.00
617.30
4759.22
4826.92
1330.19
330.56
0.00
724.84
3022.80
2556.84
0.00
0.00
477.91
274.80
183.20
0.00
310.64
3799.41
4384.85
1644.82
1752.35
780.59
1959.44
3930.84
601.37
999.64
2548.87
581.46
1330.19
3381.24
5679.20
3687.90
4137.93
0.00
0.00
0.00
0.00
234.97
0.00
0.00
258.87
6662.91
6487.67
732.80
880.16
776.61
800.50
2915.27
274.80
1131.06
438.09
1919.62
605.36
2911.29
1421.79
2409.48
2827.65
0.00
0.00
0.00
378.35
0.00
330.56
195.15
0.00
5340.68
5906.21
884.14
728.82
517.74
1589.06
3086.52
677.04
892.10
1688.63
872.19
0.00
4639.74
2441.34
2461.25
4492.39
688.99
171.25
374.37
0.00
0.00
0.00
0.00
0.00
3982.61
7061.17
1075.30
756.70
1262.49
1505.43
3094.49
0.00
1003.62
776.61
207.10
1083.27
3540.54
3819.32
4285.29
3568.42
0.00
0.00
0.00
669.08
0.00
0.00
0.00
234.97
1660.75
4946.40
1103.18
1035.48
641.20
939.90
3341.41
669.08
892.10
1338.16
521.72
1768.28
3142.28
5097.74
1796.16
