Electricity demand in W
260.40
510.55
413.38
418.98
330.38
407.72
2183.09
703.95
2545.57
3248.71
3429.40
831.23
3196.84
1029.58
1512.96
1344.59
6955.90
6210.72
5569.57
3917.30
5584.62
9943.32
3882.34
3186.58
260.40
317.83
757.64
260.40
510.94
593.05
343.90
842.48
6648.13
2684.86
2290.31
2002.62
467.64
2349.75
387.35
3817.74
884.03
1520.72
2541.86
8472.40
5478.94
4330.28
7352.59
3594.90
260.40
371.34
418.88
303.94
260.40
309.92
478.67
3510.68
5371.89
1373.55
6050.35
1704.97
2045.24
1497.24
3935.93
2796.04
4633.21
3396.29
8389.37
3751.85
2440.84
6783.39
4275.47
4550.35
260.40
260.40
409.59
449.50
451.04
260.40
418.17
2693.55
1708.18
1094.82
1902.89
4228.39
893.24
2380.17
751.13
1792.32
2291.67
7440.08
5208.35
5240.24
2312.47
6151.98
8373.90
1401.58
260.40
1414.49
593.05
446.13
405.25
352.08
408.68
2567.18
6294.78
1009.91
4565.07
3464.27
5731.13
2979.92
1173.72
2624.26
1940.60
2521.62
971.52
6677.02
6855.72
2380.52
6902.16
3389.07
275.45
3466.44
478.12
427.65
449.24
445.97
293.91
738.28
3053.65
2919.39
2865.12
5694.07
7617.69
8039.74
4772.53
1083.61
2966.83
3208.01
4455.03
7363.03
5634.48
1603.98
5395.44
5362.08
260.40
421.35
522.88
260.40
260.40
501.89
339.51
924.09
821.32
1823.36
1782.02
1172.98
3687.99
4314.86
1354.21
1288.28
2419.23
1819.31
4084.69
3154.50
3854.91
1949.96
5549.80
5658.49
260.40
339.26
280.50
401.06
602.75
406.65
613.94
4394.96
5016.08
2827.99
3661.59
634.77
622.21
650.20
1628.76
2679.00
3100.29
7185.77
5403.81
6406.14
3438.47
3403.29
4988.90
5601.36
334.11
322.47
363.03
387.71
1541.80
362.27
739.74
765.87
6340.30
3302.48
4704.74
1985.00
2038.16
647.78
1812.82
2233.15
767.57
3518.06
4847.43
2503.60
5707.23
2739.80
2636.59
4932.33
260.40
611.05
366.76
681.56
260.40
314.80
415.82
643.30
4605.16
2881.52
2312.41
596.91
758.30
3110.65
1676.79
1545.95
1900.23
2076.86
2443.33
1990.36
6536.13
6620.68
7889.86
6639.00
260.40
260.40
416.20
260.40
641.97
362.00
479.53
933.19
2060.67
2673.60
3024.35
1121.92
701.98
1833.15
2718.82
2408.48
969.34
2556.68
3428.41
4834.78
5352.77
8742.97
6192.08
2418.28
260.40
592.01
422.39
405.19
471.22
474.45
419.18
498.73
3612.35
694.95
2000.54
980.11
787.71
904.35
1389.82
2022.87
2503.91
5735.74
5177.67
2467.57
8819.85
4632.52
7309.33
1793.45
260.40
801.49
289.72
340.78
536.41
388.75
565.23
1132.67
902.55
