Internal gains in W
359.55
359.55
359.55
359.55
359.55
359.55
359.55
396.64
643.89
639.58
548.56
551.57
194.96
9.55
9.55
170.28
807.13
260.77
368.43
898.71
533.96
601.87
939.51
359.55
359.55
391.65
359.55
359.55
359.55
359.55
359.55
620.15
306.57
1093.22
286.98
652.25
93.30
579.93
504.32
93.30
530.86
1055.67
535.95
1235.46
1010.75
930.08
373.30
373.30
359.55
359.55
359.55
359.55
359.55
359.55
359.55
999.32
394.93
79.55
710.51
1103.00
166.68
531.04
93.30
165.92
373.62
1354.90
846.66
480.69
657.40
1158.23
497.37
435.41
359.55
359.55
359.55
359.55
359.55
359.55
359.55
532.80
837.09
313.08
479.81
962.95
188.34
650.06
9.55
79.55
139.79
1365.02
498.27
453.07
389.59
1383.02
508.82
881.51
359.55
359.55
359.55
359.55
359.55
359.55
359.55
929.52
774.70
949.39
368.33
369.98
817.44
659.00
9.55
9.55
79.55
1109.15
301.06
553.90
730.19
489.51
896.01
831.44
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
9.55
9.55
284.02
874.68
405.91
732.88
878.10
23.30
57.11
750.67
524.26
593.52
567.60
1092.65
975.07
979.71
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
477.22
1184.12
430.27
927.00
692.84
657.74
202.19
23.30
219.55
517.62
1012.50
989.53
407.91
857.83
703.88
1005.58
359.55
539.39
359.55
359.55
359.55
359.55
359.55
411.41
299.86
264.14
530.45
552.95
172.06
622.38
244.36
641.62
387.73
637.33
455.33
456.82
317.08
1004.36
522.89
373.30
359.55
411.59
373.30
373.30
359.55
359.55
863.09
818.80
203.91
9.55
9.55
472.03
99.14
190.47
602.57
250.69
668.96
736.95
93.30
1007.41
802.97
1240.58
539.49
1063.83
359.55
884.15
373.30
359.55
359.55
359.55
359.55
359.55
43.64
627.88
9.55
9.55
9.55
79.55
163.30
244.12
23.30
789.28
230.10
971.74
339.71
1166.95
359.55
437.65
359.55
359.55
359.55
359.55
359.55
359.55
359.55
850.30
195.11
127.79
145.93
195.91
166.98
9.55
9.55
9.55
179.90
756.64
515.90
602.46
606.88
606.83
694.72
960.17
359.55
572.14
935.85
359.55
359.55
359.55
359.55
401.10
157.50
127.11
427.71
23.30
9.55
124.46
161.07
141.42
196.96
1113.59
239.99
310.14
264.71
470.32
1336.03
459.36
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
472.03
413.87
738.66
315.23
905.34
387.10
307.75
580.05
781.40
923.60
1783.48
1142.80
927.79
733.87
593.89
662.11
359.55
456.34
373.30
407.11
359.55
359.55
359.55
406.76
420.43
1029.20
141.51
1033.52
117.46
216.98
714.90
236.34
846.01
697.98
539.08
364.11
1093.67
503.36
1090.99
389.51
359.55
359.55
359.55
359.55
359.55
359.55
359.55
953.73
526.16
23.30
9.55
9.55
79.55
79.55
648.25
681.10
102.73
264.56
1000.16
403.24
160.83
564.41
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
373.30
1426.12
978.75
9.55
9.55
9.55
9.55
9.55
9.55
9.55
79.55
710.72
452.74
750.89
953.70
628.55
1464.25
489.48
359.55
781.92
373.30
359.55
359.55
359.55
359.55
855.11
340.86
432.09
205.65
226.88
241.32
141.45
622.75
690.48
518.44
359.47
658.21
386.81
810.65
373.30
954.35
560.90
380.95
359.55
359.55
359.55
359.55
359.55
400.87
527.93
607.34
217.10
826.92
23.30
23.30
488.34
79.55
402.03
23.30
118.98
831.19
358.20
9.55
431.07
1478.28
503.75
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
9.55
9.55
79.55
106.58
9.55
9.55
9.55
219.55
725.81
269.71
402.59
415.86
400.07
793.03
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
9.55
9.55
221.80
1064.84
394.43
583.00
350.45
235.55
242.35
1002.97
769.60
794.18
434.28
1193.55
592.69
851.96
359.55
359.55
359.55
359.55
359.55
359.55
359.55
359.55
390.54
1420.36
381.40
1221.86
726.91
300.44
590.08
626.61
698.50
799.55
493.95
891.32
459.55
1730.38
890.86
967.58
359.55
359.55
359.55
359.55
359.55
423.75
859.25
423.75
394.87
369.48
813.86
1092.04
212.06
280.31
26.49
93.30
149.55
304.17
372.73
400.30
