Drinking hot water in W
0.00
0.00
0.00
0.00
0.00
0.00
637.22
0.00
0.00
0.00
438.09
0.00
0.00
641.20
0.00
529.69
0.00
0.00
469.95
720.85
1374.00
0.00
0.00
0.00
0.00
0.00
0.00
350.47
350.47
0.00
1119.11
282.77
0.00
465.97
0.00
0.00
199.13
0.00
489.86
374.37
0.00
0.00
163.29
274.80
294.71
354.45
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
1461.62
0.00
0.00
0.00
358.44
270.82
314.63
0.00
0.00
0.00
0.00
557.57
330.56
955.83
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
326.57
1107.17
557.57
0.00
621.29
318.61
0.00
896.09
282.77
262.85
195.15
0.00
0.00
931.93
0.00
593.41
0.00
0.00
0.00
0.00
418.17
350.47
0.00
0.00
0.00
1780.23
1672.70
334.54
314.63
250.90
187.18
0.00
0.00
366.40
211.08
0.00
1222.66
0.00
438.09
382.33
808.47
0.00
0.00
0.00
0.00
330.56
290.73
230.99
0.00
0.00
1385.95
1772.26
0.00
314.63
302.68
0.00
0.00
0.00
0.00
302.68
0.00
0.00
0.00
0.00
712.89
0.00
0.00
282.77
0.00
0.00
0.00
394.28
187.18
0.00
923.97
1051.41
390.30
406.23
0.00
378.35
370.38
0.00
0.00
1314.26
0.00
0.00
0.00
0.00
286.75
605.36
0.00
0.00
0.00
0.00
0.00
354.45
0.00
860.24
700.94
0.00
0.00
0.00
613.32
728.82
0.00
0.00
880.16
446.05
0.00
234.97
995.65
784.57
378.35
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
2433.38
422.16
0.00
258.87
278.78
0.00
708.90
338.52
0.00
0.00
410.21
0.00
0.00
1366.04
290.73
864.23
0.00
0.00
0.00
0.00
625.27
0.00
0.00
0.00
597.39
2568.78
0.00
0.00
0.00
657.13
565.53
0.00
0.00
0.00
0.00
390.30
370.38
1676.68
227.01
955.83
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
1123.10
2250.18
1067.34
0.00
370.38
0.00
0.00
390.30
374.37
0.00
0.00
0.00
808.47
912.02
430.12
923.97
0.00
0.00
0.00
0.00
382.33
0.00
0.00
0.00
0.00
