Drinking hot water in W
0.00
0.00
0.00
0.00
0.00
0.00
1529.32
633.24
310.64
354.45
0.00
258.87
959.81
310.64
0.00
505.79
0.00
0.00
1039.46
724.84
0.00
991.67
410.21
0.00
0.00
0.00
258.87
0.00
0.00
0.00
1589.06
541.64
0.00
597.39
0.00
0.00
880.16
665.10
0.00
382.33
0.00
278.78
386.31
669.08
458.00
1417.81
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
346.49
0.00
246.92
406.23
219.04
0.00
776.61
0.00
665.10
0.00
266.83
290.73
442.07
665.10
967.77
469.95
0.00
0.00
0.00
306.66
792.54
0.00
0.00
0.00
1465.60
1023.53
446.05
545.62
270.82
322.59
852.28
673.06
0.00
0.00
0.00
0.00
211.08
1091.24
653.15
784.57
0.00
0.00
334.54
0.00
0.00
681.03
0.00
0.00
326.57
987.69
0.00
370.38
0.00
888.12
900.07
0.00
278.78
0.00
274.80
0.00
1254.52
728.82
254.89
1178.85
454.02
0.00
302.68
0.00
0.00
605.36
0.00
0.00
0.00
1927.58
1616.94
0.00
314.63
585.44
0.00
0.00
286.75
0.00
1067.34
0.00
0.00
0.00
1063.36
242.94
736.78
0.00
0.00
0.00
0.00
0.00
0.00
270.82
418.17
318.61
1190.80
0.00
203.11
362.42
0.00
266.83
569.51
1290.37
1672.70
0.00
0.00
330.56
0.00
362.42
382.33
0.00
0.00
326.57
0.00
0.00
354.45
0.00
1007.60
685.01
0.00
338.52
215.06
306.66
979.72
0.00
0.00
199.13
0.00
0.00
0.00
0.00
1358.07
1294.35
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
708.90
1242.57
0.00
390.30
286.75
0.00
1174.87
625.27
712.89
0.00
354.45
0.00
0.00
0.00
402.24
712.89
0.00
0.00
0.00
0.00
286.75
0.00
0.00
0.00
338.52
1063.36
0.00
804.49
338.52
685.01
211.08
191.17
0.00
661.11
868.21
0.00
294.71
290.73
306.66
370.38
0.00
0.00
219.04
0.00
0.00
0.00
0.00
0.00
1143.01
1274.44
306.66
394.28
0.00
0.00
358.44
0.00
533.67
0.00
645.18
302.68
832.37
2469.22
561.55
593.41
0.00
0.00
0.00
0.00
0.00
0.00
0.00
