Occupancy of persons
7.00
5.00
4.00
6.00
8.00
4.00
4.00
5.00
12.00
12.00
14.00
15.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
4.00
5.00
3.00
1.00
0.00
2.00
7.00
12.00
13.00
12.00
15.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
14.00
14.00
13.00
13.00
9.00
11.00
10.00
12.00
14.00
13.00
14.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
6.00
6.00
7.00
7.00
10.00
8.00
11.00
16.00
17.00
19.00
19.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
5.00
5.00
3.00
5.00
9.00
8.00
11.00
13.00
17.00
18.00
16.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
3.00
4.00
3.00
7.00
5.00
2.00
10.00
13.00
12.00
13.00
15.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
5.00
6.00
4.00
4.00
5.00
4.00
5.00
9.00
13.00
16.00
13.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
9.00
9.00
5.00
9.00
9.00
5.00
5.00
9.00
13.00
15.00
18.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
4.00
6.00
5.00
5.00
4.00
5.00
5.00
9.00
9.00
13.00
14.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
7.00
5.00
5.00
9.00
12.00
12.00
14.00
16.00
18.00
21.00
21.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
12.00
11.00
10.00
10.00
15.00
11.00
12.00
15.00
20.00
21.00
20.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
3.00
3.00
1.00
4.00
8.00
7.00
7.00
12.00
18.00
17.00
17.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
8.00
6.00
4.00
4.00
5.00
5.00
8.00
14.00
14.00
14.00
11.00
10.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
5.00
4.00
7.00
7.00
5.00
4.00
6.00
10.00
16.00
19.00
17.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
4.00
2.00
3.00
3.00
7.00
5.00
7.00
12.00
11.00
14.00
15.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
2.00
2.00
0.00
1.00
3.00
5.00
5.00
12.00
16.00
16.00
13.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
13.00
15.00
12.00
14.00
8.00
9.00
11.00
11.00
16.00
18.00
18.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
12.00
8.00
12.00
14.00
14.00
15.00
11.00
14.00
14.00
10.00
12.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
5.00
3.00
5.00
6.00
8.00
9.00
11.00
13.00
10.00
10.00
11.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
6.00
3.00
2.00
5.00
6.00
5.00
6.00
8.00
11.00
11.00
12.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
10.00
9.00
6.00
7.00
8.00
8.00
10.00
12.00
16.00
17.00
17.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
1.00
1.00
4.00
2.00
2.00
3.00
3.00
10.00
14.00
16.00
14.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
6.00
6.00
4.00
4.00
4.00
4.00
7.00
14.00
13.00
13.00
14.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
14.00
12.00
11.00
13.00
11.00
10.00
12.00
16.00
19.00
18.00
17.00
22.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
14.00
12.00
11.00
9.00
8.00
8.00
10.00
12.00
15.00
17.00
14.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
8.00
8.00
10.00
11.00
8.00
6.00
9.00
11.00
11.00
14.00
13.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
7.00
4.00
6.00
7.00
5.00
6.00
5.00
8.00
13.00
14.00
13.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
7.00
7.00
8.00
7.00
4.00
4.00
5.00
9.00
14.00
18.00
17.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
2.00
2.00
2.00
2.00
6.00
6.00
8.00
12.00
13.00
14.00
13.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
6.00
7.00
4.00
3.00
5.00
8.00
7.00
8.00
10.00
12.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
10.00
10.00
12.00
14.00
14.00
14.00
13.00
8.00
10.00
13.00
17.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
10.00
11.00
8.00
9.00
9.00
13.00
15.00
12.00
9.00
14.00
13.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
6.00
4.00
3.00
3.00
5.00
5.00
8.00
13.00
15.00
17.00
19.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
7.00
2.00
2.00
3.00
2.00
3.00
4.00
8.00
9.00
13.00
14.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
4.00
1.00
0.00
2.00
5.00
2.00
8.00
13.00
16.00
18.00
18.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
6.00
6.00
6.00
8.00
6.00
8.00
9.00
17.00
21.00
23.00
19.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
9.00
6.00
2.00
4.00
6.00
4.00
8.00
10.00
11.00
12.00
13.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
14.00
11.00
11.00
15.00
15.00
17.00
15.00
17.00
16.00
15.00
17.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
14.00
14.00
18.00
13.00
14.00
15.00
13.00
13.00
14.00
13.00
16.00
14.00
11.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
4.00
2.00
2.00
3.00
5.00
6.00
7.00
11.00
10.00
12.00
17.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
11.00
7.00
5.00
7.00
6.00
7.00
8.00
12.00
13.00
18.00
19.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
7.00
4.00
3.00
6.00
3.00
5.00
8.00
13.00
14.00
14.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
5.00
5.00
4.00
4.00
6.00
2.00
6.00
11.00
17.00
19.00
15.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
4.00
5.00
5.00
6.00
6.00
10.00
9.00
11.00
13.00
17.00
13.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
13.00
14.00
10.00
11.00
7.00
10.00
6.00
7.00
10.00
15.00
16.00
16.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
16.00
17.00
12.00
11.00
6.00
7.00
11.00
12.00
16.00
20.00
21.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
7.00
7.00
6.00
6.00
7.00
8.00
4.00
7.00
14.00
14.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
7.00
5.00
5.00
6.00
7.00
6.00
8.00
9.00
13.00
15.00
15.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
6.00
5.00
3.00
5.00
5.00
4.00
9.00
10.00
13.00
14.00
16.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
5.00
4.00
2.00
3.00
8.00
9.00
13.00
13.00
15.00
15.00
16.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
8.00
3.00
3.00
9.00
9.00
7.00
10.00
11.00
18.00
19.00
16.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
11.00
15.00
13.00
12.00
15.00
14.00
14.00
14.00
16.00
15.00
16.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
15.00
16.00
15.00
13.00
12.00
12.00
13.00
14.00
18.00
20.00
18.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
9.00
10.00
7.00
6.00
4.00
7.00
15.00
16.00
19.00
18.00
19.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
4.00
3.00
7.00
7.00
5.00
3.00
9.00
13.00
17.00
18.00
21.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
6.00
7.00
7.00
6.00
6.00
6.00
9.00
13.00
13.00
16.00
21.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
6.00
4.00
8.00
7.00
5.00
5.00
7.00
9.00
12.00
16.00
15.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
8.00
9.00
6.00
4.00
4.00
4.00
3.00
11.00
14.00
14.00
12.00
11.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
16.00
10.00
11.00
16.00
15.00
15.00
12.00
11.00
11.00
8.00
13.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
8.00
9.00
10.00
11.00
12.00
12.00
12.00
12.00
15.00
19.00
21.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
3.00
4.00
3.00
5.00
7.00
5.00
7.00
9.00
16.00
17.00
16.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
4.00
6.00
6.00
10.00
9.00
9.00
13.00
12.00
12.00
13.00
13.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
9.00
9.00
9.00
8.00
4.00
6.00
8.00
7.00
9.00
15.00
16.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
4.00
3.00
5.00
4.00
5.00
7.00
4.00
5.00
11.00
13.00
17.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
3.00
2.00
2.00
5.00
6.00
6.00
7.00
9.00
10.00
14.00
12.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
11.00
13.00
13.00
11.00
9.00
7.00
10.00
17.00
15.00
18.00
24.00
22.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
9.00
10.00
11.00
12.00
10.00
6.00
9.00
13.00
18.00
19.00
20.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
6.00
4.00
2.00
5.00
4.00
5.00
7.00
10.00
13.00
15.00
14.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
8.00
8.00
6.00
8.00
5.00
7.00
3.00
10.00
14.00
15.00
10.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
4.00
4.00
3.00
4.00
4.00
7.00
10.00
13.00
18.00
12.00
14.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
6.00
6.00
5.00
4.00
3.00
1.00
2.00
10.00
16.00
17.00
16.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
6.00
5.00
6.00
9.00
8.00
9.00
9.00
10.00
10.00
14.00
14.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
19.00
15.00
15.00
14.00
15.00
15.00
12.00
13.00
19.00
22.00
19.00
15.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
8.00
6.00
12.00
14.00
14.00
13.00
12.00
15.00
17.00
19.00
20.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
6.00
5.00
2.00
5.00
5.00
6.00
9.00
11.00
18.00
19.00
21.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
7.00
7.00
10.00
11.00
5.00
5.00
7.00
11.00
13.00
15.00
14.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
4.00
2.00
3.00
6.00
6.00
5.00
8.00
12.00
15.00
12.00
15.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
10.00
8.00
6.00
4.00
6.00
3.00
4.00
10.00
16.00
18.00
19.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
6.00
7.00
6.00
9.00
6.00
5.00
6.00
11.00
14.00
16.00
16.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
14.00
12.00
11.00
12.00
16.00
15.00
13.00
13.00
14.00
13.00
13.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
13.00
10.00
14.00
13.00
15.00
14.00
17.00
17.00
16.00
18.00
23.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
3.00
3.00
3.00
7.00
6.00
3.00
5.00
9.00
15.00
17.00
17.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
9.00
10.00
11.00
9.00
7.00
7.00
3.00
6.00
11.00
15.00
15.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
6.00
7.00
5.00
4.00
4.00
7.00
8.00
13.00
15.00
17.00
20.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
5.00
2.00
2.00
4.00
6.00
6.00
6.00
8.00
8.00
12.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
3.00
4.00
3.00
2.00
4.00
4.00
6.00
11.00
19.00
15.00
20.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
12.00
15.00
16.00
16.00
14.00
13.00
13.00
14.00
13.00
14.00
16.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
10.00
7.00
6.00
9.00
12.00
13.00
9.00
10.00
12.00
13.00
15.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
4.00
3.00
5.00
6.00
6.00
6.00
3.00
9.00
13.00
16.00
17.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
7.00
5.00
7.00
7.00
5.00
7.00
9.00
12.00
16.00
19.00
21.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
8.00
5.00
2.00
3.00
5.00
4.00
6.00
13.00
16.00
20.00
19.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
7.00
6.00
3.00
4.00
5.00
2.00
5.00
10.00
15.00
18.00
16.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
4.00
3.00
5.00
3.00
3.00
4.00
3.00
9.00
12.00
14.00
17.00
17.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
13.00
10.00
7.00
6.00
7.00
6.00
7.00
11.00
11.00
13.00
9.00
12.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
13.00
18.00
13.00
12.00
10.00
12.00
14.00
14.00
9.00
11.00
12.00
9.00
10.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
7.00
6.00
4.00
4.00
7.00
8.00
11.00
16.00
17.00
16.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
12.00
12.00
9.00
10.00
6.00
9.00
10.00
14.00
15.00
15.00
12.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
8.00
6.00
6.00
6.00
2.00
7.00
9.00
11.00
14.00
14.00
14.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
5.00
2.00
4.00
5.00
4.00
5.00
7.00
9.00
14.00
16.00
17.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
7.00
6.00
4.00
5.00
5.00
3.00
6.00
10.00
13.00
14.00
14.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
12.00
13.00
12.00
11.00
13.00
8.00
8.00
17.00
20.00
20.00
20.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
9.00
13.00
11.00
8.00
12.00
10.00
9.00
13.00
13.00
14.00
11.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
6.00
9.00
8.00
9.00
10.00
6.00
8.00
13.00
15.00
16.00
18.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
5.00
2.00
5.00
5.00
6.00
3.00
7.00
9.00
15.00
20.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
4.00
4.00
4.00
6.00
6.00
5.00
5.00
8.00
18.00
19.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
7.00
7.00
7.00
7.00
7.00
12.00
15.00
19.00
20.00
18.00
18.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
5.00
2.00
3.00
5.00
5.00
5.00
8.00
15.00
16.00
19.00
17.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
12.00
11.00
10.00
9.00
9.00
7.00
10.00
13.00
15.00
16.00
18.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
8.00
8.00
10.00
11.00
11.00
9.00
11.00
11.00
14.00
17.00
14.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
3.00
3.00
2.00
3.00
7.00
4.00
6.00
5.00
9.00
14.00
16.00
14.00
12.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
4.00
5.00
5.00
7.00
6.00
6.00
12.00
15.00
15.00
17.00
16.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
5.00
4.00
2.00
2.00
4.00
7.00
6.00
5.00
11.00
16.00
17.00
17.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
3.00
1.00
3.00
4.00
5.00
4.00
5.00
10.00
15.00
19.00
18.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
6.00
2.00
1.00
3.00
4.00
4.00
7.00
16.00
21.00
20.00
21.00
21.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
7.00
9.00
9.00
9.00
9.00
12.00
13.00
17.00
19.00
20.00
18.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
12.00
11.00
10.00
11.00
17.00
17.00
16.00
11.00
15.00
13.00
14.00
12.00
13.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
5.00
2.00
5.00
4.00
4.00
7.00
7.00
14.00
16.00
16.00
16.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
10.00
7.00
5.00
7.00
10.00
12.00
10.00
13.00
12.00
14.00
18.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
4.00
5.00
7.00
9.00
8.00
7.00
9.00
9.00
15.00
16.00
17.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
5.00
3.00
2.00
1.00
4.00
5.00
12.00
19.00
18.00
18.00
14.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
4.00
4.00
5.00
5.00
6.00
8.00
9.00
12.00
15.00
19.00
16.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
10.00
14.00
13.00
13.00
13.00
16.00
16.00
16.00
15.00
17.00
17.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
11.00
11.00
15.00
10.00
7.00
5.00
7.00
10.00
13.00
15.00
18.00
19.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
5.00
8.00
4.00
4.00
4.00
3.00
6.00
11.00
14.00
21.00
13.00
10.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
3.00
2.00
2.00
3.00
2.00
2.00
4.00
10.00
8.00
17.00
17.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
7.00
5.00
3.00
1.00
4.00
4.00
5.00
10.00
16.00
17.00
18.00
19.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
7.00
7.00
9.00
7.00
7.00
9.00
9.00
9.00
15.00
13.00
13.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
7.00
5.00
1.00
1.00
3.00
5.00
3.00
2.00
10.00
18.00
16.00
19.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
12.00
13.00
11.00
11.00
8.00
7.00
10.00
11.00
15.00
17.00
16.00
16.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
15.00
16.00
14.00
10.00
10.00
8.00
7.00
11.00
14.00
15.00
17.00
19.00
20.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
6.00
5.00
6.00
9.00
8.00
8.00
10.00
9.00
8.00
13.00
23.00
19.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
8.00
6.00
3.00
6.00
7.00
4.00
3.00
9.00
12.00
17.00
14.00
14.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
10.00
7.00
4.00
7.00
6.00
5.00
5.00
5.00
9.00
9.00
10.00
15.00
15.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
4.00
3.00
6.00
6.00
2.00
4.00
4.00
7.00
12.00
15.00
18.00
18.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
9.00
9.00
7.00
5.00
6.00
10.00
9.00
9.00
10.00
12.00
15.00
15.00
17.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
25.00
8.00
12.00
9.00
13.00
12.00
14.00
10.00
