Koordinatensystem : Lambert konform konisch
Rechtswert        : 4128500 Meter
Hochwert          : 2586500 Meter
Hoehenlage        : 637 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4128500 2586500  1  1  1  -0.3  939 150  3.0 2  3.5  87    0    0 234 -316  3
4128500 2586500  1  1  2   0.2  939 158  3.0 1  3.7  87    0    0 228 -316  3
4128500 2586500  1  1  3   0.6  939 168  2.8 0  3.8  88    0    0 226 -315  3
4128500 2586500  1  1  4   0.4  940 168  2.9 1  3.8  90    0    0 223 -314  3
4128500 2586500  1  1  5   0.3  940 161  2.6 2  3.8  91    0    0 217 -314  3
4128500 2586500  1  1  6   0.5  941 156  2.6 4  3.8  91    0    0 238 -313  3
4128500 2586500  1  1  7   0.6  941 142  1.2 5  3.9  91    0    0 264 -312  3
4128500 2586500  1  1  8   1.0  941 146  2.0 2  3.9  90    0    0 254 -311  3
4128500 2586500  1  1  9   0.8  941 153  1.5 2  3.8  88    6   10 238 -310  3
4128500 2586500  1  1 10   2.1  942 144  1.9 1  3.9  86   75   39 233 -311  3
4128500 2586500  1  1 11   1.7  942 168  2.3 1  4.2  90  156   54 229 -314  3
4128500 2586500  1  1 12   3.0  942 142  2.7 1  4.4  90  171   79 230 -317  3
4128500 2586500  1  1 13   5.0  942 153  2.5 1  4.5  82  180   86 234 -319  3
4128500 2586500  1  1 14   5.2  941 160  2.6 4  4.6  79   57  111 252 -320  3
4128500 2586500  1  1 15   5.9  940 167  2.9 4  4.6  76   32   79 267 -322  3
4128500 2586500  1  1 16   5.0  940 172  2.2 4  4.6  76   13   38 264 -321  3
4128500 2586500  1  1 17   3.7  940 164  2.5 5  4.5  81    0    0 264 -320  3
4128500 2586500  1  1 18   3.5  940 177  2.8 6  4.4  83    0    0 269 -319  3
4128500 2586500  1  1 19   2.8  939 181  2.9 2  4.3  84    0    0 246 -319  3
4128500 2586500  1  1 20   1.7  939 172  3.3 2  4.2  88    0    0 207 -317  3
4128500 2586500  1  1 21   1.6  938 177  3.8 1  4.2  92    0    0 194 -316  3
4128500 2586500  1  1 22   2.3  938 175  4.2 1  4.2  89    0    0 188 -316  3
4128500 2586500  1  1 23   2.1  937 192  4.0 0  4.2  88    0    0 176 -315  3
4128500 2586500  1  1 24   1.1  936 184  4.2 0  4.1  89    0    0 177 -315  3
4128500 2586500  1  2  1   1.1  936 188  4.1 3  3.9  89    0    0 183 -315  3
4128500 2586500  1  2  2   1.0  935 191  4.6 4  4.0  90    0    0 212 -315  3
4128500 2586500  1  2  3   1.4  934 184  4.6 5  4.0  89    0    0 225 -315  3
4128500 2586500  1  2  4   0.6  934 173  4.6 6  4.0  90    0    0 239 -316  3
4128500 2586500  1  2  5   1.0  932 182  3.7 6  4.1  94    0    0 248 -317  3
4128500 2586500  1  2  6   1.3  931 177  4.4 7  4.2  94    0    0 263 -318  3
4128500 2586500  1  2  7   2.0  930 184  4.4 7  4.3  93    0    0 277 -318  3
4128500 2586500  1  2  8   1.8  929 197  5.3 8  4.4  94    0    0 290 -318  3
4128500 2586500  1  2  9   1.9  929 217  6.8 8  4.5  95    0    4 303 -318  3
4128500 2586500  1  2 10   2.3  928 198  6.3 8  4.7  97    2   45 304 -319  3
4128500 2586500  1  2 11   2.2  928 203  5.4 8  4.8  98    0   40 304 -320  3
4128500 2586500  1  2 12   3.3  929 204  4.0 8  4.9  97    0   38 306 -320  3
4128500 2586500  1  2 13   3.4  928 186  4.4 7  5.1  96    0   65 299 -322  3
4128500 2586500  1  2 14   3.6  927 189  4.7 8  5.1  96    0   50 300 -325  3
4128500 2586500  1  2 15   4.1  926 195  5.5 7  5.4  98    7   75 303 -326  3
4128500 2586500  1  2 16   3.7  926 194  4.8 8  5.5 100    4   36 304 -325  3
4128500 2586500  1  2 17   3.0  925 191  4.7 7  5.2  99    0    0 303 -324  3
4128500 2586500  1  2 18   2.7  925 174  4.6 8  5.0  98    0    0 302 -324  3
4128500 2586500  1  2 19   4.2  924 204  4.5 7  5.1  96    0    0 304 -325  3
4128500 2586500  1  2 20   4.0  924 209  4.9 7  5.2  92    0    0 300 -324  3
4128500 2586500  1  2 21   3.7  924 195  5.4 8  5.0  91    0    0 307 -324  3
4128500 2586500  1  2 22   3.0  925 200  7.1 8  4.9  92    0    0 313 -325  3
4128500 2586500  1  2 23   3.8  926 200  6.7 8  4.9  92    0    0 315 -326  3
4128500 2586500  1  2 24   3.8  927 194  5.2 8  4.9  90    0    0 316 -326  3
4128500 2586500  1  3  1   4.0  928 215  7.2 8  4.9  89    0    0 316 -327  3
4128500 2586500  1  3  2   3.8  928 221  8.2 8  4.9  89    0    0 316 -328  3
4128500 2586500  1  3  3   3.6  929 231  6.7 8  4.9  91    0    0 314 -330  3
4128500 2586500  1  3  4   3.7  930 226  7.7 6  4.9  91    0    0 299 -330  3
4128500 2586500  1  3  5   3.4  931 228  8.2 6  4.8  90    0    0 288 -331  3
4128500 2586500  1  3  6   3.5  932 241  9.3 7  4.7  90    0    0 295 -331  3
4128500 2586500  1  3  7   2.9  932 220  9.0 7  4.7  90    0    0 302 -331  3
4128500 2586500  1  3  8   2.8  932 222  8.7 8  4.6  92    0    0 305 -330  3
4128500 2586500  1  3  9   3.2  932 215  7.2 8  4.7  91    4   10 309 -328  3
4128500 2586500  1  3 10   3.4  933 220  6.7 8  4.7  90    8   53 308 -327  3
4128500 2586500  1  3 11   3.8  933 222  6.3 6  4.7  88    6   83 294 -327  3
4128500 2586500  1  3 12   4.8  934 224  6.6 6  4.7  84   20  118 279 -328  3
4128500 2586500  1  3 13   5.0  932 208  6.3 6  4.6  78   21  126 278 -330  3
4128500 2586500  1  3 14   4.7  931 207  6.8 6  4.4  76   15  110 277 -331  3
4128500 2586500  1  3 15   4.4  929 193  7.4 7  4.4  76    0   51 284 -331  3
4128500 2586500  1  3 16   3.9  928 186  7.2 8  4.5  80    0   16 298 -330  3
4128500 2586500  1  3 17   3.3  927 195  5.6 7  4.7  88    0    0 300 -328  3
4128500 2586500  1  3 18   3.9  926 191  6.9 7  5.0  92    0    0 294 -328  3
4128500 2586500  1  3 19   4.2  925 183  5.9 8  5.2  93    0    0 306 -328  3
4128500 2586500  1  3 20   4.5  924 195  7.0 8  5.4  95    0    0 316 -329  3
4128500 2586500  1  3 21   5.1  924 226  9.1 8  5.7  97    0    0 320 -333  3
4128500 2586500  1  3 22   4.9  924 244 10.0 8  5.9  99    0    0 322 -339  3
4128500 2586500  1  3 23   4.2  924 272  9.0 8  5.5  96    0    0 319 -342  3
4128500 2586500  1  3 24   3.9  926 270 10.4 6  4.9  88    0    0 304 -337  3
4128500 2586500  1  4  1   4.0  928 256 10.7 8  4.4  79    0    0 300 -331  3
4128500 2586500  1  4  2   2.7  930 268  8.7 6  4.0  75    0    0 294 -329  3
4128500 2586500  1  4  3   2.6  930 254  8.1 5  3.8  77    0    0 277 -327  3
4128500 2586500  1  4  4   2.5  932 262  9.5 5  3.6  74    0    0 270 -325  3
4128500 2586500  1  4  5   2.4  933 255  9.5 6  3.5  71    0    0 271 -323  3
4128500 2586500  1  4  6   2.3  934 253  7.5 7  3.5  72    0    0 276 -320  3
4128500 2586500  1  4  7   2.4  934 253  7.7 8  3.6  73    0    0 282 -320  3
4128500 2586500  1  4  8   2.4  934 228  7.7 8  3.6  74    0    0 285 -320  3
4128500 2586500  1  4  9   1.7  934 231  7.8 8  3.8  80    0    0 285 -320  3
4128500 2586500  1  4 10   1.9  934 229  8.2 5  4.1  87   35   44 271 -320  3
4128500 2586500  1  4 11   1.8  934 240  8.2 7  4.2  89    2   67 266 -320  3
4128500 2586500  1  4 12   2.3  934 256  8.2 7  4.3  91    0   63 273 -320  3
4128500 2586500  1  4 13   3.1  934 254  7.2 5  4.4  88   30  112 263 -322  3
4128500 2586500  1  4 14   3.9  934 256  6.8 5  4.2  80   75   96 253 -324  3
4128500 2586500  1  4 15   4.0  934 247  6.8 7  4.0  74   10   69 262 -323  3
