Support_Year;Cluster;Timestep;total_demand;to_network;from_network;to_main_grid;from_main_grid;from_grid;to_grid;cluster_weight;from_grid_x_cluster_weight
0;0;40;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
0;0;41;503.418;0.0;0.0;0.0;503.418;503.418;0.0;5.0;2517.09
0;0;42;755.512;0.0;0.0;0.0;755.512;755.512;0.0;5.0;3777.5599999999995
0;0;43;791.2059999999999;0.0;0.0;0.0;791.206;791.206;0.0;5.0;3956.03
0;0;44;676.034;0.0;0.0;0.0;676.034;676.034;0.0;5.0;3380.17
0;0;45;217.236;0.0;0.0;0.0;217.236;217.236;0.0;5.0;1086.1799999999998
0;0;46;199.022;0.0;0.0;0.0;199.022;199.022;0.0;5.0;995.1099999999999
0;0;47;180.544;0.0;0.0;0.0;180.544;180.544;0.0;5.0;902.72
0;0;48;146.92;0.0;0.0;0.0;146.92;146.92;0.0;5.0;734.5999999999999
0;0;49;149.82;0.0;0.0;0.0;149.82;149.82;0.0;5.0;749.0999999999999
0;0;50;150.462;0.0;0.0;0.0;150.462;150.462;0.0;5.0;752.31
0;0;51;144.922;0.0;0.0;0.0;144.922;144.922;0.0;5.0;724.61
0;0;52;147.904;0.0;0.0;0.0;147.904;147.904;0.0;5.0;739.52
0;0;53;148.174;0.0;0.0;0.0;148.174;148.174;0.0;5.0;740.87
0;0;54;260.08;0.0;0.0;0.0;260.08;260.08;0.0;5.0;1300.3999999999999
0;0;55;536.619;0.0;0.0;0.0;536.619;536.619;0.0;5.0;2683.0950000000003
0;0;56;441.777;0.0;0.0;0.0;441.777;441.777;0.0;5.0;2208.8849999999998
0;0;57;186.91899999999998;0.0;0.0;0.0;186.919;186.919;0.0;5.0;934.595
0;0;58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
0;0;59;-5.684341886080802e-14;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
0;0;60;36.67399999999998;0.0;0.0;0.0;36.674;36.674;0.0;5.0;183.37
0;0;61;212.81000000000003;0.0;0.0;0.0;212.81;212.81;0.0;5.0;1064.05
0;0;62;260.91499999999996;0.0;0.0;0.0;260.915;260.915;0.0;5.0;1304.575
0;0;63;0.0010000000000331966;0.0;0.0;0.0;0.001;0.001;0.0;5.0;0.005
0;0;64;-7.9839999999999804;7.984;0.0;0.0;0.0;0.0;7.984;5.0;0.0
0;0;65;263.016;0.0;0.0;0.0;263.016;263.016;0.0;5.0;1315.0800000000002
0;0;66;442.393;0.0;0.0;0.0;442.393;442.393;0.0;5.0;2211.9649999999997
0;0;67;580.979;0.0;0.0;0.0;580.979;580.979;0.0;5.0;2904.8950000000004
0;0;68;655.233;0.0;0.0;0.0;655.233;655.233;0.0;5.0;3276.165
0;0;69;521.361;0.0;0.0;0.0;521.361;521.361;0.0;5.0;2606.805
0;0;70;505.31000000000006;0.0;0.0;0.0;505.31;505.31;0.0;5.0;2526.55
0;0;71;509.615;0.0;0.0;0.0;509.615;509.615;0.0;5.0;2548.075
0;0;72;140.001;0.0;0.0;0.0;140.001;140.001;0.0;5.0;700.005
0;0;73;139.906;0.0;0.0;0.0;139.906;139.906;0.0;5.0;699.53
0;0;74;138.774;0.0;0.0;0.0;138.774;138.774;0.0;5.0;693.87
0;0;75;139.524;0.0;0.0;0.0;139.524;139.524;0.0;5.0;697.62
0;0;76;143.338;0.0;0.0;0.0;143.338;143.338;0.0;5.0;716.6899999999999
0;0;77;143.901;0.0;0.0;0.0;143.901;143.901;0.0;5.0;719.5050000000001
0;0;78;143.165;0.0;0.0;0.0;143.165;143.165;0.0;5.0;715.8249999999999
0;0;79;153.595;0.0;0.0;0.0;153.595;153.595;0.0;5.0;767.975
0;0;80;142.516;0.0;0.0;0.0;142.516;142.516;0.0;5.0;712.5799999999999
0;0;81;91.83900000000001;0.0;0.0;0.0;91.839;91.839;0.0;5.0;459.195
0;0;82;214.85600000000002;0.0;0.0;0.0;214.856;214.856;0.0;5.0;1074.28
0;0;83;249.99499999999998;0.0;0.0;0.0;249.995;249.995;0.0;5.0;1249.975
0;0;84;173.05700000000004;0.0;0.0;0.0;173.057;173.057;0.0;5.0;865.285
0;0;85;217.149;0.0;0.0;0.0;217.149;217.149;0.0;5.0;1085.745
0;0;86;356.451;0.0;0.0;0.0;356.451;356.451;0.0;5.0;1782.255
0;0;87;227.03799999999998;0.0;0.0;0.0;227.038;227.038;0.0;5.0;1135.19
0;0;88;353.246;0.0;0.0;0.0;353.246;353.246;0.0;5.0;1766.23
0;0;89;282.789;0.0;0.0;0.0;282.789;282.789;0.0;5.0;1413.945
0;0;90;540.586;0.0;0.0;0.0;540.586;540.586;0.0;5.0;2702.9300000000003
0;0;91;589.5550000000001;0.0;0.0;0.0;589.555;589.555;0.0;5.0;2947.7749999999996
0;0;92;579.521;0.0;0.0;0.0;579.521;579.521;0.0;5.0;2897.6049999999996
0;0;93;583.399;0.0;0.0;0.0;583.399;583.399;0.0;5.0;2916.995
0;0;94;565.001;0.0;0.0;0.0;565.001;565.001;0.0;5.0;2825.005
0;0;95;549.303;0.0;0.0;0.0;549.303;549.303;0.0;5.0;2746.515
0;0;96;518.657;0.0;0.0;0.0;518.657;518.657;0.0;5.0;2593.2850000000003
0;0;97;526.693;0.0;0.0;0.0;526.693;526.693;0.0;5.0;2633.465
0;0;98;524.814;0.0;0.0;0.0;524.814;524.814;0.0;5.0;2624.0699999999997
0;0;99;527.268;0.0;0.0;0.0;527.268;527.268;0.0;5.0;2636.34
0;0;100;530.127;0.0;0.0;0.0;530.127;530.127;0.0;5.0;2650.6349999999998
0;0;101;528.752;0.0;0.0;0.0;528.752;528.752;0.0;5.0;2643.7599999999998
0;0;102;528.374;0.0;0.0;0.0;528.374;528.374;0.0;5.0;2641.87
0;0;103;814.535;0.0;0.0;0.0;814.535;814.535;0.0;5.0;4072.6749999999997
0;0;104;704.201;0.0;0.0;0.0;704.201;704.201;0.0;5.0;3521.005
0;0;105;715.2289999999999;0.0;0.0;0.0;715.229;715.229;0.0;5.0;3576.1450000000004
0;0;106;748.182;0.0;0.0;0.0;748.182;748.182;0.0;5.0;3740.91
0;0;107;759.7349999999999;0.0;0.0;0.0;759.735;759.735;0.0;5.0;3798.675
0;0;108;689.788;0.0;0.0;0.0;689.788;689.788;0.0;5.0;3448.94
0;0;109;624.268;0.0;0.0;0.0;624.268;624.268;0.0;5.0;3121.34
0;0;110;133.53599999999997;0.0;0.0;0.0;133.536;133.536;0.0;5.0;667.6800000000001
0;0;111;166.36499999999995;0.0;0.0;0.0;166.365;166.365;0.0;5.0;831.825
0;0;112;692.83;0.0;0.0;0.0;692.83;692.83;0.0;5.0;3464.15
0;0;113;740.163;0.0;0.0;0.0;740.163;740.163;0.0;5.0;3700.815
0;0;114;759.2860000000001;0.0;0.0;0.0;759.286;759.286;0.0;5.0;3796.43
0;0;115;795.816;0.0;0.0;0.0;795.816;795.816;0.0;5.0;3979.08
0;0;116;713.365;0.0;0.0;0.0;713.365;713.365;0.0;5.0;3566.825
0;0;117;612.158;0.0;0.0;0.0;612.158;612.158;0.0;5.0;3060.79
0;0;118;721.4369999999999;0.0;0.0;0.0;721.437;721.437;0.0;5.0;3607.185
0;0;119;730.198;0.0;0.0;0.0;730.198;730.198;0.0;5.0;3650.99
0;0;120;720.206;0.0;0.0;0.0;720.206;720.206;0.0;5.0;3601.03
0;0;121;717.2850000000001;0.0;0.0;0.0;717.285;717.285;0.0;5.0;3586.4249999999997
0;0;122;719.803;0.0;0.0;0.0;719.803;719.803;0.0;5.0;3599.015
0;0;123;739.7439999999999;0.0;0.0;0.0;739.744;739.744;0.0;5.0;3698.7200000000003
0;0;124;742.096;0.0;0.0;0.0;742.096;742.096;0.0;5.0;3710.48
0;0;125;741.6320000000001;0.0;0.0;0.0;741.632;741.632;0.0;5.0;3708.16
0;0;126;783.17;0.0;0.0;0.0;783.17;783.17;0.0;5.0;3915.85
0;0;127;906.8499999999999;0.0;0.0;0.0;906.85;906.85;0.0;5.0;4534.25
0;0;128;703.9;0.0;0.0;0.0;703.9;703.9;0.0;5.0;3519.5
0;0;129;276.82800000000003;0.0;0.0;0.0;276.828;276.828;0.0;5.0;1384.1399999999999
0;0;130;304.787;0.0;0.0;0.0;304.787;304.787;0.0;5.0;1523.935
0;0;131;535.054;0.0;0.0;0.0;535.054;535.054;0.0;5.0;2675.27
0;0;132;627.054;0.0;0.0;0.0;627.054;627.054;0.0;5.0;3135.27
0;0;133;463.001;0.0;0.0;0.0;463.001;463.001;0.0;5.0;2315.005
0;0;134;519.1120000000001;0.0;0.0;0.0;519.112;519.112;0.0;5.0;2595.56
0;0;135;295.059;0.0;0.0;0.0;295.059;295.059;0.0;5.0;1475.295
0;0;136;343.60400000000004;0.0;0.0;0.0;343.604;343.604;0.0;5.0;1718.02
0;0;137;335.285;0.0;0.0;0.0;335.285;335.285;0.0;5.0;1676.4250000000002
0;0;138;763.153;0.0;0.0;0.0;763.153;763.153;0.0;5.0;3815.7650000000003
0;0;139;798.854;0.0;0.0;0.0;798.854;798.854;0.0;5.0;3994.2700000000004
0;0;140;715.942;0.0;0.0;0.0;715.942;715.942;0.0;5.0;3579.71
0;0;141;597.168;0.0;0.0;0.0;597.168;597.168;0.0;5.0;2985.84
0;0;142;602.572;0.0;0.0;0.0;602.572;602.572;0.0;5.0;3012.86
0;0;143;582.3910000000001;0.0;0.0;0.0;582.391;582.391;0.0;5.0;2911.955
0;0;144;539.248;0.0;0.0;0.0;539.248;539.248;0.0;5.0;2696.2400000000002
0;0;145;546.018;0.0;0.0;0.0;546.018;546.018;0.0;5.0;2730.09
0;0;146;545.288;0.0;0.0;0.0;545.288;545.288;0.0;5.0;2726.44
0;0;147;554.009;0.0;0.0;0.0;554.009;554.009;0.0;5.0;2770.045
0;0;148;557.895;0.0;0.0;0.0;557.895;557.895;0.0;5.0;2789.475
0;0;149;565.077;0.0;0.0;0.0;565.077;565.077;0.0;5.0;2825.385
0;0;150;571.12;0.0;0.0;0.0;571.12;571.12;0.0;5.0;2855.6
0;0;151;849.947;0.0;0.0;0.0;849.947;849.947;0.0;5.0;4249.735
0;0;152;499.812;0.0;0.0;0.0;499.812;499.812;0.0;5.0;2499.06
0;0;153;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0
0;0;154;0.0009999999999195097;0.0;0.0;0.0;0.001;0.001;0.0;5.0;0.005
0;0;155;67.63499999999999;0.0;0.0;0.0;67.635;67.635;0.0;5.0;338.175
0;0;156;-0.0009999999999195097;0.001;0.0;0.0;0.0;0.0;0.001;5.0;0.0
0;0;157;262.13100000000003;0.0;0.0;0.0;262.131;262.131;0.0;5.0;1310.6549999999997
0;0;158;595.117;0.0;0.0;0.0;595.117;595.117;0.0;5.0;2975.585
0;0;159;444.334;0.0;0.0;0.0;444.334;444.334;0.0;5.0;2221.67
0;0;160;278.011;0.0;0.0;0.0;278.011;278.011;0.0;5.0;1390.055
0;0;161;472.802;0.0;0.0;0.0;472.802;472.802;0.0;5.0;2364.01
0;0;162;770.856;0.0;0.0;0.0;770.856;770.856;0.0;5.0;3854.2799999999997
0;0;163;840.797;0.0;0.0;0.0;840.797;840.797;0.0;5.0;4203.985000000001
0;0;164;742.069;0.0;0.0;0.0;742.069;742.069;0.0;5.0;3710.345
0;0;165;624.958;0.0;0.0;0.0;624.958;624.958;0.0;5.0;3124.79
0;0;166;617.853;0.0;0.0;0.0;617.853;617.853;0.0;5.0;3089.265
0;0;167;773.172;0.0;0.0;0.0;773.172;773.172;0.0;5.0;3865.86
0;1;0;138.851;0.0;0.0;0.0;138.851;138.851;0.0;20.0;2777.02
0;1;1;142.253;0.0;0.0;0.0;142.253;142.253;0.0;20.0;2845.0599999999995
0;1;2;141.421;0.0;0.0;0.0;141.421;141.421;0.0;20.0;2828.42
0;1;3;140.014;0.0;0.0;0.0;140.014;140.014;0.0;20.0;2800.28
0;1;4;141.186;0.0;0.0;0.0;141.186;141.186;0.0;20.0;2823.7200000000003
0;1;5;143.169;0.0;0.0;0.0;143.169;143.169;0.0;20.0;2863.38
0;1;6;130.678;0.0;0.0;0.0;130.678;130.678;0.0;20.0;2613.56
0;1;7;113.24200000000002;0.0;10.8447073;0.0;102.3972927;113.242;0.0;20.0;2264.84
0;1;8;-167.69799999999998;27.9789054;0.0;139.7190946;0.0;0.0;167.698;20.0;0.0
0;1;9;-490.608;33.8556699;0.0;456.7523301;0.0;0.0;490.608;20.0;0.0
0;1;10;-749.4620000000001;40.5096473;0.0;708.9523527;0.0;0.0;749.462;20.0;0.0
0;1;11;-914.6400000000001;28.5641765;0.0;886.0758235;0.0;0.0;914.64;20.0;0.0
0;1;12;-1043.114;31.814583;0.0;1011.299417;0.0;0.0;1043.114;20.0;0.0
0;1;13;-1196.758;35.1401953;0.0;1161.6178047;0.0;0.0;1196.758;20.0;0.0
0;1;14;-908.0890000000002;30.0189601;0.0;878.0700399;0.0;0.0;908.089;20.0;0.0
0;1;15;-531.5409999999999;27.9458675;0.0;503.5951325;0.0;0.0;531.541;20.0;0.0
0;1;16;-191.58400000000006;26.562729;0.0;165.021271;0.0;0.0;191.584;20.0;0.0
0;1;17;-0.0009999999999763531;0.0008865;0.0;0.0001135;0.0;0.0;0.001;20.0;0.0
0;1;18;143.55;0.0;0.0;0.0;143.55;143.55;0.0;20.0;2871.0
0;1;19;412.11899999999997;0.0;0.0;0.0;412.119;412.119;0.0;20.0;8242.380000000001
0;1;20;329.895;0.0;0.0;0.0;329.895;329.895;0.0;20.0;6597.9
0;1;21;199.016;0.0;0.0;0.0;199.016;199.016;0.0;20.0;3980.3199999999997
0;1;22;191.234;0.0;0.0;0.0;191.234;191.234;0.0;20.0;3824.6800000000003
0;1;23;173.048;0.0;0.0;0.0;173.048;173.048;0.0;20.0;3460.96
0;1;24;137.731;0.0;0.0;0.0;137.731;137.731;0.0;20.0;2754.62
0;1;25;139.712;0.0;0.0;0.0;139.712;139.712;0.0;20.0;2794.24
0;1;26;141.565;0.0;0.0;0.0;141.565;141.565;0.0;20.0;2831.3
0;1;27;140.195;0.0;0.0;0.0;140.195;140.195;0.0;20.0;2803.8999999999996
0;1;28;141.526;0.0;0.0;0.0;141.526;141.526;0.0;20.0;2830.5200000000004
0;1;29;142.101;0.0;0.0;0.0;142.101;142.101;0.0;20.0;2842.02
0;1;30;132.706;0.0;0.0;0.0;132.706;132.706;0.0;20.0;2654.12
0;1;31;124.11299999999997;0.0;0.0;0.0;124.113;124.113;0.0;20.0;2482.26
0;1;32;-134.38400000000001;27.4029404;0.0;106.9810596;0.0;0.0;134.384;20.0;0.0
0;1;33;-448.15399999999994;29.8022913;0.0;418.3517087;0.0;0.0;448.154;20.0;0.0
0;1;34;-658.012;29.0712181;0.0;628.9407819;0.0;0.0;658.012;20.0;0.0
0;1;35;-871.363;28.5014933;0.0;842.8615067;0.0;0.0;871.363;20.0;0.0
0;1;36;-1160.107;26.6311885;0.0;1133.4758115;0.0;0.0;1160.107;20.0;0.0
0;1;37;-1187.5099999999998;28.3854395;0.0;1159.1245605;0.0;0.0;1187.51;20.0;0.0
0;1;38;-1056.644;26.2253527;0.0;1030.4186473;0.0;0.0;1056.644;20.0;0.0
0;1;39;-861.677;30.110652;0.0;831.566348;0.0;0.0;861.677;20.0;0.0
0;1;40;-589.878;34.8095658;0.0;555.0684342;0.0;0.0;589.878;20.0;0.0
0;1;41;-103.22699999999998;82.0194832;0.0;21.2075168;0.0;0.0;103.227;20.0;0.0
0;1;42;41.98600000000002;0.0;8.2417036;0.0;33.7442964;41.986;0.0;20.0;839.7199999999999
0;1;43;394.831;0.0;0.0;0.0;394.831;394.831;0.0;20.0;7896.620000000001
0;1;44;320.656;0.0;0.0;0.0;320.656;320.656;0.0;20.0;6413.12
0;1;45;206.804;0.0;0.0;0.0;206.804;206.804;0.0;20.0;4136.08
0;1;46;192.975;0.0;0.0;0.0;192.975;192.975;0.0;20.0;3859.5
0;1;47;178.724;0.0;0.0;0.0;178.724;178.724;0.0;20.0;3574.4799999999996
0;1;48;139.863;0.0;0.0;0.0;139.863;139.863;0.0;20.0;2797.26
0;1;49;142.22;0.0;0.0;0.0;142.22;142.22;0.0;20.0;2844.4
0;1;50;141.446;0.0;0.0;0.0;141.446;141.446;0.0;20.0;2828.92
0;1;51;140.181;0.0;0.0;0.0;140.181;140.181;0.0;20.0;2803.6200000000003
0;1;52;141.122;0.0;0.0;0.0;141.122;141.122;0.0;20.0;2822.4400000000005
0;1;53;141.979;0.0;0.0;0.0;141.979;141.979;0.0;20.0;2839.5800000000004
0;1;54;138.334;0.0;0.0;0.0;138.334;138.334;0.0;20.0;2766.6800000000003
0;1;55;229.91199999999998;0.0;0.0;0.0;229.912;229.912;0.0;20.0;4598.24
0;1;56;-90.46300000000002;23.173829;0.0;67.289171;0.0;0.0;90.463;20.0;0.0
0;1;57;-432.56399999999996;27.4980319;0.0;405.0659681;0.0;0.0;432.564;20.0;0.0
0;1;58;-688.002;33.1903891;0.0;654.8116109;0.0;0.0;688.002;20.0;0.0
0;1;59;-901.3999999999999;35.5724288;0.0;865.8275712;0.0;0.0;901.4;20.0;0.0
0;1;60;-1069.412;31.9602985;0.0;1037.4517015;0.0;0.0;1069.412;20.0;0.0
0;1;61;-918.0340000000001;26.437979;0.0;891.596021;0.0;0.0;918.034;20.0;0.0
0;1;62;-504.531;28.8198331;0.0;475.7111669;0.0;0.0;504.531;20.0;0.0
0;1;63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0
0;1;64;-170.50999999999993;20.1791316;0.0;150.3308684;0.0;0.0;170.51;20.0;0.0
0;1;65;-142.699;23.5300915;0.0;119.1689085;0.0;0.0;142.699;20.0;0.0
0;1;66;104.76399999999998;0.0;0.0;0.0;104.764;104.764;0.0;20.0;2095.2799999999997
0;1;67;396.286;0.0;0.0;0.0;396.286;396.286;0.0;20.0;7925.72
0;1;68;320.126;0.0;0.0;0.0;320.126;320.126;0.0;20.0;6402.5199999999995
0;1;69;201.058;0.0;0.0;0.0;201.058;201.058;0.0;20.0;4021.16
0;1;70;199.677;0.0;0.0;0.0;199.677;199.677;0.0;20.0;3993.54
0;1;71;176.136;0.0;0.0;0.0;176.136;176.136;0.0;20.0;3522.72
0;1;72;141.081;0.0;0.0;0.0;141.081;141.081;0.0;20.0;2821.62
0;1;73;139.87;0.0;0.0;0.0;139.87;139.87;0.0;20.0;2797.4
0;1;74;141.628;0.0;0.0;0.0;141.628;141.628;0.0;20.0;2832.5599999999995
0;1;75;140.025;0.0;0.0;0.0;140.025;140.025;0.0;20.0;2800.5
0;1;76;140.688;0.0;0.0;0.0;140.688;140.688;0.0;20.0;2813.7599999999998
0;1;77;142.174;0.0;0.0;0.0;142.174;142.174;0.0;20.0;2843.48
0;1;78;133.207;0.0;0.0;0.0;133.207;133.207;0.0;20.0;2664.14
0;1;79;10.236999999999995;0.0;4.0895421;0.0;6.1474579;10.237;0.0;20.0;204.74
0;1;80;-295.386;26.9697799;0.0;268.4162201;0.0;0.0;295.386;20.0;0.0
0;1;81;-672.278;39.2496836;0.0;633.0283164;0.0;0.0;672.278;20.0;0.0
0;1;82;-986.31;37.1822109;0.0;949.1277891;0.0;0.0;986.31;20.0;0.0
0;1;83;-1227.596;33.6293457;0.0;1193.9666543;0.0;0.0;1227.596;20.0;0.0
0;1;84;-1330.808;31.6787258;0.0;1299.1292742;0.0;0.0;1330.808;20.0;0.0
0;1;85;-1220.9830000000002;26.757738;0.0;1194.225262;0.0;0.0;1220.983;20.0;0.0
0;1;86;-1060.434;33.3487297;0.0;1027.0852703;0.0;0.0;1060.434;20.0;0.0
0;1;87;-833.215;73.1875521;0.0;760.0274479;0.0;0.0;833.215;20.0;0.0
0;1;88;-494.803;29.8204209;0.0;464.9825791;0.0;0.0;494.803;20.0;0.0
0;1;89;-197.76800000000003;33.4965986;0.0;164.2714014;0.0;0.0;197.768;20.0;0.0
0;1;90;-82.15800000000002;31.5034765;0.0;50.6545235;0.0;0.0;82.158;20.0;0.0
0;1;91;194.998;0.0;0.0;0.0;194.998;194.998;0.0;20.0;3899.96
0;1;92;217.115;0.0;0.0;0.0;217.115;217.115;0.0;20.0;4342.3
0;1;93;203.757;0.0;0.0;0.0;203.757;203.757;0.0;20.0;4075.1400000000003
0;1;94;197.32;0.0;0.0;0.0;197.32;197.32;0.0;20.0;3946.3999999999996
0;1;95;170.575;0.0;0.0;0.0;170.575;170.575;0.0;20.0;3411.5
0;1;96;139.207;0.0;0.0;0.0;139.207;139.207;0.0;20.0;2784.14
0;1;97;143.966;0.0;0.0;0.0;143.966;143.966;0.0;20.0;2879.32
0;1;98;141.496;0.0;0.0;0.0;141.496;141.496;0.0;20.0;2829.92
0;1;99;140.971;0.0;0.0;0.0;140.971;140.971;0.0;20.0;2819.42
0;1;100;140.98;0.0;0.0;0.0;140.98;140.98;0.0;20.0;2819.6
0;1;101;145.436;0.0;0.0;0.0;145.436;145.436;0.0;20.0;2908.7200000000003
0;1;102;137.34300000000002;0.0;0.0;0.0;137.343;137.343;0.0;20.0;2746.8599999999997
0;1;103;176.00199999999998;0.0;5.0442742;0.0;170.9577258;176.002;0.0;20.0;3520.04
0;1;104;-50.85900000000004;14.9123819;0.0;35.9466181;0.0;0.0;50.859;20.0;0.0
0;1;105;-33.30699999999996;17.0333553;0.0;16.2736447;0.0;0.0;33.307;20.0;0.0
0;1;106;-451.04100000000005;33.751792;0.0;417.289208;0.0;0.0;451.041;20.0;0.0
0;1;107;-1041.372;38.2571474;0.0;1003.1148526;0.0;0.0;1041.372;20.0;0.0
0;1;108;-1227.058;39.2184889;0.0;1187.8395111;0.0;0.0;1227.058;20.0;0.0
0;1;109;-937.165;35.7588583;0.0;901.4061417;0.0;0.0;937.165;20.0;0.0
0;1;110;-306.5;38.3476467;0.0;268.1523533;0.0;0.0;306.5;20.0;0.0
0;1;111;-196.3;32.4238292;0.0;163.8761708;0.0;0.0;196.3;20.0;0.0
0;1;112;-120.16699999999997;27.8841699;0.0;92.2828301;0.0;0.0;120.167;20.0;0.0
0;1;113;-5.684341886080802e-14;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0
0;1;114;80.76500000000001;0.0;6.9862736;0.0;73.7787264;80.765;0.0;20.0;1615.3
0;1;115;415.07800000000003;0.0;0.0;0.0;415.078;415.078;0.0;20.0;8301.56
0;1;116;315.783;0.0;0.0;0.0;315.783;315.783;0.0;20.0;6315.66
0;1;117;215.286;0.0;0.0;0.0;215.286;215.286;0.0;20.0;4305.72
0;1;118;196.009;0.0;0.0;0.0;196.009;196.009;0.0;20.0;3920.18
0;1;119;170.037;0.0;0.0;0.0;170.037;170.037;0.0;20.0;3400.7400000000002
0;1;120;138.708;0.0;0.0;0.0;138.708;138.708;0.0;20.0;2774.16
0;1;121;143.878;0.0;0.0;0.0;143.878;143.878;0.0;20.0;2877.5599999999995
0;1;122;142.194;0.0;0.0;0.0;142.194;142.194;0.0;20.0;2843.8799999999997
0;1;123;141.333;0.0;0.0;0.0;141.333;141.333;0.0;20.0;2826.66
0;1;124;140.624;0.0;0.0;0.0;140.624;140.624;0.0;20.0;2812.48
0;1;125;138.629;0.0;0.0;0.0;138.629;138.629;0.0;20.0;2772.58
0;1;126;141.679;0.0;0.0;0.0;141.679;141.679;0.0;20.0;2833.58
0;1;127;262.858;0.0;0.0;0.0;262.858;262.858;0.0;20.0;5257.16
0;1;128;-114.52600000000001;24.1477277;0.0;90.3782723;0.0;0.0;114.526;20.0;0.0
0;1;129;-456.57499999999993;29.1517663;0.0;427.4232337;0.0;0.0;456.575;20.0;0.0
0;1;130;-773.3699999999999;31.4538504;0.0;741.9161496;0.0;0.0;773.37;20.0;0.0
0;1;131;-988.79;26.2604407;0.0;962.5295593;0.0;0.0;988.79;20.0;0.0
0;1;132;-1130.574;33.5199791;0.0;1097.0540209;0.0;0.0;1130.574;20.0;0.0
