Koordinatensystem : Lambert konform konisch
Rechtswert        : 4000500 Meter
Hochwert          : 2975500 Meter
Hoehenlage        : 14 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4000500 2975500  1  1  1  -3.7 1023 227  1.5 5  2.4  82    0    0 303 -314  0
4000500 2975500  1  1  2  -2.7 1023 254  1.6 7  2.6  84    0    0 304 -315  0
4000500 2975500  1  1  3  -1.9 1023 275  1.7 8  2.8  86    0    0 300 -315  0
4000500 2975500  1  1  4  -1.9 1023 266  2.0 8  2.8  87    0    0 300 -315  0
4000500 2975500  1  1  5  -1.8 1023 267  2.1 8  2.8  87    0    0 306 -315  0
4000500 2975500  1  1  6  -1.7 1023 271  2.5 8  2.9  88    0    0 305 -315  0
4000500 2975500  1  1  7  -1.5 1023 259  1.6 6  2.9  88    0    0 293 -315  0
4000500 2975500  1  1  8  -1.3 1023 261  1.1 6  3.0  88    0    0 281 -315  0
4000500 2975500  1  1  9  -1.5 1024 281  1.1 5  3.0  89    0    3 276 -316  0
4000500 2975500  1  1 10  -1.4 1024 259  0.7 3  3.1  90   23   26 257 -316  0
4000500 2975500  1  1 11   0.2 1024 308  0.5 1  3.2  90   46   75 235 -315  0
4000500 2975500  1  1 12   1.5 1025 304  0.1 2  3.4  85   63   97 232 -316  0
4000500 2975500  1  1 13   2.3 1025 280  0.4 2  3.5  82   87   96 240 -316  0
4000500 2975500  1  1 14   2.1 1025 328  0.1 3  3.6  83   19  104 246 -316  0
4000500 2975500  1  1 15   2.1 1025 352  0.1 5  3.7  85    3   54 263 -317  0
4000500 2975500  1  1 16   0.6 1025  80  1.1 7  3.6  88    0   10 283 -317  0
4000500 2975500  1  1 17   0.0 1025  99  0.8 8  3.5  91    0    0 296 -316  0
4000500 2975500  1  1 18   0.2 1026 147  1.1 8  3.5  93    0    0 299 -316  0
4000500 2975500  1  1 19   0.3 1026 121  1.1 8  3.6  94    0    0 298 -316  0
4000500 2975500  1  1 20   0.1 1026 133  1.3 8  3.6  94    0    0 296 -316  0
4000500 2975500  1  1 21   0.1 1026 133  0.8 7  3.5  93    0    0 288 -316  0
4000500 2975500  1  1 22   0.4 1026 142  0.8 8  3.5  92    0    0 288 -316  0
4000500 2975500  1  1 23   0.3 1025 109  1.2 8  3.6  93    0    0 292 -315  0
4000500 2975500  1  1 24   0.3 1025  99  0.6 7  3.6  94    0    0 283 -315  0
4000500 2975500  1  2  1   0.4 1025  77  1.0 8  3.6  94    0    0 281 -315  0
4000500 2975500  1  2  2   0.2 1025  78  1.0 7  3.6  95    0    0 279 -313  0
4000500 2975500  1  2  3   0.1 1025  67  1.2 7  3.7  98    0    0 272 -312  0
4000500 2975500  1  2  4   0.0 1025  55  1.2 7  3.7  99    0    0 272 -311  0
4000500 2975500  1  2  5  -0.4 1024  26  1.7 8  3.7  99    0    0 278 -307  0
4000500 2975500  1  2  6  -0.5 1025  36  1.1 8  3.5  97    0    0 283 -301  0
4000500 2975500  1  2  7  -0.5 1025  25  0.7 7  3.4  95    0    0 278 -297  0
4000500 2975500  1  2  8  -1.2 1025 356  0.8 7  3.3  94    0    0 270 -293  0
4000500 2975500  1  2  9  -0.8 1025  15  1.4 4  3.2  93    0    1 254 -290  0
4000500 2975500  1  2 10  -1.2 1026  16  1.7 2  3.1  90   47   17 228 -288  0
4000500 2975500  1  2 11   0.0 1027  26  1.3 1  2.8  79   78   51 213 -289  0
4000500 2975500  1  2 12   0.2 1027  15  1.8 1  2.7  71  111   60 208 -292  0
4000500 2975500  1  2 13   0.8 1028  16  2.1 0  2.6  67  172   37 205 -295  0
4000500 2975500  1  2 14   0.9 1028  24  2.0 0  2.4  60  152   35 201 -297  0
4000500 2975500  1  2 15   0.7 1028  14  2.0 0  2.2  56   46   53 201 -297  0
4000500 2975500  1  2 16  -1.3 1028  15  1.4 0  2.2  59   12   33 200 -294  0
4000500 2975500  1  2 17  -2.2 1029 337  0.9 0  2.2  68    0    0 197 -289  0
4000500 2975500  1  2 18  -3.9 1029 320  0.8 0  2.3  76    0    0 193 -284  0
4000500 2975500  1  2 19  -4.5 1029 318  1.0 0  2.3  83    0    0 190 -281  0
4000500 2975500  1  2 20  -5.5 1029 310  1.3 0  2.2  88    0    0 187 -277  0
4000500 2975500  1  2 21  -6.1 1029 242  0.9 0  2.2  90    0    0 184 -275  0
4000500 2975500  1  2 22  -6.8 1029   1  0.7 0  2.1  90    0    0 181 -275  0
4000500 2975500  1  2 23  -6.7 1029 280  1.0 0  2.0  91    0    0 179 -276  0
4000500 2975500  1  2 24  -7.5 1029 209  1.2 0  2.0  93    0    0 177 -276  0
4000500 2975500  1  3  1  -7.3 1029 230  1.2 1  2.0  93    0    0 178 -276  0
4000500 2975500  1  3  2  -7.4 1028 219  1.3 1  2.0  93    0    0 180 -275  0
4000500 2975500  1  3  3  -4.9 1027 257  1.5 3  2.2  93    0    0 188 -274  0
4000500 2975500  1  3  4  -3.1 1027 258  2.0 5  2.4  88    0    0 206 -274  0
4000500 2975500  1  3  5  -3.5 1026 248  2.1 3  2.4  82    0    0 208 -275  0
4000500 2975500  1  3  6  -3.3 1025 238  2.4 3  2.4  81    0    0 201 -275  0
4000500 2975500  1  3  7  -2.7 1025 228  3.1 5  2.5  83    0    0 209 -275  0
4000500 2975500  1  3  8  -2.3 1024 227  2.7 6  2.6  84    0    0 220 -275  0
4000500 2975500  1  3  9  -1.5 1023 259  3.1 7  2.7  83    0    2 228 -274  0
4000500 2975500  1  3 10  -0.9 1023 240  3.1 7  2.8  83    0    6 235 -276  0
4000500 2975500  1  3 11   0.1 1022 245  4.1 7  3.0  83    0   49 237 -279  0
4000500 2975500  1  3 12   0.9 1022 255  4.2 6  3.2  81    0   83 238 -285  0
4000500 2975500  1  3 13   1.0 1021 245  4.3 7  3.3  82    2   96 241 -291  0
4000500 2975500  1  3 14   0.8 1020 246  4.7 5  3.5  86    5  103 240 -294  0
4000500 2975500  1  3 15   1.2 1019 264  4.4 8  3.7  91    0   15 246 -294  0
4000500 2975500  1  3 16   1.4 1018 247  4.3 8  3.8  91    0    5 258 -293  0
4000500 2975500  1  3 17   1.6 1017 259  4.7 7  3.9  92    0    0 259 -291  0
4000500 2975500  1  3 18   1.8 1016 259  4.7 7  4.0  93    0    0 260 -291  0
4000500 2975500  1  3 19   2.0 1016 260  4.6 8  4.1  93    0    0 265 -292  0
4000500 2975500  1  3 20   2.3 1015 248  4.9 7  4.1  94    0    0 269 -293  0
4000500 2975500  1  3 21   3.1 1014 260  3.8 7  4.3  94    0    0 271 -291  0
4000500 2975500  1  3 22   4.0 1014 269  3.0 7  4.6  94    0    0 277 -291  0
4000500 2975500  1  3 23   4.4 1014 279  2.9 7  4.8  93    0    0 283 -291  0
4000500 2975500  1  3 24   4.2 1014 279  2.3 7  4.8  92    0    0 287 -293  0
4000500 2975500  1  4  1   3.9 1013 270  1.1 7  4.7  94    0    0 289 -296  0
4000500 2975500  1  4  2   3.9 1013 279  0.8 7  4.7  93    0    0 291 -299  0
4000500 2975500  1  4  3   3.4 1013 280  1.2 7  4.5  92    0    0 291 -301  0
4000500 2975500  1  4  4   3.1 1013 260  0.9 8  4.4  92    0    0 296 -303  0
4000500 2975500  1  4  5   2.9 1012 248  0.8 8  4.4  92    0    0 300 -304  0
4000500 2975500  1  4  6   2.7 1012 247  0.6 8  4.3  94    0    0 300 -306  0
4000500 2975500  1  4  7   2.5 1012 258  1.4 8  4.3  93    0    0 299 -307  0
4000500 2975500  1  4  8   1.7 1012 258  0.9 8  4.1  93    0    0 298 -308  0
4000500 2975500  1  4  9   0.8 1012 228  1.3 8  3.9  95    0    1 295 -308  0
4000500 2975500  1  4 10   1.4 1011 247  1.8 8  4.0  98    0    6 296 -309  0
4000500 2975500  1  4 11   1.7 1011 218  1.2 8  4.1  98    0   42 298 -311  0
4000500 2975500  1  4 12   2.1 1011 248  1.3 7  4.1  95    0   57 292 -313  0
4000500 2975500  1  4 13   1.6 1010 268  0.9 8  4.1  94    0   50 290 -314  0
4000500 2975500  1  4 14   1.5 1010 270  0.2 8  4.0  94    0   48 294 -315  0
4000500 2975500  1  4 15   1.6 1009 268  0.0 7  4.0  94    0   40 288 -315  0
4000500 2975500  1  4 16   1.2 1009 186  0.3 8  4.0  94    0   12 288 -315  0
4000500 2975500  1  4 17   1.3 1009 332  0.3 8  4.0  95    0    0 292 -315  0
4000500 2975500  1  4 18   1.5 1009 282  0.7 8  4.1  97    0    0 292 -314  0
4000500 2975500  1  4 19   1.6 1009 330  1.3 8  4.2  99    0    0 293 -312  0
4000500 2975500  1  4 20   1.1 1009 348  1.8 8  4.2  99    0    0 292 -309  0
4000500 2975500  1  4 21   0.8 1010  51  2.9 7  3.9  95    0    0 286 -307  0
4000500 2975500  1  4 22   0.5 1011  48  2.6 7  3.5  89    0    0 280 -304  0
4000500 2975500  1  4 23   0.2 1011  33  1.9 8  3.4  87    0    0 285 -299  0
4000500 2975500  1  4 24   0.0 1012  39  2.6 8  3.3  87    0    0 291 -297  0
4000500 2975500  1  5  1  -1.7 1013  19  2.3 8  3.2  90    0    0 291 -298  0
4000500 2975500  1  5  2  -1.8 1014  18  1.3 8  3.0  90    0    0 289 -296  0
4000500 2975500  1  5  3  -2.0 1014  30  1.7 5  2.8  86    0    0 269 -294  0
4000500 2975500  1  5  4  -2.5 1015  21  3.0 4  2.7  84    0    0 242 -292  0
4000500 2975500  1  5  5  -3.6 1016  20  2.6 3  2.5  84    0    0 228 -289  0
4000500 2975500  1  5  6  -4.7 1017 340  2.1 2  2.4  87    0    0 212 -287  0
4000500 2975500  1  5  7  -6.5 1017 350  1.8 2  2.2  89    0    0 201 -287  0
4000500 2975500  1  5  8  -6.5 1018 321  2.2 4  2.1  91    0    0 213 -287  0
4000500 2975500  1  5  9  -3.6 1019  18  2.2 5  2.3  91    0    3 237 -286  0
4000500 2975500  1  5 10  -2.4 1019  35  3.0 4  2.7  89    0   15 245 -284  0
4000500 2975500  1  5 11  -1.9 1020  36  2.6 1  2.8  87   66   72 223 -285  0
4000500 2975500  1  5 12  -1.5 1021  27  2.1 1  2.8  85   78   94 205 -287  0
4000500 2975500  1  5 13  -1.3 1022  38  2.6 0  2.8  83  153   76 200 -289  0
4000500 2975500  1  5 14  -1.1 1022  38  2.8 0  2.8  80  135   72 194 -290  0
4000500 2975500  1  5 15  -1.3 1023  38  2.2 0  2.8  80   60   65 195 -289  0
4000500 2975500  1  5 16  -2.2 1024  37  1.6 0  2.7  82   20   39 195 -287  0
4000500 2975500  1  5 17  -3.3 1024  36  1.2 1  2.6  85    0    0 198 -283  0
4000500 2975500  1  5 18  -4.1 1025  46  0.9 0  2.5  88    0    0 196 -279  0
4000500 2975500  1  5 19  -4.6 1026  47  0.2 0  2.4  90    0    0 190 -277  0
4000500 2975500  1  5 20  -6.1 1026  28  0.0 0  2.3  92    0    0 187 -276  0
4000500 2975500  1  5 21  -6.9 1027 358  0.0 0  2.1  92    0    0 183 -274  0
4000500 2975500  1  5 22  -7.8 1027  86  0.0 0  2.0  92    0    0 180 -273  0
4000500 2975500  1  5 23  -8.7 1027 356  0.1 0  1.8  91    0    0 178 -272  0
4000500 2975500  1  5 24  -9.0 1028  17  0.0 0  1.7  91    0    0 177 -271  0
4000500 2975500  1  6  1  -9.8 1028 359  0.6 1  1.7  91    0    0 181 -270  0
4000500 2975500  1  6  2 -10.6 1028  18  0.8 0  1.6  91    0    0 178 -269  0
4000500 2975500  1  6  3 -10.7 1028 341  0.6 0  1.5  90    0    0 172 -268  0
4000500 2975500  1  6  4 -11.5 1028 349  0.8 0  1.4  90    0    0 170 -266  0
4000500 2975500  1  6  5 -12.0 1028 209  0.8 0  1.4  90    0    0 167 -264  0
4000500 2975500  1  6  6 -12.0 1027 357  0.6 0  1.4  91    0    0 167 -260  0
4000500 2975500  1  6  7 -11.9 1027 319  0.9 0  1.4  91    0    0 166 -255  0
4000500 2975500  1  6  8 -11.3 1026 322  0.9 1  1.4  90    0    0 170 -251  0
4000500 2975500  1  6  9 -11.1 1026 297  1.5 3  1.4  90    0    6 184 -249  0
4000500 2975500  1  6 10  -8.9 1026   0  1.1 4  1.6  91    0   22 201 -249  0
4000500 2975500  1  6 11  -6.6 1026 219  1.2 2  1.9  92   76   66 202 -259  0
