scenario;category;metric;device;year;value;unit
residential3;optimization;tac_distr;;;295130;EUR/a
residential3;optimization;co2_distr;;;3416;t/a
residential3;optimization;tac_per_distr_year;;0;341264;EUR/a
residential3;optimization;co2_sum_distr_year;;0;2341;t/a
residential3;optimization;LCOE_year;;0;76.07400598358312;EUR/MWh
residential3;optimization;tac_per_distr_year;;5;291288;EUR/a
residential3;optimization;co2_sum_distr_year;;5;637;t/a
residential3;optimization;LCOE_year;;5;72.08360406898275;EUR/MWh
residential3;optimization;tac_per_distr_year;;10;271379;EUR/a
residential3;optimization;co2_sum_distr_year;;10;288;t/a
residential3;optimization;LCOE_year;;10;72.56919676369583;EUR/MWh
residential3;optimization;tac_per_distr_year;;15;245697;EUR/a
residential3;optimization;co2_sum_distr_year;;15;149;t/a
residential3;optimization;LCOE_year;;15;70.62015593348465;EUR/MWh
residential3;optimization;tac_per_distr_year;;20;237643;EUR/a
residential3;optimization;co2_sum_distr_year;;20;0;t/a
residential3;optimization;LCOE_year;;20;73.89138008481805;EUR/MWh
residential3;cost;co2_tax_total;;;0;EUR/a
residential3;cost;total_inv_cost;;;1299397;EUR/a
residential3;cost;total_inv_cost_unsubsidized;;;1633312;EUR/a
residential3;cost;total_ann_inv_cost;;;90221;EUR/a
residential3;cost;total_ann_inv_cost_unsubsidized;;;114810;EUR/a
residential3;cost;total_om_cost;;;33432;EUR/a
residential3;cost;supply_costs_el;;;199613;EUR/a
residential3;cost;cap_costs_el;;;0;EUR/a
residential3;cost;total_el_costs;;;199613;EUR/a
residential3;cost;rev_feed_in_el;;;0;EUR/a
residential3;cost;supply_costs_gas;;;0;EUR/a
residential3;cost;cap_costs_gas;;;0;EUR/a
residential3;cost;total_gas_costs;;;0;EUR/a
residential3;cost;rev_feed_in_gas;;;0;EUR/a
residential3;cost;supply_costs_biom;;;0;EUR/a
residential3;cost;supply_costs_waste;;;0;EUR/a
residential3;cost;supply_costs_hydrogen;;;0;EUR/a
residential3;co2;co2_onsite_emissions;;;0;t/a
residential3;co2;co2_credit_feedin;;;0;t/a
residential3;co2;total_co2_el;;;0.0;t/a
