scenario;category;metric;device;year;value;unit
mixed1;optimization;tac_distr;;;177503;EUR/a
mixed1;optimization;co2_distr;;;1936;t/a
mixed1;optimization;tac_per_distr_year;;0;195411;EUR/a
mixed1;optimization;co2_sum_distr_year;;0;1295;t/a
mixed1;optimization;LCOE_year;;0;47.531146137058286;EUR/MWh
mixed1;optimization;tac_per_distr_year;;5;173501;EUR/a
mixed1;optimization;co2_sum_distr_year;;5;358;t/a
mixed1;optimization;LCOE_year;;5;45.505798577321364;EUR/MWh
mixed1;optimization;tac_per_distr_year;;10;164960;EUR/a
mixed1;optimization;co2_sum_distr_year;;10;162;t/a
mixed1;optimization;LCOE_year;;10;45.48667179521906;EUR/MWh
mixed1;optimization;tac_per_distr_year;;15;164960;EUR/a
mixed1;optimization;co2_sum_distr_year;;15;119;t/a
mixed1;optimization;LCOE_year;;15;47.038320838523674;EUR/MWh
mixed1;optimization;tac_per_distr_year;;20;164960;EUR/a
mixed1;optimization;co2_sum_distr_year;;20;0;t/a
mixed1;optimization;LCOE_year;;20;51.53880292126547;EUR/MWh
mixed1;cost;co2_tax_total;;;0;EUR/a
mixed1;cost;total_inv_cost;;;2038170;EUR/a
mixed1;cost;total_inv_cost_unsubsidized;;;2196564;EUR/a
mixed1;cost;total_ann_inv_cost;;;145614;EUR/a
mixed1;cost;total_ann_inv_cost_unsubsidized;;;157310;EUR/a
mixed1;cost;total_om_cost;;;40925;EUR/a
mixed1;cost;supply_costs_el;;;12542;EUR/a
mixed1;cost;cap_costs_el;;;0;EUR/a
mixed1;cost;total_el_costs;;;12542;EUR/a
mixed1;cost;rev_feed_in_el;;;87966;EUR/a
mixed1;cost;supply_costs_gas;;;0;EUR/a
mixed1;cost;cap_costs_gas;;;0;EUR/a
mixed1;cost;total_gas_costs;;;0;EUR/a
mixed1;cost;rev_feed_in_gas;;;0;EUR/a
mixed1;cost;supply_costs_biom;;;1652;EUR/a
mixed1;cost;supply_costs_waste;;;0;EUR/a
mixed1;cost;supply_costs_hydrogen;;;0;EUR/a
mixed1;co2;co2_onsite_emissions;;;5;t/a
mixed1;co2;co2_credit_feedin;;;0;t/a
mixed1;co2;total_co2_el;;;0.0;t/a
mixed1;co2;total_co2_el_feed_in;;;0.0;t/a
mixed1;co2;total_co2_gas;;;0;t/a
mixed1;co2;total_co2_gas_feed_in;;;0;t/a
mixed1;co2;total_co2_biom;;;0;t/a
mixed1;co2;total_co2_waste;;;0;t/a
mixed1;co2;total_co2_hydrogen;;;0;t/a
mixed1;grid;from_el_grid_total;;;14773;MWh
mixed1;grid;to_el_grid_total;;;20590;MWh
mixed1;grid;from_el_main_grid_total;;;14773;MWh
mixed1;grid;to_el_main_grid_total;;;5212;MWh
mixed1;grid;from_network_total;;;0;MWh
mixed1;grid;to_network_total;;;15378;MWh
mixed1;grid;from_gas_grid_total;;;0;MWh
mixed1;grid;to_gas_grid_total;;;0;MWh
mixed1;grid;biom_import_total;;;207;MWh
mixed1;grid;waste_import_total;;;0;MWh
mixed1;grid;hydrogen_import_total;;;0;MWh
mixed1;grid;max_el_from_grid;;;325;kW
mixed1;grid;max_el_to_grid;;;897;kW
mixed1;grid;max_el_from_main_grid;;;325;kW
mixed1;grid;max_el_to_main_grid;;;673;kW
mixed1;grid;max_el_from_network;;;0;kW
mixed1;grid;max_el_to_network;;;766;kW
mixed1;grid;max_gas_from_grid;;;0;kW
mixed1;grid;max_gas_to_grid;;;0;kW
mixed1;grid;max_biom;;;362;
mixed1;grid;max_waste;;;0;
mixed1;grid;max_hydrogen;;;0;
mixed1;area;PV;PV;;6078;qm
mixed1;area;STC;STC;;0;qm
mixed1;storage_volume;vol_liter;TES;;31807.3;l
mixed1;storage_volume;vol_liter;CTES;;0;l
mixed1;device;capacity;PV;;1209.6;kW
mixed1;device_cost;inv;PV;;1209580.61;EUR
mixed1;device_cost;inv_unsubsidized;PV;;1209580.61;EUR
mixed1;device_cost;ann_inv;PV;;88924.41;EUR/a
mixed1;device_cost;ann_inv_unsubsidized;PV;;88924.41;EUR/a
mixed1;device_cost;om_cost;PV;;24191.61;EUR/a
mixed1;device;capacity;HP;;509.1;kW
mixed1;device_cost;inv;HP;;227093.11;EUR
mixed1;device_cost;inv_unsubsidized;HP;;378488.52;EUR
mixed1;device_cost;ann_inv;HP;;16695.14;EUR/a
mixed1;device_cost;ann_inv_unsubsidized;HP;;27825.24;EUR/a
mixed1;device_cost;om_cost;HP;;12490.12;EUR/a
mixed1;device;capacity;EB;;63.4;kW
mixed1;device_cost;inv;EB;;29354.9;EUR
mixed1;device_cost;inv_unsubsidized;EB;;29354.9;EUR
mixed1;device_cost;ann_inv;EB;;2158.08;EUR/a
mixed1;device_cost;ann_inv_unsubsidized;EB;;2158.08;EUR/a
mixed1;device_cost;om_cost;EB;;293.55;EUR/a
mixed1;device;capacity;BBOI;;308.3;kW
mixed1;device_cost;inv;BBOI;;26108.43;EUR
mixed1;device_cost;inv_unsubsidized;BBOI;;26108.43;EUR
mixed1;device_cost;ann_inv;BBOI;;2109.45;EUR/a
mixed1;device_cost;ann_inv_unsubsidized;BBOI;;2109.45;EUR/a
mixed1;device_cost;om_cost;BBOI;;522.17;EUR/a
mixed1;device;capacity;TES;;1108.0;kWh
mixed1;device_cost;inv;TES;;10496.42;EUR
mixed1;device_cost;inv_unsubsidized;TES;;17494.04;EUR
mixed1;device_cost;ann_inv;TES;;848.07;EUR/a
mixed1;device_cost;ann_inv_unsubsidized;TES;;1413.44;EUR/a
mixed1;device_cost;om_cost;TES;;227.42;EUR/a
mixed1;peak;peak_heat_uncl;;;{0: 856.0100319174079, 5: 771.4302336760247, 10: 707.3646407609428, 15: 649.4262775480069, 20: 591.3377371364886};kW
mixed1;peak;peak_power_uncl;;;109.2132635151057;kW
mixed1;peak;peak_heat_cl;;;690.1304839574291;kW
mixed1;peak;peak_power_cl;;;93.45784561719145;kW
mixed1;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;0.0;kWh
mixed1;heat_profile_devs_by_year;heat_kW;STC;0;0;kW
