Support_Year;Cluster;Timestep;Power_Demand_kW
0;3;63;0.64
0;3;64;0.612
0;3;65;0.636
0;3;66;0.632
0;3;67;0.716
0;3;68;0.636
0;3;69;0.691
0;3;70;0.656
0;3;71;0.645
0;3;72;0.731
0;3;73;0.628
0;3;74;0.64
0;3;75;0.598
0;3;76;0.572
0;3;77;0.658
0;3;78;0.643
0;3;79;0.664
0;3;80;0.637
0;3;81;0.68
0;3;82;0.566
0;3;83;0.632
0;3;84;0.636
0;3;85;0.653
0;3;86;0.698
0;3;87;0.685
0;3;88;0.707
0;3;89;0.591
0;3;90;0.694
0;3;91;0.736
0;3;92;0.692
0;3;93;0.605
0;3;94;0.655
0;3;95;0.674
0;3;96;0.617
0;3;97;0.613
0;3;98;0.692
0;3;99;0.619
0;3;100;0.698
0;3;101;0.662
0;3;102;0.691
0;3;103;3.429
0;3;104;5.037
0;3;105;5.313
0;3;106;5.79
0;3;107;7.163
0;3;108;4.914
0;3;109;6.816
0;3;110;5.914
0;3;111;5.198
0;3;112;6.127
0;3;113;3.632
0;3;114;0.669
0;3;115;0.672
0;3;116;0.641
0;3;117;0.649
0;3;118;0.642
0;3;119;0.639
0;3;120;0.651
0;3;121;0.689
0;3;122;0.761
0;3;123;0.735
0;3;124;0.745
0;3;125;0.753
0;3;126;0.708
0;3;127;3.967
0;3;128;5.075
0;3;129;5.821
0;3;130;5.985
0;3;131;6.477
0;3;132;4.989
0;3;133;6.176
0;3;134;6.203
0;3;135;6.301
0;3;136;6.807
0;3;137;3.943
0;3;138;0.65
0;3;139;0.686
0;3;140;0.749
0;3;141;0.579
0;3;142;0.702
0;3;143;0.69
0;3;144;0.664
0;3;145;0.739
0;3;146;0.756
0;3;147;0.665
0;3;148;0.688
0;3;149;0.715
0;3;150;0.722
0;3;151;3.881
0;3;152;5.061
0;3;153;6.143
0;3;154;6.653
0;3;155;6.728
0;3;156;5.322
0;3;157;6.102
0;3;158;6.31
0;3;159;6.025
0;3;160;6.489
0;3;161;3.692
0;3;162;0.763
0;3;163;0.802
0;3;164;0.717
0;3;165;0.693
0;3;166;0.748
0;3;167;0.685
