Support_Year;Cluster;Timestep;to_network_kW;from_network_kW;to_main_grid_kW;from_main_grid_kW;to_grid_kW;from_grid_kW
0;0;147;0.0;0.0;0.0;1.167;0.0;1.167
0;0;148;0.0;0.0;0.0;42.337;0.0;42.337
0;0;149;0.0;0.0;0.0;0.563;0.0;0.563
0;0;150;0.0;0.0;0.0;2.766;0.0;2.766
0;0;151;0.0;0.0;0.0;59.525;0.0;59.525
0;0;152;0.0;7.644;0.0;0.0;0.0;7.644
0;0;153;0.0;14.206;0.0;0.0;0.0;14.206
0;0;154;0.0;9.975;0.0;0.0;0.0;9.975
0;0;155;0.0;4.074;0.0;0.0;0.0;4.074
0;0;156;0.0;2.242;0.0;0.0;0.0;2.242
0;0;157;0.0;19.278;0.0;0.0;0.0;19.278
0;0;158;0.0;19.701;0.0;0.0;0.0;19.701
0;0;159;0.0;7.519;0.0;0.0;0.0;7.519
0;0;160;0.0;1.881;0.0;16.246;0.0;18.127
0;0;161;0.0;11.766;0.0;0.0;0.0;11.766
0;0;162;0.0;8.694;0.0;18.934;0.0;27.628
0;0;163;0.0;2.33;0.0;2.126;0.0;4.456
0;0;164;0.0;0.106;0.0;3.588;0.0;3.694
0;0;165;0.0;0.0;0.0;22.423;0.0;22.423
0;0;166;0.0;0.0;0.0;2.243;0.0;2.243
0;0;167;0.0;0.0;0.0;10.322;0.0;10.322
0;1;0;0.0;0.0;0.0;0.462;0.0;0.462
0;1;1;0.0;0.0;0.0;0.462;0.0;0.462
0;1;2;0.0;0.0;0.0;0.462;0.0;0.462
0;1;3;0.0;0.0;0.0;0.462;0.0;0.462
0;1;4;0.0;0.0;0.0;0.802;0.0;0.802
0;1;5;0.0;0.0;0.0;0.462;0.0;0.462
0;1;6;0.0;0.0;0.0;39.629;0.0;39.629
0;1;7;0.0;0.0;0.0;41.272;0.0;41.272
0;1;8;0.0;0.0;0.0;37.058;0.0;37.058
0;1;9;0.0;0.0;0.0;36.508;0.0;36.508
0;1;10;0.0;0.0;0.0;19.764;0.0;19.764
0;1;11;0.0;0.0;0.0;16.047;0.0;16.047
0;1;12;0.0;0.0;0.0;11.324;0.0;11.324
0;1;13;0.0;0.0;0.0;0.0;0.0;0.0
0;1;14;0.0;0.0;0.0;0.0;0.0;0.0
0;1;15;0.0;0.0;0.0;38.115;0.0;38.115
0;1;16;0.0;0.0;0.0;22.906;0.0;22.906
0;1;17;0.0;0.0;0.0;23.219;0.0;23.219
0;1;18;0.0;0.0;0.0;2.836;0.0;2.836
0;1;19;0.0;0.0;0.0;7.762;0.0;7.762
0;1;20;0.0;0.0;0.0;26.626;0.0;26.626
0;1;21;0.0;0.0;0.0;30.159;0.0;30.159
0;1;22;0.0;0.0;0.0;4.748;0.0;4.748
0;1;23;0.0;0.0;0.0;3.772;0.0;3.772
0;1;24;0.0;0.0;0.0;1.267;0.0;1.267
0;1;25;0.0;0.0;0.0;1.329;0.0;1.329
0;1;26;0.0;0.0;0.0;1.261;0.0;1.261
0;1;27;0.0;0.0;0.0;1.253;0.0;1.253
0;1;28;0.0;0.0;0.0;1.38;0.0;1.38
0;1;29;0.0;0.0;0.0;1.625;0.0;1.625
0;1;30;0.0;0.0;0.0;41.487;0.0;41.487
0;1;31;0.0;0.0;0.0;40.394;0.0;40.394
0;1;32;0.0;0.0;0.0;37.254;0.0;37.254
0;1;33;0.0;0.0;0.0;34.164;0.0;34.164
0;1;34;0.0;0.0;0.0;30.676;0.0;30.676
0;1;35;0.0;0.0;0.0;28.928;0.0;28.928
0;1;36;0.0;0.0;0.0;28.235;0.0;28.235
0;1;37;0.0;0.0;0.0;26.623;0.0;26.623
0;1;38;0.0;0.0;0.0;24.34;0.0;24.34
0;1;39;0.0;0.0;0.0;23.9;0.0;23.9
0;1;40;0.0;0.0;0.0;27.708;0.0;27.708
0;1;41;0.0;0.0;0.0;28.362;0.0;28.362
0;1;42;0.0;0.0;0.0;26.102;0.0;26.102
0;1;43;0.0;0.0;0.0;23.264;0.0;23.264
0;1;44;0.0;0.0;0.0;23.424;0.0;23.424
0;1;45;0.0;0.0;0.0;23.719;0.0;23.719
0;1;46;0.0;0.0;0.0;5.209;0.0;5.209
0;1;47;0.0;0.0;0.0;1.828;0.0;1.828
0;1;48;0.0;0.0;0.0;2.129;0.0;2.129
0;1;49;0.0;0.0;0.0;0.685;0.0;0.685
0;1;50;0.0;0.0;0.0;1.595;0.0;1.595
0;1;51;0.0;0.0;0.0;1.235;0.0;1.235
0;1;52;0.0;0.0;0.0;1.317;0.0;1.317
0;1;53;0.0;0.0;0.0;1.658;0.0;1.658
0;1;54;0.0;0.0;0.0;38.544;0.0;38.544
0;1;55;0.0;0.0;0.0;39.37;0.0;39.37
0;1;56;0.0;0.0;0.0;41.381;0.0;41.381
0;1;57;0.0;0.0;0.0;34.707;0.0;34.707
0;1;58;0.0;0.0;0.0;28.808;0.0;28.808
0;1;59;0.0;0.0;0.0;22.037;0.0;22.037
0;1;60;0.0;0.0;0.0;18.504;0.0;18.504
0;1;61;0.0;0.0;0.0;17.135;0.0;17.135
0;1;62;0.0;0.0;0.0;17.31;0.0;17.31
0;1;63;0.0;0.0;0.0;21.982;0.0;21.982
0;1;64;0.0;0.0;0.0;24.22;0.0;24.22
0;1;65;0.0;0.0;0.0;27.44;0.0;27.44
0;1;66;0.0;0.0;0.0;26.326;0.0;26.326
0;1;67;0.0;0.0;0.0;24.102;0.0;24.102
0;1;68;0.0;0.0;0.0;25.194;0.0;25.194
0;1;69;0.0;0.0;0.0;26.424;0.0;26.424
0;1;70;0.0;0.0;0.0;1.746;0.0;1.746
0;1;71;0.0;0.0;0.0;1.651;0.0;1.651
0;1;72;0.0;0.0;0.0;3.75;0.0;3.75
0;1;73;0.0;0.0;0.0;0.462;0.0;0.462
0;1;74;0.0;0.0;0.0;0.462;0.0;0.462
0;1;75;0.0;0.0;0.0;47.382;0.0;47.382
0;1;76;0.0;0.0;0.0;1.801;0.0;1.801
0;1;77;0.0;0.0;0.0;0.462;0.0;0.462
0;1;78;0.0;0.0;0.0;2.478;0.0;2.478
0;1;79;0.0;0.0;0.0;49.921;0.0;49.921
0;1;80;0.0;0.0;0.0;68.05;0.0;68.05
0;1;81;0.0;0.0;0.0;30.389;0.0;30.389
0;1;82;0.0;0.0;0.0;26.432;0.0;26.432
0;1;83;0.0;0.0;0.0;6.789;0.0;6.789
0;1;84;0.0;0.0;0.0;0.0;0.0;0.0
0;1;85;0.0;0.0;0.0;0.0;0.0;0.0
0;1;86;0.0;0.0;0.0;0.0;0.0;0.0
0;1;87;0.0;0.0;0.0;16.007;0.0;16.007
0;1;88;0.0;0.0;0.0;58.388;0.0;58.388
0;1;89;0.0;0.0;0.0;2.242;0.0;2.242
0;1;90;0.0;0.0;0.0;42.67;0.0;42.67
0;1;91;0.0;0.0;0.0;1.259;0.0;1.259
0;1;92;0.0;0.0;0.0;34.005;0.0;34.005
0;1;93;0.0;0.0;0.0;32.786;0.0;32.786
0;1;94;0.0;0.0;0.0;7.509;0.0;7.509
0;1;95;0.0;0.0;0.0;2.36;0.0;2.36
0;1;96;0.0;0.0;0.0;1.53;0.0;1.53
0;1;97;0.0;0.0;0.0;1.475;0.0;1.475
0;1;98;0.0;0.0;0.0;2.279;0.0;2.279
0;1;99;0.0;0.0;0.0;0.681;0.0;0.681
0;1;100;0.0;0.0;0.0;1.413;0.0;1.413
0;1;101;0.0;0.0;0.0;1.568;0.0;1.568
0;1;102;0.0;0.0;0.0;56.146;0.0;56.146
0;1;103;0.0;0.0;0.0;53.39;0.0;53.39
0;1;104;0.0;0.0;0.0;52.08;0.0;52.08
0;1;105;0.0;0.0;0.0;47.881;0.0;47.881
0;1;106;0.0;0.0;0.0;39.987;0.0;39.987
0;1;107;0.0;0.0;0.0;36.529;0.0;36.529
0;1;108;0.0;0.0;0.0;31.51;0.0;31.51
0;1;109;0.0;0.0;0.0;33.138;0.0;33.138
0;1;110;0.0;0.0;0.0;32.953;0.0;32.953
0;1;111;0.0;0.0;0.0;26.791;0.0;26.791
0;1;112;0.0;0.0;0.0;34.253;0.0;34.253
0;1;113;0.0;0.0;0.0;34.266;0.0;34.266
0;1;114;0.0;0.0;0.0;37.095;0.0;37.095
0;1;115;0.0;0.0;0.0;36.371;0.0;36.371
0;1;116;0.0;0.0;0.0;37.284;0.0;37.284
0;1;117;0.0;0.0;0.0;40.291;0.0;40.291
0;1;118;0.0;0.0;0.0;21.674;0.0;21.674
0;1;119;0.0;0.0;0.0;1.122;0.0;1.122
0;1;120;0.0;0.0;0.0;0.499;0.0;0.499
0;1;121;0.0;0.0;0.0;2.472;0.0;2.472
0;1;122;0.0;0.0;0.0;0.557;0.0;0.557
0;1;123;0.0;0.0;0.0;0.851;0.0;0.851
0;1;124;0.0;0.0;0.0;0.578;0.0;0.578
0;1;125;0.0;0.0;0.0;0.485;0.0;0.485
0;1;126;0.0;0.0;0.0;66.517;0.0;66.517
0;1;127;0.0;0.0;0.0;64.072;0.0;64.072
0;1;128;0.0;0.0;0.0;62.258;0.0;62.258
0;1;129;0.0;0.0;0.0;58.563;0.0;58.563
0;1;130;0.0;0.0;0.0;48.38;0.0;48.38
0;1;131;0.0;0.0;0.0;47.173;0.0;47.173
0;1;132;0.0;0.0;0.0;48.532;0.0;48.532
0;1;133;0.0;0.0;0.0;42.424;0.0;42.424
0;1;134;0.0;0.0;0.0;44.628;0.0;44.628
0;1;135;0.0;0.0;0.0;40.971;0.0;40.971
0;1;136;0.0;0.0;0.0;42.503;0.0;42.503
0;1;137;0.0;0.0;0.0;44.859;0.0;44.859
0;1;138;0.0;0.0;0.0;44.105;0.0;44.105
0;1;139;0.0;0.0;0.0;45.601;0.0;45.601
0;1;140;0.0;0.0;0.0;40.447;0.0;40.447
0;1;141;0.0;0.0;0.0;44.056;0.0;44.056
0;1;142;0.0;0.0;0.0;6.842;0.0;6.842
0;1;143;0.0;0.0;0.0;4.165;0.0;4.165
0;1;144;0.0;0.0;0.0;1.442;0.0;1.442
0;1;145;0.0;0.0;0.0;1.453;0.0;1.453
0;1;146;0.0;0.0;0.0;1.536;0.0;1.536
0;1;147;0.0;0.0;0.0;1.587;0.0;1.587
0;1;148;0.0;0.0;0.0;4.456;0.0;4.456
0;1;149;0.0;0.0;0.0;7.278;0.0;7.278
0;1;150;0.0;0.0;0.0;64.462;0.0;64.462
0;1;151;0.0;0.0;0.0;60.353;0.0;60.353
0;1;152;0.0;0.0;0.0;57.004;0.0;57.004
0;1;153;0.0;0.0;0.0;56.709;0.0;56.709
0;1;154;0.0;0.0;0.0;53.142;0.0;53.142
0;1;155;0.0;0.0;0.0;47.303;0.0;47.303
0;1;156;0.0;0.0;0.0;45.558;0.0;45.558
0;1;157;0.0;0.0;0.0;42.272;0.0;42.272
0;1;158;0.0;0.0;0.0;40.243;0.0;40.243
0;1;159;0.0;0.0;0.0;40.251;0.0;40.251
0;1;160;0.0;0.0;0.0;41.008;0.0;41.008
0;1;161;0.0;0.0;0.0;44.287;0.0;44.287
0;1;162;0.0;0.0;0.0;43.192;0.0;43.192
0;1;163;0.0;0.0;0.0;45.831;0.0;45.831
0;1;164;0.0;0.0;0.0;41.488;0.0;41.488
0;1;165;0.0;0.0;0.0;44.141;0.0;44.141
0;1;166;0.0;0.0;0.0;3.602;0.0;3.602
0;1;167;0.0;0.0;0.0;10.027;0.0;10.027
0;2;0;0.0;0.0;0.0;0.462;0.0;0.462
0;2;1;0.0;0.0;0.0;0.462;0.0;0.462
0;2;2;0.0;0.0;0.0;0.572;0.0;0.572
0;2;3;0.0;0.0;0.0;0.728;0.0;0.728
0;2;4;0.0;0.0;0.0;0.796;0.0;0.796
0;2;5;0.0;0.0;0.0;0.462;0.0;0.462
0;2;6;0.0;0.0;0.0;1.692;0.0;1.692
0;2;7;0.0;0.0;0.0;0.249;0.0;0.249
0;2;8;4.853;0.0;12.231;0.0;17.084;0.0
0;2;9;11.86;0.0;12.288;0.0;24.148;0.0
0;2;10;0.0;0.0;39.6;0.0;39.6;0.0
0;2;11;0.0;0.0;44.843;0.0;44.843;0.0
0;2;12;0.0;0.0;49.127;0.0;49.127;0.0
0;2;13;0.0;0.0;54.049;0.0;54.049;0.0
0;2;14;0.0;0.0;45.119;0.0;45.119;0.0
0;2;15;0.0;0.0;28.544;0.0;28.544;0.0
0;2;16;0.426;0.0;15.437;0.0;15.864;0.0
0;2;17;8.082;0.0;0.0;0.0;8.082;0.0
0;2;18;-0.0;0.0;0.0;0.0;-0.0;0.0
0;2;19;0.0;0.0;0.0;4.759;0.0;4.759
0;2;20;0.0;0.0;0.0;6.202;0.0;6.202
0;2;21;0.0;0.0;0.0;6.527;0.0;6.527
0;2;22;0.0;0.0;0.0;6.353;0.0;6.353
0;2;23;0.0;0.0;0.0;4.131;0.0;4.131
0;2;24;0.0;0.0;0.0;0.462;0.0;0.462
0;2;25;0.0;0.0;0.0;0.601;0.0;0.601
0;2;26;0.0;0.0;0.0;0.475;0.0;0.475
0;2;27;0.0;0.0;0.0;0.462;0.0;0.462
0;2;28;0.0;0.0;0.0;0.462;0.0;0.462
0;2;29;0.0;0.0;0.0;0.746;0.0;0.746
0;2;30;0.0;0.0;0.0;0.806;0.0;0.806
0;2;31;4.445;0.0;0.0;0.0;4.445;0.0
0;2;32;16.043;0.0;0.0;0.0;16.043;0.0
0;2;33;13.51;0.0;12.503;0.0;26.012;0.0
0;2;34;2.981;0.0;33.256;0.0;36.237;0.0
0;2;35;0.0;0.0;44.182;0.0;44.182;0.0
0;2;36;0.0;0.0;53.998;0.0;53.998;0.0
0;2;37;0.0;0.0;52.633;0.0;52.633;0.0
0;2;38;0.0;0.0;50.228;0.0;50.228;0.0
0;2;39;0.0;0.0;43.16;0.0;43.16;0.0
0;2;40;3.339;0.0;28.913;0.0;32.252;0.0
0;2;41;3.63;0.0;6.524;0.0;10.154;0.0
0;2;42;0.0;0.0;0.0;0.927;0.0;0.927
0;2;43;0.0;0.0;0.0;0.63;0.0;0.63
0;2;44;0.0;0.0;0.0;7.716;0.0;7.716
0;2;45;0.0;0.0;0.0;4.318;0.0;4.318
0;2;46;0.0;0.0;0.0;2.576;0.0;2.576
0;2;47;0.0;0.0;0.0;3.714;0.0;3.714
0;2;48;0.0;0.0;0.0;0.462;0.0;0.462
0;2;49;0.0;0.0;0.0;0.528;0.0;0.528
0;2;50;0.0;0.0;0.0;0.462;0.0;0.462
0;2;51;0.0;0.0;0.0;0.934;0.0;0.934
0;2;52;0.0;0.0;0.0;0.673;0.0;0.673
0;2;53;0.0;0.0;0.0;0.614;0.0;0.614
0;2;54;0.0;0.0;0.0;0.484;0.0;0.484
0;2;55;0.0;0.0;0.0;1.259;0.0;1.259
0;2;56;0.0;0.0;10.972;0.0;10.972;0.0
0;2;57;0.0;0.0;25.557;0.0;25.557;0.0
0;2;58;0.0;0.0;35.724;0.0;35.724;0.0
0;2;59;0.0;0.0;41.985;0.0;41.985;0.0
0;2;60;0.0;0.0;47.548;0.0;47.548;0.0
0;2;61;0.0;0.0;44.253;0.0;44.253;0.0
0;2;62;0.0;0.0;28.748;0.0;28.748;0.0
0;2;63;0.0;0.0;1.992;0.0;1.992;0.0
0;2;64;0.0;0.0;17.205;0.0;17.205;0.0
0;2;65;0.333;0.0;12.106;0.0;12.439;0.0
0;2;66;0.804;0.0;3.524;0.0;4.327;0.0
0;2;67;0.0;0.0;0.0;1.43;0.0;1.43
0;2;68;0.0;0.0;0.0;3.19;0.0;3.19
0;2;69;0.0;0.0;0.0;2.857;0.0;2.857
0;2;70;0.0;0.0;0.0;2.115;0.0;2.115
0;2;71;0.0;0.0;0.0;2.336;0.0;2.336
0;2;72;0.0;0.0;0.0;0.462;0.0;0.462
0;2;73;0.0;0.0;0.0;0.548;0.0;0.548
0;2;74;0.0;0.0;0.0;0.565;0.0;0.565
0;2;75;0.0;0.0;0.0;0.604;0.0;0.604
0;2;76;0.0;0.0;0.0;0.723;0.0;0.723
0;2;77;0.0;0.0;0.0;0.462;0.0;0.462
0;2;78;0.0;0.0;0.0;0.3;0.0;0.3
0;2;79;3.557;0.0;0.0;0.0;3.557;0.0
0;2;80;4.913;0.0;8.515;0.0;13.428;0.0
0;2;81;0.0;0.0;28.729;0.0;28.729;0.0
0;2;82;0.0;0.0;40.91;0.0;40.91;0.0
0;2;83;0.0;0.0;48.314;0.0;48.314;0.0
0;2;84;0.0;0.0;50.523;0.0;50.523;0.0
0;2;85;0.0;0.0;49.432;0.0;49.432;0.0
0;2;86;0.0;0.0;40.463;0.0;40.463;0.0
0;2;87;0.0;0.0;33.08;0.0;33.08;0.0
0;2;88;0.0;0.0;20.872;0.0;20.872;0.0
0;2;89;0.387;0.0;6.162;0.0;6.548;0.0
0;2;90;0.654;0.0;2.078;0.0;2.731;0.0
0;2;91;0.0;0.0;0.0;4.284;0.0;4.284
0;2;92;0.0;0.0;0.0;7.641;0.0;7.641
0;2;93;0.0;0.0;0.0;5.004;0.0;5.004
0;2;94;0.0;0.0;0.0;2.708;0.0;2.708
0;2;95;0.0;0.0;0.0;2.862;0.0;2.862
0;2;96;0.0;0.0;0.0;0.501;0.0;0.501
0;2;97;0.0;0.0;0.0;3.467;0.0;3.467
0;2;98;0.0;0.0;0.0;0.523;0.0;0.523
0;2;99;0.0;0.0;0.0;0.514;0.0;0.514
0;2;100;0.0;0.0;0.0;0.564;0.0;0.564
0;2;101;0.0;0.0;0.0;0.604;0.0;0.604
0;2;102;0.0;0.0;0.0;1.425;0.0;1.425
0;2;103;4.327;0.0;0.0;0.0;4.327;0.0
0;2;104;10.684;0.0;0.0;0.0;10.684;0.0
0;2;105;11.256;0.0;0.0;0.0;11.256;0.0
0;2;106;21.509;0.0;5.231;0.0;26.74;0.0
0;2;107;19.877;0.0;27.954;0.0;47.831;0.0
0;2;108;16.023;0.0;36.069;0.0;52.092;0.0
0;2;109;27.726;0.0;18.553;0.0;46.279;0.0
0;2;110;2.39;0.0;20.176;0.0;22.566;0.0
0;2;111;13.845;0.0;0.0;0.0;13.845;0.0
0;2;112;16.669;0.0;0.0;0.0;16.669;0.0
0;2;113;5.256;0.0;0.0;0.0;5.256;0.0
0;2;114;1.386;0.0;2.93;0.0;4.316;0.0
0;2;115;0.0;0.0;0.0;4.623;0.0;4.623
0;2;116;0.0;0.0;0.0;3.556;0.0;3.556
0;2;117;0.0;0.0;0.0;1.439;0.0;1.439
0;2;118;0.0;0.0;0.0;4.913;0.0;4.913
0;2;119;0.0;0.0;0.0;2.84;0.0;2.84
0;2;120;0.0;0.0;0.0;0.484;0.0;0.484
0;2;121;0.0;0.0;0.0;0.462;0.0;0.462
0;2;122;0.0;0.0;0.0;0.462;0.0;0.462
0;2;123;0.0;0.0;0.0;0.823;0.0;0.823
0;2;124;0.0;0.0;0.0;0.578;0.0;0.578
0;2;125;0.0;0.0;0.0;0.733;0.0;0.733
