Support_Year;Cluster;Timestep;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid;Power_Demand_kW
15;1;10;1100.169;0;0;0;749.462;0;749.462;350.707
15;1;11;1246.996;0;0;0;914.64;0;914.64;332.356
15;1;12;1361.542;0;0;0;1043.114;0;1043.114;318.428
15;1;13;1525.365;0;0;0;1196.758;0;1196.758;328.607
15;1;14;1249.476;0;0;0;908.09;0;908.09;341.387
15;1;15;852.271;0;0;0;531.541;0;531.541;320.73
15;1;16;582.403;0;0;0;278.23;0;278.23;304.174
15;1;17;352.643;0;0;0;68.19;0;68.19;284.452
15;1;18;154.676;0;0;143.55;0;143.55;0;298.226
15;1;19;5.966;0;0;412.12;0;412.12;0;418.085
15;1;20;0;0;0;329.895;0;329.895;0;329.895
15;1;21;0;0;0;199.016;0;199.016;0;199.016
15;1;22;0;0;0;191.234;0;191.234;0;191.234
15;1;23;0;0;0;173.048;0;173.048;0;173.048
15;1;24;0;0;0;137.731;0;137.731;0;137.731
15;1;25;0;0;0;139.712;0;139.712;0;139.712
15;1;26;0;0;0;141.565;0;141.565;0;141.565
15;1;27;0;0;0;140.195;0;140.195;0;140.195
15;1;28;0;0;0;141.526;0;141.526;0;141.526
15;1;29;0;0;0;142.101;0;142.101;0;142.101
15;1;30;12.638;0;0;132.706;0;132.706;0;145.344
15;1;31;157.568;0;0;124.114;0;124.114;0;281.681
15;1;32;466.492;7.893;0;0;136.778;0;136.778;321.822
15;1;33;784.164;9.056;0;0;450.9;0;450.9;324.208
15;1;34;1015.492;10.877;0;0;661.31;0;661.31;343.305
15;1;35;1227.295;9.608;0;0;874.278;0;874.278;343.41
15;1;36;1487.611;9.311;0;0;1162.93;0;1162.93;315.37
15;1;37;1517.618;7.355;0;0;1189.74;0;1189.74;320.523
15;1;38;1420.671;8.253;0;0;1059.146;0;1059.146;353.271
15;1;39;1204.432;17.131;0;0;866.871;0;866.871;320.429
15;1;40;901.849;0;0;0;589.878;0;589.878;311.971
15;1;41;537.525;110.62;0;0;136.771;0;136.771;290.135
15;1;42;237.259;0;0;41.986;0;41.986;0;279.245
15;1;43;22.959;0;0;394.832;0;394.832;0;417.79
15;1;44;0;0;0;320.656;0;320.656;0;320.656
15;1;45;0;0;0;206.804;0;206.804;0;206.804
15;1;46;0;0;0;192.975;0;192.975;0;192.975
15;1;47;0;0;0;178.724;0;178.724;0;178.724
15;1;48;0;0;0;139.863;0;139.863;0;139.863
15;1;49;0;0;0;142.22;0;142.22;0;142.22
15;1;50;0;0;0;141.446;0;141.446;0;141.446
15;1;51;0;0;0;140.181;0;140.181;0;140.181
15;1;52;0;0;0;141.122;0;141.122;0;141.122
15;1;53;0;0;0;141.979;0;141.979;0;141.979
15;1;54;7.504;0;0;138.335;0;138.335;0;145.838
15;1;55;95.043;0;0;229.912;0;229.912;0;324.955
15;1;56;376.083;0;0;0;90.464;0;90.464;285.62
15;1;57;709.645;0;0;0;432.564;0;432.564;277.081
15;1;58;994.035;7.286;0;0;690.212;0;690.212;296.537
15;1;59;1191.704;7.577;0;0;903.697;0;903.697;280.43
15;1;60;1365.287;6.907;0;0;1071.507;0;1071.507;286.874
15;1;61;1221.403;7.056;0;0;920.174;0;920.174;294.173
15;1;62;804.573;6.483;0;0;506.497;0;506.497;291.593
15;1;63;337.127;60.666;0;0;0;0;0;276.461
15;1;64;543.785;60.619;0;0;207.366;0;207.366;275.8
15;1;65;418.062;0;0;0;142.699;0;142.699;275.363
15;1;66;172.167;0;0;104.764;0;104.764;0;276.931
15;1;67;20.896;0;0;396.286;0;396.286;0;417.182
15;1;68;0;0;0;320.126;0;320.126;0;320.126
15;1;69;0;0;0;201.058;0;201.058;0;201.058
15;1;70;0;0;0;199.677;0;199.677;0;199.677
15;1;71;0;0;0;176.136;0;176.136;0;176.136
15;1;72;0;0;0;141.081;0;141.081;0;141.081
15;1;73;0;0;0;139.87;0;139.87;0;139.87
15;1;74;0;0;0;141.628;0;141.628;0;141.628
15;1;75;0;0;0;140.025;0;140.025;0;140.025
15;1;76;0;0;0;140.688;0;140.688;0;140.688
15;1;77;0;0;0;142.174;0;142.174;0;142.174
15;1;78;9.079;0;0;133.207;0;133.207;0;142.286
15;1;79;119.043;0;0;10.237;0;10.237;0;129.28
15;1;80;427.196;0;0;0;295.386;0;295.386;131.81
15;1;81;819.614;8.216;0;0;674.769;0;674.769;136.629
15;1;82;1142.59;6.54;0;0;988.293;0;988.293;147.757
15;1;83;1381.151;8.272;0;0;1230.104;0;1230.104;142.775
15;1;84;1481.136;7.801;0;0;1333.174;0;1333.174;140.161
15;1;85;1376.891;6.776;0;0;1223.037;0;1223.037;147.078
15;1;86;1212.525;6.63;0;0;1062.444;0;1062.444;143.451
15;1;87;1130.983;122.456;0;0;870.347;0;870.347;138.179
15;1;88;633.135;0;0;0;494.803;0;494.803;138.332
15;1;89;340.795;0;0;0;197.768;0;197.768;143.027
15;1;90;218.417;0;0;0;82.158;0;82.158;136.259
15;1;91;21.488;0;0;194.998;0;194.998;0;216.486
15;1;92;0;0;0;217.115;0;217.115;0;217.115
15;1;93;0;0;0;203.757;0;203.757;0;203.757
15;1;94;0;0;0;197.32;0;197.32;0;197.32
15;1;95;0;0;0;170.575;0;170.575;0;170.575
15;1;96;0;0;0;139.207;0;139.207;0;139.207
15;1;97;0;0;0;143.966;0;143.966;0;143.966
15;1;98;0;0;0;141.496;0;141.496;0;141.496
15;1;99;0;0;0;140.971;0;140.971;0;140.971
15;1;100;0;0;0;140.98;0;140.98;0;140.98
15;1;101;0;0;0;145.436;0;145.436;0;145.436
15;1;102;7.552;0;0;137.343;0;137.343;0;144.895
15;1;103;131.566;0;0;176.002;0;176.002;0;307.568
15;1;104;340.939;0;0;0;50.859;0;50.859;290.08
15;1;105;385.388;9.94;0;0;36.32;0;36.32;339.127
15;1;106;821.999;13.225;0;0;455.051;0;455.051;353.722
15;1;107;1409.325;10.251;0;0;1044.48;0;1044.48;354.594
15;1;108;1577.889;10.162;0;0;1230.139;0;1230.139;337.587
15;1;109;1281.242;9.148;0;0;939.939;0;939.939;332.156
15;1;110;673.903;8.101;0;0;308.956;0;308.956;356.846
15;1;111;532.331;9.599;0;0;199.211;0;199.211;323.521
15;1;112;487.912;16.024;0;0;155.335;0;155.335;316.553
15;1;113;388.297;99.791;0;0;0;0;0;288.506
15;1;114;204.807;0;0;80.765;0;80.765;0;285.572
15;1;115;20.087;0;0;415.078;0;415.078;0;435.165
15;1;116;0;0;0;315.783;0;315.783;0;315.783
15;1;117;0;0;0;215.286;0;215.286;0;215.286
15;1;118;0;0;0;196.009;0;196.009;0;196.009
15;1;119;0;0;0;170.037;0;170.037;0;170.037
15;1;120;0;0;0;138.708;0;138.708;0;138.708
15;1;121;0;0;0;143.878;0;143.878;0;143.878
15;1;122;0;0;0;142.194;0;142.194;0;142.194
15;1;123;0;0;0;141.333;0;141.333;0;141.333
15;1;124;0;0;0;140.624;0;140.624;0;140.624
15;1;125;0;0;0;138.629;0;138.629;0;138.629
15;1;126;4.52;0;0;141.679;0;141.679;0;146.199
15;1;127;99.063;0;0;262.858;0;262.858;0;361.921
15;1;128;433.731;0;0;0;114.526;0;114.526;319.205
15;1;129;811.934;11.262;0;0;459.99;0;459.99;340.682
15;1;130;1134.571;11.396;0;0;776.826;0;776.826;346.349
15;1;131;1346.073;9.324;0;0;991.617;0;991.617;345.132
15;1;132;1469.873;10.068;0;0;1133.627;0;1133.627;326.178
15;1;133;1390.112;8.51;0;0;1042.514;0;1042.514;339.088
15;1;134;1099.588;8.578;0;0;737.984;0;737.984;353.026
15;1;135;778.453;9.05;0;0;443.792;0;443.792;325.611
15;1;136;606.32;7.907;0;0;288.209;0;288.209;310.203
15;1;137;471.49;105.013;0;0;70.778;0;70.778;295.699
15;1;138;210.144;0;0;69.164;0;69.164;0;279.307
15;1;139;18.157;0;0;394.631;0;394.631;0;412.788
15;1;140;0;0;0;331.097;0;331.097;0;331.097
15;1;141;0;0;0;205.919;0;205.919;0;205.919
15;1;142;0;0;0;196.643;0;196.643;0;196.643
15;1;143;0;0;0;190.07;0;190.07;0;190.07
15;1;144;0;0;0;137.15;0;137.15;0;137.15
15;1;145;0;0;0;139.893;0;139.893;0;139.893
15;1;146;0;0;0;141.133;0;141.133;0;141.133
15;1;147;0;0;0;143.96;0;143.96;0;143.96
15;1;148;0;0;0;139.296;0;139.296;0;139.296
15;1;149;0;0;0;140.859;0;140.859;0;140.859
15;1;150;2.993;0;0;144.606;0;144.606;0;147.599
15;1;151;127.99;0;0;194.443;0;194.443;0;322.433
15;1;152;450.4;0;0;0;130.542;0;130.542;319.858
15;1;153;819.297;10.941;0;0;479.278;0;479.278;329.077
15;1;154;1138.958;11.144;0;0;776.179;0;776.179;351.635
15;1;155;1377.205;9.955;0;0;1021.934;0;1021.934;345.316
15;1;156;1508.036;10.932;0;0;1170.552;0;1170.552;326.552
15;1;157;1483.763;8.528;0;0;1146.255;0;1146.255;328.98
15;1;158;1102.166;8.942;0;0;762.204;0;762.204;331.02
15;1;159;963.371;199.347;0;0;444.368;0;444.368;319.655
15;1;160;754.703;0;0;0;444.009;0;444.009;310.695
15;1;161;525.66;124.536;0;0;104.484;0;104.484;296.639
15;1;162;202.755;0;0;81.398;0;81.398;0;284.153
15;1;163;16.94;0;0;407.111;0;407.111;0;424.05
15;1;164;0;0;0;326.323;0;326.323;0;326.323
15;1;165;0;0;0;195.09;0;195.09;0;195.09
15;1;166;0;0;0;183.67;0;183.67;0;183.67
15;1;167;0;0;0;168.527;0;168.527;0;168.527
15;2;0;0;334.967;0;474.108;0;474.108;0;139.141
15;2;1;0;342.229;0;483.104;0;483.104;0;140.875
15;2;2;0;0;0;140.493;0;140.493;0;140.493
15;2;3;0;0;0;141.614;0;141.614;0;141.614
15;2;4;0;0;0;141.023;0;141.023;0;141.023
15;2;5;0;0;0;140.519;0;140.519;0;140.519
15;2;6;0;0;0;147.377;0;147.377;0;147.377
15;2;7;103.737;155.476;0;452.967;0;452.967;0;401.228
15;2;8;511.5;133.66;0;0;66.407;0;66.407;311.433
15;2;9;900.62;104.212;0;0;469.009;0;469.009;327.399
15;2;10;1204.271;79.487;0;0;778.048;0;778.048;346.735
15;2;11;1400.123;158.169;0;0;908.58;0;908.58;333.374
15;2;12;1494.785;289.725;0;0;879.669;0;879.669;325.391
15;2;13;1317.928;282.507;0;0;705.224;0;705.224;330.197
15;2;14;849.632;279.802;0;0;221.006;0;221.006;348.824
15;2;15;679.068;278.9;0;0;75.844;0;75.844;324.323
15;2;16;653.048;278.9;0;0;63.683;0;63.683;310.464
15;2;17;394.335;93.499;0;0;0;0;0;300.836
15;2;18;82.055;0;0;291.487;0;291.487;0;373.542
15;2;19;0;0;0;424.906;0;424.906;0;424.906
15;2;20;0;0;0;326.406;0;326.406;0;326.406
15;2;21;0;0;0;205.027;0;205.027;0;205.027
15;2;22;0;0;0;199.037;0;199.037;0;199.037
15;2;23;0;0;0;179.573;0;179.573;0;179.573
15;2;24;0;0;0;135.629;0;135.629;0;135.629
15;2;25;0;0;0;143.648;0;143.648;0;143.648
15;2;26;0;0;0;141.031;0;141.031;0;141.031
15;2;27;0;0;0;146.909;0;146.909;0;146.909
15;2;28;0;0;0;139.867;0;139.867;0;139.867
15;2;29;0;0;0;141.401;0;141.401;0;141.401
15;2;30;0;0;0;148.999;0;148.999;0;148.999
15;2;31;95.874;0;0;291.699;0;291.699;0;387.572
15;2;32;477.842;115.805;0;0;38.39;0;38.39;323.647
15;2;33;795.608;91.557;0;0;381.067;0;381.067;322.984
15;2;34;1117.373;61.437;0;0;703.316;0;703.316;352.62
15;2;35;1322.107;42.836;0;0;937.306;0;937.306;341.965
15;2;36;1395.037;32.262;0;0;1035.976;0;1035.976;326.798
15;2;37;1339.82;194.896;0;0;814.463;0;814.463;330.462
15;2;38;1216.574;265.254;0;0;600.652;0;600.652;350.669
15;2;39;1011.233;269.559;0;0;416.251;0;416.251;325.423
15;2;40;657.442;270.79;0;0;75.656;0;75.656;310.996
15;2;41;257.126;0;0;44.589;0;44.589;0;301.715
15;2;42;58.961;0;0;326.644;0;326.644;0;385.606
15;2;43;0;0;0;422.38;0;422.38;0;422.38
15;2;44;0;0;0;339.174;0;339.174;0;339.174
15;2;45;0;0;0;202.295;0;202.295;0;202.295
15;2;46;0;0;0;199.889;0;199.889;0;199.889
15;2;47;0;0;0;177.279;0;177.279;0;177.279
15;2;48;0;0;0;140.082;0;140.082;0;140.082
15;2;49;0;0;0;144.86;0;144.86;0;144.86
15;2;50;0;0;0;141.805;0;141.805;0;141.805
15;2;51;0;0;0;141.228;0;141.228;0;141.228
15;2;52;0;0;0;138.644;0;138.644;0;138.644
15;2;53;0;0;0;139.493;0;139.493;0;139.493
15;2;54;0;0;0;142.73;0;142.73;0;142.73
15;2;55;3.04;0;0;372.868;0;372.868;0;375.908
15;2;56;80.081;0;0;274.552;0;274.552;0;354.634
15;2;57;165.614;0;0;134.462;0;134.462;0;300.077
15;2;58;140.685;0;0;182.783;0;182.783;0;323.467
15;2;59;177.177;0;0;119.38;0;119.38;0;296.557
15;2;60;247.102;0;0;41.588;0;41.588;0;288.69
15;2;61;265.418;0;0;20.954;0;20.954;0;286.372
15;2;62;313.823;17.231;0;0;0;0;0;296.592
15;2;63;348.454;64.541;0;0;0;0;0;283.913
15;2;64;158.717;0;0;134.764;0;134.764;0;293.481
15;2;65;102.915;0;0;236.321;0;236.321;0;339.236
15;2;66;32.545;0;0;375.209;0;375.209;0;407.754
15;2;67;0;0;0;426.945;0;426.945;0;426.945
15;2;68;0;0;0;322.845;0;322.845;0;322.845
15;2;69;0;0;0;202.863;0;202.863;0;202.863
15;2;70;0;0;0;199.447;0;199.447;0;199.447
15;2;71;0;0;0;167.515;0;167.515;0;167.515
15;2;72;0;0;0;139.675;0;139.675;0;139.675
15;2;73;0;0;0;144.03;0;144.03;0;144.03
15;2;74;0;0;0;140.546;0;140.546;0;140.546
15;2;75;0;0;0;142.106;0;142.106;0;142.106
15;2;76;0;0;0;139.135;0;139.135;0;139.135
15;2;77;0;0;0;139.833;0;139.833;0;139.833
15;2;78;0;0;0;145.338;0;145.338;0;145.338
15;2;79;70.807;0;0;83.296;0;83.296;0;154.103
15;2;80;314.578;184.945;0;0;0;0;0;129.633
15;2;81;257.975;122.056;0;0;0;0;0;135.919
15;2;82;271.974;117.874;0;0;0;0;0;154.1
15;2;83;634.263;305.985;0;0;185.645;0;185.645;142.633
15;2;84;1009.136;296.948;0;0;574.202;0;574.202;137.987
15;2;85;765.489;290.627;0;0;332.281;0;332.281;142.581
15;2;86;476.458;286.115;0;0;42.056;0;42.056;148.287
15;2;87;408.094;269.302;0;0;0;0;0;138.791
15;2;88;279.809;140.635;0;0;0;0;0;139.174
15;2;89;224.95;255.983;0;175.853;0;175.853;0;144.819
15;2;90;40.865;0;0;154.789;0;154.789;0;195.654
15;2;91;0;0;0;215.345;0;215.345;0;215.345
15;2;92;0;0;0;211.213;0;211.213;0;211.213
15;2;93;0;0;0;208.921;0;208.921;0;208.921
15;2;94;0;217.593;0;404.282;0;404.282;0;186.689
15;2;95;0;0;0;178.825;0;178.825;0;178.825
15;2;96;0;0;0;137.013;0;137.013;0;137.013
15;2;97;0;0;0;139.487;0;139.487;0;139.487
15;2;98;0;0;0;138.846;0;138.846;0;138.846
15;2;99;0;0;0;142.762;0;142.762;0;142.762
15;2;100;0;0;0;136.677;0;136.677;0;136.677
15;2;101;0;0;0;140.519;0;140.519;0;140.519
15;2;102;0;0;0;143.483;0;143.483;0;143.483
15;2;103;69.034;0;0;337.877;0;337.877;0;406.911
15;2;104;454.153;191.581;0;43.656;0;43.656;0;306.227
15;2;105;839.742;331.339;0;0;170.998;0;170.998;337.405
15;2;106;932.168;307.793;0;0;284.253;0;284.253;340.121
15;2;107;704.188;295.141;0;0;56.046;0;56.046;353.001
15;2;108;908.82;284.311;0;0;290.149;0;290.149;334.36
15;2;109;815.511;281.605;0;0;200.304;0;200.304;333.602
15;2;110;768.649;281.605;0;0;135.594;0;135.594;351.45
15;2;111;404.36;81.401;0;0;0;0;0;322.959
15;2;112;233.071;0;0;80.166;0;80.166;0;313.237
15;2;113;191.786;0;0;128.439;0;128.439;0;320.224
15;2;114;29.507;0;0;370.333;0;370.333;0;399.84
15;2;115;0;0;0;420.295;0;420.295;0;420.295
15;2;116;0;0;0;338.419;0;338.419;0;338.419
15;2;117;0;0;0;197.599;0;197.599;0;197.599
15;2;118;0;0;0;190.182;0;190.182;0;190.182
15;2;119;0;0;0;172.154;0;172.154;0;172.154
15;2;120;0;0;0;138.075;0;138.075;0;138.075
15;2;121;0;0;0;144.109;0;144.109;0;144.109
15;2;122;0;0;0;140.111;0;140.111;0;140.111
15;2;123;0;0;0;144.668;0;144.668;0;144.668
15;2;124;0;0;0;142.918;0;142.918;0;142.918
15;2;125;0;0;0;142.372;0;142.372;0;142.372
15;2;126;0;84.563;0;231.195;0;231.195;0;146.632
15;2;127;26.184;80.854;0;477.376;0;477.376;0;422.707
15;2;128;142.181;69.012;0;298.353;0;298.353;0;371.522
15;2;129;233.171;65.08;0;157.359;0;157.359;0;325.45
15;2;130;292.941;59.352;0;115.031;0;115.031;0;348.62
15;2;131;344.714;46.804;0;40.518;0;40.518;0;338.428
15;2;132;646.761;270.174;0;0;53.032;0;53.032;323.555
15;2;133;842.297;264.639;0;0;252.859;0;252.859;324.799
15;2;134;390.587;51.841;0;0;0;0;0;338.746
15;2;135;204.341;0;0;135.561;0;135.561;0;339.902
15;2;136;180.668;0;0;131.831;0;131.831;0;312.499
15;2;137;116.986;262.798;0;508.124;0;508.124;0;362.312
15;2;138;24.531;125.915;0;502.478;0;502.478;0;401.093
15;2;139;0;0;0;428.804;0;428.804;0;428.804
15;2;140;0;0;0;334.788;0;334.788;0;334.788
15;2;141;0;0;0;201.992;0;201.992;0;201.992
15;2;142;0;0;0;195.022;0;195.022;0;195.022
15;2;143;0;0;0;179.493;0;179.493;0;179.493
15;2;144;0;0;0;141.131;0;141.131;0;141.131
15;2;145;0;0;0;145.18;0;145.18;0;145.18
15;2;146;0;0;0;140.491;0;140.491;0;140.491
15;2;147;0;0;0;140.811;0;140.811;0;140.811
15;2;148;0;0;0;140.741;0;140.741;0;140.741
15;2;149;0;0;0;141.888;0;141.888;0;141.888
15;2;150;0;0;0;153.283;0;153.283;0;153.283
15;2;151;10.715;0;0;422.889;0;422.889;0;433.604
15;2;152;55.149;0;0;402.314;0;402.314;0;457.463
15;2;153;102.6;66.98;0;364.881;0;364.881;0;400.501
15;2;154;99.248;63.055;0;375.172;0;375.172;0;411.366
15;2;155;145.506;55.443;0;266.59;0;266.59;0;356.653
15;2;156;209.234;43.051;0;153.963;0;153.963;0;320.146
15;2;157;162.429;34.336;0;216.527;0;216.527;0;344.62
15;2;158;169.406;29.147;0;214.571;0;214.571;0;354.831
15;2;159;140.986;29.106;0;245.362;0;245.362;0;357.242
15;2;160;69.695;248.074;0;610.849;0;610.849;0;432.47
15;2;161;31.87;0;0;420.436;0;420.436;0;452.306
15;2;162;7.595;0;0;405.103;0;405.103;0;412.698
15;2;163;0;0;0;435.919;0;435.919;0;435.919
15;2;164;0;0;0;327.206;0;327.206;0;327.206
15;2;165;0;0;0;207.674;0;207.674;0;207.674
15;2;166;0;163.033;0;350.829;0;350.829;0;187.796
15;2;167;0;292.433;0;458.798;0;458.798;0;166.365
15;3;0;0;0;0;139.565;0;139.565;0;139.565
15;3;1;0;180.081;0;323.216;0;323.216;0;143.135
15;3;2;0;324.054;0;464.209;0;464.209;0;140.155
15;3;3;0;329.615;0;471.942;0;471.942;0;142.327
15;3;4;0;395.09;0;537.535;0;537.535;0;142.446
15;3;5;0;289.509;0;431.263;0;431.263;0;141.753
15;3;6;0;363.185;0;512.584;0;512.584;0;149.398
15;3;7;0;316.482;0;762.09;0;762.09;0;445.608
15;3;8;0;294.883;0;778.7;0;778.7;0;483.816
15;3;9;131.597;278.637;0;626.224;0;626.224;0;479.184
15;3;10;254.029;271;0;415.749;0;415.749;0;398.777
15;3;11;214.596;252.749;0;415.41;0;415.41;0;377.257
15;3;12;488.787;235.626;0;71.892;0;71.892;0;325.054
15;3;13;904.685;375.905;0;0;203.653;0;203.653;325.126
15;3;14;844.792;356.773;0;0;139.673;0;139.673;348.346
15;3;15;540.619;354.953;0;146.963;0;146.963;0;332.628
15;3;16;118.041;359.503;0;725.929;0;725.929;0;484.467
15;3;17;0;367.7;0;834.838;0;834.838;0;467.139
15;3;18;0;370.434;0;800.112;0;800.112;0;429.678
15;3;19;0;0;0;445.809;0;445.809;0;445.809
15;3;20;0;0;0;335.649;0;335.649;0;335.649
15;3;21;0;0;0;219.598;0;219.598;0;219.598
15;3;22;0;171.627;0;357.969;0;357.969;0;186.343
15;3;23;0;392.346;0;567.348;0;567.348;0;175.002
15;3;24;0;396.005;0;537.927;0;537.927;0;141.923
15;3;25;0;0;0;144.777;0;144.777;0;144.777
15;3;26;0;335.448;0;478.885;0;478.885;0;143.437
15;3;27;0;342.589;0;483.713;0;483.713;0;141.124
15;3;28;0;348.652;0;490.697;0;490.697;0;142.045
15;3;29;0;355.407;0;496.969;0;496.969;0;141.562
15;3;30;0;367.221;0;517.299;0;517.299;0;150.077
15;3;31;0;329.012;0;782.111;0;782.111;0;453.099
15;3;32;0;304.231;0;794.788;0;794.788;0;490.557
15;3;33;113.179;280.527;0;652.673;0;652.673;0;485.325
15;3;34;436.932;268.665;0;201.612;0;201.612;0;369.878
15;3;35;497.721;256.949;0;105.224;0;105.224;0;345.997
15;3;36;575.138;254.159;0;0;0;0;0;320.979
15;3;37;415.014;235.104;0;153.215;0;153.215;0;333.125
15;3;38;93.758;231.365;0;572.856;0;572.856;0;435.249
15;3;39;53.388;250.096;0;673.379;0;673.379;0;476.671
15;3;40;12.548;246.399;0;726.694;0;726.694;0;492.844
15;3;41;0;253.892;0;733.13;0;733.13;0;479.238
15;3;42;0;275.469;0;705.32;0;705.32;0;429.851
15;3;43;0;273.597;0;707.261;0;707.261;0;433.664
15;3;44;0;281.233;0;613.918;0;613.918;0;332.684
15;3;45;0;294.001;0;508.586;0;508.586;0;214.585
15;3;46;0;287.302;0;486.682;0;486.682;0;199.379
15;3;47;0;279.523;0;465.854;0;465.854;0;186.33
15;3;48;0;74.227;0;214.948;0;214.948;0;140.721
15;3;49;0;73.373;0;213.003;0;213.003;0;139.63
15;3;50;0;71.101;0;212.079;0;212.079;0;140.978
15;3;51;0;70.195;0;214.137;0;214.137;0;143.942
15;3;52;0;74.324;0;216.755;0;216.755;0;142.43
15;3;53;0;74.137;0;217.518;0;217.518;0;143.381
15;3;54;0;77.962;0;223.543;0;223.543;0;145.581
15;3;55;0;93.924;0;483.454;0;483.454;0;389.53
15;3;56;0;98.514;0;519.88;0;519.88;0;421.366
15;3;57;17.076;89.657;0;484.349;0;484.349;0;411.767
15;3;58;77.488;89.433;0;403.966;0;403.966;0;392.021
15;3;59;68.305;90.931;0;408.822;0;408.822;0;386.196
15;3;60;236.437;89.493;0;149.164;0;149.164;0;296.109
15;3;61;532.752;234.557;0;0;0;0;0;298.195
15;3;62;313.976;15.175;0;0;0;0;0;298.801
15;3;63;227.379;0;0;107.558;0;107.558;0;334.936
15;3;64;28.768;80.433;0;472.397;0;472.397;0;420.732
15;3;65;0;254.413;0;684.425;0;684.425;0;430.012
15;3;66;0;347.68;0;775.902;0;775.902;0;428.222
15;3;67;0;0;0;436.394;0;436.394;0;436.394
15;3;68;0;0;0;343.946;0;343.946;0;343.946
15;3;69;0;0;0;208.356;0;208.356;0;208.356
15;3;70;0;0;0;208.378;0;208.378;0;208.378
15;3;71;0;117.372;0;300.773;0;300.773;0;183.401
15;3;72;0;123.794;0;263.05;0;263.05;0;139.256
15;3;73;0;125.057;0;268.247;0;268.247;0;143.19
15;3;74;0;130.593;0;272.707;0;272.707;0;142.114
15;3;75;0;137.273;0;282.513;0;282.513;0;145.24
15;3;76;0;138.186;0;280.56;0;280.56;0;142.374
15;3;77;0;140.406;0;286.45;0;286.45;0;146.044
15;3;78;0;303.067;0;447.196;0;447.196;0;144.129
15;3;79;0;0;0;159.384;0;159.384;0;159.384
15;3;80;0;164.755;0;338.834;0;338.834;0;174.079
15;3;81;12.446;154.067;0;329.136;0;329.136;0;187.515
15;3;82;24.899;153.797;0;329.374;0;329.374;0;200.476
15;3;83;54.489;155.707;0;290.329;0;290.329;0;189.112
15;3;84;99.658;145.81;0;219.35;0;219.35;0;173.198
15;3;85;587.091;359.503;0;0;77.549;0;77.549;150.039
15;3;86;569.802;364.966;0;0;56.411;0;56.411;148.424
15;3;87;338.598;365.877;0;181.374;0;181.374;0;154.094
15;3;88;37.61;370.434;0;516.571;0;516.571;0;183.747
15;3;89;0;371.345;0;572.609;0;572.609;0;201.264
15;3;90;0;375.905;0;583.803;0;583.803;0;207.898
15;3;91;0;0.727;0;216.867;0;216.867;0;216.139
15;3;92;0;0;0;214.291;0;214.291;0;214.291
15;3;93;0;389.603;0;600.628;0;600.628;0;211.025
15;3;94;0;393.26;0;590.827;0;590.827;0;197.566
15;3;95;0;394.175;0;569.794;0;569.794;0;175.619
15;3;96;0;396.005;0;538.544;0;538.544;0;142.539
15;3;97;0;399.665;0;547.061;0;547.061;0;147.396
15;3;98;0;400.581;0;543.343;0;543.343;0;142.762
15;3;99;0;403.328;0;542.852;0;542.852;0;139.524
15;3;100;0;399.665;0;543.681;0;543.681;0;144.016
15;3;101;0;394.175;0;538.638;0;538.638;0;144.463
15;3;102;0;390.517;0;540.627;0;540.627;0;150.109
15;3;103;0;388.689;0;840.445;0;840.445;0;451.757
15;3;104;0;382.294;0;865.88;0;865.88;0;483.586
15;3;105;9.368;379.555;0;880.394;0;880.394;0;510.206
15;3;106;32.91;388.689;0;886.759;0;886.759;0;530.98
15;3;107;42.33;390.517;0;854.011;0;854.011;0;505.824
15;3;108;80.028;394.175;0;761.948;0;761.948;0;447.801
15;3;109;93.143;387.593;0;732.354;0;732.354;0;437.904
15;3;110;68.965;367.429;0;775.431;0;775.431;0;476.966
15;3;111;39.167;360.975;0;819.716;0;819.716;0;497.908
15;3;112;6.251;346.77;0;825.897;0;825.897;0;485.378
15;3;113;0;342.106;0;815.339;0;815.339;0;473.234
15;3;114;0;354.038;0;776.66;0;776.66;0;422.622
15;3;115;0;345.712;0;779.119;0;779.119;0;433.407
15;3;116;0;347.679;0;687.869;0;687.869;0;340.189
15;3;117;0;363.325;0;563.581;0;563.581;0;200.256
15;3;118;0;378.643;0;572.123;0;572.123;0;193.48
15;3;119;0;380.468;0;553.751;0;553.751;0;173.283
15;3;120;0;380.468;0;517.129;0;517.129;0;136.661
15;3;121;0;382.294;0;522.035;0;522.035;0;139.741
15;3;122;0;387.775;0;527.658;0;527.658;0;139.883
15;3;123;0;394.175;0;534.923;0;534.923;0;140.749
15;3;124;0;401.497;0;541.622;0;541.622;0;140.126
15;3;125;0;245.128;0;387.703;0;387.703;0;142.575
15;3;126;0;406.077;0;550.705;0;550.705;0;144.629
15;3;127;0;369.877;0;805.361;0;805.361;0;435.484
15;3;128;0;344.612;0;813.36;0;813.36;0;468.748
15;3;129;29.563;332.563;0;793.194;0;793.194;0;490.193
15;3;130;77.528;302.076;0;677.957;0;677.957;0;453.408
15;3;131;72.095;290.984;0;664.11;0;664.11;0;445.221
15;3;132;195.15;277.889;0;412.818;0;412.818;0;330.08
15;3;133;217.655;263.304;0;387.318;0;387.318;0;341.67
15;3;134;53.196;249.555;0;677.085;0;677.085;0;480.726
15;3;135;34.449;264.226;0;716.244;0;716.244;0;486.467
15;3;136;3.122;383.207;0;870.092;0;870.092;0;490.006
15;3;137;0;141.291;0;599.046;0;599.046;0;457.755
