Support_Year;Cluster;Timestep;Power_Demand_kW
0;3;121;13.24
0;3;122;8.186
0;3;123;8.895
0;3;124;8.756
0;3;125;11.871
0;3;126;9.782
0;3;127;30.294
0;3;128;37.134
0;3;129;38.947
0;3;130;33.518
0;3;131;33.112
0;3;132;29.654
0;3;133;40.108
0;3;134;34.089
0;3;135;42.019
0;3;136;42.699
0;3;137;51.948
0;3;138;64.262
0;3;139;78.09
0;3;140;58.285
0;3;141;76.428
0;3;142;73.582
0;3;143;43.476
0;3;144;6.104
0;3;145;15.584
0;3;146;9.03
0;3;147;8.376
0;3;148;7.998
0;3;149;10.025
0;3;150;20.013
0;3;151;27.051
0;3;152;52.32
0;3;153;28.944
0;3;154;38.138
0;3;155;21.376
0;3;156;32.896
0;3;157;48.921
0;3;158;30.7
0;3;159;37.892
0;3;160;44.225
0;3;161;52.011
0;3;162;69.176
0;3;163;61.915
0;3;164;79.907
0;3;165;95.465
0;3;166;71.637
0;3;167;55.394
5;0;0;6.165
5;0;1;8.677
5;0;2;8.656
5;0;3;7.923
5;0;4;9.883
5;0;5;12.481
5;0;6;19.065
5;0;7;22.734
5;0;8;36.512
5;0;9;31.086
5;0;10;23.848
5;0;11;19.456
5;0;12;28.771
5;0;13;33.182
5;0;14;38.586
5;0;15;29.427
5;0;16;45.13
5;0;17;40.066
5;0;18;44.772
5;0;19;54.009
5;0;20;62.948
5;0;21;60.576
5;0;22;62.633
5;0;23;34.222
5;0;24;6.038
5;0;25;11.196
5;0;26;8.876
5;0;27;9.807
5;0;28;9.581
5;0;29;9.151
5;0;30;12.864
5;0;31;22.703
5;0;32;30.806
5;0;33;24.441
5;0;34;20.202
5;0;35;30.229
5;0;36;14.594
5;0;37;29.404
5;0;38;31.978
5;0;39;27.529
5;0;40;40.763
5;0;41;65.102
5;0;42;53.503
5;0;43;69.633
5;0;44;74.991
5;0;45;71.764
5;0;46;48.715
5;0;47;55.339
5;0;48;6.044
5;0;49;13.244
5;0;50;8.074
5;0;51;9.16
5;0;52;9.049
5;0;53;12.276
5;0;54;17.627
5;0;55;27.625
5;0;56;38.401
5;0;57;25.093
5;0;58;29.49
5;0;59;27.027
5;0;60;30.241
5;0;61;43.983
5;0;62;38.645
5;0;63;34.523
5;0;64;34.643
5;0;65;40.202
5;0;66;40.823
5;0;67;58.924
5;0;68;66.107
5;0;69;69.246
5;0;70;70.712
5;0;71;46.077
5;0;72;6.052
5;0;73;15.054
5;0;74;9.483
5;0;75;11.386
5;0;76;8.112
5;0;77;10.521
5;0;78;11.477
5;0;79;23.174
5;0;80;25.907
5;0;81;26.265
5;0;82;39.604
5;0;83;34.847
5;0;84;42.11
5;0;85;32.176
5;0;86;34.634
5;0;87;39.732
5;0;88;37.285
5;0;89;51.527
5;0;90;51.767
5;0;91;82.909
5;0;92;83.305
5;0;93;60.648
5;0;94;58.719
5;0;95;43.849
5;0;96;6.771
5;0;97;10.08
5;0;98;9.196
5;0;99;8.331
5;0;100;9.41
5;0;101;8.999
5;0;102;10.229
5;0;103;14.656
5;0;104;25.619
5;0;105;32.741
5;0;106;44.746
5;0;107;39.261
5;0;108;42.696
5;0;109;31.032
5;0;110;49.137
5;0;111;36.191
5;0;112;51.17
5;0;113;54.222
5;0;114;54.699
5;0;115;51.346
5;0;116;67.375
5;0;117;58.904
5;0;118;56.648
5;0;119;59.857
5;0;120;7.948
5;0;121;17.261
5;0;122;10.004
5;0;123;8.356
5;0;124;8.167
5;0;125;10.591
5;0;126;15.267
5;0;127;22.692
5;0;128;34.446
5;0;129;38.977
5;0;130;38.171
5;0;131;29.024
5;0;132;31.126
5;0;133;42.568
5;0;134;39.774
5;0;135;30.7
5;0;136;27.829
5;0;137;40.14
5;0;138;65.464
5;0;139;63.852
5;0;140;55.799
5;0;141;70.26
5;0;142;74.226
5;0;143;48.44
5;0;144;6.115
5;0;145;11.76
5;0;146;9.378
5;0;147;8.912
5;0;148;9.578
5;0;149;9.31
5;0;150;9.879
5;0;151;19.596
5;0;152;36.589
5;0;153;31.593
5;0;154;42.873
5;0;155;25.265
5;0;156;27.063
5;0;157;45.203
5;0;158;27.309
5;0;159;32.377
5;0;160;44.862
5;0;161;60.245
5;0;162;51.756
5;0;163;59.793
5;0;164;61.141
5;0;165;67.352
5;0;166;53.186
5;0;167;36.309
5;1;0;6.093
5;1;1;12.892
5;1;2;8.928
5;1;3;10.454
5;1;4;8.585
5;1;5;9.902
5;1;6;17.167
5;1;7;23.654
5;1;8;31.516
5;1;9;35.323
5;1;10;36.239
5;1;11;28.908
5;1;12;29.564
5;1;13;48.185
5;1;14;28.262
5;1;15;23.954
5;1;16;38.995
5;1;17;52.275
5;1;18;40.603
5;1;19;57.797
5;1;20;92.058
5;1;21;62.011
5;1;22;81.149
5;1;23;58.432
5;1;24;6.145
5;1;25;11.689
5;1;26;9.335
5;1;27;9.604
5;1;28;9.233
5;1;29;8.441
5;1;30;11.41
5;1;31;29.399
5;1;32;33.152
5;1;33;28.146
5;1;34;36.032
5;1;35;19.7
5;1;36;22.082
5;1;37;28.014
5;1;38;33.795
5;1;39;33.935
5;1;40;31.408
5;1;41;51.764
5;1;42;42.483
5;1;43;71.186
5;1;44;65.233
5;1;45;77.633
5;1;46;72.15
5;1;47;43.43
5;1;48;6.064
5;1;49;11.273
5;1;50;8.816
5;1;51;9.836
5;1;52;8.658
5;1;53;11.768
5;1;54;13.358
5;1;55;32.188
5;1;56;35.034
5;1;57;39.352
5;1;58;31.817
5;1;59;32.816
5;1;60;28.474
5;1;61;36.757
5;1;62;28.711
5;1;63;28.735
5;1;64;43.668
5;1;65;45.952
5;1;66;48.406
5;1;67;61.671
5;1;68;65.979
5;1;69;73.202
5;1;70;77.605
5;1;71;32.048
5;1;72;6.194
5;1;73;10.575
5;1;74;15.941
5;1;75;14.585
5;1;76;9.099
5;1;77;9.218
5;1;78;9.351
5;1;79;13.974
5;1;80;31.226
5;1;81;31.68
5;1;82;41.785
5;1;83;45.069
5;1;84;48.405
5;1;85;51.421
5;1;86;29.17
5;1;87;31.086
5;1;88;42.48
5;1;89;47.728
5;1;90;67.699
5;1;91;64.736
5;1;92;64.946
5;1;93;62.984
5;1;94;72.827
5;1;95;32.386
5;1;96;6.319
5;1;97;12.21
5;1;98;10.266
5;1;99;11.426
5;1;100;8.444
5;1;101;9.087
5;1;102;12.844
5;1;103;17.001
5;1;104;28.178
5;1;105;27.021
5;1;106;45.236
5;1;107;36.066
5;1;108;36.218
5;1;109;47.095
5;1;110;47.412
5;1;111;42.02
5;1;112;45.938
5;1;113;49.612
5;1;114;46.77
5;1;115;53.809
5;1;116;60.97
5;1;117;62.69
5;1;118;59.364
5;1;119;49.95
5;1;120;6.09
5;1;121;13.161
5;1;122;8.474
5;1;123;11.241
5;1;124;9.754
5;1;125;8.768
5;1;126;18.497
5;1;127;29.766
5;1;128;38.134
5;1;129;42.245
5;1;130;31.237
5;1;131;24.851
5;1;132;31.371
5;1;133;40.867
5;1;134;29.925
5;1;135;35.918
5;1;136;45.278
5;1;137;41.355
5;1;138;56.072
5;1;139;62.426
5;1;140;78.6
5;1;141;79.994
5;1;142;63.582
5;1;143;66.712
5;1;144;7.121
5;1;145;16.276
5;1;146;9.605
5;1;147;9.853
5;1;148;9.185
5;1;149;10.873
5;1;150;15.421
5;1;151;40.638
5;1;152;40.84
5;1;153;40.357
5;1;154;39.852
5;1;155;31.03
5;1;156;28.501
5;1;157;46.574
5;1;158;34.558
5;1;159;26.85
5;1;160;40.464
5;1;161;48.073
5;1;162;48.018
5;1;163;56.222
5;1;164;55.194
5;1;165;73.693
5;1;166;61.774
5;1;167;43.063
5;2;0;7.739
5;2;1;11.367
5;2;2;8.582
5;2;3;10.156
5;2;4;8.604
5;2;5;10.218
5;2;6;8.568
5;2;7;25.86
5;2;8;47.736
5;2;9;37.993
5;2;10;30.449
5;2;11;27.346
5;2;12;29.675
5;2;13;42.117
5;2;14;30.556
5;2;15;22.767
5;2;16;42.592
5;2;17;55.676
5;2;18;54.331
5;2;19;67.144
5;2;20;62.379
5;2;21;67.71
5;2;22;69.535
5;2;23;49.4
5;2;24;7.127
5;2;25;9.255
5;2;26;8.486
5;2;27;9.112
5;2;28;8.863
5;2;29;9.551
5;2;30;14.826
5;2;31;30.214
5;2;32;43.063
5;2;33;30.833
5;2;34;33.877
5;2;35;24.407
5;2;36;32.432
5;2;37;29.224
5;2;38;27.99
5;2;39;18.708
5;2;40;38.947
5;2;41;53.351
5;2;42;58.062
5;2;43;50.443
5;2;44;67.175
5;2;45;69.403
5;2;46;66.761
5;2;47;45.421
5;2;48;6.092
5;2;49;9.196
5;2;50;9.857
5;2;51;9.738
5;2;52;9.008
5;2;53;12.328
5;2;54;12.365
5;2;55;26.17
5;2;56;32.701
5;2;57;35.514
5;2;58;24.083
5;2;59;29.37
5;2;60;28.514
5;2;61;40.245
5;2;62;27.593
5;2;63;42.386
5;2;64;39.609
5;2;65;46.398
5;2;66;59.622
5;2;67;70.63
5;2;68;60.665
5;2;69;67.921
5;2;70;66.189
5;2;71;40.592
5;2;72;6.12
5;2;73;10.917
5;2;74;9.363
5;2;75;9.786
5;2;76;9.106
5;2;77;9.495
5;2;78;9.931
5;2;79;17.502
5;2;80;24.33
5;2;81;41.62
5;2;82;37.724
5;2;83;36.429
5;2;84;40.897
5;2;85;34.515
5;2;86;42.106
5;2;87;38.948
5;2;88;53.302
5;2;89;41.915
5;2;90;52.153
5;2;91;60.956
5;2;92;59.214
5;2;93;63.681
5;2;94;57.026
5;2;95;40.431
5;2;96;6.091
5;2;97;22.404
5;2;98;8.626
5;2;99;13.087
5;2;100;8.515
5;2;101;9.264
5;2;102;11.012
5;2;103;16.282
5;2;104;38.36
5;2;105;35.006
5;2;106;44.704
5;2;107;39.749
5;2;108;39.155
5;2;109;36.051
5;2;110;32.667
5;2;111;39.911
5;2;112;46.586
5;2;113;61.829
5;2;114;78.139
5;2;115;59.53
5;2;116;76.942
5;2;117;74.513
5;2;118;58.855
5;2;119;34.432
5;2;120;6.138
5;2;121;12.269
5;2;122;8.7
5;2;123;11.193
5;2;124;8.79
5;2;125;9.646
5;2;126;14.941
5;2;127;33.902
5;2;128;44.322
5;2;129;36.09
5;2;130;46.128
5;2;131;29.983
5;2;132;30.25
5;2;133;38.677
5;2;134;23.892
5;2;135;37.452
5;2;136;36.562
5;2;137;55.022
5;2;138;63.37
5;2;139;65.521
5;2;140;74.574
5;2;141;77.801
5;2;142;69.617
5;2;143;49.15
5;2;144;6.107
5;2;145;13.637
5;2;146;8.811
5;2;147;9.538
5;2;148;7.952
5;2;149;9.001
5;2;150;16.065
5;2;151;27.137
5;2;152;42.024
5;2;153;43.938
5;2;154;38.766
5;2;155;27.716
5;2;156;22.05
5;2;157;34.647
5;2;158;35.393
5;2;159;20.801
5;2;160;39.983
5;2;161;47.085
5;2;162;79.872
5;2;163;58.64
5;2;164;76.583
5;2;165;73.261
5;2;166;66.707
5;2;167;45.335
5;3;0;6.006
5;3;1;12.709
5;3;2;9.627
5;3;3;8.511
5;3;4;8.244
5;3;5;9.2
5;3;6;13.074
5;3;7;36.61
5;3;8;37.419
5;3;9;36.698
5;3;10;33.742
5;3;11;23.342
5;3;12;27.41
5;3;13;30.339
5;3;14;28.54
5;3;15;25.112
5;3;16;38.884
5;3;17;50.289
5;3;18;55.85
5;3;19;60.167
5;3;20;60.584
5;3;21;64.997
5;3;22;50.678
5;3;23;45.632
5;3;24;6.205
5;3;25;13.548
5;3;26;9.539
5;3;27;9.523
5;3;28;8.845
5;3;29;11.028
5;3;30;16.136
5;3;31;29.465
5;3;32;34.753
5;3;33;40.095
5;3;34;38.324
5;3;35;32.235
5;3;36;28.915
5;3;37;31.071
5;3;38;23.278
5;3;39;48.195
5;3;40;46.122
5;3;41;55.211
5;3;42;64.657
5;3;43;66.007
5;3;44;67.892
5;3;45;59.938
5;3;46;73.873
5;3;47;32.808
5;3;48;6.194
5;3;49;10.31
5;3;50;9.616
5;3;51;10.153
5;3;52;10.949
5;3;53;11.885
5;3;54;15.123
5;3;55;37.831
5;3;56;43.422
5;3;57;48.432
5;3;58;42.652
5;3;59;31.662
5;3;60;32.743
5;3;61;43.807
5;3;62;37.398
5;3;63;35.986
5;3;64;41.043
5;3;65;48.68
5;3;66;55.628
5;3;67;65.763
5;3;68;75.865
5;3;69;65.32
5;3;70;61.677
5;3;71;38.144
5;3;72;6.036
5;3;73;8.58
5;3;74;9.354
5;3;75;11.194
5;3;76;9.025
5;3;77;10.276
5;3;78;11.544
5;3;79;12.431
5;3;80;32.104
5;3;81;46.086
5;3;82;39.311
5;3;83;51.014
5;3;84;40.89
5;3;85;33.629
5;3;86;37.156
5;3;87;48.495
5;3;88;38.653
5;3;89;48.166
5;3;90;60.105
5;3;91;73.372
5;3;92;64.736
5;3;93;74.228
5;3;94;60.714
5;3;95;53.976
5;3;96;6.99
5;3;97;19.366
5;3;98;9.122
5;3;99;11.0
5;3;100;9.734
5;3;101;8.586
5;3;102;14.538
5;3;103;17.06
5;3;104;35.362
5;3;105;52.099
5;3;106;54.285
5;3;107;46.193
5;3;108;55.727
5;3;109;44.978
5;3;110;58.317
5;3;111;49.276
5;3;112;50.898
5;3;113;66.942
5;3;114;68.471
5;3;115;63.464
5;3;116;61.463
5;3;117;71.26
5;3;118;59.38
5;3;119;56.879
5;3;120;6.303
5;3;121;13.24
5;3;122;8.186
5;3;123;8.895
5;3;124;8.756
5;3;125;11.871
5;3;126;9.782
5;3;127;30.294
5;3;128;37.134
5;3;129;38.947
5;3;130;33.518
5;3;131;33.112
5;3;132;29.654
5;3;133;40.108
5;3;134;34.089
5;3;135;42.019
5;3;136;42.699
5;3;137;51.948
5;3;138;64.262
5;3;139;78.09
5;3;140;58.285
5;3;141;76.428
5;3;142;73.582
5;3;143;43.476
5;3;144;6.104
5;3;145;15.584
5;3;146;9.03
5;3;147;8.376
5;3;148;7.998
5;3;149;10.025
5;3;150;20.013
5;3;151;27.051
5;3;152;52.32
5;3;153;28.944
5;3;154;38.138
5;3;155;21.376
5;3;156;32.896
5;3;157;48.921
5;3;158;30.7
5;3;159;37.892
5;3;160;44.225
5;3;161;52.011
5;3;162;69.176
5;3;163;61.915
5;3;164;79.907
5;3;165;95.465
5;3;166;71.637
5;3;167;55.394
10;0;0;6.165
10;0;1;8.677
10;0;2;8.656
10;0;3;7.923
10;0;4;9.883
10;0;5;12.481
10;0;6;19.065
10;0;7;22.734
10;0;8;36.512
10;0;9;31.086
10;0;10;23.848
10;0;11;19.456
10;0;12;28.771
10;0;13;33.182
10;0;14;38.586
10;0;15;29.427
10;0;16;45.13
10;0;17;40.066
10;0;18;44.772
10;0;19;54.009
10;0;20;62.948
10;0;21;60.576
10;0;22;62.633
10;0;23;34.222
10;0;24;6.038
10;0;25;11.196
10;0;26;8.876
10;0;27;9.807
10;0;28;9.581
10;0;29;9.151
10;0;30;12.864
10;0;31;22.703
10;0;32;30.806
10;0;33;24.441
10;0;34;20.202
10;0;35;30.229
10;0;36;14.594
10;0;37;29.404
10;0;38;31.978
10;0;39;27.529
10;0;40;40.763
10;0;41;65.102
10;0;42;53.503
10;0;43;69.633
10;0;44;74.991
10;0;45;71.764
10;0;46;48.715
10;0;47;55.339
10;0;48;6.044
10;0;49;13.244
