Support_Year;Cluster;Timestep;to_network_kW;from_network_kW;to_main_grid_kW;from_main_grid_kW;to_grid_kW;from_grid_kW
0;1;134;29.117;0.0;0.0;0.0;29.117;0.0
0;1;135;17.022;0.0;0.0;0.0;17.022;0.0
0;1;136;12.277;0.0;0.0;0.0;12.277;0.0
0;1;137;10.362;0.0;0.0;0.0;10.362;0.0
0;1;138;5.681;0.0;0.0;0.0;5.681;0.0
0;1;139;0.0;0.326;0.0;0.0;0.0;0.326
0;1;140;0.0;0.956;0.0;0.0;0.0;0.956
0;1;141;0.0;0.845;0.0;0.0;0.0;0.845
0;1;142;0.0;0.89;0.0;0.0;0.0;0.89
0;1;143;0.0;0.837;0.0;0.0;0.0;0.837
0;1;144;0.0;0.959;0.0;0.0;0.0;0.959
0;1;145;0.0;0.95;0.0;0.0;0.0;0.95
0;1;146;0.0;0.949;0.0;0.0;0.0;0.949
0;1;147;0.0;0.868;0.0;0.0;0.0;0.868
0;1;148;0.0;0.974;0.0;0.0;0.0;0.974
0;1;149;0.0;0.939;0.0;0.0;0.0;0.939
0;1;150;0.0;0.905;0.0;0.0;0.0;0.905
0;1;151;0.216;0.0;0.0;0.0;0.216;0.0
0;1;152;8.61;0.0;0.0;0.0;8.61;0.0
0;1;153;19.321;0.0;0.0;0.0;19.321;0.0
0;1;154;29.108;0.0;0.0;0.0;29.108;0.0
0;1;155;36.614;0.0;0.0;0.0;36.614;0.0
0;1;156;42.282;0.0;0.0;0.0;42.282;0.0
0;1;157;41.36;0.0;0.0;0.0;41.36;0.0
0;1;158;29.011;0.0;0.0;0.0;29.011;0.0
0;1;159;23.914;0.0;0.0;0.0;23.914;0.0
0;1;160;16.935;0.0;0.0;0.0;16.935;0.0
0;1;161;13.08;0.0;0.0;0.0;13.08;0.0
0;1;162;5.429;0.0;0.0;0.0;5.429;0.0
0;1;163;0.0;0.406;0.0;0.0;0.0;0.406
0;1;164;0.0;0.922;0.0;0.0;0.0;0.922
0;1;165;0.0;0.929;0.0;0.0;0.0;0.929
0;1;166;0.0;0.952;0.0;0.0;0.0;0.952
0;1;167;0.0;0.922;0.0;0.0;0.0;0.922
0;2;0;0.0;1.241;0.0;0.0;0.0;1.241
0;2;1;0.0;1.287;0.0;0.0;0.0;1.287
0;2;2;0.0;1.236;0.0;0.0;0.0;1.236
0;2;3;0.0;1.245;0.0;0.0;0.0;1.245
0;2;4;0.0;1.381;0.0;0.0;0.0;1.381
0;2;5;0.81;0.0;0.0;21.514;0.81;21.514
0;2;6;2.493;0.0;0.0;23.631;2.493;23.631
0;2;7;0.984;0.0;0.0;22.829;0.984;22.829
0;2;8;0.0;19.667;0.0;0.0;0.0;19.667
0;2;9;0.0;11.86;0.0;0.0;0.0;11.86
0;2;10;7.844;0.0;0.0;0.0;7.844;0.0
0;2;11;20.647;0.0;0.0;0.0;20.647;0.0
0;2;12;21.101;0.0;0.0;0.0;21.101;0.0
0;2;13;10.755;0.0;0.0;0.0;10.755;0.0
0;2;14;7.251;0.0;0.0;0.0;7.251;0.0
0;2;15;10.398;0.0;0.0;0.0;10.398;0.0
0;2;16;0.0;0.137;0.0;0.0;0.0;0.137
0;2;17;0.0;9.04;0.0;0.0;0.0;9.04
0;2;18;0.0;1.52;0.0;0.0;0.0;1.52
0;2;19;0.0;1.43;0.0;0.0;0.0;1.43
0;2;20;0.0;1.301;0.0;0.0;0.0;1.301
0;2;21;0.0;1.282;0.0;0.0;0.0;1.282
0;2;22;0.0;1.345;0.0;0.0;0.0;1.345
0;2;23;0.0;1.301;0.0;0.0;0.0;1.301
0;2;24;0.0;1.342;0.0;0.0;0.0;1.342
0;2;25;0.0;1.393;0.0;0.0;0.0;1.393
0;2;26;0.0;1.42;0.0;0.0;0.0;1.42
0;2;27;0.0;1.399;0.0;0.0;0.0;1.399
0;2;28;0.0;1.375;0.0;0.0;0.0;1.375
0;2;29;1.145;0.0;0.0;32.846;1.145;32.846
0;2;30;1.636;0.0;0.0;32.65;1.636;32.65
0;2;31;0.0;4.445;0.0;26.778;0.0;31.223
0;2;32;0.0;16.043;0.0;9.883;0.0;25.926
0;2;33;0.0;13.51;0.0;0.0;0.0;13.51
0;2;34;0.0;2.981;0.0;0.0;0.0;2.981
0;2;35;8.842;0.0;0.0;0.0;8.842;0.0
0;2;36;14.623;0.0;0.0;0.0;14.623;0.0
