scenario;category;metric;device;year;value;unit
6urban;optimization;tac_distr;;;231890;EUR/a
6urban;optimization;co2_distr;;;3170;t/a
6urban;optimization;tac_per_distr_year;;0;273743;EUR/a
6urban;optimization;co2_sum_distr_year;;0;2146;t/a
6urban;optimization;LCOE_year;;0;71.3590559876874;EUR/MWh
6urban;optimization;tac_per_distr_year;;5;229345;EUR/a
6urban;optimization;co2_sum_distr_year;;5;598;t/a
6urban;optimization;LCOE_year;;5;67.47509353577992;EUR/MWh
6urban;optimization;tac_per_distr_year;;10;209410;EUR/a
6urban;optimization;co2_sum_distr_year;;10;264;t/a
6urban;optimization;LCOE_year;;10;67.18514707561312;EUR/MWh
6urban;optimization;tac_per_distr_year;;15;186684;EUR/a
6urban;optimization;co2_sum_distr_year;;15;137;t/a
6urban;optimization;LCOE_year;;15;64.88693182583937;EUR/MWh
6urban;optimization;tac_per_distr_year;;20;179859;EUR/a
6urban;optimization;co2_sum_distr_year;;20;24;t/a
6urban;optimization;LCOE_year;;20;68.1008299315118;EUR/MWh
6urban;cost;co2_tax_total;;;0;EUR/a
6urban;cost;total_inv_cost;;;1023407;EUR/a
6urban;cost;total_inv_cost_unsubsidized;;;1225412;EUR/a
6urban;cost;total_ann_inv_cost;;;70109;EUR/a
6urban;cost;total_ann_inv_cost_unsubsidized;;;84991;EUR/a
6urban;cost;total_om_cost;;;21516;EUR/a
6urban;cost;supply_costs_el;;;166293;EUR/a
6urban;cost;cap_costs_el;;;0;EUR/a
6urban;cost;total_el_costs;;;166293;EUR/a
6urban;cost;rev_feed_in_el;;;0;EUR/a
6urban;cost;supply_costs_gas;;;0;EUR/a
6urban;cost;cap_costs_gas;;;0;EUR/a
6urban;cost;total_gas_costs;;;0;EUR/a
6urban;cost;rev_feed_in_gas;;;0;EUR/a
6urban;cost;supply_costs_biom;;;15;EUR/a
6urban;cost;supply_costs_waste;;;0;EUR/a
6urban;cost;supply_costs_hydrogen;;;0;EUR/a
6urban;co2;co2_onsite_emissions;;;0;t/a
6urban;co2;co2_credit_feedin;;;0;t/a
6urban;co2;total_co2_el;;;0.0;t/a
6urban;co2;total_co2_el_feed_in;;;0.0;t/a
6urban;co2;total_co2_gas;;;0;t/a
6urban;co2;total_co2_gas_feed_in;;;0;t/a
6urban;co2;total_co2_biom;;;0;t/a
6urban;co2;total_co2_waste;;;0;t/a
6urban;co2;total_co2_hydrogen;;;0;t/a
6urban;grid;from_el_grid_total;;;23804;MWh
6urban;grid;to_el_grid_total;;;0;MWh
6urban;grid;from_el_main_grid_total;;;23804;MWh
6urban;grid;to_el_main_grid_total;;;0;MWh
6urban;grid;from_network_total;;;0;MWh
6urban;grid;to_network_total;;;0;MWh
6urban;grid;from_gas_grid_total;;;0;MWh
6urban;grid;to_gas_grid_total;;;0;MWh
6urban;grid;biom_import_total;;;2;MWh
6urban;grid;waste_import_total;;;0;MWh
6urban;grid;hydrogen_import_total;;;0;MWh
6urban;grid;max_el_from_grid;;;559;kW
6urban;grid;max_el_to_grid;;;0;kW
6urban;grid;max_el_from_main_grid;;;559;kW
