scenario;category;metric;device;year;value;unit
1rural;optimization;tac_distr;;;276393;EUR/a
1rural;optimization;co2_distr;;;3116;t/a
1rural;optimization;tac_per_distr_year;;0;322845;EUR/a
1rural;optimization;co2_sum_distr_year;;0;2137;t/a
1rural;optimization;LCOE_year;;0;61.95130109971168;EUR/MWh
1rural;optimization;tac_per_distr_year;;5;272420;EUR/a
1rural;optimization;co2_sum_distr_year;;5;575;t/a
1rural;optimization;LCOE_year;;5;58.55146144903429;EUR/MWh
1rural;optimization;tac_per_distr_year;;10;251549;EUR/a
1rural;optimization;co2_sum_distr_year;;10;252;t/a
1rural;optimization;LCOE_year;;10;57.97533365633185;EUR/MWh
1rural;optimization;tac_per_distr_year;;15;227789;EUR/a
1rural;optimization;co2_sum_distr_year;;15;128;t/a
1rural;optimization;LCOE_year;;15;56.29156435262133;EUR/MWh
1rural;optimization;tac_per_distr_year;;20;219627;EUR/a
1rural;optimization;co2_sum_distr_year;;20;22;t/a
1rural;optimization;LCOE_year;;20;58.32151737316537;EUR/MWh
1rural;cost;co2_tax_total;;;0;EUR/a
1rural;cost;total_inv_cost;;;1925267;EUR/a
1rural;cost;total_inv_cost_unsubsidized;;;2196147;EUR/a
1rural;cost;total_ann_inv_cost;;;135656;EUR/a
1rural;cost;total_ann_inv_cost_unsubsidized;;;155629;EUR/a
1rural;cost;total_om_cost;;;41980;EUR/a
1rural;cost;supply_costs_el;;;128729;EUR/a
1rural;cost;cap_costs_el;;;0;EUR/a
1rural;cost;total_el_costs;;;128729;EUR/a
1rural;cost;rev_feed_in_el;;;33076;EUR/a
1rural;cost;supply_costs_gas;;;0;EUR/a
1rural;cost;cap_costs_gas;;;0;EUR/a
1rural;cost;total_gas_costs;;;0;EUR/a
1rural;cost;rev_feed_in_gas;;;0;EUR/a
1rural;cost;supply_costs_biom;;;169;EUR/a
1rural;cost;supply_costs_waste;;;0;EUR/a
1rural;cost;supply_costs_hydrogen;;;0;EUR/a
1rural;co2;co2_onsite_emissions;;;0;t/a
1rural;co2;co2_credit_feedin;;;0;t/a
1rural;co2;total_co2_el;;;0.0;t/a
1rural;co2;total_co2_el_feed_in;;;0.0;t/a
1rural;co2;total_co2_gas;;;0;t/a
1rural;co2;total_co2_gas_feed_in;;;0;t/a
1rural;co2;total_co2_biom;;;0;t/a
1rural;co2;total_co2_waste;;;0;t/a
1rural;co2;total_co2_hydrogen;;;0;t/a
1rural;grid;from_el_grid_total;;;22899;MWh
1rural;grid;to_el_grid_total;;;8727;MWh
1rural;grid;from_el_main_grid_total;;;22899;MWh
1rural;grid;to_el_main_grid_total;;;8727;MWh
1rural;grid;from_network_total;;;0;MWh
1rural;grid;to_network_total;;;0;MWh
1rural;grid;from_gas_grid_total;;;0;MWh
1rural;grid;to_gas_grid_total;;;0;MWh
1rural;grid;biom_import_total;;;22;MWh
1rural;grid;waste_import_total;;;0;MWh
1rural;grid;hydrogen_import_total;;;0;MWh
1rural;grid;max_el_from_grid;;;702;kW
1rural;grid;max_el_to_grid;;;490;kW
1rural;grid;max_el_from_main_grid;;;702;kW
1rural;grid;max_el_to_main_grid;;;490;kW
1rural;grid;max_el_from_network;;;0;kW
1rural;grid;max_el_to_network;;;0;kW
1rural;grid;max_gas_from_grid;;;0;kW
1rural;grid;max_gas_to_grid;;;0;kW
1rural;grid;max_biom;;;640;
1rural;grid;max_waste;;;0;
1rural;grid;max_hydrogen;;;0;
1rural;area;PV;PV;;3478;qm
1rural;area;STC;STC;;0;qm
1rural;storage_volume;vol_liter;TES;;36759.5;l
1rural;storage_volume;vol_liter;CTES;;0;l
1rural;device;capacity;PV;;692.2;kW
1rural;device_cost;inv;PV;;692204.67;EUR
1rural;device_cost;inv_unsubsidized;PV;;692204.67;EUR
1rural;device_cost;ann_inv;PV;;50888.62;EUR/a
1rural;device_cost;ann_inv_unsubsidized;PV;;50888.62;EUR/a
1rural;device_cost;om_cost;PV;;13844.09;EUR/a
1rural;device;capacity;HP;;815.1;kW
1rural;device_cost;inv;HP;;394189.15;EUR
1rural;device_cost;inv_unsubsidized;HP;;656981.92;EUR
1rural;device_cost;ann_inv;HP;;28979.5;EUR/a
1rural;device_cost;ann_inv_unsubsidized;HP;;48299.16;EUR/a
1rural;device_cost;om_cost;HP;;21680.4;EUR/a
1rural;device;capacity;EB;;274.1;kW
1rural;device_cost;inv;EB;;46230.41;EUR
1rural;device_cost;inv_unsubsidized;EB;;46230.41;EUR
1rural;device_cost;ann_inv;EB;;3398.71;EUR/a
1rural;device_cost;ann_inv_unsubsidized;EB;;3398.71;EUR/a
1rural;device_cost;om_cost;EB;;462.3;EUR/a
1rural;device;capacity;BBOI;;603.0;kW
1rural;device_cost;inv;BBOI;;42269.94;EUR
1rural;device_cost;inv_unsubsidized;BBOI;;42269.94;EUR
1rural;device_cost;ann_inv;BBOI;;3415.23;EUR/a
1rural;device_cost;ann_inv_unsubsidized;BBOI;;3415.23;EUR/a
1rural;device_cost;om_cost;BBOI;;845.4;EUR/a
1rural;device;capacity;TES;;1280.5;kWh
1rural;device_cost;inv;TES;;12130.64;EUR
1rural;device_cost;inv_unsubsidized;TES;;20217.73;EUR
1rural;device_cost;ann_inv;TES;;980.1;EUR/a
1rural;device_cost;ann_inv_unsubsidized;TES;;1633.51;EUR/a
1rural;device_cost;om_cost;TES;;262.83;EUR/a
1rural;peak;peak_heat_uncl;;;{0: 1585.2881662354266, 5: 1399.7698185817258, 10: 1287.9277384538163, 15: 1181.2378448661723, 20: 1074.0327326245015};kW
1rural;peak;peak_power_uncl;;;140.53939788957692;kW
1rural;peak;peak_heat_cl;;;1240.9402185958347;kW
1rural;peak;peak_power_cl;;;124.48700846127616;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;STC;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;0;3051285.06;kWh
1rural;heat_profile_devs_by_year;heat_kW;HP;0;815;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;0;150067.799;kWh
1rural;heat_profile_devs_by_year;heat_kW;EB;0;274;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;AC;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;CHP;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;BOI;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;GHP;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;BCHP;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;0;3903.908;kWh
1rural;heat_profile_devs_by_year;heat_kW;BBOI;0;544;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;WCHP;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;WBOI;0;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;0;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;FC;0;0;kW
1rural;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;0;;MWh
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;5;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;STC;5;0;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;5;2786528.049;kWh
1rural;heat_profile_devs_by_year;heat_kW;HP;5;815;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;5;43057.372;kWh
1rural;heat_profile_devs_by_year;heat_kW;EB;5;274;kW
1rural;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;5;0.0;kWh
1rural;heat_profile_devs_by_year;heat_kW;AC;5;0;kW
