scenario;category;metric;device;year;value;unit
1rural;optimization;tac_distr;;;291740;EUR/a
1rural;optimization;co2_distr;;;2939;t/a
1rural;optimization;tac_per_distr_year;;0;335674;EUR/a
1rural;optimization;co2_sum_distr_year;;0;2017;t/a
1rural;optimization;LCOE_year;;0;58.46165140049726;EUR/MWh
1rural;optimization;tac_per_distr_year;;5;288315;EUR/a
1rural;optimization;co2_sum_distr_year;;5;542;t/a
1rural;optimization;LCOE_year;;5;55.53831094783678;EUR/MWh
1rural;optimization;tac_per_distr_year;;10;268387;EUR/a
1rural;optimization;co2_sum_distr_year;;10;237;t/a
1rural;optimization;LCOE_year;;10;54.96976340121616;EUR/MWh
1rural;optimization;tac_per_distr_year;;15;244681;EUR/a
1rural;optimization;co2_sum_distr_year;;15;120;t/a
1rural;optimization;LCOE_year;;15;53.28129991869104;EUR/MWh
1rural;optimization;tac_per_distr_year;;20;240142;EUR/a
1rural;optimization;co2_sum_distr_year;;20;20;t/a
1rural;optimization;LCOE_year;;20;55.60149096348936;EUR/MWh
1rural;cost;co2_tax_total;;;0;EUR/a
1rural;cost;total_inv_cost;;;2518034;EUR/a
1rural;cost;total_inv_cost_unsubsidized;;;2788765;EUR/a
1rural;cost;total_ann_inv_cost;;;179232;EUR/a
1rural;cost;total_ann_inv_cost_unsubsidized;;;199193;EUR/a
1rural;cost;total_om_cost;;;53837;EUR/a
1rural;cost;supply_costs_el;;;88643;EUR/a
1rural;cost;cap_costs_el;;;0;EUR/a
1rural;cost;total_el_costs;;;88643;EUR/a
1rural;cost;rev_feed_in_el;;;63554;EUR/a
1rural;cost;supply_costs_gas;;;0;EUR/a
1rural;cost;cap_costs_gas;;;0;EUR/a
1rural;cost;total_gas_costs;;;0;EUR/a
1rural;cost;rev_feed_in_gas;;;0;EUR/a
1rural;cost;supply_costs_biom;;;160;EUR/a
1rural;cost;supply_costs_waste;;;0;EUR/a
1rural;cost;supply_costs_hydrogen;;;0;EUR/a
1rural;co2;co2_onsite_emissions;;;0;t/a
1rural;co2;co2_credit_feedin;;;0;t/a
1rural;co2;total_co2_el;;;0.0;t/a
1rural;co2;total_co2_el_feed_in;;;0.0;t/a
1rural;co2;total_co2_gas;;;0;t/a
1rural;co2;total_co2_gas_feed_in;;;0;t/a
1rural;co2;total_co2_biom;;;0;t/a
1rural;co2;total_co2_waste;;;0;t/a
1rural;co2;total_co2_hydrogen;;;0;t/a
1rural;grid;from_el_grid_total;;;21567;MWh
1rural;grid;to_el_grid_total;;;20072;MWh
1rural;grid;from_el_main_grid_total;;;21562;MWh
1rural;grid;to_el_main_grid_total;;;16863;MWh
1rural;grid;from_network_total;;;4;MWh
1rural;grid;to_network_total;;;3208;MWh
1rural;grid;from_gas_grid_total;;;0;MWh
1rural;grid;to_gas_grid_total;;;0;MWh
