scenario;category;metric;device;year;value;unit
example;optimization;tac_distr;;;32540;EUR/a
example;optimization;co2_distr;;;4;t/a
example;optimization;tac_per_distr_year;;0;32540;EUR/a
example;optimization;co2_sum_distr_year;;0;4;t/a
example;optimization;LCOE_year;;0;96.3015676;EUR/MWh
example;cost;co2_tax_total;;;0;EUR/a
example;cost;total_inv_cost;;;215246;EUR/a
example;cost;total_inv_cost_unsubsidized;;;292186;EUR/a
example;cost;total_ann_inv_cost;;;18527;EUR/a
example;cost;total_ann_inv_cost_unsubsidized;;;25677;EUR/a
example;cost;total_om_cost;;;4901;EUR/a
example;cost;supply_costs_el;;;9111;EUR/a
example;cost;cap_costs_el;;;0;EUR/a
example;cost;total_el_costs;;;9111;EUR/a
example;cost;rev_feed_in_el;;;234;EUR/a
example;cost;supply_costs_gas;;;0;EUR/a
example;cost;cap_costs_gas;;;0;EUR/a
example;cost;total_gas_costs;;;0;EUR/a
example;cost;rev_feed_in_gas;;;0;EUR/a
example;cost;supply_costs_biom;;;8521;EUR/a
example;cost;supply_costs_waste;;;0;EUR/a
example;cost;supply_costs_hydrogen;;;0;EUR/a
example;co2;co2_onsite_emissions;;;2;t/a
example;co2;co2_credit_feedin;;;0;t/a
example;co2;total_co2_el;;;0;t/a
example;co2;total_co2_el_feed_in;;;0;t/a
example;co2;total_co2_gas;;;0;t/a
example;co2;total_co2_gas_feed_in;;;0;t/a
example;co2;total_co2_biom;;;0;t/a
example;co2;total_co2_waste;;;0;t/a
example;co2;total_co2_hydrogen;;;0;t/a
example;grid;from_el_grid_total;;;5;MWh
example;grid;to_el_grid_total;;;2;MWh
example;grid;from_el_main_grid_total;;;5;MWh
example;grid;to_el_main_grid_total;;;2;MWh
example;grid;from_network_total;;;0;MWh
example;grid;to_network_total;;;0;MWh
example;grid;from_gas_grid_total;;;0;MWh
example;grid;to_gas_grid_total;;;0;MWh
example;grid;biom_import_total;;;146;MWh
example;grid;waste_import_total;;;0;MWh
example;grid;hydrogen_import_total;;;0;MWh
example;grid;max_el_from_grid;;;9;kW
example;grid;max_el_to_grid;;;6;kW
example;grid;max_el_from_main_grid;;;9;kW
example;grid;max_el_to_main_grid;;;6;kW
example;grid;max_el_from_network;;;0;kW
example;grid;max_el_to_network;;;0;kW
example;grid;max_gas_from_grid;;;0;kW
example;grid;max_gas_to_grid;;;0;kW
example;grid;max_biom;;;48;
example;grid;max_waste;;;0;
example;grid;max_hydrogen;;;0;
example;area;PV;PV;;47;qm
example;area;STC;STC;;139;qm
example;storage_volume;vol_liter;TES;;16030.9;l
example;storage_volume;vol_liter;CTES;;0;l
example;device;capacity;PV;;9.5;kW
example;device_cost;inv;PV;;9480.56;EUR
example;device_cost;ann_inv;PV;;853.25;EUR/a
example;device_cost;ann_inv_unsubsidized;PV;;853.25;EUR/a
example;device_cost;om_cost;PV;;189.61;EUR/a
example;device;capacity;STC;;98;kW
example;device_cost;inv;STC;;50052.92;EUR
example;device_cost;ann_inv;STC;;5005.29;EUR/a
example;device_cost;ann_inv_unsubsidized;STC;;7839.89;EUR/a
example;device_cost;om_cost;STC;;1567.98;EUR/a
example;device;capacity;HP;;57.3;kW
example;device_cost;inv;HP;;0;EUR
example;device_cost;ann_inv;HP;;0;EUR/a
example;device_cost;ann_inv_unsubsidized;HP;;5724.75;EUR/a
example;device_cost;om_cost;HP;;2099.08;EUR/a
example;device;capacity;BCHP;;17.1;kW
example;device_cost;inv;BCHP;;19454.28;EUR
example;device_cost;ann_inv;BCHP;;1945.43;EUR/a
example;device_cost;ann_inv_unsubsidized;BCHP;;1945.43;EUR/a
example;device_cost;om_cost;BCHP;;583.63;EUR/a
example;device;capacity;TES;;558.4;kWh
example;device_cost;inv;TES;;251.33;EUR
example;device_cost;ann_inv;TES;;25.13;EUR/a
example;device_cost;ann_inv_unsubsidized;TES;;881.7;EUR/a
example;device_cost;om_cost;TES;;114.62;EUR/a
example;peak;peak_heat_uncl;;;182.1201825;kW
example;peak;peak_power_uncl;;;11.52932788;kW
example;peak;peak_heat_cl;;;174.7332821;kW
example;peak;peak_power_cl;;;7.163461916;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;STC;0;53947.14;kWh
example;heat_profile_devs_by_year;heat_kW;STC;0;97;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;HP;0;136839.586;kWh
example;heat_profile_devs_by_year;heat_kW;HP;0;57;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;EB;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;EB;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;AC;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;AC;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;CHP;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;CHP;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;BOI;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;BOI;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;GHP;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;GHP;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;BCHP;0;80809.024;kWh
example;heat_profile_devs_by_year;heat_kW;BCHP;0;26;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;BBOI;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;BBOI;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;WCHP;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;WCHP;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;WBOI;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;WBOI;0;0;kW
example;heat_profile_energy_by_year;heat_profile_energy_kwh;FC;0;0;kWh
example;heat_profile_devs_by_year;heat_kW;FC;0;0;kW
example;tes_charge_loss_by_year;tes_charge_loss_kwh;TES;0;;MWh
example;power_profile_devs_by_year;power_profile_energy_kwh;PV;0;9693.605;kWh
example;power_profile_devs_by_year;power_kW;PV;0;7;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;WT;0;0;kWh
example;power_profile_devs_by_year;power_kW;WT;0;0;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;WAT;0;0;kWh
example;power_profile_devs_by_year;power_kW;WAT;0;0;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;HP;0;45353.376;kWh
example;power_profile_devs_by_year;power_kW;HP;0;19;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;EB;0;0;kWh
example;power_profile_devs_by_year;power_kW;EB;0;0;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;CC;0;0;kWh
example;power_profile_devs_by_year;power_kW;CC;0;0;kW
example;power_profile_devs_by_year;power_profile_energy_kwh;CHP;0;0;kWh
example;power_profile_devs_by_year;power_kW;CHP;0;0;kW
