Koordinatensystem : Lambert konform konisch
Rechtswert        : 3733500 Meter
Hochwert          : 2675500 Meter
Hoehenlage        : 171 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
3733500 2675500  1  1  1   1.4  973 239  1.6 8  4.0  92    0    0 284 -314  1
3733500 2675500  1  1  2   2.0  973 278  1.7 8  4.3  93    0    0 287 -313  1
3733500 2675500  1  1  3   2.5  974 267  1.9 7  4.4  93    0    0 282 -312  1
3733500 2675500  1  1  4   2.4  975 270  2.1 6  4.4  93    0    0 272 -312  1
3733500 2675500  1  1  5   2.3  977 270  2.3 6  4.3  93    0    0 268 -311  1
3733500 2675500  1  1  6   2.2  977 280  2.7 4  4.2  92    0    0 258 -311  1
3733500 2675500  1  1  7   2.2  978 270  2.6 6  4.2  91    0    0 259 -311  1
3733500 2675500  1  1  8   2.4  978 280  2.0 7  4.2  91    0    0 274 -310  1
3733500 2675500  1  1  9   2.2  979 280  2.4 7  4.2  90    0    0 276 -310  1
3733500 2675500  1  1 10   1.4  980 270  2.6 8  4.1  91    2   33 278 -309  1
3733500 2675500  1  1 11   1.9  981 290  2.6 7  4.1  92    5   67 277 -309  1
3733500 2675500  1  1 12   2.0  982 270  3.0 5  4.2  93    1   75 265 -309  1
3733500 2675500  1  1 13   0.8  982 280  2.7 8  4.0  93    0   39 268 -309  1
3733500 2675500  1  1 14   0.7  982 281  2.6 6  3.9  95    0   52 270 -310  1
3733500 2675500  1  1 15   0.9  982 270  3.5 4  3.9  94   31   79 255 -311  1
3733500 2675500  1  1 16   1.5  982 270  4.3 5  3.6  85   13   39 251 -311  1
3733500 2675500  1  1 17   1.3  982 260  4.5 5  3.3  77    1    7 254 -310  1
3733500 2675500  1  1 18   0.0  983 270  3.3 6  3.4  83    0    0 255 -308  1
3733500 2675500  1  1 19   0.4  983 250  4.0 8  3.6  90    0    0 266 -306  1
3733500 2675500  1  1 20   0.4  983 270  3.9 8  3.6  89    0    0 277 -304  1
3733500 2675500  1  1 21  -0.3  984 240  3.7 7  3.5  89    0    0 275 -303  1
3733500 2675500  1  1 22   0.0  984 260  4.7 7  3.4  89    0    0 271 -305  1
3733500 2675500  1  1 23   0.3  984 260  3.8 7  3.4  87    0    0 274 -306  1
