Support_Year;Cluster;Timestep;to_network_kW;from_network_kW;to_main_grid_kW;from_main_grid_kW;to_grid_kW;from_grid_kW
0;0;57;89.253;0.0;0.0;0.0;89.253;0.0
0;0;58;289.412;0.0;0.0;0.0;289.412;0.0
0;0;59;480.29;0.0;0.0;0.0;480.29;0.0
0;0;60;131.666;0.0;0.0;0.0;131.666;0.0
0;0;61;0.0;0.0;0.0;0.0;0.0;0.0
0;0;62;0.0;0.0;0.0;0.0;0.0;0.0
0;0;63;420.9;0.0;0.0;0.0;420.9;0.0
0;0;64;441.498;0.0;0.0;0.0;441.498;0.0
0;0;65;0.0;0.0;0.0;0.0;0.0;0.0
0;0;66;0.0;0.0;0.0;82.486;0.0;82.486
0;0;67;0.0;0.0;0.0;88.679;0.0;88.679
0;0;68;0.0;0.0;0.0;205.787;0.0;205.787
0;0;69;0.0;0.0;0.0;211.963;0.0;211.963
0;0;70;0.0;0.0;0.0;194.436;0.0;194.436
0;0;71;0.0;0.0;0.0;128.494;0.0;128.494
0;0;72;0.0;0.0;0.0;16.68;0.0;16.68
0;0;73;0.0;0.0;0.0;18.497;0.0;18.497
0;0;74;0.0;0.0;0.0;18.753;0.0;18.753
0;0;75;0.0;0.0;0.0;19.291;0.0;19.291
0;0;76;0.0;0.0;0.0;176.465;0.0;176.465
0;0;77;0.0;0.0;0.0;30.292;0.0;30.292
0;0;78;0.0;0.0;0.0;128.014;0.0;128.014
0;0;79;0.0;0.0;0.0;185.464;0.0;185.464
0;0;80;0.0;0.0;0.0;123.17;0.0;123.17
0;0;81;0.0;0.0;0.0;77.93;0.0;77.93
0;0;82;0.0;0.0;0.0;29.621;0.0;29.621
0;0;83;19.11;0.0;0.0;0.0;19.11;0.0
0;0;84;121.234;0.0;0.0;0.0;121.234;0.0
0;0;85;84.717;0.0;0.0;0.0;84.717;0.0
0;0;86;0.0;0.0;0.0;0.0;0.0;0.0
0;0;87;67.738;0.0;0.0;0.0;67.738;0.0
0;0;88;0.0;0.0;0.0;43.14;0.0;43.14
0;0;89;32.097;0.0;0.0;0.0;32.097;0.0
0;0;90;0.0;0.0;0.0;30.57;0.0;30.57
0;0;91;0.0;0.0;0.0;228.251;0.0;228.251
0;0;92;0.0;0.0;0.0;253.002;0.0;253.002
0;0;93;0.0;0.0;0.0;235.903;0.0;235.903
0;0;94;0.0;0.0;0.0;236.641;0.0;236.641
0;0;95;0.0;0.0;0.0;216.509;0.0;216.509
0;0;96;0.0;0.0;0.0;187.402;0.0;187.402
0;0;97;0.0;0.0;0.0;196.1;0.0;196.1
0;0;98;0.0;0.0;0.0;190.877;0.0;190.877
0;0;99;0.0;0.0;0.0;192.528;0.0;192.528
0;0;100;0.0;0.0;0.0;193.18;0.0;193.18
0;0;101;0.0;0.0;0.0;193.394;0.0;193.394
0;0;102;0.0;0.0;0.0;193.45;0.0;193.45
0;0;103;0.0;0.0;0.0;231.46;0.0;231.46
0;0;104;0.0;0.0;0.0;129.778;0.0;129.778
0;0;105;45.16;0.0;0.0;0.0;45.16;0.0
0;0;106;13.84;0.0;0.0;0.0;13.84;0.0
0;0;107;0.0;0.0;0.0;44.293;0.0;44.293
0;0;108;0.0;0.0;0.0;49.739;0.0;49.739
0;0;109;0.0;0.0;0.0;72.87;0.0;72.87
0;0;110;369.345;0.0;0.0;0.0;369.345;0.0
0;0;111;310.867;0.0;0.0;0.0;310.867;0.0
0;0;112;0.0;0.0;0.0;148.9;0.0;148.9
0;0;113;0.0;0.0;0.0;173.217;0.0;173.217
0;0;114;0.0;0.0;0.0;223.813;0.0;223.813
0;0;115;0.0;0.0;0.0;254.147;0.0;254.147
0;0;116;0.0;0.0;0.0;256.564;0.0;256.564
0;0;117;0.0;0.0;0.0;248.062;0.0;248.062
0;0;118;0.0;0.0;0.0;240.984;0.0;240.984
0;0;119;0.0;0.0;0.0;214.618;0.0;214.618
0;0;120;0.0;0.0;0.0;194.276;0.0;194.276
0;0;121;0.0;0.0;0.0;196.279;0.0;196.279
0;0;122;0.0;0.0;0.0;193.797;0.0;193.797
0;0;123;0.0;0.0;0.0;195.427;0.0;195.427
0;0;124;0.0;0.0;0.0;194.111;0.0;194.111
0;0;125;0.0;0.0;0.0;194.907;0.0;194.907
0;0;126;0.0;0.0;0.0;197.162;0.0;197.162
0;0;127;0.0;0.0;0.0;236.973;0.0;236.973
0;0;128;0.0;0.0;0.0;111.059;0.0;111.059
0;0;129;195.913;0.0;0.0;0.0;195.913;0.0
0;0;130;199.405;0.0;0.0;0.0;199.405;0.0
0;0;131;0.0;0.0;0.0;32.516;0.0;32.516
0;0;132;0.0;0.0;0.0;94.619;0.0;94.619
0;0;133;0.0;0.0;0.0;0.0;0.0;0.0
0;0;134;0.0;0.0;0.0;23.374;0.0;23.374
0;0;135;120.15;0.0;0.0;0.0;120.15;0.0
0;0;136;56.263;0.0;0.0;0.0;56.263;0.0
0;0;137;52.942;0.0;0.0;0.0;52.942;0.0
0;0;138;0.0;0.0;0.0;238.28;0.0;238.28
0;0;139;0.0;0.0;0.0;241.344;0.0;241.344
0;0;140;0.0;0.0;0.0;246.008;0.0;246.008
0;0;141;0.0;0.0;0.0;232.343;0.0;232.343
0;0;142;0.0;0.0;0.0;249.1;0.0;249.1
0;0;143;0.0;0.0;0.0;219.268;0.0;219.268
0;0;144;0.0;0.0;0.0;195.725;0.0;195.725
0;0;145;0.0;0.0;0.0;203.275;0.0;203.275
0;0;146;0.0;0.0;0.0;201.148;0.0;201.148
0;0;147;0.0;0.0;0.0;204.247;0.0;204.247
0;0;148;0.0;0.0;0.0;205.484;0.0;205.484
0;0;149;0.0;0.0;0.0;206.635;0.0;206.635
0;0;150;0.0;0.0;0.0;276.518;0.0;276.518
0;0;151;0.0;0.0;0.0;307.845;0.0;307.845
0;0;152;0.0;0.0;0.0;19.36;0.0;19.36
0;0;153;450.355;0.0;0.0;0.0;450.355;0.0
0;0;154;619.814;0.0;0.0;0.0;619.814;0.0
0;0;155;373.216;0.0;0.0;0.0;373.216;0.0
0;0;156;591.362;0.0;0.0;0.0;591.362;0.0
0;0;157;146.844;0.0;0.0;0.0;146.844;0.0
0;0;158;0.0;0.0;0.0;140.79;0.0;140.79
0;0;159;0.0;0.0;0.0;13.344;0.0;13.344
0;0;160;139.05;0.0;0.0;0.0;139.05;0.0
0;0;161;0.0;0.0;0.0;58.034;0.0;58.034
0;0;162;0.0;0.0;0.0;272.692;0.0;272.692
0;0;163;0.0;0.0;0.0;322.5;0.0;322.5
0;0;164;0.0;0.0;0.0;325.688;0.0;325.688
0;0;165;0.0;0.0;0.0;324.085;0.0;324.085
0;0;166;0.0;0.0;0.0;317.989;0.0;317.989
0;0;167;0.0;0.0;0.0;302.165;0.0;302.165
0;1;0;0.0;0.0;0.0;16.763;0.0;16.763
0;1;1;0.0;0.0;0.0;17.892;0.0;17.892
0;1;2;0.0;0.0;0.0;18.353;0.0;18.353
0;1;3;0.0;0.0;0.0;19.991;0.0;19.991
0;1;4;0.0;0.0;0.0;21.049;0.0;21.049
0;1;5;0.0;0.0;0.0;19.563;0.0;19.563
0;1;6;0.0;0.0;0.0;10.522;0.0;10.522
0;1;7;130.157;0.0;0.0;0.0;130.157;0.0
0;1;8;355.553;0.0;63.453;0.0;419.006;0.0
0;1;9;383.121;0.0;378.19;0.0;761.311;0.0
0;1;10;406.894;0.0;632.146;0.0;1039.04;0.0
0;1;11;371.67;0.0;821.47;0.0;1193.14;0.0
0;1;12;361.91;0.0;947.573;0.0;1309.483;0.0
0;1;13;376.358;0.0;1091.594;0.0;1467.951;0.0
0;1;14;382.657;0.0;808.367;0.0;1191.024;0.0
0;1;15;360.33;0.0;441.544;0.0;801.874;0.0
0;1;16;487.276;0.0;23.802;0.0;511.079;0.0
0;1;17;297.146;0.0;0.0;0.0;297.146;0.0
0;1;18;100.388;0.0;0.0;0.0;100.388;0.0
0;1;19;0.0;0.0;0.0;67.612;0.0;67.612
0;1;20;0.0;0.0;0.0;73.7;0.0;73.7
0;1;21;0.0;0.0;0.0;70.329;0.0;70.329
0;1;22;0.0;0.0;0.0;58.006;0.0;58.006
0;1;23;0.0;0.0;0.0;41.519;0.0;41.519
0;1;24;0.0;0.0;0.0;17.033;0.0;17.033
0;1;25;0.0;0.0;0.0;22.962;0.0;22.962
0;1;26;0.0;0.0;0.0;19.109;0.0;19.109
0;1;27;0.0;0.0;0.0;19.443;0.0;19.443
0;1;28;0.0;0.0;0.0;18.48;0.0;18.48
0;1;29;0.0;0.0;0.0;20.301;0.0;20.301
0;1;30;0.0;0.0;0.0;12.416;0.0;12.416
0;1;31;107.706;0.0;0.0;0.0;107.706;0.0
0;1;32;376.94;0.0;26.125;0.0;403.065;0.0
0;1;33;378.652;0.0;348.286;0.0;726.938;0.0
0;1;34;398.38;0.0;560.728;0.0;959.108;0.0
0;1;35;395.703;0.0;784.408;0.0;1180.112;0.0
0;1;36;363.974;0.0;1077.39;0.0;1441.364;0.0
0;1;37;368.805;0.0;1095.776;0.0;1464.581;0.0
0;1;38;400.225;0.0;968.735;0.0;1368.96;0.0
0;1;39;459.642;0.0;627.957;0.0;1087.599;0.0
0;1;40;360.548;0.0;486.733;0.0;847.281;0.0
0;1;41;476.481;0.0;0.0;0.0;476.481;0.0
0;1;42;178.296;0.0;0.0;0.0;178.296;0.0
0;1;43;0.0;0.0;0.0;42.373;0.0;42.373
0;1;44;0.0;0.0;0.0;77.275;0.0;77.275
0;1;45;0.0;0.0;0.0;65.547;0.0;65.547
0;1;46;0.0;0.0;0.0;56.193;0.0;56.193
0;1;47;0.0;0.0;0.0;56.054;0.0;56.054
0;1;48;0.0;0.0;0.0;17.665;0.0;17.665
0;1;49;0.0;0.0;0.0;19.433;0.0;19.433
0;1;50;0.0;0.0;0.0;18.81;0.0;18.81
0;1;51;0.0;0.0;0.0;18.246;0.0;18.246
0;1;52;0.0;0.0;0.0;22.32;0.0;22.32
0;1;53;0.0;0.0;0.0;19.955;0.0;19.955
0;1;54;0.0;0.0;0.0;16.943;0.0;16.943
0;1;55;45.197;0.0;0.0;0.0;45.197;0.0
0;1;56;327.3;0.0;0.979;0.0;328.279;0.0
0;1;57;316.045;0.0;347.45;0.0;663.495;0.0
0;1;58;352.249;0.0;594.518;0.0;946.768;0.0
0;1;59;339.156;0.0;808.634;0.0;1147.79;0.0
0;1;60;339.559;0.0;982.244;0.0;1321.803;0.0
0;1;61;339.773;0.0;837.785;0.0;1177.558;0.0
0;1;62;400.275;0.0;344.708;0.0;744.982;0.0
0;1;63;289.813;0.0;0.0;0.0;289.813;0.0
0;1;64;482.631;0.0;0.0;0.0;482.631;0.0
0;1;65;313.282;0.0;0.0;0.0;313.282;0.0
0;1;66;114.937;0.0;0.0;0.0;114.937;0.0
0;1;67;0.0;0.0;0.0;39.709;0.0;39.709
0;1;68;0.0;0.0;0.0;77.337;0.0;77.337
0;1;69;0.0;0.0;0.0;64.027;0.0;64.027
0;1;70;0.0;0.0;0.0;58.409;0.0;58.409
0;1;71;0.0;0.0;0.0;39.712;0.0;39.712
0;1;72;0.0;0.0;0.0;17.553;0.0;17.553
0;1;73;0.0;0.0;0.0;19.72;0.0;19.72
0;1;74;0.0;0.0;0.0;19.438;0.0;19.438
0;1;75;0.0;0.0;0.0;18.504;0.0;18.504
0;1;76;0.0;0.0;0.0;18.562;0.0;18.562
0;1;77;0.0;0.0;0.0;23.894;0.0;23.894
0;1;78;0.0;0.0;0.0;12.824;0.0;12.824
0;1;79;91.623;0.0;0.0;0.0;91.623;0.0
0;1;80;168.49;0.0;228.696;0.0;397.186;0.0
0;1;81;199.575;0.0;580.885;0.0;780.46;0.0
0;1;82;205.684;0.0;896.393;0.0;1102.077;0.0
0;1;83;198.122;0.0;1141.431;0.0;1339.553;0.0
0;1;84;192.354;0.0;1250.688;0.0;1443.042;0.0
0;1;85;191.325;0.0;1141.193;0.0;1332.518;0.0
0;1;86;196.234;0.0;972.463;0.0;1168.696;0.0
0;1;87;410.603;0.0;617.111;0.0;1027.714;0.0
0;1;88;177.515;0.0;408.875;0.0;586.39;0.0
0;1;89;188.783;0.0;115.611;0.0;304.394;0.0
0;1;90;167.06;0.0;0.0;0.0;167.06;0.0
0;1;91;0.0;0.0;0.0;43.269;0.0;43.269
0;1;92;0.0;0.0;0.0;67.966;0.0;67.966
0;1;93;0.0;0.0;0.0;64.396;0.0;64.396
0;1;94;0.0;0.0;0.0;58.339;0.0;58.339
0;1;95;0.0;0.0;0.0;49.996;0.0;49.996
0;1;96;0.0;0.0;0.0;16.783;0.0;16.783
0;1;97;0.0;0.0;0.0;18.711;0.0;18.711
0;1;98;0.0;0.0;0.0;22.833;0.0;22.833
0;1;99;0.0;0.0;0.0;19.229;0.0;19.229
0;1;100;0.0;0.0;0.0;18.228;0.0;18.228
0;1;101;0.0;0.0;0.0;19.633;0.0;19.633
0;1;102;0.0;0.0;0.0;12.053;0.0;12.053
0;1;103;95.272;0.0;0.0;0.0;95.272;0.0
0;1;104;286.795;0.0;0.0;0.0;286.795;0.0
0;1;105;334.133;0.0;0.0;0.0;334.133;0.0
0;1;106;420.158;0.0;345.914;0.0;766.072;0.0
0;1;107;420.263;0.0;921.702;0.0;1341.965;0.0
0;1;108;404.139;0.0;1110.918;0.0;1515.057;0.0
0;1;109;393.094;0.0;826.619;0.0;1219.712;0.0
0;1;110;485.852;0.0;47.619;0.0;533.471;0.0
0;1;111;479.628;0.0;0.0;0.0;479.628;0.0
0;1;112;422.364;0.0;0.0;0.0;422.364;0.0
0;1;113;321.308;0.0;0.0;0.0;321.308;0.0
0;1;114;150.453;0.0;0.0;0.0;150.453;0.0
0;1;115;0.0;0.0;0.0;50.049;0.0;50.049
0;1;116;0.0;0.0;0.0;71.854;0.0;71.854
0;1;117;0.0;0.0;0.0;59.689;0.0;59.689
0;1;118;0.0;0.0;0.0;53.321;0.0;53.321
0;1;119;0.0;0.0;0.0;35.648;0.0;35.648
0;1;120;0.0;0.0;0.0;16.989;0.0;16.989
0;1;121;0.0;0.0;0.0;20.609;0.0;20.609
0;1;122;0.0;0.0;0.0;18.532;0.0;18.532
0;1;123;0.0;0.0;0.0;18.088;0.0;18.088
0;1;124;0.0;0.0;0.0;19.257;0.0;19.257
0;1;125;0.0;0.0;0.0;19.214;0.0;19.214
0;1;126;0.0;0.0;0.0;16.021;0.0;16.021
0;1;127;48.382;0.0;0.0;0.0;48.382;0.0
0;1;128;360.95;0.0;17.793;0.0;378.743;0.0
0;1;129;397.513;0.0;358.893;0.0;756.407;0.0
0;1;130;404.916;0.0;668.996;0.0;1073.913;0.0
0;1;131;393.436;0.0;895.421;0.0;1288.857;0.0
0;1;132;384.855;0.0;1021.823;0.0;1406.678;0.0
0;1;133;385.69;0.0;937.395;0.0;1323.085;0.0
0;1;134;403.612;0.0;644.355;0.0;1047.967;0.0
0;1;135;372.075;0.0;359.456;0.0;731.531;0.0
0;1;136;478.329;0.0;25.55;0.0;503.878;0.0
0;1;137;423.016;0.0;0.0;0.0;423.016;0.0
0;1;138;149.276;0.0;0.0;0.0;149.276;0.0
0;1;139;0.0;0.0;0.0;50.84;0.0;50.84
0;1;140;0.0;0.0;0.0;65.642;0.0;65.642
0;1;141;0.0;0.0;0.0;62.976;0.0;62.976
0;1;142;0.0;0.0;0.0;52.098;0.0;52.098
0;1;143;0.0;0.0;0.0;62.957;0.0;62.957
0;1;144;0.0;0.0;0.0;17.761;0.0;17.761
0;1;145;0.0;0.0;0.0;18.734;0.0;18.734
0;1;146;0.0;0.0;0.0;18.328;0.0;18.328
0;1;147;0.0;0.0;0.0;18.938;0.0;18.938
0;1;148;0.0;0.0;0.0;21.383;0.0;21.383
0;1;149;0.0;0.0;0.0;19.675;0.0;19.675
0;1;150;0.0;0.0;0.0;18.79;0.0;18.79
0;1;151;86.426;0.0;0.0;0.0;86.426;0.0
0;1;152;361.018;0.0;28.043;0.0;389.061;0.0
0;1;153;391.879;0.0;371.899;0.0;763.778;0.0
0;1;154;404.53;0.0;677.377;0.0;1081.907;0.0
0;1;155;400.293;0.0;918.578;0.0;1318.871;0.0
0;1;156;387.427;0.0;1063.36;0.0;1450.787;0.0
0;1;157;388.635;0.0;1039.206;0.0;1427.841;0.0
0;1;158;383.712;0.0;658.418;0.0;1042.13;0.0
0;1;159;653.172;0.0;180.422;0.0;833.595;0.0
0;1;160;437.059;0.0;257.341;0.0;694.4;0.0
0;1;161;407.757;0.0;0.0;0.0;407.757;0.0
0;1;162;163.661;0.0;0.0;0.0;163.661;0.0
0;1;163;0.0;0.0;0.0;55.376;0.0;55.376
0;1;164;0.0;0.0;0.0;76.092;0.0;76.092
0;1;165;0.0;0.0;0.0;68.057;0.0;68.057
0;1;166;0.0;0.0;0.0;69.299;0.0;69.299
0;1;167;0.0;0.0;0.0;42.765;0.0;42.765
0;2;0;0.0;0.0;0.0;167.286;0.0;167.286
0;2;1;0.0;0.0;0.0;179.357;0.0;179.357
0;2;2;0.0;0.0;0.0;174.165;0.0;174.165
0;2;3;0.0;0.0;0.0;165.476;0.0;165.476
0;2;4;0.0;0.0;0.0;93.284;0.0;93.284
0;2;5;0.0;0.0;0.0;179.959;0.0;179.959
0;2;6;0.0;0.0;0.0;21.88;0.0;21.88
0;2;7;44.545;0.0;0.0;0.0;44.545;0.0
0;2;8;451.653;0.0;0.0;0.0;451.653;0.0
0;2;9;762.245;0.0;0.0;0.0;762.245;0.0
0;2;10;765.249;0.0;312.52;0.0;1077.769;0.0
0;2;11;737.633;0.0;505.976;0.0;1243.61;0.0
0;2;12;793.264;0.0;525.396;0.0;1318.66;0.0
0;2;13;787.878;0.0;354.557;0.0;1142.435;0.0
0;2;14;706.236;0.0;0.0;0.0;706.236;0.0
0;2;15;599.823;0.0;0.0;0.0;599.823;0.0
0;2;16;585.965;0.0;0.0;0.0;585.965;0.0
0;2;17;343.003;0.0;0.0;0.0;343.003;0.0
0;2;18;15.42;0.0;0.0;0.0;15.42;0.0
0;2;19;0.0;0.0;0.0;159.542;0.0;159.542
0;2;20;0.0;0.0;0.0;117.794;0.0;117.794
0;2;21;0.0;0.0;0.0;108.292;0.0;108.292
0;2;22;0.0;0.0;0.0;115.482;0.0;115.482
0;2;23;0.0;0.0;0.0;116.129;0.0;116.129
0;2;24;0.0;0.0;0.0;87.499;0.0;87.499
0;2;25;0.0;0.0;0.0;19.219;0.0;19.219
0;2;26;0.0;0.0;0.0;18.695;0.0;18.695
0;2;27;0.0;0.0;0.0;175.882;0.0;175.882
0;2;28;0.0;0.0;0.0;87.924;0.0;87.924
0;2;29;0.0;0.0;0.0;22.177;0.0;22.177
0;2;30;0.0;0.0;0.0;185.257;0.0;185.257
0;2;31;46.245;0.0;0.0;0.0;46.245;0.0
0;2;32;381.727;0.0;0.0;0.0;381.727;0.0
0;2;33;665.915;0.0;0.0;0.0;665.915;0.0
0;2;34;791.244;0.0;217.434;0.0;1008.678;0.0
0;2;35;751.416;0.0;483.506;0.0;1234.922;0.0
0;2;36;701.278;0.0;613.027;0.0;1314.306;0.0
0;2;37;684.28;0.0;513.897;0.0;1198.178;0.0
0;2;38;783.227;0.0;270.642;0.0;1053.87;0.0
0;2;39;754.886;0.0;85.072;0.0;839.958;0.0
0;2;40;590.248;0.0;0.0;0.0;590.248;0.0
0;2;41;200.545;0.0;0.0;0.0;200.545;0.0
0;2;42;0.0;0.0;0.0;5.732;0.0;5.732
0;2;43;0.0;0.0;0.0;67.545;0.0;67.545
0;2;44;0.0;0.0;0.0;78.285;0.0;78.285
0;2;45;0.0;0.0;0.0;65.811;0.0;65.811
0;2;46;0.0;0.0;0.0;69.962;0.0;69.962
0;2;47;0.0;0.0;0.0;45.367;0.0;45.367
0;2;48;0.0;0.0;0.0;16.822;0.0;16.822
0;2;49;0.0;0.0;0.0;17.764;0.0;17.764
0;2;50;0.0;0.0;0.0;19.345;0.0;19.345
0;2;51;0.0;0.0;0.0;18.273;0.0;18.273
0;2;52;0.0;0.0;0.0;18.888;0.0;18.888
0;2;53;0.0;0.0;0.0;50.023;0.0;50.023
0;2;54;0.0;0.0;0.0;50.853;0.0;50.853
0;2;55;0.0;0.0;0.0;196.94;0.0;196.94
0;2;56;24.05;0.0;0.0;0.0;24.05;0.0
0;2;57;119.293;0.0;0.0;0.0;119.293;0.0
0;2;58;84.091;0.0;0.0;0.0;84.091;0.0
0;2;59;94.139;0.0;0.0;0.0;94.139;0.0
0;2;60;202.711;0.0;0.0;0.0;202.711;0.0
0;2;61;206.105;0.0;0.0;0.0;206.105;0.0
0;2;62;260.319;0.0;0.0;0.0;260.319;0.0
0;2;63;255.0;0.0;0.0;0.0;255.0;0.0
0;2;64;116.692;0.0;0.0;0.0;116.692;0.0
0;2;65;49.664;0.0;0.0;0.0;49.664;0.0
0;2;66;0.0;0.0;0.0;158.148;0.0;158.148
0;2;67;0.0;0.0;0.0;71.876;0.0;71.876
0;2;68;0.0;0.0;0.0;82.575;0.0;82.575
0;2;69;0.0;0.0;0.0;62.48;0.0;62.48
0;2;70;0.0;0.0;0.0;190.02;0.0;190.02
0;2;71;0.0;0.0;0.0;106.433;0.0;106.433
0;2;72;0.0;0.0;0.0;150.213;0.0;150.213
0;2;73;0.0;0.0;0.0;23.613;0.0;23.613
0;2;74;0.0;0.0;0.0;18.041;0.0;18.041
0;2;75;0.0;0.0;0.0;19.582;0.0;19.582
0;2;76;0.0;0.0;0.0;17.903;0.0;17.903
0;2;77;0.0;0.0;0.0;23.818;0.0;23.818
0;2;78;0.0;0.0;0.0;22.748;0.0;22.748
0;2;79;46.275;0.0;0.0;0.0;46.275;0.0
0;2;80;197.336;0.0;0.0;0.0;197.336;0.0
0;2;81;135.919;0.0;0.0;0.0;135.919;0.0
0;2;82;220.133;0.0;0.0;0.0;220.133;0.0
0;2;83;462.872;0.0;0.0;0.0;462.872;0.0
0;2;84;599.658;0.0;242.103;0.0;841.761;0.0
0;2;85;598.743;0.0;0.0;0.0;598.743;0.0
0;2;86;430.914;0.0;0.0;0.0;430.914;0.0
0;2;87;366.238;0.0;0.0;0.0;366.238;0.0
0;2;88;243.956;0.0;0.0;0.0;243.956;0.0
0;2;89;184.07;0.0;0.0;0.0;184.07;0.0
0;2;90;0.0;0.0;0.0;63.164;0.0;63.164
0;2;91;0.0;0.0;0.0;50.629;0.0;50.629
0;2;92;0.0;0.0;0.0;202.234;0.0;202.234
0;2;93;0.0;0.0;0.0;62.695;0.0;62.695
0;2;94;0.0;0.0;0.0;196.601;0.0;196.601
0;2;95;0.0;0.0;0.0;91.507;0.0;91.507
0;2;96;0.0;0.0;0.0;123.348;0.0;123.348
0;2;97;0.0;0.0;0.0;133.899;0.0;133.899
0;2;98;0.0;0.0;0.0;132.3;0.0;132.3
0;2;99;0.0;0.0;0.0;19.302;0.0;19.302
0;2;100;0.0;0.0;0.0;172.587;0.0;172.587
0;2;101;0.0;0.0;0.0;173.081;0.0;173.081
0;2;102;0.0;0.0;0.0;86.283;0.0;86.283
0;2;103;18.37;0.0;0.0;0.0;18.37;0.0
0;2;104;406.163;0.0;0.0;0.0;406.163;0.0
0;2;105;679.623;0.0;0.0;0.0;679.623;0.0
0;2;106;738.832;0.0;0.0;0.0;738.832;0.0
0;2;107;644.544;0.0;0.0;0.0;644.544;0.0
0;2;108;728.582;0.0;0.0;0.0;728.582;0.0
0;2;109;641.53;0.0;0.0;0.0;641.53;0.0
0;2;110;629.622;0.0;0.0;0.0;629.622;0.0
0;2;111;353.964;0.0;0.0;0.0;353.964;0.0
0;2;112;180.432;0.0;0.0;0.0;180.432;0.0
0;2;113;128.144;0.0;0.0;0.0;128.144;0.0
0;2;114;0.0;0.0;0.0;40.315;0.0;40.315
0;2;115;0.0;0.0;0.0;67.327;0.0;67.327
0;2;116;0.0;0.0;0.0;106.153;0.0;106.153
0;2;117;0.0;0.0;0.0;59.035;0.0;59.035
0;2;118;0.0;0.0;0.0;145.084;0.0;145.084
0;2;119;0.0;0.0;0.0;37.669;0.0;37.669
0;2;120;0.0;0.0;0.0;64.492;0.0;64.492
0;2;121;0.0;0.0;0.0;71.826;0.0;71.826
0;2;122;0.0;0.0;0.0;71.059;0.0;71.059
0;2;123;0.0;0.0;0.0;72.054;0.0;72.054
