scenario;category;metric;device;year;value;unit
example2;optimization;tac_distr;;;12226;EUR/a
example2;optimization;co2_distr;;;0;t/a
example2;optimization;tac_per_distr_year;;0;12226;EUR/a
example2;optimization;co2_sum_distr_year;;0;0;t/a
example2;cost;total_annual_costs_devices;;;7213;EUR/a
example2;cost;total_connection_costs;;;0;EUR/a
example2;cost;heat_grid_costs;;;3658;EUR/a
example2;cost;annualized_energy_costs;;;1354;EUR/a
example2;cost;annualized_misc_costs;;;0;EUR/a
example2;device;capacity;HP;;57.0;kW
example2;device;capacity;BCHP;;5.7;kW
example2;device;capacity;TES;;30.0;kWh
example2;yearly_totals;from_el_grid_total;;0;9;MWh
example2;yearly_totals;to_el_grid_total;;0;6;MWh
example2;yearly_totals;from_el_main_grid_total;;0;0;MWh
example2;yearly_totals;to_el_main_grid_total;;0;0;MWh
example2;yearly_totals;from_network_total;;0;9;MWh
example2;yearly_totals;to_network_total;;0;6;MWh
example2;yearly_totals;from_gas_grid_total;;0;0;MWh
example2;yearly_totals;to_gas_grid_total;;0;0;MWh
