Support_Year;Cluster;Timestep;PV;HP;EB;from_grid;to_grid;from_main_grid;to_main_grid;Power_Demand_kW
0;0;59;41.674;195.9;151.241;0.0;0.0;2.985;0.0;2.985
0;0;60;41.584;104.55;148.828;0.0;85.862;0.0;85.862;0.0
0;0;61;47.117;42.925;29.964;0.0;34.156;0.0;34.156;0.0
0;0;62;49.054;34.483;0.0;0.0;14.571;0.0;14.571;0.0
0;0;63;47.918;200.394;150.034;2.441;0.0;0.0;0.0;0.0
0;0;64;57.25;207.829;143.203;0.0;0.0;7.376;0.0;7.376
0;0;65;70.428;35.308;0.0;0.0;35.12;0.0;35.12;0.0
0;0;66;84.017;0.494;0.0;0.0;83.523;0.0;83.523;0.0
0;0;67;88.679;0.0;140.795;0.0;229.474;0.0;229.474;0.0
0;0;68;71.117;0.0;133.18;0.0;204.297;0.0;204.297;0.0
0;0;69;77.293;0.0;133.18;0.0;210.473;0.0;210.473;0.0
0;0;70;57.741;0.0;135.183;0.0;192.924;0.0;192.924;0.0
0;0;71;43.434;0.0;141.999;0.0;185.433;0.0;185.433;0.0
0;0;72;16.68;0.0;0.0;0.0;16.68;0.0;16.68;0.0
0;0;73;18.497;0.0;0.0;0.0;18.497;0.0;18.497;0.0
0;0;74;18.753;0.0;0.0;0.0;18.753;0.0;18.753;0.0
0;0;75;19.291;0.0;0.0;0.0;19.291;0.0;19.291;0.0
0;0;76;18.646;0.0;55.493;0.0;74.139;0.0;74.139;0.0
0;0;77;19.385;0.0;0.0;0.0;19.385;0.0;19.385;0.0
0;0;78;21.275;0.0;106.74;0.0;128.014;0.0;128.014;0.0
0;0;79;23.975;0.0;159.701;0.0;183.677;0.0;183.677;0.0
0;0;80;38.687;9.621;116.066;0.0;145.132;0.0;145.132;0.0
0;0;81;35.583;25.99;122.825;0.0;132.418;0.0;132.418;0.0
0;0;82;40.063;42.13;137.529;0.0;135.462;0.0;135.462;0.0
0;0;83;40.237;71.712;160.912;0.0;129.437;0.0;129.437;0.0
0;0;84;46.263;106.901;161.719;0.0;101.081;0.0;101.081;0.0
0;0;85;36.957;92.103;161.719;0.0;106.573;0.0;106.573;0.0
0;0;86;41.332;50.972;162.122;0.0;152.482;0.0;152.482;0.0
0;0;87;30.673;83.537;158.491;0.0;105.627;0.0;105.627;0.0
0;0;88;33.745;48.722;158.491;0.0;143.515;0.0;143.515;0.0
0;0;89;38.165;75.105;160.508;0.0;123.568;0.0;123.568;0.0
0;0;90;53.996;7.565;163.334;0.0;209.765;0.0;209.765;0.0
0;0;91;66.306;0.0;164.141;0.0;230.447;0.0;230.447;0.0
0;0;92;86.208;0.0;164.949;0.0;251.157;0.0;251.157;0.0
0;0;93;67.065;0.0;166.97;0.0;234.035;0.0;234.035;0.0
0;0;94;67.394;0.0;167.374;0.0;234.769;0.0;234.769;0.0
0;0;95;47.262;0.0;167.374;0.0;214.636;0.0;214.636;0.0
0;0;96;16.928;0.0;168.588;0.0;185.516;0.0;185.516;0.0
0;0;97;23.989;0.0;170.206;0.0;194.195;0.0;194.195;0.0
0;0;98;17.948;0.0;171.016;0.0;188.964;0.0;188.964;0.0
0;0;99;18.371;0.0;172.23;0.0;190.601;0.0;190.601;0.0
0;0;100;19.023;0.0;172.23;0.0;191.253;0.0;191.253;0.0
0;0;101;19.237;0.0;172.23;0.0;191.467;0.0;191.467;0.0
0;0;102;20.112;0.0;171.42;0.0;191.532;0.0;191.532;0.0
0;0;103;57.712;0.0;171.825;0.0;229.538;0.0;229.538;0.0
0;0;104;67.911;35.734;170.611;0.0;202.788;0.0;202.788;0.0
0;0;105;47.477;85.101;168.992;0.0;131.368;0.0;131.368;0.0
0;0;106;54.912;76.859;167.374;0.0;145.427;0.0;145.427;0.0
0;0;107;64.118;60.531;165.757;0.0;169.344;0.0;169.344;0.0
0;0;108;53.382;54.777;164.141;0.0;162.746;0.0;162.746;0.0
0;0;109;50.888;45.843;162.122;0.0;167.168;0.0;167.168;0.0
0;0;110;53.597;188.604;159.298;0.0;24.29;0.0;24.29;0.0
0;0;111;49.389;167.834;157.685;0.0;39.24;0.0;39.24;0.0
0;0;112;69.74;26.06;158.088;0.0;201.768;0.0;201.768;0.0
0;0;113;72.969;20.831;162.93;0.0;215.068;0.0;215.068;0.0
0;0;114;82.471;8.088;164.545;0.0;238.929;0.0;238.929;0.0
0;0;115;83.674;0.0;168.588;0.0;252.261;0.0;252.261;0.0
0;0;116;82.816;0.0;171.825;0.0;254.642;0.0;254.642;0.0
0;0;117;75.133;0.0;171.016;0.0;246.148;0.0;246.148;0.0
0;0;118;67.236;0.0;171.825;0.0;239.061;0.0;239.061;0.0
0;0;119;40.051;0.0;172.635;0.0;212.687;0.0;212.687;0.0
0;0;120;18.89;0.0;173.445;0.0;192.336;0.0;192.336;0.0
0;0;121;21.302;0.0;173.04;0.0;194.343;0.0;194.343;0.0
0;0;122;19.23;0.0;172.635;0.0;191.865;0.0;191.865;0.0
0;0;123;19.221;0.0;174.256;0.0;193.477;0.0;193.477;0.0
0;0;124;17.906;0.0;174.256;0.0;192.162;0.0;192.162;0.0
0;0;125;18.701;0.0;174.256;0.0;192.957;0.0;192.957;0.0
0;0;126;21.776;0.0;173.445;0.0;195.221;0.0;195.221;0.0
0;0;127;61.177;0.0;173.851;0.0;235.028;0.0;235.028;0.0
0;0;128;68.58;43.053;173.851;0.0;199.377;0.0;199.377;0.0
0;0;129;49.433;138.75;172.23;0.0;82.914;0.0;82.914;0.0
0;0;130;50.955;136.788;169.397;0.0;83.564;0.0;83.564;0.0
0;0;131;46.573;59.989;169.801;0.0;156.386;0.0;156.386;0.0
0;0;132;47.952;40.907;171.42;0.0;178.465;0.0;178.465;0.0
0;0;133;61.175;76.97;168.183;0.0;152.389;0.0;152.389;0.0
0;0;134;58.734;65.68;166.162;0.0;159.216;0.0;159.216;0.0
0;0;135;48.127;127.819;161.719;0.0;82.026;0.0;82.026;0.0
0;0;136;49.306;107.832;162.526;0.0;104.0;0.0;104.0;0.0
0;0;137;60.065;110.498;163.334;0.0;112.901;0.0;112.901;0.0
0;0;138;78.816;3.027;166.97;0.0;242.759;0.0;242.759;0.0
0;0;139;70.461;0.0;168.992;0.0;239.454;0.0;239.454;0.0
0;0;140;73.079;0.0;171.016;0.0;244.095;0.0;244.095;0.0
0;0;141;56.957;0.0;173.445;0.0;230.402;0.0;230.402;0.0
0;0;142;70.845;0.0;176.283;0.0;247.128;0.0;247.128;0.0
0;0;143;40.193;0.0;177.094;0.0;217.287;0.0;217.287;0.0
0;0;144;16.649;0.0;177.094;0.0;193.743;0.0;193.743;0.0
0;0;145;20.916;0.0;180.341;0.0;201.257;0.0;201.257;0.0
0;0;146;19.2;0.0;179.935;0.0;199.134;0.0;199.134;0.0
0;0;147;19.012;0.0;183.185;0.0;202.197;0.0;202.197;0.0
0;0;148;19.016;0.0;184.405;0.0;203.421;0.0;203.421;0.0
0;0;149;18.933;0.0;185.625;0.0;204.558;0.0;204.558;0.0
0;0;150;22.165;0.0;188.882;0.0;211.047;0.0;211.047;0.0
0;0;151;58.021;1.535;188.474;75.531;320.491;0.0;320.491;0.0
0;0;152;53.952;93.251;188.067;125.3;274.068;0.0;274.068;0.0
0;0;153;50.245;242.814;185.218;99.148;91.798;0.0;91.798;0.0
0;0;154;44.56;293.977;179.935;69.482;0.0;0.0;0.0;0.0
0;0;155;43.651;212.325;174.661;10.372;16.359;0.0;16.359;0.0
0;0;156;45.316;282.517;172.23;64.971;0.0;0.0;0.0;0.0
0;0;157;59.808;142.852;169.801;0.0;86.758;0.0;86.758;0.0
0;0;158;57.623;50.05;172.23;0.0;179.803;0.0;179.803;0.0
0;0;159;48.26;88.052;171.825;0.0;132.034;0.0;132.034;0.0
0;0;160;54.876;140.991;176.688;0.0;90.574;0.0;90.574;0.0
0;0;161;56.285;78.197;177.905;0.0;155.993;0.0;155.993;0.0
0;0;162;61.855;10.674;177.905;0.0;229.087;0.0;229.087;0.0
0;0;163;74.505;0.0;181.966;0.0;256.471;0.0;256.471;0.0
0;0;164;75.637;0.0;183.998;0.0;259.636;0.0;259.636;0.0
0;0;165;71.567;0.0;186.439;68.667;326.673;0.0;326.673;0.0
0;0;166;63.412;0.0;188.474;244.504;496.391;0.0;496.391;0.0
0;0;167;50.47;0.0;185.625;583.854;819.949;0.0;819.949;0.0
0;1;0;16.763;0.0;0.0;0.0;16.763;0.0;16.763;0.0
0;1;1;17.892;0.0;0.0;0.0;17.892;0.0;17.892;0.0
0;1;2;18.353;0.0;0.0;0.0;18.353;0.0;18.353;0.0
0;1;3;19.991;0.0;0.0;0.0;19.991;0.0;19.991;0.0
0;1;4;21.049;0.0;0.0;0.0;21.049;0.0;21.049;0.0
0;1;5;19.563;0.0;0.0;0.0;19.563;0.0;19.563;0.0
0;1;6;26.057;5.017;0.0;0.0;21.04;0.0;21.04;0.0
0;1;7;40.093;54.98;0.0;0.0;0.0;14.887;0.0;14.887
0;1;8;60.865;154.97;0.0;0.0;0.0;94.104;0.0;94.104
0;1;9;64.839;266.797;0.0;0.0;0.0;201.958;0.0;201.958
0;1;10;61.129;355.288;0.0;0.0;0.0;294.159;0.0;294.159
0;1;11;53.857;402.705;0.0;0.0;0.0;348.848;0.0;348.848
0;1;12;52.06;439.696;0.0;0.0;0.0;387.637;0.0;387.637
0;1;13;57.414;492.601;0.0;0.0;0.0;435.187;0.0;435.187
0;1;14;58.452;403.506;0.0;0.0;0.0;345.054;0.0;345.054
0;1;15;50.397;275.232;0.0;0.0;0.0;224.835;0.0;224.835
0;1;16;60.324;188.081;0.0;0.0;0.0;127.757;0.0;127.757
0;1;17;55.497;113.882;0.0;0.0;0.0;58.385;0.0;58.385
0;1;18;54.288;49.951;0.0;0.0;4.337;0.0;4.337;0.0
0;1;19;73.578;1.927;0.0;0.0;71.651;0.0;71.651;0.0
0;1;20;73.7;0.0;0.0;0.0;73.7;0.0;73.7;0.0
0;1;21;70.329;0.0;0.0;0.0;70.329;0.0;70.329;0.0
0;1;22;58.006;0.0;0.0;0.0;58.006;0.0;58.006;0.0
0;1;23;41.519;0.0;0.0;0.0;41.519;0.0;41.519;0.0
0;1;24;17.033;0.0;0.0;0.0;17.033;0.0;17.033;0.0
0;1;25;22.962;0.0;0.0;0.0;22.962;0.0;22.962;0.0
0;1;26;19.109;0.0;0.0;0.0;19.109;0.0;19.109;0.0
0;1;27;19.443;0.0;0.0;0.0;19.443;0.0;19.443;0.0
0;1;28;18.48;0.0;0.0;0.0;18.48;0.0;18.48;0.0
0;1;29;20.301;0.0;0.0;0.0;20.301;0.0;20.301;0.0
0;1;30;25.054;4.081;0.0;0.0;20.973;0.0;20.973;0.0
0;1;31;49.862;50.885;1.023;0.0;0.0;0.0;0.0;0.0
0;1;32;60.478;150.649;0.509;0.0;0.0;89.662;0.0;89.662
0;1;33;53.815;253.238;3.412;0.0;0.0;196.011;0.0;196.011
0;1;34;52.588;327.943;3.795;0.0;0.0;271.559;0.0;271.559
0;1;35;43.748;396.343;3.436;0.0;0.0;349.159;0.0;349.159
0;1;36;42.093;480.409;4.154;0.0;0.0;434.162;0.0;434.162
0;1;37;50.23;490.1;2.807;0.0;0.0;437.062;0.0;437.062
0;1;38;48.461;458.791;3.249;0.0;0.0;407.081;0.0;407.081
0;1;39;44.694;388.959;5.675;0.0;0.0;338.59;0.0;338.59
0;1;40;54.569;291.243;0.0;0.0;0.0;236.675;0.0;236.675
0;1;41;61.044;173.588;66.335;0.0;0.0;46.21;0.0;46.21
0;1;42;58.963;76.62;0.0;0.0;0.0;17.657;0.0;17.657
0;1;43;65.332;7.414;0.0;0.0;57.917;0.0;57.917;0.0
0;1;44;77.275;0.0;0.0;0.0;77.275;0.0;77.275;0.0
0;1;45;65.547;0.0;0.0;0.0;65.547;0.0;65.547;0.0
0;1;46;56.193;0.0;0.0;0.0;56.193;0.0;56.193;0.0
0;1;47;56.054;0.0;0.0;0.0;56.054;0.0;56.054;0.0
0;1;48;17.665;0.0;0.0;0.0;17.665;0.0;17.665;0.0
0;1;49;19.433;0.0;0.0;0.0;19.433;0.0;19.433;0.0
0;1;50;18.81;0.0;0.0;0.0;18.81;0.0;18.81;0.0
0;1;51;18.246;0.0;0.0;0.0;18.246;0.0;18.246;0.0
0;1;52;22.32;0.0;0.0;0.0;22.32;0.0;22.32;0.0
0;1;53;19.955;0.0;0.0;0.0;19.955;0.0;19.955;0.0
0;1;54;24.447;2.423;0.0;0.0;22.023;0.0;22.023;0.0
0;1;55;49.846;30.693;0.0;0.0;19.153;0.0;19.153;0.0
0;1;56;47.804;121.452;0.0;0.0;0.0;73.648;0.0;73.648
0;1;57;46.15;229.173;0.0;0.0;0.0;183.022;0.0;183.022
0;1;58;43.74;321.014;3.527;0.0;0.0;273.746;0.0;273.746
0;1;59;40.508;384.849;3.406;0.0;0.0;340.934;0.0;340.934
0;1;60;41.084;440.906;2.399;0.0;0.0;397.422;0.0;397.422
0;1;61;40.198;394.44;3.647;0.0;0.0;350.595;0.0;350.595
0;1;62;50.588;259.829;3.014;0.0;0.0;206.227;0.0;206.227
0;1;63;47.314;108.872;61.558;0.0;0.0;0.0;0.0;0.0
0;1;64;50.552;175.61;12.916;0.0;0.0;112.142;0.0;112.142
0;1;65;46.183;135.009;0.0;0.0;0.0;88.826;0.0;88.826
0;1;66;57.231;55.6;0.0;0.0;1.631;0.0;1.631;0.0
0;1;67;60.604;6.748;0.0;0.0;53.856;0.0;53.856;0.0
0;1;68;77.337;0.0;0.0;0.0;77.337;0.0;77.337;0.0
0;1;69;64.027;0.0;0.0;0.0;64.027;0.0;64.027;0.0
0;1;70;58.409;0.0;0.0;0.0;58.409;0.0;58.409;0.0
0;1;71;39.712;0.0;0.0;0.0;39.712;0.0;39.712;0.0
0;1;72;17.553;0.0;0.0;0.0;17.553;0.0;17.553;0.0
0;1;73;19.72;0.0;0.0;0.0;19.72;0.0;19.72;0.0
0;1;74;19.438;0.0;0.0;0.0;19.438;0.0;19.438;0.0
0;1;75;18.504;0.0;0.0;0.0;18.504;0.0;18.504;0.0
0;1;76;18.562;0.0;0.0;0.0;18.562;0.0;18.562;0.0
0;1;77;23.894;0.0;0.0;0.0;23.894;0.0;23.894;0.0
0;1;78;21.902;2.932;0.0;0.0;18.97;0.0;18.97;0.0
0;1;79;27.42;38.444;0.0;0.0;0.0;11.024;0.0;11.024
0;1;80;30.01;137.959;0.0;0.0;0.0;107.949;0.0;107.949
0;1;81;35.494;264.686;3.659;0.0;0.0;225.532;0.0;225.532
0;1;82;36.17;368.988;4.344;0.0;0.0;328.474;0.0;328.474
0;1;83;38.244;446.029;3.353;0.0;0.0;404.431;0.0;404.431
0;1;84;35.505;478.318;2.589;0.0;0.0;440.224;0.0;440.224
0;1;85;40.699;444.653;3.673;0.0;0.0;400.281;0.0;400.281
0;1;86;40.226;391.573;3.603;0.0;0.0;347.744;0.0;347.744
0;1;87;33.412;365.24;66.075;0.0;0.0;265.753;0.0;265.753
0;1;88;46.745;204.465;0.0;0.0;0.0;157.719;0.0;157.719
0;1;89;36.401;110.056;0.0;0.0;0.0;73.656;0.0;73.656
0;1;90;51.357;70.536;0.0;0.0;0.0;19.179;0.0;19.179
0;1;91;64.757;6.939;0.0;0.0;57.817;0.0;57.817;0.0
0;1;92;67.966;0.0;0.0;0.0;67.966;0.0;67.966;0.0
0;1;93;64.396;0.0;0.0;0.0;64.396;0.0;64.396;0.0
0;1;94;58.339;0.0;0.0;0.0;58.339;0.0;58.339;0.0
0;1;95;49.996;0.0;0.0;0.0;49.996;0.0;49.996;0.0
0;1;96;16.783;0.0;0.0;0.0;16.783;0.0;16.783;0.0
0;1;97;18.711;0.0;0.0;0.0;18.711;0.0;18.711;0.0
0;1;98;22.833;0.0;0.0;0.0;22.833;0.0;22.833;0.0
0;1;99;19.229;0.0;0.0;0.0;19.229;0.0;19.229;0.0
0;1;100;18.228;0.0;0.0;0.0;18.228;0.0;18.228;0.0
0;1;101;19.633;0.0;0.0;0.0;19.633;0.0;19.633;0.0
0;1;102;19.604;2.439;0.0;0.0;17.166;0.0;17.166;0.0
0;1;103;36.294;42.488;0.0;0.0;0.0;6.194;0.0;6.194
0;1;104;54.144;110.103;0.0;0.0;0.0;55.959;0.0;55.959
0;1;105;51.254;124.457;3.706;0.0;0.0;69.497;0.0;69.497
0;1;106;51.898;265.456;4.028;0.0;0.0;209.53;0.0;209.53
0;1;107;64.064;455.127;3.296;0.0;0.0;387.767;0.0;387.767
0;1;108;58.338;509.563;4.494;0.0;0.0;446.732;0.0;446.732
0;1;109;58.036;413.764;3.494;0.0;0.0;352.234;0.0;352.234
0;1;110;67.313;217.63;3.006;0.0;0.0;147.311;0.0;147.311
0;1;111;52.702;171.911;3.822;0.0;0.0;115.387;0.0;115.387
0;1;112;65.548;157.566;6.216;0.0;0.0;85.802;0.0;85.802
0;1;113;66.989;125.397;58.408;0.0;0.0;0.0;0.0;0.0
0;1;114;54.354;66.14;0.0;0.0;0.0;11.786;0.0;11.786
0;1;115;70.136;6.487;0.0;0.0;63.649;0.0;63.649;0.0
0;1;116;71.854;0.0;0.0;0.0;71.854;0.0;71.854;0.0
0;1;117;59.689;0.0;0.0;0.0;59.689;0.0;59.689;0.0
0;1;118;53.321;0.0;0.0;0.0;53.321;0.0;53.321;0.0
0;1;119;35.648;0.0;0.0;0.0;35.648;0.0;35.648;0.0
0;1;120;16.989;0.0;0.0;0.0;16.989;0.0;16.989;0.0
0;1;121;20.609;0.0;0.0;0.0;20.609;0.0;20.609;0.0
0;1;122;18.532;0.0;0.0;0.0;18.532;0.0;18.532;0.0
0;1;123;18.088;0.0;0.0;0.0;18.088;0.0;18.088;0.0
0;1;124;19.257;0.0;0.0;0.0;19.257;0.0;19.257;0.0
0;1;125;19.214;0.0;0.0;0.0;19.214;0.0;19.214;0.0
0;1;126;20.541;1.46;0.0;0.0;19.082;0.0;19.082;0.0
0;1;127;50.68;31.991;0.0;0.0;18.689;0.0;18.689;0.0
0;1;128;54.988;140.069;0.0;0.0;0.0;85.081;0.0;85.081
0;1;129;51.142;262.206;4.386;0.0;0.0;206.678;0.0;206.678
0;1;130;56.876;366.398;3.783;0.0;0.0;305.74;0.0;305.74
0;1;131;53.731;434.701;3.486;0.0;0.0;377.484;0.0;377.484
0;1;132;58.33;474.681;4.864;0.0;0.0;411.486;0.0;411.486
0;1;133;63.697;448.923;3.33;0.0;0.0;381.895;0.0;381.895
0;1;134;47.891;355.101;3.73;0.0;0.0;303.48;0.0;303.48
0;1;135;43.623;251.394;3.299;0.0;0.0;204.471;0.0;204.471
0;1;136;43.111;195.805;3.155;0.0;0.0;149.539;0.0;149.539
0;1;137;48.474;152.263;56.1;0.0;0.0;47.689;0.0;47.689
0;1;138;60.867;67.864;0.0;0.0;0.0;6.996;0.0;6.996
0;1;139;68.997;5.864;0.0;0.0;63.133;0.0;63.133;0.0
0;1;140;65.642;0.0;0.0;0.0;65.642;0.0;65.642;0.0
0;1;141;62.976;0.0;0.0;0.0;62.976;0.0;62.976;0.0
0;1;142;52.098;0.0;0.0;0.0;52.098;0.0;52.098;0.0
0;1;143;62.957;0.0;0.0;0.0;62.957;0.0;62.957;0.0
0;1;144;17.761;0.0;0.0;0.0;17.761;0.0;17.761;0.0
0;1;145;18.734;0.0;0.0;0.0;18.734;0.0;18.734;0.0
0;1;146;18.328;0.0;0.0;0.0;18.328;0.0;18.328;0.0
0;1;147;18.938;0.0;0.0;0.0;18.938;0.0;18.938;0.0
0;1;148;21.383;0.0;0.0;0.0;21.383;0.0;21.383;0.0
0;1;149;19.675;0.0;0.0;0.0;19.675;0.0;19.675;0.0
0;1;150;21.782;0.967;0.0;0.0;20.816;0.0;20.816;0.0
0;1;151;41.563;41.333;0.0;0.0;0.23;0.0;0.23;0.0
0;1;152;61.339;145.452;0.0;0.0;0.0;84.113;0.0;84.113
0;1;153;51.422;264.584;4.097;0.0;0.0;209.065;0.0;209.065
0;1;154;53.235;367.815;3.816;0.0;0.0;310.764;0.0;310.764
0;1;155;55.191;444.755;3.143;0.0;0.0;386.421;0.0;386.421
0;1;156;52.641;487.005;4.608;0.0;0.0;429.756;0.0;429.756
0;1;157;52.877;479.166;3.045;0.0;0.0;423.245;0.0;423.245
0;1;158;56.802;355.934;3.234;0.0;0.0;295.897;0.0;295.897
0;1;159;40.456;311.111;88.332;0.0;0.0;182.323;0.0;182.323
0;1;160;59.589;243.724;0.0;0.0;0.0;184.135;0.0;184.135
0;1;161;58.815;169.757;74.523;0.0;0.0;36.419;0.0;36.419
0;1;162;39.094;65.478;0.0;0.0;0.0;26.384;0.0;26.384
0;1;163;72.316;5.471;0.0;0.0;66.845;0.0;66.845;0.0
0;1;164;76.092;0.0;0.0;0.0;76.092;0.0;76.092;0.0
0;1;165;68.057;0.0;0.0;0.0;68.057;0.0;68.057;0.0
0;1;166;69.299;0.0;0.0;0.0;69.299;0.0;69.299;0.0
0;1;167;42.765;0.0;0.0;0.0;42.765;0.0;42.765;0.0
0;2;0;17.2;0.0;148.426;0.0;165.626;0.0;165.626;0.0
0;2;1;26.017;0.0;151.644;0.0;177.661;0.0;177.661;0.0
0;2;2;18.383;0.0;154.059;0.0;172.442;0.0;172.442;0.0
0;2;3;18.823;0.0;0.0;0.0;18.823;0.0;18.823;0.0
0;2;4;19.18;0.0;0.0;0.0;19.18;0.0;19.18;0.0
0;2;5;19.286;0.0;119.465;0.0;138.751;0.0;138.751;0.0
0;2;6;21.88;0.0;0.0;0.0;21.88;0.0;21.88;0.0
0;2;7;59.192;33.501;129.061;0.0;154.753;0.0;154.753;0.0
0;2;8;59.848;165.184;109.161;0.0;3.825;0.0;3.825;0.0
0;2;9;48.274;290.846;90.101;0.0;0.0;152.471;0.0;152.471
0;2;10;58.053;388.907;68.449;0.0;0.0;262.405;0.0;262.405
0;2;11;45.403;452.156;53.583;0.0;0.0;353.17;0.0;353.17
0;2;12;46.31;482.726;40.019;0.0;0.0;396.397;0.0;396.397
0;2;13;48.912;425.612;122.435;0.0;0.0;254.264;0.0;254.264
0;2;14;50.379;274.38;123.982;0.0;0.0;100.019;0.0;100.019
0;2;15;59.077;219.298;123.582;0.0;0.0;36.639;0.0;36.639
0;2;16;52.43;210.895;123.582;0.0;0.0;34.882;0.0;34.882
0;2;17;51.332;127.347;76.015;0.0;0.0;0.0;0.0;0.0
0;2;18;66.635;26.499;29.316;0.0;69.452;0.0;69.452;0.0
0;2;19;68.004;0.0;34.751;0.0;102.754;0.0;102.754;0.0
0;2;20;77.633;0.0;41.807;0.0;119.44;0.0;119.44;0.0
0;2;21;63.117;0.0;46.84;0.0;109.957;0.0;109.957;0.0
0;2;22;65.663;0.0;51.543;0.0;117.206;0.0;117.206;0.0
0;2;23;58.176;0.0;59.706;0.0;117.882;0.0;117.882;0.0
0;2;24;16.659;0.0;72.632;0.0;89.29;0.0;89.29;0.0
0;2;25;19.219;0.0;0.0;0.0;19.219;0.0;19.219;0.0
0;2;26;18.695;0.0;0.0;0.0;18.695;0.0;18.695;0.0
0;2;27;18.878;0.0;0.0;0.0;18.878;0.0;18.878;0.0
0;2;28;18.35;0.0;0.0;0.0;18.35;0.0;18.35;0.0
