Support_Year;Cluster;Timestep;Power_Demand_kW
0;0;0;0.034
0;0;1;0.034
0;0;2;0.034
0;0;3;0.034
0;0;4;0.034
0;0;5;0.034
0;0;6;0.034
0;0;7;0.128
0;0;8;0.08
0;0;9;0.08
0;0;10;0.034
0;0;11;0.034
0;0;12;0.034
0;0;13;0.034
0;0;14;0.111
0;0;15;1.758
0;0;16;2.05
0;0;17;1.823
0;0;18;0.508
0;0;19;0.452
0;0;20;0.391
0;0;21;1.737
0;0;22;2.036
0;0;23;3.425
0;0;24;0.034
0;0;25;0.034
0;0;26;0.034
0;0;27;0.034
0;0;28;0.034
0;0;29;0.034
0;0;30;0.034
0;0;31;0.034
0;0;32;0.034
0;0;33;0.034
0;0;34;0.034
0;0;35;0.034
0;0;36;0.034
0;0;37;0.034
0;0;38;0.034
0;0;39;0.034
0;0;40;0.041
0;0;41;2.18
0;0;42;0.681
0;0;43;0.759
0;0;44;3.44
0;0;45;2.003
0;0;46;0.312
0;0;47;0.467
0;0;48;0.034
0;0;49;0.034
0;0;50;0.034
0;0;51;0.034
0;0;52;0.034
0;0;53;0.034
0;0;54;0.034
0;0;55;1.279
0;0;56;0.43
0;0;57;2.098
0;0;58;0.034
0;0;59;0.034
0;0;60;0.034
0;0;61;0.197
0;0;62;1.454
0;0;63;1.946
0;0;64;0.501
0;0;65;0.192
0;0;66;2.073
0;0;67;0.329
0;0;68;0.245
0;0;69;2.162
0;0;70;0.198
0;0;71;1.802
0;0;72;0.034
0;0;73;0.034
0;0;74;0.034
0;0;75;0.034
0;0;76;0.034
0;0;77;0.034
0;0;78;0.034
0;0;79;0.034
0;0;80;0.073
0;0;81;2.539
0;0;82;1.937
0;0;83;0.175
0;0;84;1.572
0;0;85;1.843
0;0;86;0.215
0;0;87;1.809
0;0;88;2.391
0;0;89;0.553
0;0;90;0.598
0;0;91;0.397
0;0;92;0.628
0;0;93;0.399
0;0;94;0.338
0;0;95;0.336
0;0;96;0.034
0;0;97;0.034
0;0;98;0.034
0;0;99;0.034
0;0;100;0.034
0;0;101;0.034
0;0;102;0.034
0;0;103;0.034
0;0;104;0.034
0;0;105;3.005
0;0;106;0.3
0;0;107;1.729
0;0;108;1.748
0;0;109;1.773
0;0;110;1.728
0;0;111;0.261
0;0;112;0.542
0;0;113;1.243
0;0;114;1.806
0;0;115;0.352
0;0;116;2.233
0;0;117;0.649
0;0;118;1.687
0;0;119;0.034
0;0;120;0.034
0;0;121;0.034
0;0;122;0.034
0;0;123;0.034
0;0;124;0.034
0;0;125;0.034
0;0;126;0.034
0;0;127;0.034
0;0;128;0.233
0;0;129;0.08
0;0;130;0.08
0;0;131;0.08
0;0;132;0.034
0;0;133;0.124
0;0;134;1.932
0;0;135;0.08
0;0;136;0.034
0;0;137;0.034
0;0;138;0.034
0;0;139;1.907
0;0;140;3.325
0;0;141;0.8
0;0;142;1.364
0;0;143;0.08
0;0;144;0.034
0;0;145;0.034
0;0;146;0.034
0;0;147;0.034
0;0;148;0.034
0;0;149;0.034
0;0;150;0.034
0;0;151;0.034
0;0;152;0.227
0;0;153;0.034
0;0;154;0.034
0;0;155;0.034
0;0;156;0.197
0;0;157;0.19
0;0;158;0.221
0;0;159;0.175
0;0;160;2.093
0;0;161;2.166
0;0;162;0.257
0;0;163;0.08
0;0;164;0.08
0;0;165;0.034
0;0;166;0.034
0;0;167;0.034
0;1;0;0.034
0;1;1;0.034
0;1;2;0.034
0;1;3;0.034
0;1;4;0.034
0;1;5;0.034
0;1;6;0.034
0;1;7;0.034
0;1;8;0.284
0;1;9;0.034
0;1;10;0.034
0;1;11;0.034
0;1;12;0.034
0;1;13;0.034
0;1;14;0.034
0;1;15;0.034
0;1;16;0.034
0;1;17;0.181
0;1;18;0.61
0;1;19;0.569
0;1;20;0.277
0;1;21;2.543
0;1;22;0.034
0;1;23;0.034
0;1;24;0.034
0;1;25;0.034
0;1;26;0.034
0;1;27;0.034
0;1;28;0.034
0;1;29;0.034
0;1;30;0.034
0;1;31;0.073
0;1;32;0.619
0;1;33;2.069
0;1;34;0.624
0;1;35;1.125
0;1;36;0.302
0;1;37;0.034
0;1;38;0.034
0;1;39;0.034
0;1;40;0.088
0;1;41;3.744
0;1;42;0.53
0;1;43;2.12
0;1;44;1.845
0;1;45;3.164
0;1;46;0.163
0;1;47;2.367
0;1;48;0.034
0;1;49;0.08
0;1;50;0.08
0;1;51;0.034
0;1;52;0.034
0;1;53;0.034
0;1;54;0.034
0;1;55;0.034
0;1;56;0.08
0;1;57;0.08
0;1;58;0.034
0;1;59;0.034
0;1;60;0.034
0;1;61;0.034
0;1;62;0.034
0;1;63;0.034
0;1;64;0.034
0;1;65;0.034
0;1;66;0.034
0;1;67;0.152
0;1;68;0.312
0;1;69;0.3
0;1;70;1.413
0;1;71;0.891
0;1;72;0.034
0;1;73;0.034
0;1;74;0.034
0;1;75;0.034
0;1;76;0.034
0;1;77;0.034
0;1;78;0.034
0;1;79;0.034
0;1;80;2.003
0;1;81;0.816
0;1;82;2.361
0;1;83;2.142
0;1;84;0.174
0;1;85;0.034
0;1;86;2.057
0;1;87;0.15
0;1;88;2.169
