Support_Year;Cluster;Timestep;Power_Demand_kW
0;1;119;35.648
0;1;120;16.989
0;1;121;20.609
0;1;122;18.532
0;1;123;18.088
0;1;124;19.257
0;1;125;19.214
0;1;126;20.541
0;1;127;50.68
0;1;128;54.988
0;1;129;51.142
0;1;130;56.876
0;1;131;53.731
0;1;132;58.33
0;1;133;63.697
0;1;134;47.891
0;1;135;43.623
0;1;136;43.111
0;1;137;48.474
0;1;138;60.867
0;1;139;68.997
0;1;140;65.642
0;1;141;62.976
0;1;142;52.098
0;1;143;62.957
0;1;144;17.761
0;1;145;18.734
0;1;146;18.328
0;1;147;18.938
0;1;148;21.383
0;1;149;19.675
0;1;150;21.782
0;1;151;41.563
0;1;152;61.339
0;1;153;51.422
0;1;154;53.235
0;1;155;55.191
0;1;156;52.641
0;1;157;52.877
0;1;158;56.802
0;1;159;40.456
0;1;160;59.589
0;1;161;58.815
0;1;162;39.094
0;1;163;72.316
0;1;164;76.092
0;1;165;68.057
0;1;166;69.299
0;1;167;42.765
0;2;0;17.2
0;2;1;26.017
0;2;2;18.383
0;2;3;18.823
0;2;4;19.18
0;2;5;19.286
0;2;6;21.88
0;2;7;59.192
0;2;8;59.848
0;2;9;48.274
0;2;10;58.053
0;2;11;45.403
0;2;12;46.31
0;2;13;48.912
0;2;14;50.379
0;2;15;59.077
0;2;16;52.43
0;2;17;51.332
0;2;18;66.635
0;2;19;68.004
0;2;20;77.633
0;2;21;63.117
0;2;22;65.663
0;2;23;58.176
0;2;24;16.659
0;2;25;19.219
0;2;26;18.695
0;2;27;18.878
0;2;28;18.35
0;2;29;22.177
0;2;30;24.177
0;2;31;49.628
0;2;32;49.094
0;2;33;52.874
0;2;34;54.421
0;2;35;48.965
0;2;36;54.908
0;2;37;47.655
0;2;38;43.854
0;2;39;50.496
0;2;40;56.111
0;2;41;56.581
0;2;42;64.693
0;2;43;67.545
0;2;44;78.285
0;2;45;65.811
0;2;46;69.962
0;2;47;45.367
0;2;48;16.822
0;2;49;17.764
0;2;50;19.345
0;2;51;18.273
0;2;52;18.43
0;2;53;19.109
0;2;54;19.644
0;2;55;66.523
0;2;56;56.031
0;2;57;46.321
0;2;58;50.515
0;2;59;41.633
0;2;60;44.391
0;2;61;44.379
0;2;62;39.595
0;2;63;55.488
0;2;64;42.025
0;2;65;53.251
0;2;66;64.919
0;2;67;71.876
0;2;68;82.575
0;2;69;62.48
0;2;70;59.396
0;2;71;58.581
0;2;72;17.162
0;2;73;23.613
0;2;74;18.041
0;2;75;19.582
0;2;76;17.903
0;2;77;23.818
0;2;78;22.748
0;2;79;24.532
0;2;80;31.991
0;2;81;33.584
0;2;82;51.841
0;2;83;34.29
0;2;84;34.324
0;2;85;36.527
0;2;86;41.472
0;2;87;41.855
0;2;88;35.853
0;2;89;40.879
0;2;90;52.542
0;2;91;50.629
0;2;92;63.513
0;2;93;62.695
0;2;94;55.447
0;2;95;42.414
0;2;96;17.04
0;2;97;25.743
0;2;98;18.744
0;2;99;19.302
0;2;100;19.654
0;2;101;18.927
0;2;102;22.055
0;2;103;50.665
0;2;104;47.99
0;2;105;63.532
0;2;106;62.651
0;2;107;58.264
0;2;108;52.848
0;2;109;47.804
0;2;110;51.659
0;2;111;50.396
0;2;112;52.639
0;2;113;63.642
