scenario;category;metric;device;year;value;unit
example;optimization;tac_distr;;;182634;EUR/a
example;optimization;co2_distr;;;-411;t/a
example;optimization;tac_per_distr_year;;0;182684;EUR/a
example;optimization;co2_sum_distr_year;;0;-333;t/a
example;optimization;tac_per_distr_year;;5;182343;EUR/a
example;optimization;co2_sum_distr_year;;5;-75;t/a
example;optimization;tac_per_distr_year;;10;182130;EUR/a
example;optimization;co2_sum_distr_year;;10;-13;t/a
example;optimization;tac_per_distr_year;;15;181932;EUR/a
example;optimization;co2_sum_distr_year;;15;11;t/a
example;optimization;tac_per_distr_year;;20;192599;EUR/a
example;optimization;co2_sum_distr_year;;20;0;t/a
example;cost;total_annual_costs_devices;;;116628;EUR/a
example;cost;total_connection_costs;;;0;EUR/a
example;cost;heat_grid_costs;;;11308;EUR/a
example;cost;heat_grid_costs_base;;;29042;EUR/a
example;cost;annualized_energy_costs;;;54697;EUR/a
example;cost;annualized_misc_costs;;;0;EUR/a
example;device;capacity;PV;;718.5;kW
example;device;capacity;HP;;319.8;kW
example;device;capacity;BCHP;;50.8;kW
example;device;capacity;BBOI;;346.7;kW
example;device;capacity;TES;;942.5;kWh
example;yearly_totals;from_el_grid_total;;0;598;MWh
example;yearly_totals;from_el_grid_total;;5;597;MWh
example;yearly_totals;from_el_grid_total;;10;597;MWh
example;yearly_totals;from_el_grid_total;;15;597;MWh
example;yearly_totals;from_el_grid_total;;20;813;MWh
example;yearly_totals;to_el_grid_total;;0;828;MWh
example;yearly_totals;to_el_grid_total;;5;828;MWh
example;yearly_totals;to_el_grid_total;;10;828;MWh
example;yearly_totals;to_el_grid_total;;15;828;MWh
example;yearly_totals;to_el_grid_total;;20;829;MWh
example;yearly_totals;from_el_main_grid_total;;0;598;MWh
example;yearly_totals;from_el_main_grid_total;;5;597;MWh
example;yearly_totals;from_el_main_grid_total;;10;597;MWh
example;yearly_totals;from_el_main_grid_total;;15;597;MWh
example;yearly_totals;from_el_main_grid_total;;20;813;MWh
example;yearly_totals;to_el_main_grid_total;;0;828;MWh
example;yearly_totals;to_el_main_grid_total;;5;828;MWh
example;yearly_totals;to_el_main_grid_total;;10;828;MWh
example;yearly_totals;to_el_main_grid_total;;15;828;MWh
example;yearly_totals;to_el_main_grid_total;;20;829;MWh
example;yearly_totals;from_network_total;;0;0;MWh
example;yearly_totals;from_network_total;;5;0;MWh
example;yearly_totals;from_network_total;;10;0;MWh
example;yearly_totals;from_network_total;;15;0;MWh
example;yearly_totals;from_network_total;;20;0;MWh
example;yearly_totals;to_network_total;;0;0;MWh
example;yearly_totals;to_network_total;;5;0;MWh
example;yearly_totals;to_network_total;;10;0;MWh
example;yearly_totals;to_network_total;;15;0;MWh
example;yearly_totals;to_network_total;;20;0;MWh
example;yearly_totals;from_gas_grid_total;;0;0;MWh
example;yearly_totals;from_gas_grid_total;;5;0;MWh
example;yearly_totals;from_gas_grid_total;;10;0;MWh
example;yearly_totals;from_gas_grid_total;;15;0;MWh
example;yearly_totals;from_gas_grid_total;;20;0;MWh
example;yearly_totals;to_gas_grid_total;;0;0;MWh
example;yearly_totals;to_gas_grid_total;;5;0;MWh
example;yearly_totals;to_gas_grid_total;;10;0;MWh
example;yearly_totals;to_gas_grid_total;;15;0;MWh
example;yearly_totals;to_gas_grid_total;;20;0;MWh
