scenario;category;metric;device;year;value;unit
mixed1;optimization;tac_distr;;;132647;EUR/a
mixed1;optimization;co2_distr;;;-270;t/a
mixed1;optimization;tac_per_distr_year;;0;135992;EUR/a
mixed1;optimization;co2_sum_distr_year;;0;-214;t/a
mixed1;optimization;tac_per_distr_year;;5;132829;EUR/a
mixed1;optimization;co2_sum_distr_year;;5;-50;t/a
mixed1;optimization;tac_per_distr_year;;10;130595;EUR/a
mixed1;optimization;co2_sum_distr_year;;10;-10;t/a
mixed1;optimization;tac_per_distr_year;;15;128599;EUR/a
mixed1;optimization;co2_sum_distr_year;;15;4;t/a
mixed1;optimization;tac_per_distr_year;;20;129275;EUR/a
mixed1;optimization;co2_sum_distr_year;;20;0;t/a
mixed1;cost;total_annual_costs_devices;;;93110;EUR/a
mixed1;cost;total_connection_costs;;;0;EUR/a
mixed1;cost;heat_grid_costs;;;9017;EUR/a
mixed1;cost;heat_grid_costs_base;;;23168;EUR/a
mixed1;cost;annualized_energy_costs;;;30519;EUR/a
mixed1;cost;annualized_misc_costs;;;0;EUR/a
mixed1;device;capacity;PV;;698.6;kW
mixed1;device;capacity;HP;;212.2;kW
mixed1;device;capacity;BCHP;;38.9;kW
mixed1;device;capacity;BBOI;;129.3;kW
mixed1;device;capacity;TES;;813.0;kWh
mixed1;yearly_totals;from_el_grid_total;;0;313;MWh
mixed1;yearly_totals;from_el_grid_total;;5;307;MWh
mixed1;yearly_totals;from_el_grid_total;;10;303;MWh
mixed1;yearly_totals;from_el_grid_total;;15;300;MWh
mixed1;yearly_totals;from_el_grid_total;;20;351;MWh
mixed1;yearly_totals;to_el_grid_total;;0;466;MWh
mixed1;yearly_totals;to_el_grid_total;;5;468;MWh
mixed1;yearly_totals;to_el_grid_total;;10;469;MWh
mixed1;yearly_totals;to_el_grid_total;;15;470;MWh
mixed1;yearly_totals;to_el_grid_total;;20;472;MWh
mixed1;yearly_totals;from_el_main_grid_total;;0;313;MWh
mixed1;yearly_totals;from_el_main_grid_total;;5;307;MWh
mixed1;yearly_totals;from_el_main_grid_total;;10;303;MWh
mixed1;yearly_totals;from_el_main_grid_total;;15;300;MWh
mixed1;yearly_totals;from_el_main_grid_total;;20;351;MWh
mixed1;yearly_totals;to_el_main_grid_total;;0;466;MWh
mixed1;yearly_totals;to_el_main_grid_total;;5;468;MWh
mixed1;yearly_totals;to_el_main_grid_total;;10;469;MWh
mixed1;yearly_totals;to_el_main_grid_total;;15;470;MWh
mixed1;yearly_totals;to_el_main_grid_total;;20;472;MWh
mixed1;yearly_totals;from_network_total;;0;0;MWh
mixed1;yearly_totals;from_network_total;;5;0;MWh
mixed1;yearly_totals;from_network_total;;10;0;MWh
mixed1;yearly_totals;from_network_total;;15;0;MWh
mixed1;yearly_totals;from_network_total;;20;0;MWh
mixed1;yearly_totals;to_network_total;;0;0;MWh
mixed1;yearly_totals;to_network_total;;5;0;MWh
mixed1;yearly_totals;to_network_total;;10;0;MWh
mixed1;yearly_totals;to_network_total;;15;0;MWh
mixed1;yearly_totals;to_network_total;;20;0;MWh
mixed1;yearly_totals;from_gas_grid_total;;0;0;MWh
mixed1;yearly_totals;from_gas_grid_total;;5;0;MWh
mixed1;yearly_totals;from_gas_grid_total;;10;0;MWh
mixed1;yearly_totals;from_gas_grid_total;;15;0;MWh
mixed1;yearly_totals;from_gas_grid_total;;20;0;MWh
mixed1;yearly_totals;to_gas_grid_total;;0;0;MWh
mixed1;yearly_totals;to_gas_grid_total;;5;0;MWh
mixed1;yearly_totals;to_gas_grid_total;;10;0;MWh
mixed1;yearly_totals;to_gas_grid_total;;15;0;MWh
mixed1;yearly_totals;to_gas_grid_total;;20;0;MWh
