Support_Year;Cluster;Timestep;HP;EB;BBOI
0;0;128;725.111;0.0;0.0
0;0;129;0.0;0.0;0.0
0;0;130;725.111;0.0;0.0
0;0;131;725.111;0.0;0.0
0;0;132;368.375;0.0;0.0
0;0;133;580.72;0.0;0.0
0;0;134;725.111;0.0;0.0
0;0;135;472.721;0.0;0.0
0;0;136;725.111;0.0;0.0
0;0;137;725.111;0.0;0.0
0;0;138;725.111;0.0;0.0
0;0;139;725.111;0.0;0.0
0;0;140;725.111;0.0;0.0
0;0;141;725.111;0.0;0.0
0;0;142;725.111;0.0;0.0
0;0;143;725.111;0.0;0.0
0;0;144;725.111;0.0;0.0
0;0;145;725.111;0.0;0.0
0;0;146;725.111;0.0;0.0
0;0;147;725.111;0.0;0.0
0;0;148;725.111;0.0;0.0
0;0;149;725.111;0.0;0.0
0;0;150;725.111;0.0;0.0
0;0;151;725.111;0.0;0.0
0;0;152;725.111;0.0;0.0
0;0;153;232.354;0.0;0.0
0;0;154;725.111;0.0;0.0
0;0;155;725.111;0.0;0.0
0;0;156;674.455;0.0;0.0
0;0;157;725.111;0.0;0.0
0;0;158;725.111;0.0;0.0
0;0;159;725.111;0.0;0.0
0;0;160;725.111;0.0;0.0
0;0;161;369.363;0.0;0.0
0;0;162;725.111;0.0;0.0
0;0;163;725.111;0.0;0.0
0;0;164;725.111;0.0;0.0
0;0;165;725.111;0.0;0.0
0;0;166;725.111;0.0;0.0
0;0;167;78.477;0.0;0.0
0;1;0;0.0;0.0;0.0
0;1;1;0.0;0.0;0.0
0;1;2;0.0;0.0;0.0
0;1;3;0.0;0.0;0.0
0;1;4;0.0;0.0;0.0
0;1;5;0.0;0.0;0.0
0;1;6;0.0;0.0;0.0
0;1;7;0.0;0.0;0.0
0;1;8;0.0;0.0;0.0
0;1;9;0.0;0.0;0.0
0;1;10;0.0;0.0;0.0
0;1;11;0.0;0.0;0.0
0;1;12;0.0;0.0;0.0
0;1;13;0.0;0.0;0.0
0;1;14;0.0;0.0;0.0
0;1;15;0.0;0.0;0.0
0;1;16;0.0;0.0;0.0
0;1;17;14.931;0.0;0.0
0;1;18;0.0;0.0;0.0
0;1;19;0.0;0.0;0.0
0;1;20;0.0;0.0;0.0
0;1;21;0.0;0.0;0.0
0;1;22;0.0;0.0;0.0
0;1;23;0.0;0.0;0.0
0;1;24;0.0;0.0;0.0
0;1;25;0.0;0.0;0.0
0;1;26;0.0;0.0;0.0
0;1;27;0.0;0.0;0.0
0;1;28;0.0;0.0;0.0
0;1;29;0.0;0.0;0.0
0;1;30;0.0;0.0;0.0
0;1;31;71.825;0.0;0.0
0;1;32;21.812;0.0;0.0
0;1;33;21.819;0.0;0.0
0;1;34;21.421;0.0;0.0
0;1;35;23.022;0.0;0.0
0;1;36;48.707;0.0;0.0
0;1;37;18.951;0.0;0.0
0;1;38;23.51;0.0;0.0
0;1;39;45.424;0.0;0.0
0;1;40;0.0;0.0;0.0
0;1;41;632.275;0.0;0.0
0;1;42;0.0;0.0;0.0
0;1;43;0.0;0.0;0.0
0;1;44;0.0;0.0;0.0
0;1;45;0.0;0.0;0.0
0;1;46;0.0;0.0;0.0
0;1;47;0.0;0.0;0.0
0;1;48;0.0;0.0;0.0
0;1;49;0.0;0.0;0.0
0;1;50;0.0;0.0;0.0
0;1;51;0.0;0.0;0.0
0;1;52;0.0;0.0;0.0
0;1;53;0.0;0.0;0.0
0;1;54;0.0;0.0;0.0
0;1;55;0.0;0.0;0.0
0;1;56;0.0;0.0;0.0
0;1;57;0.0;0.0;0.0
0;1;58;25.534;0.0;0.0
0;1;59;22.307;0.0;0.0
0;1;60;21.439;0.0;0.0
0;1;61;19.081;0.0;0.0
0;1;62;24.941;0.0;0.0
0;1;63;575.087;0.0;0.0
0;1;64;93.162;0.0;0.0
0;1;65;0.0;0.0;0.0
0;1;66;0.0;0.0;0.0
0;1;67;0.0;0.0;0.0
0;1;68;0.0;0.0;0.0
0;1;69;0.0;0.0;0.0
0;1;70;0.0;0.0;0.0
0;1;71;0.0;0.0;0.0
0;1;72;0.0;0.0;0.0
0;1;73;0.0;0.0;0.0
0;1;74;0.0;0.0;0.0
0;1;75;0.0;0.0;0.0
0;1;76;0.0;0.0;0.0
0;1;77;0.0;0.0;0.0
0;1;78;0.0;0.0;0.0
0;1;79;0.0;0.0;0.0
0;1;80;0.0;0.0;0.0
0;1;81;22.633;0.0;0.0
0;1;82;23.475;0.0;0.0
0;1;83;23.214;0.0;0.0
0;1;84;19.058;0.0;0.0
0;1;85;25.296;0.0;0.0
0;1;86;19.632;0.0;0.0
0;1;87;538.099;0.0;0.0
0;1;88;0.0;0.0;0.0
0;1;89;0.0;0.0;0.0
0;1;90;0.0;0.0;0.0
0;1;91;0.0;0.0;0.0
0;1;92;0.0;0.0;0.0
0;1;93;0.0;0.0;0.0
0;1;94;0.0;0.0;0.0
0;1;95;0.0;0.0;0.0
0;1;96;0.0;0.0;0.0
0;1;97;0.0;0.0;0.0
0;1;98;0.0;0.0;0.0
0;1;99;0.0;0.0;0.0
0;1;100;0.0;0.0;0.0
0;1;101;0.0;0.0;0.0
0;1;102;0.0;0.0;0.0
0;1;103;0.0;0.0;0.0
0;1;104;0.0;0.0;0.0
0;1;105;21.908;0.0;0.0
0;1;106;21.536;0.0;0.0
0;1;107;25.228;0.0;0.0
0;1;108;46.61;0.0;0.0
0;1;109;20.108;0.0;0.0
0;1;110;25.576;0.0;0.0
0;1;111;20.511;0.0;0.0
0;1;112;23.724;0.0;0.0
0;1;113;419.843;0.0;0.0
0;1;114;0.0;0.0;0.0
0;1;115;0.0;0.0;0.0
0;1;116;0.0;0.0;0.0
0;1;117;0.0;0.0;0.0
0;1;118;0.0;0.0;0.0
0;1;119;0.0;0.0;0.0
0;1;120;0.0;0.0;0.0
0;1;121;0.0;0.0;0.0
0;1;122;0.0;0.0;0.0
0;1;123;0.0;0.0;0.0
0;1;124;0.0;0.0;0.0
0;1;125;0.0;0.0;0.0
0;1;126;0.0;0.0;0.0
0;1;127;51.371;0.0;0.0
0;1;128;0.0;0.0;0.0
0;1;129;23.079;0.0;0.0
0;1;130;28.206;0.0;0.0
0;1;131;21.104;0.0;0.0
0;1;132;43.307;0.0;0.0
0;1;133;23.719;0.0;0.0
0;1;134;21.002;0.0;0.0
0;1;135;22.398;0.0;0.0
0;1;136;19.141;0.0;0.0
0;1;137;485.728;0.0;0.0
0;1;138;0.0;0.0;0.0
0;1;139;0.0;0.0;0.0
0;1;140;0.0;0.0;0.0
0;1;141;0.0;0.0;0.0
0;1;142;0.0;0.0;0.0
0;1;143;0.0;0.0;0.0
0;1;144;0.0;0.0;0.0
0;1;145;0.0;0.0;0.0
0;1;146;0.0;0.0;0.0
0;1;147;0.0;0.0;0.0
0;1;148;0.0;0.0;0.0
0;1;149;0.0;0.0;0.0
0;1;150;0.0;0.0;0.0
0;1;151;0.0;0.0;0.0
0;1;152;0.0;0.0;0.0
0;1;153;22.98;0.0;0.0
0;1;154;21.092;0.0;0.0
0;1;155;21.182;0.0;0.0
0;1;156;47.978;0.0;0.0
0;1;157;20.145;0.0;0.0
0;1;158;23.405;0.0;0.0
0;1;159;725.111;0.0;0.0
0;1;160;0.0;0.0;0.0
0;1;161;528.962;0.0;0.0
0;1;162;0.0;0.0;0.0
0;1;163;0.0;0.0;0.0
0;1;164;0.0;0.0;0.0
0;1;165;0.0;0.0;0.0
0;1;166;0.0;0.0;0.0
0;1;167;0.0;0.0;0.0
0;2;0;0.0;0.0;0.0
0;2;1;0.0;0.0;0.0
0;2;2;725.111;0.0;0.0
0;2;3;0.0;0.0;0.0
0;2;4;295.482;0.0;0.0
0;2;5;725.111;0.0;0.0
0;2;6;0.0;0.0;0.0
0;2;7;0.0;0.0;0.0
0;2;8;0.0;0.0;0.0
0;2;9;149.666;0.0;0.0
0;2;10;310.223;0.0;0.0
0;2;11;281.669;0.0;0.0
0;2;12;725.111;0.0;0.0
0;2;13;725.111;0.0;0.0
0;2;14;725.111;0.0;0.0
0;2;15;725.111;0.0;0.0
0;2;16;207.548;0.0;0.0
0;2;17;129.514;0.0;0.0
0;2;18;0.0;0.0;0.0
0;2;19;475.408;0.0;0.0
0;2;20;262.73;0.0;0.0
0;2;21;0.0;0.0;0.0
0;2;22;320.029;0.0;0.0
0;2;23;0.0;0.0;0.0
0;2;24;0.0;0.0;0.0
0;2;25;0.0;0.0;0.0
0;2;26;0.0;0.0;0.0
0;2;27;0.0;0.0;0.0
0;2;28;725.111;0.0;0.0
0;2;29;0.0;0.0;0.0
0;2;30;562.825;0.0;0.0
0;2;31;568.758;0.0;0.0
0;2;32;511.429;0.0;0.0
0;2;33;493.257;0.0;0.0
0;2;34;454.598;0.0;0.0
0;2;35;725.111;0.0;0.0
0;2;36;725.111;0.0;0.0
0;2;37;725.111;0.0;0.0
0;2;38;725.111;0.0;0.0
0;2;39;725.111;0.0;0.0
0;2;40;0.0;0.0;0.0
0;2;41;246.473;0.0;0.0
0;2;42;0.0;0.0;0.0
0;2;43;0.0;0.0;0.0
0;2;44;0.0;0.0;0.0
0;2;45;0.0;0.0;0.0
0;2;46;0.0;0.0;0.0
0;2;47;0.0;0.0;0.0
0;2;48;0.0;0.0;0.0
0;2;49;0.0;0.0;0.0
0;2;50;0.0;0.0;0.0
0;2;51;0.0;0.0;0.0
0;2;52;181.991;0.0;0.0
0;2;53;263.345;0.0;0.0
0;2;54;249.658;0.0;0.0
0;2;55;384.683;0.0;0.0
0;2;56;384.236;0.0;0.0
0;2;57;247.508;0.0;0.0
0;2;58;223.896;0.0;0.0
0;2;59;351.026;0.0;0.0
0;2;60;725.111;0.0;0.0
0;2;61;725.111;0.0;0.0
0;2;62;125.908;0.0;0.0
0;2;63;725.111;0.0;0.0
0;2;64;0.0;0.0;0.0
0;2;65;0.0;0.0;0.0
0;2;66;0.0;0.0;0.0
0;2;67;0.0;0.0;0.0
0;2;68;0.0;0.0;0.0
0;2;69;0.0;0.0;0.0
0;2;70;0.0;0.0;0.0
0;2;71;0.0;0.0;0.0
0;2;72;0.0;0.0;0.0
0;2;73;0.0;0.0;0.0
0;2;74;0.0;0.0;0.0
0;2;75;0.0;0.0;0.0
0;2;76;199.955;0.0;0.0
0;2;77;227.37;0.0;0.0
0;2;78;232.338;0.0;0.0
0;2;79;378.434;0.0;0.0
0;2;80;653.69;0.0;0.0
0;2;81;0.0;0.0;0.0
0;2;82;725.111;0.0;0.0
0;2;83;725.111;0.0;0.0
0;2;84;15.028;0.0;0.0
0;2;85;0.0;0.0;0.0
0;2;86;611.656;0.0;0.0
0;2;87;0.0;0.0;0.0
0;2;88;183.983;0.0;0.0
0;2;89;0.0;0.0;0.0
0;2;90;0.0;0.0;0.0
0;2;91;0.0;0.0;0.0
0;2;92;725.111;0.0;0.0
0;2;93;0.0;0.0;0.0
0;2;94;0.0;0.0;0.0
0;2;95;0.0;0.0;0.0
0;2;96;0.0;0.0;0.0
0;2;97;0.0;0.0;0.0
0;2;98;349.655;0.0;0.0
0;2;99;725.111;0.0;0.0
0;2;100;408.21;0.0;0.0
0;2;101;0.0;0.0;0.0
0;2;102;479.367;0.0;0.0
0;2;103;475.04;0.0;0.0
0;2;104;413.209;0.0;0.0
0;2;105;496.523;0.0;0.0
0;2;106;725.111;0.0;0.0
0;2;107;345.373;0.0;0.0
0;2;108;442.26;0.0;0.0
0;2;109;138.459;0.0;0.0
0;2;110;143.98;0.0;0.0
0;2;111;0.0;0.0;0.0
0;2;112;279.575;0.0;0.0
0;2;113;264.133;0.0;0.0
0;2;114;324.681;0.0;0.0
0;2;115;339.143;0.0;0.0
0;2;116;362.777;0.0;0.0
0;2;117;353.618;0.0;0.0
0;2;118;313.263;0.0;0.0
0;2;119;725.111;0.0;0.0
0;2;120;0.0;0.0;0.0
0;2;121;725.111;0.0;0.0
0;2;122;59.655;0.0;0.0
0;2;123;419.879;0.0;0.0
0;2;124;429.727;0.0;0.0
0;2;125;438.146;0.0;0.0
0;2;126;518.139;0.0;0.0
0;2;127;500.635;0.0;0.0
0;2;128;432.825;0.0;0.0
0;2;129;725.111;0.0;0.0
0;2;130;93.713;0.0;0.0
0;2;131;375.843;0.0;0.0
0;2;132;725.111;0.0;0.0
0;2;133;725.111;0.0;0.0
0;2;134;725.111;0.0;0.0
0;2;135;502.438;0.0;0.0
0;2;136;0.0;0.0;0.0
0;2;137;0.0;0.0;0.0
0;2;138;0.0;0.0;0.0
0;2;139;725.111;0.0;0.0
0;2;140;0.0;0.0;0.0
0;2;141;0.0;0.0;0.0
0;2;142;255.949;0.0;0.0
0;2;143;0.0;0.0;0.0
0;2;144;370.755;0.0;0.0
0;2;145;381.757;0.0;0.0
0;2;146;397.652;0.0;0.0
0;2;147;408.054;0.0;0.0
0;2;148;419.849;0.0;0.0
0;2;149;423.563;0.0;0.0
0;2;150;504.918;0.0;0.0
0;2;151;507.053;0.0;0.0
0;2;152;725.111;0.0;0.0
0;2;153;123.235;0.0;0.0
0;2;154;405.397;0.0;0.0
0;2;155;379.519;0.0;0.0
0;2;156;381.789;0.0;0.0
0;2;157;368.149;0.0;0.0
0;2;158;657.345;0.0;0.0
0;2;159;14.273;0.0;0.0
0;2;160;0.0;0.0;0.0
0;2;161;217.233;0.0;0.0
0;2;162;268.649;0.0;0.0
0;2;163;280.659;0.0;0.0
0;2;164;277.648;0.0;0.0
0;2;165;274.638;0.0;0.0
0;2;166;643.951;0.0;0.0
0;2;167;725.111;0.0;0.0
0;3;0;725.111;0.0;0.0
0;3;1;725.111;0.0;0.0
0;3;2;725.111;0.0;0.0
0;3;3;725.111;0.0;0.0
0;3;4;725.111;0.0;0.0
0;3;5;725.111;0.0;0.0
0;3;6;725.111;0.0;0.0
0;3;7;725.111;0.0;0.0
0;3;8;725.111;0.0;0.0
0;3;9;725.111;0.0;0.0
0;3;10;725.111;0.0;0.0
0;3;11;725.111;19.532;0.0
0;3;12;725.111;30.161;0.0
0;3;13;725.111;0.0;0.0
0;3;14;725.111;0.0;0.0
0;3;15;725.111;0.0;0.0
0;3;16;725.111;0.0;0.0
0;3;17;725.111;0.0;0.0
0;3;18;725.111;0.0;0.0
0;3;19;725.111;0.0;0.0
0;3;20;725.111;0.0;0.0
0;3;21;725.111;0.0;0.0
0;3;22;725.111;0.0;0.0
0;3;23;725.111;0.0;0.0
0;3;24;725.111;0.0;0.0
0;3;25;725.111;0.0;0.0
0;3;26;725.111;0.0;0.0
0;3;27;725.111;0.0;0.0
0;3;28;725.111;0.0;0.0
0;3;29;725.111;0.0;0.0
0;3;30;725.111;0.0;0.0
0;3;31;725.111;0.0;0.0
0;3;32;725.111;0.0;0.0
0;3;33;725.111;0.0;0.0
0;3;34;725.111;86.76;0.0
0;3;35;725.111;0.0;0.0
0;3;36;725.111;0.0;0.0
0;3;37;725.111;55.233;0.0
0;3;38;725.111;0.0;0.0
0;3;39;725.111;0.0;0.0
0;3;40;725.111;0.0;0.0
0;3;41;725.111;0.0;0.0
0;3;42;725.111;0.0;0.0
0;3;43;725.111;0.0;0.0
0;3;44;725.111;0.0;0.0
0;3;45;725.111;0.0;0.0
0;3;46;697.62;0.0;0.0
0;3;47;693.595;0.0;0.0
0;3;48;615.174;0.0;0.0
0;3;49;595.633;0.0;0.0
0;3;50;582.915;0.0;0.0
0;3;51;567.292;0.0;0.0
0;3;52;568.298;0.0;0.0
0;3;53;565.19;0.0;0.0
0;3;54;559.066;0.0;0.0
0;3;55;725.111;0.0;0.0
0;3;56;725.111;0.0;0.0
0;3;57;584.544;0.0;0.0
0;3;58;580.992;0.0;0.0
0;3;59;572.754;0.0;0.0
0;3;60;554.056;0.0;0.0
0;3;61;725.111;0.0;0.0
0;3;62;395.915;0.0;0.0
0;3;63;455.549;0.0;0.0
0;3;64;689.953;0.0;0.0
0;3;65;725.111;0.0;0.0
0;3;66;725.111;0.0;0.0
0;3;67;725.111;0.0;0.0
0;3;68;725.111;0.0;0.0
0;3;69;0.0;0.0;0.0
0;3;70;0.0;0.0;0.0
0;3;71;520.898;0.0;0.0
0;3;72;664.96;0.0;0.0
0;3;73;725.111;0.0;0.0
0;3;74;725.111;0.0;0.0
0;3;75;725.111;0.0;0.0
0;3;76;725.111;0.0;0.0
0;3;77;725.111;0.0;0.0
0;3;78;725.111;0.0;0.0
0;3;79;725.111;0.0;0.0
0;3;80;725.111;0.0;0.0
0;3;81;725.111;0.0;0.0
0;3;82;725.111;0.0;0.0
0;3;83;725.111;0.0;0.0
0;3;84;725.111;0.0;0.0
0;3;85;725.111;0.0;0.0
0;3;86;725.111;0.0;0.0
0;3;87;725.111;29.978;0.0
0;3;88;725.111;0.0;0.0
0;3;89;725.111;0.0;0.0
0;3;90;725.111;0.0;0.0
0;3;91;725.111;0.0;0.0
0;3;92;725.111;0.0;0.0
0;3;93;725.111;0.0;0.0
0;3;94;725.111;0.0;0.0
0;3;95;725.111;0.0;0.0
0;3;96;725.111;0.0;0.0
0;3;97;725.111;0.0;0.0
0;3;98;725.111;0.0;0.0
0;3;99;725.111;0.0;0.0
0;3;100;725.111;0.0;0.0
0;3;101;725.111;0.0;0.0
0;3;102;725.111;0.0;0.0
0;3;103;725.111;0.0;0.0
0;3;104;725.111;0.0;0.0
0;3;105;725.111;0.0;0.0
0;3;106;725.111;0.0;0.0
0;3;107;725.111;0.0;0.0
0;3;108;725.111;0.0;0.0
0;3;109;725.111;0.0;0.0
0;3;110;725.111;0.0;0.0
0;3;111;725.111;0.0;0.0
0;3;112;725.111;0.0;0.0
0;3;113;725.111;0.0;0.0
0;3;114;725.111;0.0;0.0
0;3;115;725.111;0.0;0.0
0;3;116;725.111;0.0;0.0
0;3;117;725.111;0.0;0.0
0;3;118;725.111;17.593;0.0
0;3;119;725.111;87.151;0.0
0;3;120;725.111;87.151;0.0
0;3;121;725.111;87.151;0.0
0;3;122;725.111;87.151;0.0
0;3;123;725.111;87.151;0.0
0;3;124;725.111;87.151;0.0
0;3;125;725.111;87.151;0.0
0;3;126;725.111;87.151;0.0
0;3;127;725.111;87.151;0.0
0;3;128;725.111;87.151;0.0
0;3;129;725.111;87.151;0.0
0;3;130;725.111;87.151;0.0
0;3;131;725.111;87.151;0.0
0;3;132;725.111;87.151;0.0
0;3;133;725.111;87.151;0.0
0;3;134;725.111;87.151;0.0
0;3;135;725.111;87.151;0.0
0;3;136;725.111;87.151;0.0
0;3;137;725.111;87.151;0.0
0;3;138;725.111;87.151;0.0
0;3;139;725.111;87.151;0.0
0;3;140;725.111;87.151;0.0
0;3;141;725.111;87.151;0.0
0;3;142;725.111;87.151;0.0
0;3;143;725.111;87.151;0.0
0;3;144;725.111;87.151;0.0
0;3;145;725.111;87.151;0.0
0;3;146;725.111;87.151;0.0
0;3;147;725.111;87.151;0.0
0;3;148;725.111;87.151;0.0
0;3;149;725.111;87.151;0.0
0;3;150;725.111;87.151;0.0
0;3;151;725.111;87.151;0.0
0;3;152;725.111;87.151;0.0
0;3;153;725.111;70.544;0.0
0;3;154;725.111;36.452;0.0
0;3;155;725.111;0.0;0.0
0;3;156;725.111;0.0;0.0
0;3;157;725.111;0.0;0.0
0;3;158;725.111;0.0;0.0
0;3;159;725.111;0.0;0.0
0;3;160;725.111;0.0;0.0
0;3;161;725.111;0.0;0.0
0;3;162;725.111;0.0;0.0
0;3;163;725.111;0.0;0.0
0;3;164;725.111;0.0;0.0
0;3;165;725.111;0.0;0.0
0;3;166;725.111;0.0;0.0
0;3;167;725.111;0.0;0.0
5;0;0;725.111;0.0;0.0
5;0;1;725.111;0.0;0.0
5;0;2;512.487;0.0;0.0
5;0;3;725.111;0.0;0.0
5;0;4;725.111;0.0;0.0
5;0;5;725.111;0.0;0.0
5;0;6;725.111;0.0;0.0
5;0;7;725.111;0.0;0.0
5;0;8;725.111;0.0;0.0
5;0;9;0.0;0.0;0.0
5;0;10;0.0;0.0;0.0
5;0;11;0.0;0.0;0.0
5;0;12;437.765;0.0;0.0
5;0;13;725.111;0.0;0.0
5;0;14;659.798;0.0;0.0
5;0;15;0.0;0.0;0.0
5;0;16;0.0;0.0;0.0
5;0;17;725.111;0.0;0.0
5;0;18;725.111;0.0;0.0
5;0;19;725.111;0.0;0.0
5;0;20;725.111;0.0;0.0
5;0;21;725.111;0.0;0.0
5;0;22;725.111;0.0;0.0
5;0;23;0.0;0.0;0.0
5;0;24;575.124;0.0;0.0
5;0;25;725.111;0.0;0.0
5;0;26;725.111;0.0;0.0
5;0;27;725.111;0.0;0.0
5;0;28;725.111;0.0;0.0
5;0;29;725.111;0.0;0.0
5;0;30;725.111;0.0;0.0
5;0;31;725.111;0.0;0.0
5;0;32;725.111;0.0;0.0
5;0;33;324.177;0.0;0.0
5;0;34;377.743;0.0;0.0
5;0;35;298.602;0.0;0.0
5;0;36;252.515;0.0;0.0
5;0;37;150.303;0.0;0.0
5;0;38;221.248;0.0;0.0
5;0;39;469.709;0.0;0.0
5;0;40;201.304;0.0;0.0
5;0;41;485.058;0.0;0.0
5;0;42;529.442;0.0;0.0
5;0;43;547.796;0.0;0.0
5;0;44;563.044;0.0;0.0
5;0;45;577.79;0.0;0.0
5;0;46;501.803;0.0;0.0
5;0;47;524.67;0.0;0.0
5;0;48;480.369;0.0;0.0
5;0;49;480.745;0.0;0.0
5;0;50;486.902;0.0;0.0
5;0;51;606.324;0.0;0.0
5;0;52;725.111;0.0;0.0
5;0;53;725.111;0.0;0.0
5;0;54;725.111;0.0;0.0
5;0;55;725.111;0.0;0.0
5;0;56;725.111;0.0;0.0
5;0;57;0.0;0.0;0.0
5;0;58;157.55;0.0;0.0
5;0;59;590.111;0.0;0.0
5;0;60;725.111;0.0;0.0
5;0;61;0.0;0.0;0.0
5;0;62;276.103;0.0;0.0
5;0;63;725.111;0.0;0.0
5;0;64;725.111;0.0;0.0
5;0;65;0.0;0.0;0.0
5;0;66;0.0;0.0;0.0
5;0;67;725.111;0.0;0.0
5;0;68;0.0;0.0;0.0
5;0;69;0.0;0.0;0.0
5;0;70;230.551;0.0;0.0
5;0;71;286.98;0.0;0.0
5;0;72;725.111;0.0;0.0
5;0;73;93.247;0.0;0.0
5;0;74;725.111;0.0;0.0
5;0;75;725.111;0.0;0.0
5;0;76;725.111;0.0;0.0
5;0;77;725.111;0.0;0.0
5;0;78;725.111;0.0;0.0
5;0;79;725.111;0.0;0.0
5;0;80;725.111;0.0;0.0
5;0;81;0.0;0.0;0.0
5;0;82;0.0;0.0;0.0
5;0;83;0.0;0.0;0.0
5;0;84;0.0;0.0;0.0
5;0;85;0.0;0.0;0.0
5;0;86;0.0;0.0;0.0
5;0;87;198.863;0.0;0.0
5;0;88;165.923;0.0;0.0
5;0;89;725.111;0.0;0.0
5;0;90;725.111;0.0;0.0
5;0;91;725.111;0.0;0.0
5;0;92;725.111;0.0;0.0
5;0;93;725.111;0.0;0.0
5;0;94;209.012;0.0;0.0
5;0;95;725.111;0.0;0.0
5;0;96;725.111;0.0;0.0
5;0;97;576.246;0.0;0.0
5;0;98;525.14;0.0;0.0
5;0;99;0.0;0.0;0.0
5;0;100;0.0;0.0;0.0
5;0;101;725.111;0.0;0.0
