Support_Year;Cluster;Timestep;Heat_Demand_kW
0;3;14;161.964
0;3;15;141.594
0;3;16;124.318
0;3;17;122.433
0;3;18;219.448
0;3;19;234.948
0;3;20;266.164
0;3;21;306.038
0;3;22;251.699
0;3;23;294.214
0;3;24;341.951
0;3;25;370.861
0;3;26;396.52
0;3;27;433.205
0;3;28;455.892
0;3;29;492.93
0;3;30;605.951
0;3;31;645.975
0;3;32;576.933
0;3;33;545.989
0;3;34;511.163
0;3;35;450.026
0;3;36;406.251
0;3;37;285.519
0;3;38;214.96
0;3;39;174.291
0;3;40;134.188
0;3;41;126.116
0;3;42;178.766
0;3;43;198.735
0;3;44;218.051
0;3;45;235.153
0;3;46;185.568
0;3;47;204.824
0;3;48;252.796
0;3;49;269.409
0;3;50;283.107
0;3;51;300.138
0;3;52;318.426
0;3;53;323.625
0;3;54;312.04
0;3;55;456.019
0;3;56;464.057
0;3;57;289.855
0;3;58;274.937
0;3;59;246.646
0;3;60;198.381
0;3;61;175.237
0;3;62;136.753
0;3;63;177.553
0;3;64;154.423
0;3;65;81.012
0;3;66;92.385
0;3;67;104.951
0;3;68;164.262
0;3;69;175.722
0;3;70;193.396
0;3;71;166.699
0;3;72;202.154
0;3;73;210.408
0;3;74;223.353
0;3;75;229.262
0;3;76;233.997
0;3;77;248.779
0;3;78;254.695
0;3;79;440.337
0;3;80;456.16
0;3;81;281.635
0;3;82;262.748
0;3;83;212.01
0;3;84;180.831
0;3;85;148.045
0;3;86;129.658
0;3;87;191.076
0;3;88;171.726
0;3;89;115.863
0;3;90;129.694
0;3;91;145.732
0;3;92;204.892
0;3;93;221.683
0;3;94;246.786
0;3;95;214.667
0;3;96;252.608
0;3;97;266.592
0;3;98;284.741
0;3;99;303.493
0;3;100;328.06
0;3;101;354.303
0;3;102;473.374
0;3;103;487.959
0;3;104;418.384
0;3;105;402.671
0;3;106;387.402
0;3;107;352.024
0;3;108;363.6
0;3;109;302.206
0;3;110;290.355
0;3;111;292.785
0;3;112;287.788
0;3;113;285.093
0;3;114;351.746
0;3;115;368.687
0;3;116;372.803
0;3;117;392.275
0;3;118;319.165
0;3;119;334.249
0;3;120;389.691
0;3;121;404.634
0;3;122;428.558
0;3;123;445.443
0;3;124;457.962
0;3;125;466.527
0;3;126;573.193
0;3;127;554.611
0;3;128;477.93
0;3;129;473.386
0;3;130;447.895
0;3;131;412.192
0;3;132;405.711
0;3;133;324.072
0;3;134;292.513
0;3;135;265.014
0;3;136;257.061
0;3;137;246.845
0;3;138;322.228
0;3;139;330.024
0;3;140;354.84
0;3;141;374.679
0;3;142;306.411
0;3;143;351.074
0;3;144;393.838
0;3;145;403.981
0;3;146;422.922
0;3;147;434.855
0;3;148;448.303
0;3;149;451.296
0;3;150;574.878
0;3;151;562.083
0;3;152;475.837
0;3;153;473.459
0;3;154;456.027
0;3;155;428.483
0;3;156;427.607
0;3;157;346.875
0;3;158;301.974
0;3;159;280.577
0;3;160;247.831
0;3;161;236.953
0;3;162;294.726
0;3;163;307.571
0;3;164;301.994
0;3;165;313.314
0;3;166;234.35
0;3;167;250.234
5;0;0;514.007
5;0;1;560.345
5;0;2;597.043
5;0;3;631.284
5;0;4;679.819
5;0;5;730.927
5;0;6;780.486
5;0;7;1030.689
5;0;8;1063.717
5;0;9;897.866
5;0;10;919.594
5;0;11;911.513
5;0;12;878.576
5;0;13;847.29
5;0;14;817.249
5;0;15;865.865
5;0;16;851.685
5;0;17;776.28
5;0;18;771.746
5;0;19;773.738
5;0;20;817.845
5;0;21;822.563
5;0;22;821.317
5;0;23;788.33
5;0;24;809.177
5;0;25;809.021
5;0;26;811.531
5;0;27;810.949
5;0;28;808.006
5;0;29;795.155
5;0;30;910.94
5;0;31;911.234
5;0;32;799.427
5;0;33;802.486
5;0;34;793.09
5;0;35;776.476
5;0;36;793.897
5;0;37;718.616
5;0;38;692.23
5;0;39;685.563
5;0;40;674.899
5;0;41;672.68
5;0;42;740.095
5;0;43;757.197
5;0;44;740.979
5;0;45;745.47
5;0;46;655.636
5;0;47;673.869
5;0;48;706.872
5;0;49;709.84
5;0;50;714.972
5;0;51;731.792
5;0;52;729.869
5;0;53;725.485
5;0;54;713.203
5;0;55;898.661
5;0;56;902.33
5;0;57;707.135
5;0;58;691.086
5;0;59;663.477
5;0;60;620.13
5;0;61;565.278
5;0;62;538.65
5;0;63;587.279
5;0;64;573.878
5;0;65;479.789
5;0;66;489.971
5;0;67;497.735
5;0;68;545.624
5;0;69;552.766
5;0;70;573.229
5;0;71;531.582
5;0;72;575.126
5;0;73;597.221
5;0;74;615.061
5;0;75;635.847
5;0;76;661.085
5;0;77;688.253
5;0;78;710.728
5;0;79;932.396
5;0;80;959.771
5;0;81;765.065
5;0;82;764.839
5;0;83;752.28
5;0;84;719.895
5;0;85;699.496
5;0;86;662.737
5;0;87;697.268
5;0;88;692.622
5;0;89;592.905
5;0;90;593.023
5;0;91;600.543
5;0;92;650.831
5;0;93;652.76
5;0;94;650.761
5;0;95;594.479
5;0;96;625.222
5;0;97;626.722
5;0;98;628.57
5;0;99;622.57
5;0;100;621.114
5;0;101;621.188
5;0;102;724.154
5;0;103;750.386
5;0;104;644.306
5;0;105;634.063
5;0;106;619.985
5;0;107;587.165
5;0;108;621.442
5;0;109;554.783
5;0;110;544.79
5;0;111;546.883
5;0;112;539.013
5;0;113;531.104
5;0;114;605.981
5;0;115;612.095
5;0;116;605.526
5;0;117;603.124
5;0;118;518.767
5;0;119;524.022
5;0;120;527.873
5;0;121;514.567
5;0;122;499.315
5;0;123;484.3
5;0;124;478.649
5;0;125;464.503
5;0;126;574.955
5;0;127;582.339
5;0;128;450.969
5;0;129;443.636
5;0;130;426.472
5;0;131;406.584
5;0;132;455.092
5;0;133;408.929
5;0;134;400.278
5;0;135;392.685
5;0;136;394.053
5;0;137;404.011
5;0;138;486.089
5;0;139;505.409
5;0;140;522.134
5;0;141;509.897
5;0;142;432.367
5;0;143;447.556
5;0;144;481.129
5;0;145;484.205
5;0;146;492.679
5;0;147;500.145
5;0;148;507.032
5;0;149;523.894
5;0;150;647.332
5;0;151;663.669
5;0;152;570.268
5;0;153;601.453
5;0;154;599.924
5;0;155;577.984
5;0;156;592.929
5;0;157;517.764
5;0;158;477.683
5;0;159;457.087
5;0;160;446.136
5;0;161;444.818
5;0;162;514.651
5;0;163;526.734
5;0;164;557.622
5;0;165;557.891
5;0;166;486.745
5;0;167;513.492
5;1;0;558.236
5;1;1;571.759
5;1;2;593.856
5;1;3;606.89
5;1;4;623.759
5;1;5;635.411
5;1;6;767.092
5;1;7;771.457
5;1;8;689.022
5;1;9;702.205
5;1;10;711.099
5;1;11;688.114
5;1;12;697.652
5;1;13;626.31
5;1;14;579.652
5;1;15;546.555
5;1;16;515.044
5;1;17;522.555
5;1;18;621.874
5;1;19;622.256
5;1;20;628.484
5;1;21;642.399
5;1;22;581.894
5;1;23;603.134
5;1;24;635.661
5;1;25;635.944
5;1;26;653.213
5;1;27;656.855
5;1;28;666.561
5;1;29;669.116
5;1;30;792.385
5;1;31;796.224
5;1;32;700.913
5;1;33;702.057
5;1;34;691.051
5;1;35;681.0
5;1;36;727.133
5;1;37;658.605
5;1;38;635.799
5;1;39;622.708
5;1;40;605.018
5;1;41;588.546
5;1;42;655.28
5;1;43;642.737
5;1;44;644.224
5;1;45;645.036
5;1;46;550.273
5;1;47;558.346
5;1;48;598.711
5;1;49;607.423
5;1;50;617.942
5;1;51;624.889
5;1;52;636.261
5;1;53;637.611
5;1;54;648.621
5;1;55;861.322
5;1;56;863.272
5;1;57;691.858
5;1;58;698.488
5;1;59;677.954
5;1;60;660.866
5;1;61;626.601
5;1;62;617.619
5;1;63;683.389
5;1;64;682.703
5;1;65;579.286
5;1;66;573.38
5;1;67;585.492
5;1;68;647.781
5;1;69;647.732
5;1;70;683.907
5;1;71;630.793
5;1;72;673.043
5;1;73;692.48
5;1;74;707.805
5;1;75;721.427
5;1;76;747.849
5;1;77;769.791
5;1;78;791.576
5;1;79;1047.286
5;1;80;1038.04
5;1;81;857.869
5;1;82;847.549
5;1;83;824.802
5;1;84;786.685
5;1;85;751.543
5;1;86;723.741
5;1;87;766.599
5;1;88;760.974
5;1;89;671.035
5;1;90;671.391
5;1;91;700.087
5;1;92;767.393
5;1;93;772.435
5;1;94;781.421
5;1;95;748.679
5;1;96;788.2
5;1;97;803.752
5;1;98;812.833
5;1;99;833.143
5;1;100;848.806
5;1;101;855.894
5;1;102;979.335
5;1;103;979.537
5;1;104;885.685
5;1;105;874.875
5;1;106;863.031
5;1;107;854.594
5;1;108;870.518
5;1;109;811.233
5;1;110;819.068
5;1;111;803.78
5;1;112;789.157
5;1;113;783.023
5;1;114;863.127
5;1;115;866.502
5;1;116;860.134
5;1;117;873.46
5;1;118;801.341
5;1;119;825.743
5;1;120;870.653
5;1;121;896.213
5;1;122;924.098
5;1;123;948.439
5;1;124;965.86
5;1;125;985.176
5;1;126;1105.126
5;1;127;1101.903
5;1;128;1020.576
5;1;129;1022.085
5;1;130;1011.477
5;1;131;1002.582
5;1;132;1029.394
5;1;133;957.397
5;1;134;952.554
5;1;135;946.684
5;1;136;935.707
5;1;137;921.931
5;1;138;980.444
5;1;139;973.198
5;1;140;987.732
5;1;141;958.205
5;1;142;871.577
5;1;143;894.007
5;1;144;915.942
5;1;145;922.212
5;1;146;928.303
5;1;147;936.381
5;1;148;938.756
5;1;149;945.952
5;1;150;1066.157
5;1;151;1086.792
5;1;152;979.77
5;1;153;997.275
5;1;154;994.625
5;1;155;978.789
5;1;156;1017.19
5;1;157;962.401
5;1;158;959.01
5;1;159;930.517
5;1;160;929.633
5;1;161;926.32
5;1;162;984.593
5;1;163;983.754
5;1;164;973.196
5;1;165;989.771
5;1;166;896.627
5;1;167;914.61
5;2;0;7.77
5;2;1;7.699
5;2;2;7.164
5;2;3;7.43
5;2;4;6.37
5;2;5;8.058
5;2;6;72.537
5;2;7;68.753
5;2;8;18.526
5;2;9;22.011
5;2;10;18.026
5;2;11;23.768
5;2;12;50.118
5;2;13;17.76
5;2;14;19.174
5;2;15;21.292
5;2;16;20.299
5;2;17;19.485
5;2;18;57.229
5;2;19;53.182
5;2;20;54.205
5;2;21;57.453
5;2;22;6.834
5;2;23;7.637
5;2;24;6.17
5;2;25;5.964
5;2;26;9.406
5;2;27;8.776
5;2;28;8.16
5;2;29;7.146
5;2;30;70.602
5;2;31;72.812
5;2;32;20.142
5;2;33;20.279
5;2;34;19.538
5;2;35;18.457
5;2;36;44.746
5;2;37;19.185
5;2;38;24.96
5;2;39;22.322
5;2;40;19.026
5;2;41;18.721
5;2;42;53.125
5;2;43;58.253
5;2;44;50.972
5;2;45;61.889
5;2;46;6.578
5;2;47;6.924
5;2;48;10.058
5;2;49;11.044
5;2;50;9.067
5;2;51;9.4
5;2;52;9.754
5;2;53;10.019
5;2;54;11.621
5;2;55;126.092
5;2;56;130.808
5;2;57;22.92
5;2;58;24.425
5;2;59;22.777
5;2;60;23.755
5;2;61;20.101
5;2;62;23.167
5;2;63;61.565
5;2;64;63.683
5;2;65;14.58
5;2;66;12.865
5;2;67;15.636
5;2;68;37.963
5;2;69;43.397
5;2;70;38.999
5;2;71;9.919
5;2;72;9.961
5;2;73;11.12
5;2;74;8.385
5;2;75;11.686
5;2;76;10.41
5;2;77;10.273
5;2;78;9.999
5;2;79;133.783
5;2;80;133.743
5;2;81;23.06
5;2;82;21.1
5;2;83;19.86
5;2;84;23.904
5;2;85;23.469
5;2;86;26.585
5;2;87;67.124
5;2;88;65.877
5;2;89;14.253
5;2;90;12.848
5;2;91;15.275
5;2;92;38.314
5;2;93;47.392
5;2;94;41.256
5;2;95;9.597
5;2;96;6.581
5;2;97;6.943
5;2;98;6.373
5;2;99;7.17
5;2;100;6.879
5;2;101;7.232
5;2;102;70.01
5;2;103;72.122
5;2;104;19.37
5;2;105;20.557
5;2;106;17.298
5;2;107;17.583
5;2;108;48.808
5;2;109;18.75
5;2;110;18.483
5;2;111;20.07
5;2;112;25.033
5;2;113;21.166
5;2;114;60.771
5;2;115;53.09
5;2;116;51.731
5;2;117;57.352
5;2;118;8.582
5;2;119;7.696
5;2;120;8.099
5;2;121;8.795
5;2;122;8.654
5;2;123;6.998
5;2;124;7.75
5;2;125;8.001
5;2;126;66.034
5;2;127;80.145
5;2;128;21.812
5;2;129;19.437
5;2;130;19.691
5;2;131;20.885
5;2;132;47.341
5;2;133;19.398
5;2;134;20.704
5;2;135;18.568
5;2;136;21.913
5;2;137;20.974
5;2;138;59.403
5;2;139;59.604
5;2;140;57.465
5;2;141;56.873
5;2;142;7.774
5;2;143;7.102
5;2;144;8.49
5;2;145;6.982
5;2;146;8.423
5;2;147;6.601
5;2;148;6.572
5;2;149;8.891
5;2;150;71.551
5;2;151;79.553
5;2;152;20.493
5;2;153;23.005
5;2;154;18.545
5;2;155;19.445
5;2;156;44.808
5;2;157;19.138
5;2;158;22.62
5;2;159;20.887
5;2;160;21.098
5;2;161;23.033
5;2;162;58.461
5;2;163;57.571
5;2;164;49.949
5;2;165;55.262
5;2;166;8.137
5;2;167;7.981
5;3;0;146.985
5;3;1;160.402
5;3;2;180.61
5;3;3;201.594
5;3;4;215.524
5;3;5;230.432
5;3;6;334.944
5;3;7;353.713
5;3;8;292.601
5;3;9;300.367
5;3;10;293.705
5;3;11;256.301
5;3;12;230.434
5;3;13;164.062
5;3;14;143.01
5;3;15;125.024
5;3;16;109.769
5;3;17;108.106
5;3;18;193.767
5;3;19;207.453
5;3;20;235.016
5;3;21;270.224
5;3;22;222.244
5;3;23;259.783
5;3;24;301.934
5;3;25;327.461
5;3;26;350.117
5;3;27;382.51
5;3;28;402.542
5;3;29;435.245
5;3;30;535.04
5;3;31;570.38
5;3;32;509.417
5;3;33;482.095
5;3;34;451.345
5;3;35;397.362
5;3;36;358.71
5;3;37;252.106
5;3;38;189.804
5;3;39;153.895
5;3;40;118.484
5;3;41;111.358
5;3;42;157.846
5;3;43;175.478
5;3;44;192.533
5;3;45;207.634
5;3;46;163.852
5;3;47;180.855
5;3;48;223.212
5;3;49;237.882
5;3;50;249.976
5;3;51;265.014
5;3;52;281.162
5;3;53;285.753
5;3;54;275.523
5;3;55;402.653
5;3;56;409.75
5;3;57;255.935
5;3;58;242.763
5;3;59;217.782
5;3;60;175.166
5;3;61;154.729
5;3;62;120.749
5;3;63;156.775
5;3;64;136.351
5;3;65;71.532
5;3;66;81.573
5;3;67;92.67
5;3;68;145.039
5;3;69;155.158
5;3;70;170.764
5;3;71;147.191
5;3;72;178.497
5;3;73;185.785
5;3;74;197.215
5;3;75;202.433
5;3;76;206.613
5;3;77;219.665
5;3;78;224.89
5;3;79;388.807
5;3;80;402.778
5;3;81;248.677
5;3;82;232.0
5;3;83;187.199
5;3;84;159.67
5;3;85;130.72
5;3;86;114.485
5;3;87;168.715
5;3;88;151.63
5;3;89;102.304
5;3;90;114.516
5;3;91;128.678
5;3;92;180.915
5;3;93;195.741
5;3;94;217.906
5;3;95;189.545
5;3;96;223.046
5;3;97;235.394
5;3;98;251.419
5;3;99;267.977
5;3;100;289.668
5;3;101;312.841
5;3;102;417.977
5;3;103;430.855
5;3;104;369.423
5;3;105;355.548
5;3;106;342.067
5;3;107;310.828
5;3;108;321.05
5;3;109;266.84
5;3;110;256.376
5;3;111;258.522
5;3;112;254.109
5;3;113;251.73
5;3;114;310.583
5;3;115;325.541
5;3;116;329.176
5;3;117;346.369
5;3;118;281.815
5;3;119;295.134
5;3;120;344.088
5;3;121;357.282
5;3;122;378.406
5;3;123;393.315
5;3;124;404.369
5;3;125;411.932
5;3;126;506.115
5;3;127;489.708
5;3;128;422.0
5;3;129;417.988
5;3;130;395.48
5;3;131;363.956
5;3;132;358.233
5;3;133;286.148
5;3;134;258.282
5;3;135;234.001
5;3;136;226.979
5;3;137;217.958
5;3;138;284.519
5;3;139;291.403
5;3;140;313.315
5;3;141;330.832
5;3;142;270.554
5;3;143;309.99
5;3;144;347.749
5;3;145;356.705
5;3;146;373.429
5;3;147;383.966
5;3;148;395.84
5;3;149;398.483
5;3;150;507.603
5;3;151;496.305
5;3;152;420.152
5;3;153;418.052
5;3;154;402.661
5;3;155;378.34
5;3;156;377.567
5;3;157;306.282
5;3;158;266.635
5;3;159;247.743
5;3;160;218.829
5;3;161;209.224
5;3;162;260.236
5;3;163;271.578
5;3;164;266.653
5;3;165;276.649
5;3;166;206.925
5;3;167;220.95
10;0;0;472.938
10;0;1;515.574
10;0;2;549.339
10;0;3;580.844
10;0;4;625.501
10;0;5;672.526
10;0;6;718.125
10;0;7;948.336
10;0;8;978.725
10;0;9;826.127
10;0;10;846.118
10;0;11;838.683
10;0;12;808.378
10;0;13;779.591
10;0;14;751.95
10;0;15;796.682
10;0;16;783.635
10;0;17;714.255
10;0;18;710.084
10;0;19;711.916
10;0;20;752.499
10;0;21;756.84
10;0;22;755.694
10;0;23;725.343
10;0;24;744.524
10;0;25;744.38
10;0;26;746.689
10;0;27;746.154
10;0;28;743.446
10;0;29;731.622
10;0;30;838.155
10;0;31;838.426
10;0;32;735.553
10;0;33;738.367
10;0;34;729.722
10;0;35;714.435
10;0;36;730.464
10;0;37;661.199
10;0;38;636.921
10;0;39;630.786
10;0;40;620.974
10;0;41;618.933
10;0;42;680.961
