Support_Year;Cluster;Timestep;Power_Demand_kW
0;0;0;0.654
0;0;1;1.108
0;0;2;1.12
0;0;3;2.391
0;0;4;0.902
0;0;5;1.37
0;0;6;1.501
0;0;7;4.059
0;0;8;4.795
0;0;9;2.492
0;0;10;1.458
0;0;11;1.193
0;0;12;8.618
0;0;13;4.173
0;0;14;6.561
0;0;15;4.494
0;0;16;6.319
0;0;17;2.87
0;0;18;6.039
0;0;19;2.431
0;0;20;10.602
0;0;21;7.256
0;0;22;8.843
0;0;23;4.251
0;0;24;0.674
0;0;25;1.094
0;0;26;0.964
0;0;27;1.451
0;0;28;1.301
0;0;29;0.879
0;0;30;0.914
0;0;31;1.732
0;0;32;5.791
0;0;33;2.481
0;0;34;6.764
0;0;35;3.128
0;0;36;6.993
0;0;37;1.276
0;0;38;1.993
0;0;39;4.184
0;0;40;2.859
0;0;41;3.929
0;0;42;4.99
0;0;43;5.767
0;0;44;4.196
0;0;45;5.631
0;0;46;6.464
0;0;47;3.731
0;0;48;0.654
0;0;49;0.8
0;0;50;1.085
0;0;51;0.986
0;0;52;1.13
0;0;53;1.328
0;0;54;2.283
0;0;55;1.279
0;0;56;4.901
0;0;57;5.199
0;0;58;2.063
0;0;59;1.642
0;0;60;1.775
0;0;61;2.877
0;0;62;0.989
0;0;63;5.884
0;0;64;3.931
0;0;65;5.408
0;0;66;8.975
0;0;67;3.172
0;0;68;3.799
0;0;69;6.169
0;0;70;6.101
0;0;71;3.405
0;0;72;0.654
0;0;73;0.969
0;0;74;1.838
0;0;75;1.19
0;0;76;0.88
0;0;77;1.517
0;0;78;0.896
0;0;79;5.121
0;0;80;4.282
0;0;81;7.002
0;0;82;4.182
0;0;83;4.913
0;0;84;8.228
0;0;85;1.879
0;0;86;3.861
0;0;87;2.314
0;0;88;7.088
0;0;89;2.704
0;0;90;7.769
0;0;91;7.381
0;0;92;8.059
0;0;93;8.09
0;0;94;8.938
0;0;95;4.875
0;0;96;0.654
0;0;97;0.976
0;0;98;1.096
0;0;99;0.985
0;0;100;1.156
0;0;101;1.912
0;0;102;1.796
0;0;103;1.066
0;0;104;2.862
0;0;105;0.984
0;0;106;1.749
0;0;107;3.119
0;0;108;4.298
0;0;109;4.528
0;0;110;4.471
0;0;111;0.824
0;0;112;5.814
0;0;113;2.853
0;0;114;3.467
0;0;115;9.286
0;0;116;7.047
0;0;117;12.346
0;0;118;4.695
0;0;119;6.583
0;0;120;0.654
0;0;121;2.347
0;0;122;0.9
0;0;123;0.797
0;0;124;1.373
0;0;125;1.108
0;0;126;1.413
0;0;127;3.457
0;0;128;2.79
0;0;129;3.768
0;0;130;2.2
0;0;131;1.375
0;0;132;1.305
0;0;133;3.548
0;0;134;1.634
0;0;135;2.263
0;0;136;1.426
0;0;137;5.211
0;0;138;4.649
0;0;139;7.23
0;0;140;8.257
0;0;141;13.707
0;0;142;11.128
0;0;143;3.523
0;0;144;0.654
0;0;145;1.299
0;0;146;1.526
0;0;147;0.983
0;0;148;1.268
0;0;149;1.414
0;0;150;1.4
0;0;151;3.046
0;0;152;6.344
0;0;153;1.732
0;0;154;6.247
0;0;155;1.954
0;0;156;2.45
0;0;157;3.019
0;0;158;3.06
0;0;159;3.274
0;0;160;6.183
0;0;161;5.545
0;0;162;3.346
0;0;163;5.589
0;0;164;4.504
0;0;165;5.667
0;0;166;7.415
0;0;167;2.832
0;1;0;0.654
0;1;1;1.359
0;1;2;1.354
0;1;3;1.107
0;1;4;1.096
0;1;5;0.93
0;1;6;0.786
0;1;7;2.408
0;1;8;2.642
0;1;9;2.012
0;1;10;1.384
0;1;11;2.731
0;1;12;1.258
0;1;13;7.266
0;1;14;2.013
0;1;15;2.432
0;1;16;2.055
0;1;17;2.038
0;1;18;6.226
0;1;19;4.711
0;1;20;12.778
0;1;21;5.931
0;1;22;8.208
0;1;23;2.096
0;1;24;0.654
0;1;25;1.24
0;1;26;1.159
0;1;27;1.317
0;1;28;1.487
0;1;29;1.397
0;1;30;1.84
0;1;31;3.562
0;1;32;1.507
0;1;33;3.663
0;1;34;2.431
0;1;35;3.781
0;1;36;7.269
0;1;37;1.443
0;1;38;3.124
0;1;39;1.597
0;1;40;8.997
0;1;41;5.748
0;1;42;1.78
0;1;43;11.904
0;1;44;5.204
0;1;45;7.814
0;1;46;5.391
0;1;47;5.926
0;1;48;0.654
0;1;49;3.987
0;1;50;1.05
0;1;51;1.016
0;1;52;0.778
0;1;53;0.857
0;1;54;0.856
0;1;55;2.532
0;1;56;5.379
0;1;57;6.041
0;1;58;2.473
0;1;59;2.445
0;1;60;2.254
0;1;61;5.372
0;1;62;1.351
0;1;63;4.685
0;1;64;5.033
0;1;65;10.373
0;1;66;2.081
0;1;67;7.723
0;1;68;6.025
0;1;69;8.754
0;1;70;4.239
0;1;71;4.024
0;1;72;0.678
0;1;73;1.234
0;1;74;1.006
0;1;75;1.11
0;1;76;1.234
0;1;77;1.084
0;1;78;1.16
0;1;79;1.138
0;1;80;1.847
0;1;81;5.402
0;1;82;4.061
0;1;83;2.908
0;1;84;2.043
0;1;85;3.671
0;1;86;3.329
0;1;87;3.853
0;1;88;5.97
0;1;89;5.414
0;1;90;5.632
0;1;91;8.442
0;1;92;10.059
0;1;93;10.325
0;1;94;6.25
0;1;95;2.975
0;1;96;0.707
0;1;97;1.263
0;1;98;1.278
0;1;99;1.405
0;1;100;1.343
0;1;101;2.786
0;1;102;1.454
0;1;103;1.321
0;1;104;5.584
0;1;105;4.544
0;1;106;5.191
0;1;107;1.69
0;1;108;2.202
0;1;109;1.747
0;1;110;4.449
0;1;111;5.113
0;1;112;7.993
0;1;113;5.343
0;1;114;4.868
0;1;115;5.728
0;1;116;11.851
0;1;117;4.932
0;1;118;4.178
0;1;119;6.784
0;1;120;0.654
0;1;121;1.298
0;1;122;1.257
0;1;123;1.374
0;1;124;0.888
0;1;125;1.071
0;1;126;1.281
0;1;127;2.567
0;1;128;3.201
0;1;129;4.481
0;1;130;4.065
0;1;131;1.55
0;1;132;8.445
0;1;133;3.284
0;1;134;5.178
0;1;135;1.475
0;1;136;5.235
0;1;137;3.868
0;1;138;2.723
0;1;139;3.963
0;1;140;7.203
0;1;141;4.519
0;1;142;4.947
0;1;143;2.187
0;1;144;0.654
0;1;145;1.336
0;1;146;0.751
0;1;147;0.888
0;1;148;1.236
0;1;149;1.668
0;1;150;2.24
0;1;151;1.5
0;1;152;2.905
0;1;153;1.869
0;1;154;1.704
0;1;155;0.95
0;1;156;5.283
0;1;157;5.29
0;1;158;4.022
0;1;159;5.224
0;1;160;4.767
0;1;161;8.939
0;1;162;10.017
0;1;163;5.981
0;1;164;9.17
0;1;165;6.744
0;1;166;8.47
0;1;167;4.816
0;2;0;0.654
0;2;1;0.84
0;2;2;1.473
0;2;3;1.101
0;2;4;1.265
0;2;5;1.298
0;2;6;1.09
0;2;7;1.466
0;2;8;3.962
0;2;9;2.034
0;2;10;1.415
0;2;11;2.489
0;2;12;1.739
0;2;13;2.172
0;2;14;3.841
0;2;15;1.395
0;2;16;8.273
0;2;17;5.674
0;2;18;5.162
0;2;19;10.237
0;2;20;11.962
0;2;21;8.281
0;2;22;8.895
0;2;23;5.912
0;2;24;0.659
0;2;25;1.271
0;2;26;1.612
0;2;27;0.902
0;2;28;0.901
0;2;29;0.955
0;2;30;1.476
0;2;31;1.584
0;2;32;5.204
0;2;33;4.685
0;2;34;4.009
0;2;35;4.916
0;2;36;1.418
0;2;37;2.859
0;2;38;2.615
0;2;39;2.115
0;2;40;5.601
0;2;41;9.15
0;2;42;5.459
0;2;43;8.399
0;2;44;4.021
0;2;45;3.244
0;2;46;7.728
0;2;47;2.486
0;2;48;0.654
0;2;49;2.897
0;2;50;1.089
0;2;51;0.955
0;2;52;1.035
0;2;53;0.85
0;2;54;1.81
0;2;55;2.061
0;2;56;2.836
0;2;57;4.288
0;2;58;2.737
0;2;59;2.92
0;2;60;1.645
0;2;61;2.358
0;2;62;1.255
0;2;63;2.085
0;2;64;1.458
0;2;65;10.836
0;2;66;6.989
0;2;67;5.023
0;2;68;11.906
0;2;69;6.74
0;2;70;5.525
0;2;71;2.053
0;2;72;0.731
0;2;73;1.175
0;2;74;0.812
0;2;75;0.979
0;2;76;1.035
0;2;77;1.18
0;2;78;1.068
0;2;79;4.139
0;2;80;3.24
0;2;81;3.676
0;2;82;4.986
0;2;83;6.124
0;2;84;5.398
0;2;85;4.108
0;2;86;5.083
0;2;87;4.174
0;2;88;3.212
0;2;89;8.263
0;2;90;4.908
