Support_Year;Cluster;Timestep;Heat_Demand_kW
0;0;0;13.504
0;0;1;13.922
0;0;2;14.624
0;0;3;15.023
0;0;4;15.501
0;0;5;15.809
0;0;6;16.26
0;0;7;17.865
0;0;8;17.441
0;0;9;16.381
0;0;10;15.736
0;0;11;14.622
0;0;12;14.534
0;0;13;13.001
0;0;14;13.107
0;0;15;12.63
0;0;16;12.281
0;0;17;11.941
0;0;18;11.566
0;0;19;13.05
0;0;20;12.8
0;0;21;13.849
0;0;22;12.704
0;0;23;13.726
0;0;24;14.886
0;0;25;15.012
0;0;26;15.505
0;0;27;15.993
0;0;28;16.369
0;0;29;17.082
0;0;30;19.011
0;0;31;19.444
0;0;32;18.4
0;0;33;18.082
0;0;34;17.294
0;0;35;15.435
0;0;36;15.709
0;0;37;14.689
0;0;38;13.403
0;0;39;12.728
0;0;40;11.752
0;0;41;11.016
0;0;42;11.42
0;0;43;10.71
0;0;44;13.231
0;0;45;13.391
0;0;46;12.724
0;0;47;14.023
0;0;48;14.751
0;0;49;15.476
0;0;50;16.273
0;0;51;16.725
0;0;52;17.249
0;0;53;17.728
0;0;54;18.115
0;0;55;20.837
0;0;56;18.486
0;0;57;18.651
0;0;58;17.411
0;0;59;16.352
0;0;60;15.83
0;0;61;15.368
0;0;62;14.414
0;0;63;14.361
0;0;64;13.182
0;0;65;11.149
0;0;66;11.057
0;0;67;11.54
0;0;68;11.519
0;0;69;10.796
0;0;70;9.768
0;0;71;11.872
0;0;72;12.623
0;0;73;13.381
0;0;74;14.052
0;0;75;14.436
0;0;76;14.973
0;0;77;16.344
0;0;78;16.52
0;0;79;17.38
0;0;80;18.944
0;0;81;16.922
0;0;82;18.04
0;0;83;17.375
0;0;84;17.84
0;0;85;17.201
0;0;86;16.431
0;0;87;17.68
0;0;88;16.03
0;0;89;15.735
0;0;90;16.319
0;0;91;14.984
0;0;92;16.886
0;0;93;16.853
0;0;94;19.131
0;0;95;18.858
0;0;96;19.184
0;0;97;20.749
0;0;98;21.793
0;0;99;20.661
0;0;100;21.091
0;0;101;21.4
0;0;102;22.643
0;0;103;22.187
0;0;104;22.061
0;0;105;21.863
0;0;106;20.935
0;0;107;19.749
0;0;108;20.176
0;0;109;19.414
0;0;110;18.483
0;0;111;17.808
0;0;112;16.975
0;0;113;18.427
0;0;114;19.262
0;0;115;19.433
0;0;116;19.107
0;0;117;19.698
0;0;118;20.145
0;0;119;20.66
0;0;120;21.638
0;0;121;21.769
0;0;122;21.697
0;0;123;22.066
0;0;124;22.4
0;0;125;22.952
0;0;126;23.43
0;0;127;24.621
0;0;128;22.778
0;0;129;23.255
0;0;130;21.891
0;0;131;21.542
0;0;132;21.061
0;0;133;20.868
0;0;134;19.873
0;0;135;19.236
0;0;136;18.585
0;0;137;18.27
0;0;138;18.737
0;0;139;19.965
0;0;140;20.692
0;0;141;20.931
0;0;142;20.731
0;0;143;20.49
0;0;144;21.863
0;0;145;22.596
0;0;146;23.068
0;0;147;23.843
0;0;148;24.421
0;0;149;24.911
0;0;150;27.361
0;0;151;27.021
0;0;152;26.488
0;0;153;26.366
0;0;154;24.479
0;0;155;22.452
0;0;156;21.953
0;0;157;20.897
0;0;158;20.992
0;0;159;20.921
0;0;160;21.171
0;0;161;21.218
0;0;162;21.772
0;0;163;23.271
0;0;164;22.586
0;0;165;24.675
0;0;166;24.168
0;0;167;24.468
0;1;0;1.021
0;1;1;1.03
0;1;2;1.034
0;1;3;1.037
0;1;4;1.207
0;1;5;1.068
0;1;6;1.775
0;1;7;2.308
0;1;8;1.006
0;1;9;1.006
0;1;10;1.262
0;1;11;1.006
0;1;12;1.249
0;1;13;1.006
0;1;14;1.006
0;1;15;2.037
0;1;16;1.006
0;1;17;1.007
0;1;18;1.256
0;1;19;1.968
0;1;20;1.42
