scenario;category;metric;device;year;value;unit
residential3;optimization;tac_distr;;;277130;EUR/a
residential3;optimization;co2_distr;;;2765;t/a
residential3;optimization;tac_per_distr_year;;0;307572;EUR/a
residential3;optimization;co2_sum_distr_year;;0;1862;t/a
residential3;optimization;tac_per_distr_year;;5;272104;EUR/a
residential3;optimization;co2_sum_distr_year;;5;523;t/a
residential3;optimization;tac_per_distr_year;;10;256026;EUR/a
residential3;optimization;co2_sum_distr_year;;10;233;t/a
residential3;optimization;tac_per_distr_year;;15;253106;EUR/a
residential3;optimization;co2_sum_distr_year;;15;146;t/a
residential3;optimization;tac_per_distr_year;;20;253106;EUR/a
residential3;optimization;co2_sum_distr_year;;20;0;t/a
residential3;cost;total_annual_costs_devices;;;233310;EUR/a
residential3;cost;total_connection_costs;;;0;EUR/a
residential3;cost;heat_grid_costs;;;19795;EUR/a
residential3;cost;heat_grid_costs_base;;;47932;EUR/a
residential3;cost;annualized_energy_costs;;;24024;EUR/a
residential3;cost;annualized_misc_costs;;;0;EUR/a
residential3;device;capacity;PV;;1909.6;kW
residential3;device;capacity;HP;;725.1;kW
residential3;device;capacity;EB;;87.2;kW
residential3;device;capacity;BBOI;;546.1;kW
residential3;device;capacity;TES;;2302.3;kWh
residential3;yearly_totals;from_el_grid_total;;0;1134;MWh
residential3;yearly_totals;from_el_grid_total;;5;1017;MWh
residential3;yearly_totals;from_el_grid_total;;10;951;MWh
residential3;yearly_totals;from_el_grid_total;;15;977;MWh
residential3;yearly_totals;from_el_grid_total;;20;967;MWh
residential3;yearly_totals;to_el_grid_total;;0;1476;MWh
residential3;yearly_totals;to_el_grid_total;;5;1488;MWh
residential3;yearly_totals;to_el_grid_total;;10;1495;MWh
residential3;yearly_totals;to_el_grid_total;;15;1480;MWh
residential3;yearly_totals;to_el_grid_total;;20;1413;MWh
residential3;yearly_totals;from_el_main_grid_total;;0;1134;MWh
residential3;yearly_totals;from_el_main_grid_total;;5;1017;MWh
residential3;yearly_totals;from_el_main_grid_total;;10;951;MWh
residential3;yearly_totals;from_el_main_grid_total;;15;977;MWh
residential3;yearly_totals;from_el_main_grid_total;;20;967;MWh
residential3;yearly_totals;to_el_main_grid_total;;0;1141;MWh
residential3;yearly_totals;to_el_main_grid_total;;5;1152;MWh
residential3;yearly_totals;to_el_main_grid_total;;10;1158;MWh
residential3;yearly_totals;to_el_main_grid_total;;15;1094;MWh
residential3;yearly_totals;to_el_main_grid_total;;20;1034;MWh
residential3;yearly_totals;from_network_total;;0;0;MWh
residential3;yearly_totals;from_network_total;;5;0;MWh
residential3;yearly_totals;from_network_total;;10;0;MWh
residential3;yearly_totals;from_network_total;;15;0;MWh
residential3;yearly_totals;from_network_total;;20;0;MWh
residential3;yearly_totals;to_network_total;;0;334;MWh
residential3;yearly_totals;to_network_total;;5;336;MWh
residential3;yearly_totals;to_network_total;;10;336;MWh
residential3;yearly_totals;to_network_total;;15;385;MWh
residential3;yearly_totals;to_network_total;;20;378;MWh
residential3;yearly_totals;from_gas_grid_total;;0;0;MWh
residential3;yearly_totals;from_gas_grid_total;;5;0;MWh
residential3;yearly_totals;from_gas_grid_total;;10;0;MWh
residential3;yearly_totals;from_gas_grid_total;;15;0;MWh
residential3;yearly_totals;from_gas_grid_total;;20;0;MWh
residential3;yearly_totals;to_gas_grid_total;;0;0;MWh
residential3;yearly_totals;to_gas_grid_total;;5;0;MWh
residential3;yearly_totals;to_gas_grid_total;;10;0;MWh
residential3;yearly_totals;to_gas_grid_total;;15;0;MWh
residential3;yearly_totals;to_gas_grid_total;;20;0;MWh
