Support_Year;Cluster;Timestep;Power_Demand_kW
0;0;0;7.517
0;0;1;11.379
0;0;2;9.868
0;0;3;11.078
0;0;4;9.938
0;0;5;11.585
0;0;6;14.102
0;0;7;40.204
0;0;8;47.539
0;0;9;54.194
0;0;10;42.962
0;0;11;45.184
0;0;12;40.766
0;0;13;41.214
0;0;14;51.127
0;0;15;44.797
0;0;16;36.948
0;0;17;56.5
0;0;18;61.23
0;0;19;65.85
0;0;20;74.226
0;0;21;67.551
0;0;22;58.444
0;0;23;36.401
0;0;24;10.609
0;0;25;16.714
0;0;26;10.663
0;0;27;13.393
0;0;28;11.987
0;0;29;12.536
0;0;30;14.913
0;0;31;39.081
0;0;32;52.147
0;0;33;41.641
0;0;34;41.026
0;0;35;42.819
0;0;36;36.35
0;0;37;36.258
0;0;38;40.791
0;0;39;39.624
0;0;40;49.319
0;0;41;69.363
0;0;42;68.634
0;0;43;62.441
0;0;44;69.565
0;0;45;64.971
0;0;46;57.751
0;0;47;43.727
0;0;48;7.468
0;0;49;16.295
0;0;50;10.864
0;0;51;11.124
0;0;52;10.315
0;0;53;10.344
0;0;54;15.445
0;0;55;37.393
0;0;56;56.98
0;0;57;40.807
0;0;58;34.227
0;0;59;41.779
0;0;60;34.197
0;0;61;33.038
0;0;62;31.473
0;0;63;34.865
0;0;64;43.574
0;0;65;53.732
0;0;66;71.304
0;0;67;68.38
0;0;68;58.499
0;0;69;58.384
0;0;70;54.71
0;0;71;44.604
0;0;72;9.464
0;0;73;17.397
0;0;74;10.088
0;0;75;13.156
0;0;76;9.67
0;0;77;10.998
0;0;78;13.687
0;0;79;19.268
0;0;80;31.519
0;0;81;40.9
0;0;82;40.048
0;0;83;31.018
0;0;84;45.193
0;0;85;46.381
0;0;86;44.329
0;0;87;38.333
0;0;88;35.432
0;0;89;52.118
0;0;90;44.815
0;0;91;57.549
0;0;92;58.98
0;0;93;57.961
0;0;94;50.693
0;0;95;42.858
0;0;96;8.906
0;0;97;12.682
0;0;98;10.196
0;0;99;12.277
0;0;100;10.38
0;0;101;10.48
0;0;102;14.922
0;0;103;31.963
0;0;104;44.178
0;0;105;54.345
0;0;106;36.643
0;0;107;55.274
0;0;108;44.311
0;0;109;51.547
0;0;110;51.054
0;0;111;37.317
0;0;112;56.809
0;0;113;55.669
0;0;114;57.854
0;0;115;73.154
0;0;116;70.035
0;0;117;60.076
0;0;118;54.319
0;0;119;49.111
0;0;120;7.503
0;0;121;14.812
0;0;122;9.114
0;0;123;10.877
0;0;124;10.342
0;0;125;13.941
0;0;126;16.188
0;0;127;45.666
0;0;128;45.98
0;0;129;37.821
0;0;130;31.813
0;0;131;49.643
0;0;132;37.509
0;0;133;41.355
0;0;134;34.807
0;0;135;37.213
0;0;136;50.533
0;0;137;62.195
0;0;138;68.357
0;0;139;69.376
0;0;140;61.469
0;0;141;72.686
0;0;142;79.503
0;0;143;45.156
0;0;144;7.598
0;0;145;15.043
0;0;146;10.458
0;0;147;10.727
0;0;148;9.742
0;0;149;12.564
0;0;150;13.707
0;0;151;37.354
0;0;152;54.22
0;0;153;46.15
0;0;154;37.958
0;0;155;36.354
0;0;156;38.293
0;0;157;31.552
0;0;158;33.154
0;0;159;45.021
0;0;160;43.944
0;0;161;48.848
0;0;162;52.209
0;0;163;54.607
0;0;164;62.927
0;0;165;55.353
0;0;166;61.078
0;0;167;38.0
0;1;0;7.529
0;1;1;12.166
0;1;2;9.759
0;1;3;12.531
0;1;4;11.731
0;1;5;11.157
0;1;6;17.907
0;1;7;35.569
0;1;8;43.38
0;1;9;47.579
0;1;10;56.187
0;1;11;39.313
0;1;12;43.482
0;1;13;47.751
0;1;14;41.271
0;1;15;39.599
0;1;16;43.974
0;1;17;47.748
0;1;18;65.792
0;1;19;68.97
0;1;20;69.913
0;1;21;65.959
0;1;22;63.839
0;1;23;48.306
0;1;24;7.535
0;1;25;8.984
0;1;26;10.941
0;1;27;9.861
0;1;28;10.643
0;1;29;10.714
0;1;30;15.305
0;1;31;38.537
0;1;32;41.644
0;1;33;39.474
0;1;34;36.96
0;1;35;36.808
0;1;36;31.519
0;1;37;36.281
0;1;38;33.667
0;1;39;36.354
0;1;40;48.577
0;1;41;47.922
0;1;42;43.446
0;1;43;73.201
0;1;44;65.368
0;1;45;74.74
0;1;46;79.871
0;1;47;36.799
0;1;48;7.558
0;1;49;11.075
0;1;50;11.445
0;1;51;11.457
0;1;52;9.816
0;1;53;10.751
0;1;54;11.091
0;1;55;32.752
0;1;56;41.68
0;1;57;38.964
0;1;58;42.778
0;1;59;45.936
0;1;60;41.182
0;1;61;33.592
0;1;62;37.032
0;1;63;33.717
0;1;64;33.06
0;1;65;37.919
0;1;66;50.193
0;1;67;60.729
0;1;68;79.498
0;1;69;71.926
0;1;70;54.205
0;1;71;47.046
0;1;72;7.482
0;1;73;11.424
0;1;74;10.566
0;1;75;10.401
0;1;76;11.218
0;1;77;14.061
0;1;78;14.356
0;1;79;16.242
0;1;80;36.68
0;1;81;48.949
0;1;82;45.865
0;1;83;40.961
0;1;84;39.011
0;1;85;32.537
0;1;86;41.052
0;1;87;30.699
0;1;88;39.183
0;1;89;45.756
0;1;90;38.544
0;1;91;58.075
0;1;92;60.634
0;1;93;48.063
0;1;94;52.452
0;1;95;40.887
0;1;96;7.412
0;1;97;11.068
0;1;98;10.624
