Support_Year;Cluster;Timestep;Heat_Demand_kW;Heat_Demand_TES_kW
0;0;85;501.689;0.0
0;0;86;493.69;0.0
0;0;87;506.411;0.0
0;0;88;497.848;893.456
0;0;89;488.172;903.132
0;0;90;528.298;-528.298
0;0;91;544.204;519.707
0;0;92;580.535;810.769
0;0;93;607.85;783.453
0;0;94;622.326;768.978
0;0;95;641.242;750.062
0;0;96;1964.145;-572.842
0;0;97;1953.654;-562.35
0;0;98;1942.4;-551.097
0;0;99;1920.714;-529.41
0;0;100;1901.106;-509.803
0;0;101;1883.32;-492.016
0;0;102;1892.267;-500.964
0;0;103;1741.865;-350.562
0;0;104;1604.702;-213.398
0;0;105;1587.666;-196.363
0;0;106;1433.82;-42.517
0;0;107;1352.687;0.0
0;0;108;1276.379;0.0
0;0;109;1176.435;0.0
0;0;110;1144.111;247.193
0;0;111;1081.409;309.894
0;0;112;1025.874;365.43
0;0;113;1038.207;353.097
0;0;114;1124.259;267.044
0;0;115;1160.422;-238.677
0;0;116;1246.512;-1246.512
0;0;117;1288.771;0.0
0;0;118;1279.68;0.0
0;0;119;1285.712;0.0
0;0;120;1325.31;0.0
0;0;121;1320.22;0.0
0;0;122;1325.254;0.0
0;0;123;1340.223;0.0
0;0;124;1342.098;0.0
0;0;125;1344.894;0.0
0;0;126;1382.155;0.0
0;0;127;1218.939;0.0
0;0;128;1120.318;0.0
0;0;129;1126.602;0.0
0;0;130;1037.997;0.0
0;0;131;998.951;0.0
0;0;132;989.235;0.0
0;0;133;905.319;0.0
0;0;134;863.295;0.0
0;0;135;851.59;539.714
0;0;136;840.723;550.58
0;0;137;833.45;557.853
0;0;138;936.098;455.206
0;0;139;962.871;428.432
0;0;140;1044.358;346.945
0;0;141;1136.408;-390.234
0;0;142;1155.576;-1155.576
0;0;143;1191.002;-1191.002
0;0;144;1234.439;156.865
0;0;145;1280.95;-155.296
0;0;146;1300.297;91.007
0;0;147;1346.908;44.395
0;0;148;1369.753;21.551
0;0;149;1405.369;-14.065
0;0;150;1493.992;-137.695
0;0;151;1343.348;0.0
0;0;152;1278.952;0.0
0;0;153;1218.008;0.0
0;0;154;1097.606;0.0
0;0;155;1056.053;0.0
0;0;156;1006.91;0.0
0;0;157;966.828;424.475
0;0;158;926.322;464.982
0;0;159;957.88;433.423
0;0;160;981.523;409.78
0;0;161;1016.678;374.626
0;0;162;1051.961;339.343
0;0;163;1122.732;268.572
0;0;164;1213.853;177.451
0;0;165;1318.781;-2.762
0;0;166;1340.858;-1340.858
0;0;167;1335.891;55.412
0;1;0;26.17;-26.17
0;1;1;28.228;-28.228
0;1;2;32.429;-32.429
0;1;3;30.26;-30.26
0;1;4;30.804;-30.804
0;1;5;31.385;-31.385
0;1;6;51.659;-51.659
0;1;7;58.497;-58.497
0;1;8;45.47;-45.47
0;1;9;63.115;-63.115
0;1;10;78.391;-78.391
0;1;11;70.957;-70.957
0;1;12;72.44;-72.44
0;1;13;59.642;-59.642
0;1;14;55.033;-55.033
0;1;15;68.311;-68.311
0;1;16;61.911;-61.911
0;1;17;47.994;-47.994
0;1;18;50.865;-50.865
0;1;19;57.627;-57.627
0;1;20;58.569;-58.569
0;1;21;59.164;-59.164
0;1;22;38.285;-38.285
0;1;23;33.145;-33.145
0;1;24;26.864;-26.864
0;1;25;28.379;0.0
0;1;26;27.885;0.0
0;1;27;26.869;0.0
0;1;28;34.124;0.0
0;1;29;30.444;55.948
0;1;30;55.389;-55.389
0;1;31;57.206;0.0
0;1;32;48.043;0.0
0;1;33;58.014;0.0
0;1;34;73.109;0.0
0;1;35;66.764;0.0
0;1;36;67.738;0.0
0;1;37;54.79;0.0
0;1;38;62.417;0.0
0;1;39;71.617;58.733
0;1;40;58.145;-58.145
0;1;41;41.526;785.022
0;1;42;53.051;-53.051
0;1;43;59.503;-59.503
0;1;44;60.863;-60.863
0;1;45;50.389;-50.389
0;1;46;32.734;-32.734
0;1;47;33.748;-33.748
0;1;48;29.646;-29.646
0;1;49;37.081;-37.081
0;1;50;28.973;-28.973
0;1;51;36.319;-36.319
0;1;52;31.415;-31.415
0;1;53;27.733;-27.733
0;1;54;31.356;-31.356
0;1;55;73.8;-73.8
0;1;56;82.335;-82.335
0;1;57;49.913;-49.913
0;1;58;47.169;0.0
0;1;59;50.65;0.0
0;1;60;49.237;0.0
0;1;61;50.595;0.0
0;1;62;46.084;0.0
0;1;63;57.908;804.885
0;1;64;50.372;-50.372
0;1;65;38.175;-38.175
0;1;66;40.319;-40.319
0;1;67;45.651;-45.651
0;1;68;56.933;-56.933
0;1;69;49.958;-49.958
0;1;70;49.718;-49.718
0;1;71;28.161;-28.161
0;1;72;36.691;-36.691
0;1;73;33.046;-33.046
0;1;74;29.305;-29.305
0;1;75;33.719;-33.719
0;1;76;28.331;-28.331
0;1;77;32.305;-32.305
0;1;78;33.4;-33.4
0;1;79;66.624;-66.624
0;1;80;80.212;-80.212
0;1;81;49.269;0.0
0;1;82;40.616;0.0
0;1;83;52.988;0.0
0;1;84;51.315;0.0
0;1;85;46.428;0.0
0;1;86;45.557;0.0
0;1;87;55.46;785.982
0;1;88;56.812;-56.812
0;1;89;43.411;-43.411
0;1;90;45.466;-45.466
0;1;91;38.868;-38.868
0;1;92;51.002;-51.002
0;1;93;59.304;-59.304
0;1;94;44.345;-44.345
0;1;95;29.833;-29.833
0;1;96;27.88;-27.88
0;1;97;24.927;-24.927
0;1;98;31.705;-31.705
0;1;99;31.037;-31.037
0;1;100;29.488;-29.488
0;1;101;31.966;-31.966
0;1;102;59.331;-59.331
0;1;103;57.865;-57.865
0;1;104;54.457;-54.457
0;1;105;58.172;0.0
0;1;106;81.107;0.0
0;1;107;66.714;0.0
0;1;108;69.059;0.0
0;1;109;64.104;0.0
0;1;110;56.289;0.0
0;1;111;67.268;0.0
0;1;112;60.444;0.0
0;1;113;53.474;686.765
0;1;114;59.79;-59.79
0;1;115;53.685;-53.685
0;1;116;59.788;-59.788
0;1;117;56.17;-56.17
0;1;118;29.678;-29.678
0;1;119;33.017;-33.017
0;1;120;28.019;-28.019
0;1;121;29.832;-29.832
0;1;122;31.098;-31.098
0;1;123;27.771;-27.771
0;1;124;28.819;-28.819
0;1;125;29.898;-29.898
0;1;126;54.547;-54.547
0;1;127;65.064;-65.064
0;1;128;47.402;-47.402
0;1;129;67.702;0.0
0;1;130;72.812;0.0
0;1;131;63.014;0.0
0;1;132;71.362;0.0
0;1;133;61.733;0.0
0;1;134;61.68;0.0
0;1;135;65.269;0.0
0;1;136;57.189;0.0
0;1;137;50.905;702.048
0;1;138;60.541;-60.541
0;1;139;58.196;-58.196
0;1;140;58.33;-58.33
0;1;141;57.619;-57.619
0;1;142;30.702;-30.702
0;1;143;31.734;-31.734
0;1;144;32.55;-32.55
0;1;145;28.092;-28.092
0;1;146;31.814;-31.814
0;1;147;30.877;-30.877
0;1;148;37.443;-37.443
0;1;149;32.985;-32.985
0;1;150;46.465;-46.465
0;1;151;59.251;-59.251
0;1;152;52.385;-52.385
0;1;153;69.185;0.0
0;1;154;73.898;0.0
0;1;155;68.787;0.0
0;1;156;77.932;0.0
0;1;157;62.591;0.0
0;1;158;65.828;0.0
0;1;159;70.836;1320.467
0;1;160;59.625;-59.625
0;1;161;50.267;571.122
0;1;162;54.13;-54.13
0;1;163;54.529;-54.529
0;1;164;59.216;-59.216
0;1;165;58.865;-58.865
0;1;166;32.496;-32.496
0;1;167;28.025;-28.025
0;2;0;547.992;843.311
0;2;1;583.678;807.626
0;2;2;624.562;-134.299
0;2;3;643.697;-643.697
0;2;4;676.706;-676.706
0;2;5;710.097;-710.097
0;2;6;766.999;-766.999
0;2;7;656.778;0.0
0;2;8;566.244;0.0
0;2;9;465.684;0.0
0;2;10;374.663;0.0
0;2;11;317.075;0.0
0;2;12;237.093;0.0
0;2;13;199.973;0.0
0;2;14;167.819;1223.484
0;2;15;173.818;1217.486
0;2;16;137.784;1253.52
0;2;17;144.897;1246.406
0;2;18;198.725;1192.579
0;2;19;232.613;865.138
0;2;20;269.009;-269.009
0;2;21;305.994;-305.994
0;2;22;336.939;-336.939
0;2;23;383.577;-383.577
0;2;24;451.63;-451.63
0;2;25;517.704;-517.704
0;2;26;557.325;-557.325
0;2;27;593.795;-593.795
0;2;28;632.906;-632.906
0;2;29;675.789;-675.789
0;2;30;726.649;-726.649
0;2;31;584.99;-584.99
0;2;32;501.021;-270.583
0;2;33;417.12;0.0
0;2;34;300.844;0.0
0;2;35;220.977;0.0
0;2;36;175.238;0.0
0;2;37;133.75;0.0
0;2;38;91.974;1299.33
0;2;39;107.394;-107.394
0;2;40;94.717;504.578
0;2;41;118.789;-118.789
0;2;42;169.082;-169.082
0;2;43;182.493;-182.493
0;2;44;199.843;-199.843
0;2;45;232.717;-232.717
0;2;46;217.879;-217.879
0;2;47;245.743;-245.743
0;2;48;62.515;-62.515
0;2;49;77.474;-77.474
0;2;50;82.084;-82.084
0;2;51;81.494;0.0
0;2;52;93.167;0.0
0;2;53;99.016;0.0
0;2;54;101.11;0.0
0;2;55;140.388;0.0
0;2;56;145.949;0.0
0;2;57;105.594;0.0
0;2;58;91.142;0.0
0;2;59;91.193;91.237
0;2;60;90.325;-90.325
0;2;61;76.635;0.0
0;2;62;59.374;0.0
0;2;63;71.376;545.014
0;2;64;62.438;-62.438
0;2;65;45.589;-45.589
0;2;66;47.379;-47.379
0;2;67;49.543;-49.543
0;2;68;73.292;-73.292
0;2;69;84.955;-84.955
0;2;70;74.105;-74.105
0;2;71;81.399;-81.399
0;2;72;86.519;1304.785
0;2;73;104.554;-104.554
0;2;74;122.358;-122.358
0;2;75;136.544;-136.544
0;2;76;149.359;-149.359
0;2;77;177.882;-177.882
0;2;78;193.6;-193.6
0;2;79;235.985;-235.985
0;2;80;253.533;89.468
0;2;81;209.391;-209.391
0;2;82;195.323;0.0
0;2;83;178.64;0.0
0;2;84;144.39;0.0
0;2;85;134.952;0.0
0;2;86;119.353;1271.95
0;2;87;119.813;1271.491
0;2;88;125.061;1266.242
0;2;89;95.19;1296.114
0;2;90;117.001;-77.084
0;2;91;142.355;-142.355
0;2;92;158.134;1233.17
0;2;93;172.562;-172.562
0;2;94;183.739;1207.565
0;2;95;189.72;68.167
0;2;96;1088.62;-53.248
0;2;97;1075.103;-1075.103
0;2;98;1076.728;-1076.728
0;2;99;1077.355;-1077.355
0;2;100;1070.374;-1070.374
0;2;101;1063.588;-1063.588
0;2;102;1099.398;-1099.398
0;2;103;917.913;0.0
0;2;104;831.067;0.0
0;2;105;708.731;0.0
0;2;106;536.116;0.0
0;2;107;474.189;0.0
0;2;108;397.857;0.0
0;2;109;339.096;0.0
0;2;110;307.914;0.0
0;2;111;300.097;0.0
0;2;112;288.765;0.0
0;2;113;261.564;678.062
0;2;114;331.027;-331.027
0;2;115;336.852;-336.852
0;2;116;335.989;385.852
0;2;117;381.994;-381.994
0;2;118;377.179;418.957
0;2;119;414.767;-414.767
0;2;120;428.052;0.0
0;2;121;433.986;0.0
0;2;122;447.352;0.0
0;2;123;458.465;0.0
0;2;124;474.237;0.0
0;2;125;483.413;0.0
0;2;126;517.368;0.0
0;2;127;393.568;0.0
0;2;128;339.969;0.0
0;2;129;322.536;0.0
0;2;130;300.506;0.0
0;2;131;245.303;0.0
0;2;132;195.054;0.0
0;2;133;141.281;0.0
0;2;134;103.52;0.0
0;2;135;104.499;0.0
0;2;136;93.033;0.0
0;2;137;90.122;1301.182
0;2;138;137.56;1253.744
0;2;139;152.706;1238.598
0;2;140;167.684;-167.684
0;2;141;172.31;-172.31
0;2;142;159.744;287.216
0;2;143;196.868;-196.868
0;2;144;239.148;-239.148
0;2;145;275.231;-275.231
0;2;146;326.16;-326.16
0;2;147;375.476;-375.476
0;2;148;403.823;-403.823
0;2;149;412.081;-412.081
0;2;150;457.566;-457.566
0;2;151;364.321;-364.321
0;2;152;333.931;-333.931
0;2;153;324.111;0.0
0;2;154;308.765;0.0
0;2;155;278.137;0.0
0;2;156;222.084;0.0
0;2;157;181.693;0.0
0;2;158;156.251;0.0
0;2;159;157.056;0.0
0;2;160;150.504;1175.04
0;2;161;165.494;-165.494
0;2;162;224.405;-224.405
0;2;163;240.222;-240.222
0;2;164;250.568;-250.568
0;2;165;257.235;-257.235
0;2;166;256.935;299.742
0;2;167;266.672;1124.632
0;3;0;1204.925;-1204.925
0;3;1;1216.956;-200.216
0;3;2;1220.066;0.0
0;3;3;1238.123;0.0
0;3;4;1250.945;140.359
0;3;5;1295.032;-138.955
0;3;6;1339.346;0.0
0;3;7;1169.782;0.0
0;3;8;1097.472;0.0
0;3;9;1049.069;0.0
0;3;10;1032.318;0.0
0;3;11;974.243;0.0
0;3;12;916.96;0.0
0;3;13;843.018;0.0
0;3;14;723.79;667.513
0;3;15;746.216;645.088
0;3;16;693.462;697.841
0;3;17;779.815;611.489
0;3;18;872.615;518.689
0;3;19;904.118;-904.118
0;3;20;984.473;-984.473
0;3;21;1079.268;-1079.268
0;3;22;1089.125;302.179
0;3;23;1130.79;260.514
0;3;24;1181.577;209.727
0;3;25;1231.798;-798.236
0;3;26;1237.056;0.0
0;3;27;1263.391;0.0
0;3;28;1279.912;0.0
0;3;29;1301.751;0.0
0;3;30;1348.079;0.0
0;3;31;1196.937;0.0
0;3;32;1119.38;0.0
0;3;33;1044.042;0.0
0;3;34;1018.631;0.0
0;3;35;978.791;0.0
0;3;36;958.349;0.0
0;3;37;912.104;0.0
0;3;38;881.337;0.0
0;3;39;946.012;0.0
0;3;40;934.21;0.0
0;3;41;958.133;0.0
0;3;42;1039.559;0.0
0;3;43;1037.33;0.0
0;3;44;1073.823;0.0
0;3;45;1130.565;0.0
0;3;46;1112.724;0.0
0;3;47;1098.329;0.0
0;3;48;297.418;0.0
0;3;49;300.668;0.0
0;3;50;296.586;0.0
0;3;51;296.604;0.0
0;3;52;314.054;0.0
0;3;53;312.454;0.0
0;3;54;329.426;0.0
0;3;55;395.844;0.0
0;3;56;413.051;0.0
0;3;57;373.034;0.0
0;3;58;369.269;0.0
0;3;59;377.367;0.0
0;3;60;375.227;0.0
0;3;61;350.479;0.0
0;3;62;328.461;0.0
0;3;63;360.822;0.0
0;3;64;362.344;0.0
0;3;65;347.584;834.649
0;3;66;380.077;1011.226
0;3;67;393.941;-393.941
0;3;68;441.051;-441.051
0;3;69;477.142;-477.142
0;3;70;478.237;-478.237
0;3;71;479.756;0.0
0;3;72;508.562;0.0
0;3;73;515.051;0.0
0;3;74;535.141;0.0
0;3;75;556.901;0.0
0;3;76;564.835;0.0
0;3;77;573.907;0.0
0;3;78;578.606;663.298
0;3;79;656.665;-656.665
0;3;80;666.729;0.0
0;3;81;623.476;0.0
0;3;82;620.836;0.0
0;3;83;628.548;0.0
0;3;84;594.501;0.0
0;3;85;564.166;827.138
0;3;86;562.357;828.947
0;3;87;584.872;806.431
0;3;88;617.375;773.929
0;3;89;619.281;772.023
0;3;90;655.557;735.747
0;3;91;695.474;695.83
0;3;92;760.444;38.406
0;3;93;775.915;615.388
0;3;94;828.01;563.293
0;3;95;838.387;552.917
0;3;96;2077.457;-686.153
0;3;97;2076.541;-685.237
0;3;98;2086.393;-695.089
0;3;99;2069.265;-677.962
0;3;100;2034.395;-643.092
0;3;101;2002.495;-611.192
0;3;102;1993.973;-602.669
0;3;103;1885.577;-494.274
0;3;104;1759.677;-368.373
0;3;105;1693.959;-302.655
0;3;106;1626.159;-234.855
0;3;107;1579.385;-188.082
0;3;108;1551.47;-160.166
0;3;109;1469.542;-78.238
0;3;110;1399.644;-8.341
0;3;111;1384.824;6.479
0;3;112;1336.657;54.647
0;3;113;1321.821;69.483
0;3;114;1367.925;23.379
0;3;115;1338.944;52.359
0;3;116;1356.281;35.023
0;3;117;1417.315;-26.012
0;3;118;1361.913;29.391
0;3;119;1362.818;28.486
0;3;120;1372.788;18.515
0;3;121;1371.733;19.57
0;3;122;1393.117;-1.814
0;3;123;1414.093;-22.79
0;3;124;1450.264;-58.96
0;3;125;1477.103;-85.8
0;3;126;1503.967;-112.664
0;3;127;1345.602;0.0
0;3;128;1262.213;0.0
0;3;129;1232.038;0.0
0;3;130;1145.309;0.0
0;3;131;1108.44;0.0
0;3;132;1063.559;0.0
0;3;133;1019.779;0.0
0;3;134;964.225;0.0
0;3;135;1016.068;0.0
0;3;136;992.31;398.994
0;3;137;1021.654;-395.004
0;3;138;1110.183;0.0
0;3;139;1113.386;277.918
0;3;140;1205.482;-275.139
0;3;141;1274.798;0.0
0;3;142;1285.486;0.0
0;3;143;1309.492;0.0
0;3;144;1312.901;78.402
0;3;145;1346.874;-77.618
0;3;146;1346.061;45.243
0;3;147;1381.462;-44.791
0;3;148;1377.128;8.96
0;3;149;1387.767;3.537
0;3;150;1403.587;-12.283
0;3;151;1234.792;0.0
0;3;152;1154.862;0.0
0;3;153;1039.072;0.0
0;3;154;1003.697;0.0
0;3;155;911.3;0.0
0;3;156;860.834;0.0
0;3;157;815.983;575.32
0;3;158;805.858;-569.567
0;3;159;830.592;0.0
0;3;160;820.953;0.0
0;3;161;805.702;0.0
0;3;162;883.508;0.0
0;3;163;877.051;0.0
0;3;164;900.744;181.916
0;3;165;969.389;421.914
0;3;166;955.912;435.391
0;3;167;990.996;400.308
5;0;0;707.563;-707.563
5;0;1;723.512;204.85
5;0;2;769.754;-769.754
5;0;3;774.668;0.0
5;0;4;795.624;0.0
5;0;5;815.277;0.0
5;0;6;863.665;0.0
5;0;7;726.847;0.0
5;0;8;659.442;0.0
5;0;9;671.296;0.0
5;0;10;587.89;0.0
5;0;11;556.06;0.0
5;0;12;490.443;0.0
5;0;13;438.391;447.799
5;0;14;443.321;-443.321
5;0;15;457.468;0.0
5;0;16;434.628;0.0
5;0;17;409.048;0.0
5;0;18;472.357;918.947
5;0;19;510.191;-510.191
5;0;20;554.443;-395.57
5;0;21;603.344;787.959
5;0;22;606.983;784.321
5;0;23;658.791;732.512
5;0;24;719.523;-719.523
5;0;25;744.577;-744.577
5;0;26;773.133;-771.177
5;0;27;797.861;593.443
5;0;28;810.453;580.851
5;0;29;856.758;534.545
5;0;30;925.183;-925.183
5;0;31;802.154;-741.634
5;0;32;727.475;0.0
5;0;33;733.111;0.0
5;0;34;647.025;0.0
5;0;35;589.537;0.0
5;0;36;582.926;0.0
5;0;37;496.341;0.0
5;0;38;455.267;0.0
5;0;39;461.063;0.0
5;0;40;416.092;0.0
5;0;41;415.087;972.13
5;0;42;491.411;899.893
5;0;43;487.934;903.369
5;0;44;575.38;815.924
5;0;45;642.589;-642.589
5;0;46;647.966;-647.966
5;0;47;691.622;-691.622
5;0;48;195.094;-195.094
5;0;49;212.691;-212.691
5;0;50;226.26;-226.26
5;0;51;243.928;-243.928
5;0;52;265.902;-265.902
5;0;53;270.001;-270.001
5;0;54;284.949;0.0
5;0;55;360.158;0.0
5;0;56;357.644;0.0
5;0;57;326.174;0.0
5;0;58;308.387;0.0
5;0;59;289.538;0.0
5;0;60;260.623;551.392
5;0;61;271.188;-271.188
5;0;62;271.944;-271.944
5;0;63;281.769;0.0
5;0;64;229.245;0.0
5;0;65;194.923;0.0
5;0;66;225.525;0.0
5;0;67;212.382;0.0
5;0;68;211.562;1179.742
5;0;69;189.954;1201.35
5;0;70;206.222;1185.082
5;0;71;220.327;1170.976
5;0;72;299.191;-299.191
5;0;73;322.322;-322.322
5;0;74;358.662;-358.662
5;0;75;373.325;-373.325
5;0;76;392.167;-392.167
5;0;77;420.351;-420.351
5;0;78;438.507;-438.507
5;0;79;531.057;-531.057
5;0;80;560.359;-560.359
5;0;81;501.369;-501.369
5;0;82;500.993;-182.976
5;0;83;470.719;0.0
5;0;84;469.364;0.0
5;0;85;458.502;0.0
5;0;86;451.19;0.0
5;0;87;462.817;0.0
5;0;88;454.991;936.313
5;0;89;446.147;68.202
5;0;90;482.82;-482.82
5;0;91;497.356;-497.356
5;0;92;530.559;860.744
5;0;93;555.524;584.392
5;0;94;568.753;822.551
5;0;95;586.041;805.263
5;0;96;1795.062;-403.759
5;0;97;1785.474;-394.17
5;0;98;1775.189;-383.886
5;0;99;1755.37;-364.066
5;0;100;1737.45;-346.146
5;0;101;1721.194;-329.891
5;0;102;1729.372;-338.068
5;0;103;1591.917;-200.614
5;0;104;1466.562;-75.258
5;0;105;1450.992;-59.689
5;0;106;1310.39;0.0
5;0;107;1236.241;0.0
5;0;108;1166.502;0.0
5;0;109;1075.162;0.0
5;0;110;1045.62;345.683
5;0;111;988.317;402.987
5;0;112;937.562;453.742
5;0;113;948.833;442.47
5;0;114;1027.478;363.826
5;0;115;1060.528;-799.253
5;0;116;1139.207;-1139.207
5;0;117;1177.827;0.0
5;0;118;1169.519;0.0
5;0;119;1175.032;0.0
5;0;120;1211.221;0.0
5;0;121;1206.569;0.0
5;0;122;1211.17;0.0
5;0;123;1224.85;0.0
5;0;124;1226.564;0.0
5;0;125;1229.119;0.0
5;0;126;1263.172;0.0
5;0;127;1114.007;0.0
5;0;128;1023.875;0.0
5;0;129;1029.619;0.0
5;0;130;948.641;0.0
5;0;131;912.957;0.0
5;0;132;904.077;0.0
5;0;133;827.385;0.0
5;0;134;788.979;0.0
5;0;135;778.281;613.023
5;0;136;768.35;622.954
5;0;137;761.703;629.601
5;0;138;855.514;535.79
5;0;139;879.983;511.321
5;0;140;954.455;436.849
5;0;141;1038.581;-1038.581
5;0;142;1056.098;-1056.098
5;0;143;1088.475;-1088.475
5;0;144;1128.173;263.131
5;0;145;1170.68;-271.973
5;0;146;1188.361;202.942
5;0;147;1230.96;160.344
5;0;148;1251.838;139.466
5;0;149;1284.388;106.916
5;0;150;1365.382;-593.064
5;0;151;1227.706;0.0
5;0;152;1168.854;0.0
5;0;153;1113.156;0.0
5;0;154;1003.119;0.0
5;0;155;965.143;0.0
5;0;156;920.23;0.0
5;0;157;883.599;507.704
5;0;158;846.579;544.724
5;0;159;875.422;515.882
5;0;160;897.029;494.274
5;0;161;929.158;462.146
5;0;162;961.403;429.9
5;0;163;1026.082;365.222
5;0;164;1109.359;281.945
5;0;165;1205.254;-1040.76
5;0;166;1225.431;-1225.431
5;0;167;1220.891;170.412
5;1;0;23.917;-23.917
5;1;1;25.798;-25.798
5;1;2;29.637;-29.637
5;1;3;27.655;-27.655
5;1;4;28.152;-28.152
5;1;5;28.683;-28.683
5;1;6;47.212;-47.212
5;1;7;53.461;-53.461
5;1;8;41.556;-41.556
5;1;9;57.682;-57.682
5;1;10;71.642;-71.642
5;1;11;64.848;-64.848
5;1;12;66.204;-66.204
5;1;13;54.508;-54.508
5;1;14;50.296;-50.296
5;1;15;62.43;-62.43
5;1;16;56.581;-56.581
5;1;17;43.863;-43.863
5;1;18;46.487;-46.487
5;1;19;52.667;-52.667
5;1;20;53.527;-53.527
5;1;21;54.071;-54.071
5;1;22;34.99;-34.99
5;1;23;30.292;-30.292
5;1;24;24.551;-24.551
5;1;25;25.936;0.0
5;1;26;25.485;0.0
5;1;27;24.556;0.0
5;1;28;31.186;0.0
5;1;29;27.823;51.132
5;1;30;50.621;-50.621
5;1;31;52.282;0.0
5;1;32;43.907;0.0
5;1;33;53.019;0.0
5;1;34;66.816;0.0
5;1;35;61.016;0.0
5;1;36;61.907;0.0
5;1;37;50.073;0.0
5;1;38;57.044;0.0
5;1;39;65.452;53.677
5;1;40;53.14;-53.14
5;1;41;37.952;717.444
5;1;42;48.484;-48.484
5;1;43;54.381;-54.381
5;1;44;55.623;-55.623
5;1;45;46.052;-46.052
5;1;46;29.916;-29.916
5;1;47;30.843;-30.843
5;1;48;27.094;-27.094
5;1;49;33.889;-33.889
5;1;50;26.479;-26.479
5;1;51;33.192;-33.192
5;1;52;28.71;-28.71
5;1;53;25.345;-25.345
5;1;54;28.657;-28.657
5;1;55;67.447;-67.447
5;1;56;75.247;-75.247
5;1;57;45.616;-45.616
5;1;58;43.108;0.0
5;1;59;46.29;0.0
5;1;60;44.998;0.0
5;1;61;46.24;0.0
5;1;62;42.117;0.0
5;1;63;52.923;735.596
5;1;64;46.036;-46.036
5;1;65;34.889;-34.889
5;1;66;36.849;-36.849
5;1;67;41.721;-41.721
5;1;68;52.032;-52.032
5;1;69;45.658;-45.658
5;1;70;45.438;-45.438
5;1;71;25.737;-25.737
5;1;72;33.532;-33.532
5;1;73;30.201;-30.201
5;1;74;26.782;-26.782
5;1;75;30.817;-30.817
5;1;76;25.892;-25.892
5;1;77;29.524;-29.524
5;1;78;30.524;-30.524
5;1;79;60.889;-60.889
5;1;80;73.307;-73.307
5;1;81;45.028;0.0
5;1;82;37.12;0.0
5;1;83;48.427;0.0
5;1;84;46.898;0.0
5;1;85;42.431;0.0
5;1;86;41.635;0.0
5;1;87;50.685;718.321
5;1;88;51.922;-51.922
5;1;89;39.674;-39.674
5;1;90;41.552;-41.552
5;1;91;35.522;-35.522
5;1;92;46.611;-46.611
5;1;93;54.199;-54.199
5;1;94;40.527;-40.527
5;1;95;27.265;-27.265
5;1;96;25.48;-25.48
5;1;97;22.781;-22.781
5;1;98;28.976;-28.976
5;1;99;28.366;-28.366
5;1;100;26.95;-26.95
5;1;101;29.215;-29.215
5;1;102;54.223;-54.223
5;1;103;52.884;-52.884
5;1;104;49.769;-49.769
5;1;105;53.164;0.0
