Support_Year;Cluster;Timestep;Heat_Demand_kW
0;0;0;13.587
0;0;1;14.256
0;0;2;15.327
0;0;3;15.934
0;0;4;17.338
0;0;5;17.584
0;0;6;24.281
0;0;7;25.414
0;0;8;19.941
0;0;9;19.609
0;0;10;19.655
0;0;11;17.029
0;0;12;16.975
0;0;13;14.713
0;0;14;12.355
0;0;15;13.86
0;0;16;11.336
0;0;17;13.458
0;0;18;13.985
0;0;19;18.261
0;0;20;15.028
0;0;21;15.677
0;0;22;12.144
0;0;23;14.217
0;0;24;15.669
0;0;25;17.175
0;0;26;17.141
0;0;27;18.158
0;0;28;18.817
0;0;29;19.576
0;0;30;29.6
0;0;31;27.638
0;0;32;21.345
0;0;33;23.141
0;0;34;20.253
0;0;35;19.245
0;0;36;19.009
0;0;37;17.093
0;0;38;15.531
0;0;39;13.319
0;0;40;12.814
0;0;41;12.79
0;0;42;16.38
0;0;43;16.333
0;0;44;18.114
0;0;45;20.0
0;0;46;13.208
0;0;47;14.44
0;0;48;16.398
0;0;49;17.843
0;0;50;18.763
0;0;51;19.899
0;0;52;19.797
0;0;53;20.283
0;0;54;21.144
0;0;55;36.426
0;0;56;34.84
0;0;57;21.865
0;0;58;21.556
0;0;59;20.571
0;0;60;20.245
0;0;61;19.032
0;0;62;18.928
0;0;63;21.663
0;0;64;17.109
0;0;65;12.85
0;0;66;11.509
0;0;67;13.47
0;0;68;15.325
0;0;69;14.148
0;0;70;11.802
0;0;71;11.08
0;0;72;14.111
0;0;73;15.231
0;0;74;15.315
0;0;75;17.157
0;0;76;17.17
0;0;77;17.908
0;0;78;18.832
0;0;79;31.801
0;0;80;26.158
0;0;81;19.271
0;0;82;20.64
0;0;83;21.457
0;0;84;18.704
0;0;85;20.915
0;0;86;19.441
0;0;87;21.815
0;0;88;20.357
0;0;89;17.305
0;0;90;17.071
0;0;91;16.512
0;0;92;23.145
0;0;93;20.939
0;0;94;20.553
0;0;95;20.246
0;0;96;21.579
0;0;97;22.36
0;0;98;23.53
0;0;99;23.84
0;0;100;24.324
0;0;101;24.536
0;0;102;31.427
0;0;103;30.516
