scenario;category;metric;device;year;value;unit
urban;optimization;tac_distr;;;280456;EUR/a
urban;optimization;co2_distr;;;2910;t/a
urban;optimization;tac_per_distr_year;;0;293246;EUR/a
urban;optimization;co2_sum_distr_year;;0;782;t/a
urban;optimization;tac_per_distr_year;;5;280074;EUR/a
urban;optimization;co2_sum_distr_year;;5;685;t/a
urban;optimization;tac_per_distr_year;;10;272431;EUR/a
urban;optimization;co2_sum_distr_year;;10;645;t/a
urban;optimization;tac_per_distr_year;;15;267043;EUR/a
urban;optimization;co2_sum_distr_year;;15;629;t/a
urban;optimization;tac_per_distr_year;;20;267019;EUR/a
urban;optimization;co2_sum_distr_year;;20;167;t/a
urban;cost;total_annual_costs_devices;;;169329;EUR/a
urban;cost;total_connection_costs;;;0;EUR/a
urban;cost;heat_grid_costs;;;44180;EUR/a
urban;cost;annualized_energy_costs;;;66946;EUR/a
urban;cost;annualized_misc_costs;;;0;EUR/a
urban;device;capacity;PV;;809.2;kW
urban;device;capacity;HP;;414.0;kW
urban;device;capacity;EB;;12.7;kW
urban;device;capacity;BCHP;;170.2;kW
urban;device;capacity;BBOI;;551.2;kW
urban;device;capacity;TES;;1555.5;kWh
urban;yearly_totals;from_el_grid_total;;0;373;MWh
urban;yearly_totals;from_el_grid_total;;5;327;MWh
urban;yearly_totals;from_el_grid_total;;10;311;MWh
urban;yearly_totals;from_el_grid_total;;15;317;MWh
urban;yearly_totals;from_el_grid_total;;20;437;MWh
urban;yearly_totals;to_el_grid_total;;0;593;MWh
urban;yearly_totals;to_el_grid_total;;5;601;MWh
urban;yearly_totals;to_el_grid_total;;10;611;MWh
urban;yearly_totals;to_el_grid_total;;15;631;MWh
urban;yearly_totals;to_el_grid_total;;20;603;MWh
urban;yearly_totals;from_el_main_grid_total;;0;369;MWh
urban;yearly_totals;from_el_main_grid_total;;5;321;MWh
urban;yearly_totals;from_el_main_grid_total;;10;304;MWh
urban;yearly_totals;from_el_main_grid_total;;15;300;MWh
urban;yearly_totals;from_el_main_grid_total;;20;436;MWh
urban;yearly_totals;to_el_main_grid_total;;0;550;MWh
urban;yearly_totals;to_el_main_grid_total;;5;544;MWh
urban;yearly_totals;to_el_main_grid_total;;10;545;MWh
urban;yearly_totals;to_el_main_grid_total;;15;547;MWh
urban;yearly_totals;to_el_main_grid_total;;20;535;MWh
urban;yearly_totals;from_network_total;;0;4;MWh
urban;yearly_totals;from_network_total;;5;6;MWh
urban;yearly_totals;from_network_total;;10;7;MWh
urban;yearly_totals;from_network_total;;15;17;MWh
urban;yearly_totals;from_network_total;;20;0;MWh
urban;yearly_totals;to_network_total;;0;43;MWh
urban;yearly_totals;to_network_total;;5;57;MWh
urban;yearly_totals;to_network_total;;10;65;MWh
urban;yearly_totals;to_network_total;;15;84;MWh
urban;yearly_totals;to_network_total;;20;67;MWh
urban;yearly_totals;from_gas_grid_total;;0;0;MWh
urban;yearly_totals;from_gas_grid_total;;5;0;MWh
urban;yearly_totals;from_gas_grid_total;;10;0;MWh
urban;yearly_totals;from_gas_grid_total;;15;0;MWh
urban;yearly_totals;from_gas_grid_total;;20;0;MWh
urban;yearly_totals;to_gas_grid_total;;0;0;MWh
urban;yearly_totals;to_gas_grid_total;;5;0;MWh
urban;yearly_totals;to_gas_grid_total;;10;0;MWh
urban;yearly_totals;to_gas_grid_total;;15;0;MWh
urban;yearly_totals;to_gas_grid_total;;20;0;MWh
