Support_Year;Cluster;Timestep;Power_Demand_kW
0;0;0;61.601
0;0;1;63.85
0;0;2;63.617
0;0;3;60.213
0;0;4;63.344
0;0;5;64.713
0;0;6;65.2
0;0;7;167.01
0;0;8;127.118
0;0;9;14.596
0;0;10;-4.844
0;0;11;54.035
0;0;12;19.832
0;0;13;82.848
0;0;14;100.541
0;0;15;21.995
0;0;16;75.126
0;0;17;161.931
0;0;18;194.982
0;0;19;199.5
0;0;20;168.248
0;0;21;165.506
0;0;22;112.39
0;0;23;90.591
0;0;24;65.66
0;0;25;68.935
0;0;26;68.581
0;0;27;63.56
0;0;28;63.612
0;0;29;60.174
0;0;30;72.595
0;0;31;173.008
0;0;32;156.436
0;0;33;36.627
0;0;34;-25.017
0;0;35;-22.719
0;0;36;26.534
0;0;37;-111.916
0;0;38;-139.604
0;0;39;-93.73
0;0;40;7.706
0;0;41;103.176
0;0;42;167.057
0;0;43;163.694
0;0;44;162.52
0;0;45;143.017
0;0;46;100.7
0;0;47;88.654
0;0;48;64.461
0;0;49;67.869
0;0;50;65.508
0;0;51;64.347
0;0;52;62.556
0;0;53;64.317
0;0;54;66.541
0;0;55;140.575
0;0;56;139.771
0;0;57;53.823
0;0;58;3.829
0;0;59;-39.826
0;0;60;31.147
0;0;61;104.372
0;0;62;103.6
0;0;63;-52.953
0;0;64;-70.358
0;0;65;116.14
0;0;66;166.133
0;0;67;195.278
0;0;68;177.607
0;0;69;154.582
0;0;70;106.833
0;0;71;89.114
0;0;72;59.742
0;0;73;62.073
0;0;74;61.288
0;0;75;61.633
0;0;76;58.507
0;0;77;61.224
0;0;78;63.158
0;0;79;71.287
0;0;80;85.74
0;0;81;58.698
0;0;82;44.119
0;0;83;7.631
0;0;84;-7.269
0;0;85;-8.644
0;0;86;33.958
0;0;87;-12.71
0;0;88;31.594
0;0;89;11.018
0;0;90;107.067
0;0;91;119.587
0;0;92;119.467
0;0;93;137.708
0;0;94;117.242
0;0;95;82.771
0;0;96;59.757
0;0;97;61.938
0;0;98;64.218
0;0;99;62.643
0;0;100;59.907
0;0;101;64.526
0;0;102;64.699
0;0;103;153.652
0;0;104;141.083
0;0;105;64.909
0;0;106;83.297
0;0;107;97.325
0;0;108;86.234
0;0;109;94.298
0;0;110;-17.354
0;0;111;-18.614
0;0;112;133.859
0;0;113;161.168
0;0;114;160.882
0;0;115;178.398
0;0;116;149.636
0;0;117;151.125
0;0;118;106.366
0;0;119;77.881
0;0;120;62.983
0;0;121;60.74
0;0;122;61.698
0;0;123;62.343
0;0;124;62.533
0;0;125;60.261
0;0;126;61.403
0;0;127;166.261
0;0;128;147.509
0;0;129;25.474
0;0;130;24.366
0;0;131;90.134
0;0;132;111.585
0;0;133;67.553
0;0;134;77.472
0;0;135;16.391
0;0;136;31.137
0;0;137;29.895
0;0;138;150.087
0;0;139;187.512
0;0;140;176.536
0;0;141;176.644
0;0;142;117.85
0;0;143;84.748
0;0;144;62.635
0;0;145;62.881
0;0;146;62.229
0;0;147;63.999
0;0;148;63.303
0;0;149;63.26
0;0;150;64.657
0;0;151;166.151
0;0;152;73.409
0;0;153;-61.603
0;0;154;-97.051
0;0;155;-37.077
0;0;156;-103.456
0;0;157;6.04
0;0;158;104.299
0;0;159;46.282
0;0;160;4.245
0;0;161;57.019
0;0;162;175.912
0;0;163;181.155
0;0;164;168.537
0;0;165;135.58
0;0;166;113.968
0;0;167;88.251
0;1;0;63.73
0;1;1;62.023
0;1;2;60.781
0;1;3;63.546
0;1;4;61.003
0;1;5;60.175
0;1;6;56.508
0;1;7;59.792
0;1;8;-7.559
0;1;9;-82.452
0;1;10;-143.974
0;1;11;-190.47
0;1;12;-230.109
0;1;13;-260.943
0;1;14;-195.651
0;1;15;-108.697
0;1;16;-32.491
0;1;17;31.172
0;1;18;101.072
0;1;19;181.632
0;1;20;155.403
0;1;21;159.051
0;1;22;99.283
0;1;23;84.196
0;1;24;60.181
0;1;25;61.791
0;1;26;62.373
0;1;27;61.1
0;1;28;59.95
0;1;29;65.16
0;1;30;63.713
0;1;31;54.015
0;1;32;22.566
0;1;33;-69.571
0;1;34;-131.508
0;1;35;-186.998
0;1;36;-260.9
0;1;37;-258.531
0;1;38;-242.907
0;1;39;-201.557
0;1;40;-120.104
0;1;41;-40.607
0;1;42;58.008
0;1;43;168.945
0;1;44;176.48
0;1;45;148.969
0;1;46;122.642
0;1;47;89.053
0;1;48;65.843
0;1;49;64.954
0;1;50;59.506
0;1;51;60.819
0;1;52;59.181
0;1;53;61.295
0;1;54;64.208
0;1;55;90.148
0;1;56;0.294
0;1;57;-79.681
0;1;58;-142.293
0;1;59;-202.999
0;1;60;-258.61
0;1;61;-211.366
0;1;62;-115.024
0;1;63;19.241
0;1;64;-48.224
0;1;65;-6.118
0;1;66;70.834
0;1;67;182.503
0;1;68;143.016
0;1;69;142.005
0;1;70;113.115
0;1;71;84.348
0;1;72;60.423
0;1;73;62.85
0;1;74;62.24
0;1;75;62.036
0;1;76;61.135
0;1;77;63.072
0;1;78;60.108
0;1;79;20.828
0;1;80;-54.994
0;1;81;-150.111
0;1;82;-229.359
0;1;83;-288.928
0;1;84;-314.129
0;1;85;-293.947
0;1;86;-244.432
0;1;87;-223.253
0;1;88;-90.552
0;1;89;-19.348
0;1;90;28.947
0;1;91;110.851
0;1;92;132.161
0;1;93;129.527
0;1;94;111.812
0;1;95;85.914
0;1;96;62.098
0;1;97;60.229
0;1;98;61.257
0;1;99;62.172
0;1;100;63.157
0;1;101;62.622
0;1;102;60.891
0;1;103;80.899
0;1;104;16.57
0;1;105;34.699
0;1;106;-76.514
0;1;107;-226.021
0;1;108;-288.768
0;1;109;-201.66
0;1;110;-45.414
0;1;111;-20.24
0;1;112;-2.566
0;1;113;22.747
0;1;114;78.911
0;1;115;157.749
0;1;116;175.984
0;1;117;150.813
0;1;118;118.336
0;1;119;89.716
0;1;120;60.875
0;1;121;60.58
0;1;122;63.585
0;1;123;61.848
0;1;124;62.409
0;1;125;62.804
0;1;126;62.062
0;1;127;103.257
0;1;128;1.174
0;1;129;-70.453
0;1;130;-167.446
0;1;131;-211.64
0;1;132;-264.94
0;1;133;-238.076
0;1;134;-153.369
0;1;135;-73.412
0;1;136;-51.79
0;1;137;-5.512
0;1;138;56.92
0;1;139;172.485
0;1;140;149.192
0;1;141;159.696
0;1;142;110.369
0;1;143;95.694
0;1;144;64.155
0;1;145;64.97
0;1;146;60.545
0;1;147;64.477
0;1;148;62.138
0;1;149;61.189
0;1;150;65.342
0;1;151;82.643
0;1;152;0.398
0;1;153;-78.145
0;1;154;-160.519
0;1;155;-219.566
0;1;156;-262.265
0;1;157;-266.019
0;1;158;-161.044
0;1;159;-136.43
0;1;160;-80.094
0;1;161;-10.324
0;1;162;73.237
0;1;163;177.134
0;1;164;160.871
0;1;165;177.603
0;1;166;99.82
0;1;167;89.423
0;2;0;62.21
0;2;1;63.677
0;2;2;65.67
0;2;3;64.793
0;2;4;63.688
0;2;5;65.396
0;2;6;66.979
0;2;7;177.019
0;2;8;183.796
0;2;9;89.277
0;2;10;-57.019
0;2;11;-144.361
0;2;12;-136.818
0;2;13;-23.191
0;2;14;-1.701
0;2;15;-35.978
0;2;16;53.095
0;2;17;185.13
0;2;18;173.842
0;2;19;192.413
0;2;20;169.593
0;2;21;154.045
0;2;22;111.053
0;2;23;87.058
0;2;24;61.605
0;2;25;64.997
0;2;26;63.373
0;2;27;64.638
0;2;28;65.802
0;2;29;64.24
0;2;30;67.758
0;2;31;166.768
0;2;32;176.76
0;2;33;33.321
0;2;34;-27.725
0;2;35;-90.521
0;2;36;-110.073
0;2;37;-84.596
