elec,dhw,occ,gains
809.5792350208121,0.0,51.0,3837.1611475568684
1054.9918491711821,0.0,51.0,3918.1473102264904
1088.9426407608316,0.0,51.0,3955.061647105681
1178.222289603779,0.0,51.0,3958.813355569248
1029.074151615419,146.00022313417688,51.0,3909.5944700330883
977.4986747085677,6823.986050674093,51.0,3913.129484594818
3013.823010881459,15840.648389731892,51.0,4635.326637179133
3397.797618552978,15115.268264515522,51.0,4933.479469215025
8889.378885946677,6578.923601893202,16.0,4569.162006920484
2346.8859662880363,2706.3136262838616,15.0,2209.8441087255096
10948.190550519674,3613.754406963377,19.0,5265.451276936063
3253.754024083429,4053.786259868055,22.0,2857.047429178055
6132.357673737141,4293.570790464038,23.0,3737.7666820349687
5833.456552201851,3814.0515821970284,18.0,3249.0008399395356
6192.479377600406,3225.0011072733078,13.0,3016.5373542904194
3543.980558893036,3928.859975736714,16.0,2477.573560897691
5411.720634028391,3608.7477081397337,24.0,3772.7480575441705
10213.70457860545,3350.326388895878,30.0,5946.439574309586
10056.199809851245,3804.395036407424,41.0,6930.609658766524
11420.717444753765,6310.716162930118,39.0,7270.864741602973
7322.884497743185,6488.45031560735,39.0,5974.129675360334
8616.656948710208,3050.661458239539,51.0,7217.057895920292
13930.047154856928,3146.919738923776,51.0,9020.267074439906
9144.832112048038,491.1820582810469,51.0,7054.370480780211
825.661113762503,63.40261028695289,51.0,3847.614368738967
1887.8576711872195,0.0,51.0,4236.426969597341
1247.6388536402524,372.34725882035104,51.0,4027.73067344645
1435.3568729551776,104.59853240777157,51.0,4043.6677680752086
1086.1344784088847,0.0,51.0,3928.4243778749324
1626.9731514795235,8034.173525750799,51.0,4125.280805054086
3886.9399268727893,14230.047811067469,51.0,4963.6305337254025
1979.9793746449795,14695.76868123853,51.0,4463.213074302833
5410.068765005528,5245.517467386589,12.0,3001.6804427180023
3913.14105841541,3396.1520794504972,11.0,2255.9212333119904
2770.251594726156,1262.1124358756097,8.0,1690.1242052713487
1879.8156567511076,769.1336566981508,7.0,1235.1667825100685
3753.466253139738,2097.9248125591944,11.0,2080.197785759712
5010.660484429944,2169.3749707761835,12.0,2535.4544485735937
2806.6966204864493,2382.203679776435,10.0,1653.330434852327
6344.250419768324,2638.162606762454,18.0,3353.602638523547
5255.459667135071,2595.794679111671,22.0,3370.4108542412278
4656.461429101333,2514.5053440099387,27.0,3783.6574281517637
10028.664434014081,6104.183159628998,35.0,6171.731515714381
10076.798295218608,4117.244520670158,31.0,6113.32832081105
13725.505730687584,5536.5529083713955,32.0,7327.507896485806
6556.723975695537,3846.265383387153,51.0,6274.544464936427
10516.7223016915,2177.6633831382264,51.0,7536.449176154503
6559.7478595677185,953.4469067953934,51.0,6098.742231208995
828.9280495664073,0.0,51.0,3849.737877011505
1165.8871757554873,0.0,51.0,3992.8246568596355
1302.8165621384253,0.0,51.0,3999.9294655056806
1463.5031076949886,742.635693995641,51.0,4076.1778501293206
953.9061035434606,11.45039463054612,51.0,3884.7890141693424
1504.300235666097,3225.503591311881,51.0,4071.0828751770036
1226.515363073688,7097.574628067447,51.0,4022.5845594422763
4540.300047621723,16378.786222553983,51.0,5252.391204135442
5090.016478397544,6862.370190286198,18.0,3327.066502262498
7488.489364524935,2865.7777089892684,18.0,4217.0419437407145
5433.172826659037,2166.5251172765497,16.0,3240.9786738733656
2092.1393926487044,3046.0403618852956,17.0,2093.2293473688514
5149.670732571662,4312.253978014518,22.0,3345.2496101300326
3608.596343351516,3583.4852761366633,20.0,2654.837493010968
4866.058221609735,2702.243683286802,16.0,2757.828248707984
10431.916207248007,4187.1517681739915,24.0,5340.916923880232
