elec,dhw,occ,gains
17.170514356040538,0.0,2.0,145.66626973749337
55.9012899904105,0.0,2.0,158.44742569683547
17.170514356040538,0.0,2.0,145.66626973749337
55.9012899904105,0.0,2.0,158.44742569683547
73.8922684050305,0.0,2.0,164.38444857366008
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,2002.1803353263358,2.0,145.66626973749337
1334.1389276223179,366.8717902157334,2.0,606.3463137200621
791.7046268765921,0.0,2.0,423.28603284657515
568.6206646482033,432.2968164505573,1.0,288.072031539387
123.81917437764258,453.05898590947373,2.0,202.5940505485363
73.4337613871097,398.3368655259464,2.0,180.8956622274138
737.3678030585829,0.0,2.0,387.96790258350075
50.951772947036524,0.0,1.0,89.71191480637728
761.6094300236767,196.9676633093346,1.0,321.33111190781335
41.896055028738914,502.63252993361283,2.0,153.82569815948384
983.3216490259272,0.0,2.0,487.6787820493979
151.9230277360549,0.0,2.0,225.34323041923923
863.6351803538383,564.0454502213881,2.0,460.7878067298788
139.24502265043822,114.53039102939366,2.0,217.1025271135884
1029.122342879386,0.0,2.0,520.9044468576345
1166.8261798387107,445.15705157512275,2.0,569.5343257614525
880.8410443986038,247.10433892193737,2.0,471.9716183589764
179.8180696801574,342.2869264523683,2.0,235.5628346676424
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
75.1251527501826,0.0,2.0,164.79130040756024
17.170514356040538,0.0,2.0,145.66626973749337
53.85926054756923,1391.7233839707167,2.0,157.77355598069784
132.62896153137243,1210.4582699719012,2.0,202.16877611533363
135.80041908573924,2083.936511328471,2.0,222.77570781179753
160.86704107762955,0.0,2.0,229.74366968888648
312.66006450287483,257.81409221589956,2.0,311.2768200315467
1789.2862378796437,573.4602506565707,2.0,795.230953051947
1813.608908194949,0.0,2.0,773.9893539440598
783.8270667351954,478.205743943993,2.0,410.2542509580354
101.1123914392887,0.0,2.0,179.16274864267575
1788.9402031029465,622.4626066593996,1.0,670.7824540658512
840.0779017984713,226.04004130659354,2.0,417.22570759349554
136.8693885941409,651.0391516060122,2.0,214.14519557461887
189.7793593902848,0.0,2.0,242.0376729792252
1056.177792057556,76.83225586219535,2.0,537.0773194210688
1759.9537705994758,0.0,2.0,789.3184175035033
301.95855700045223,531.7484502317811,2.0,313.54098202345773
308.8620500158984,122.7746056601735,2.0,319.441421885874
1254.0563609118194,346.4599702552853,2.0,635.4125061089253
41.896055028738914,0.0,2.0,153.82569815948384
17.170514356040538,78.18465063956683,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
74.87174000074266,0.0,2.0,164.7076742002451
51.07346570765411,0.0,2.0,156.85424368352585
51.07346570765411,0.0,2.0,156.85424368352585
51.07346570765411,0.0,2.0,156.85424368352585
17.170514356040538,0.0,0.0,5.666269737493378
17.170514356040538,0.0,0.0,5.666269737493378
74.87174000074266,0.0,0.0,24.70767420024508
51.07346570765411,275.4682974746257,1.0,86.85424368352585
17.170514356040538,0.0,0.0,5.666269737493378
74.87174000074266,0.0,0.0,24.70767420024508
17.170514356040538,0.0,0.0,5.666269737493378
17.170514356040538,0.0,0.0,5.666269737493378
17.170514356040538,754.2848892458462,2.0,145.66626973749337
194.1634031419007,199.13456412288167,2.0,233.19711186207235
261.7723168407508,0.0,2.0,288.83309532202816
1891.1319641917098,0.0,2.0,804.4982729705448
2198.42897418309,174.47229213717316,2.0,913.7304265491094
336.17062979230104,134.96576373481463,2.0,307.8786621017147
1168.9618659968078,0.0,2.0,591.3932592507676
1581.060961904213,0.0,2.0,661.7501174283902
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
17.170514356040538,0.0,2.0,145.66626973749337
56.81853848262401,0.0,2.0,158.75011769926593
