elec,dhw,occ,gains
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
129.80806432136657,0.0,2.0,182.83666122605098
129.80806432136657,0.0,2.0,182.83666122605098
193.79097274770794,0.0,2.0,203.95102100674362
41.99914195507337,1365.4391498261464,2.0,153.8597168451742
299.4083730925189,624.626640922495,2.0,283.99816926634116
167.6745945740036,279.5894760166387,2.0,195.3326162094212
491.5514593724838,0.0,1.0,290.31778949467525
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
193.79097274770794,568.4641302776688,1.0,133.95102100674362
664.9239267105603,270.6138507702432,2.0,449.8117081061048
2382.883741725123,203.16110005757415,1.0,892.5063596859386
275.8984925241454,16.049705208008042,1.0,212.69610955675077
230.68620303969232,509.65146898648766,1.0,178.40745139296274
319.58400083618403,205.53443183179138,1.0,227.11232729972352
1066.3646750278117,0.0,2.0,517.7251462710693
2745.5694731644912,0.0,2.0,1120.929856328767
193.79097274770794,0.0,2.0,203.95102100674362
41.99914195507337,0.0,2.0,153.8597168451742
184.8547022131001,0.0,2.0,201.00205173032305
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
184.8547022131001,691.1297219995269,2.0,201.00205173032305
184.8547022131001,0.0,2.0,201.00205173032305
184.8547022131001,973.2331870694577,1.0,131.00205173032305
336.4217063699243,0.0,0.0,127.80528538480445
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
128.47545449477505,0.0,0.0,42.396899983275766
41.99914195507337,0.0,0.0,13.859716845174212
128.47545449477505,0.0,0.0,42.396899983275766
513.2969470341235,0.0,1.0,239.38799252126077
260.5766455937094,0.0,0.0,85.99029304592409
259.8696908470165,0.0,0.0,85.75699797951545
41.99914195507337,260.235201556805,1.0,83.8597168451742
298.45607137942505,173.84355486526815,2.0,270.7715079450745
496.84924554373055,0.0,2.0,355.6098580532139
259.8696908470165,0.0,2.0,225.75699797951546
255.2749829663206,225.56084399890776,2.0,288.80275315861434
298.68388122686883,367.80768976821275,2.0,300.54520923340607
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
182.39373865323998,0.0,2.0,200.1899337555692
182.39373865323998,0.0,2.0,200.1899337555692
268.61530936278047,0.0,2.0,228.64305208971757
56.16594862526839,1551.603791970191,2.0,158.53476304633858
1840.087406906652,0.0,2.0,747.2288442791952
104.99785488768342,199.33634562486066,2.0,174.64929211293554
259.8696908470165,0.0,0.0,85.75699797951545
128.22071266461387,0.0,0.0,42.312835179322576
268.61530936278047,0.0,0.0,88.64305208971756
128.22071266461387,0.0,1.0,112.31283517932258
128.22071266461387,0.0,0.0,42.312835179322576
128.22071266461387,0.0,0.0,42.312835179322576
41.99914195507337,0.0,0.0,13.859716845174212
182.39373865323998,0.0,0.0,60.18993375556919
41.99914195507337,0.0,0.0,13.859716845174212
116.69283185626385,463.35993882986656,2.0,197.87723714648564
2059.4681207243825,529.218237387746,2.0,862.235405633667
414.5910741951593,0.0,2.0,309.0960588742668
2899.842647537511,0.0,1.0,1085.053881589134
487.43281236338976,0.0,2.0,363.8007866401539
245.39245158585,38.92088665283712,2.0,220.9795090233305
353.71915479526456,289.2110574306086,2.0,256.7273210824373
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
187.9241973963733,0.0,2.0,202.0149851408032
139.3173452857964,0.0,2.0,185.9747239443128
285.2424007270963,0.0,2.0,234.12999223994177
139.3173452857964,0.0,2.0,185.9747239443128
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,469.3214730880611,1.0,83.8597168451742
85.783133818473,477.58342268775647,1.0,108.63835556485266
240.3808295299027,423.1181103732204,1.0,166.1117960275973
202.31605821840643,270.98669922725725,2.0,206.76429921207412
224.6142735958886,0.0,2.0,217.99643081342697
176.36776700824288,0.0,1.0,132.07508363950387
41.99914195507337,383.2514206235763,0.0,13.859716845174212
139.3173452857964,0.0,1.0,115.97472394431281
310.1874458033437,0.0,2.0,242.36185711510342
236.89465023923833,287.0008084296909,2.0,241.41755773965093
2498.4665879169797,143.25122388251282,1.0,996.824757928473
461.1558310776205,0.0,1.0,285.77500290364736
351.346782120061,611.4191142346924,1.0,238.23966521120022
1780.4584172523596,234.43266275801966,2.0,747.5655004149945
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
179.97961360586453,0.0,2.0,199.3932724899353
179.97961360586453,2964.0403951847793,2.0,199.3932724899353
248.97974562580225,1760.3875923879252,2.0,235.07571781246043
464.37846481613076,1572.7202838781482,2.0,325.5258977791874
293.57758406737247,1283.1281209131548,1.0,166.88060274223292
279.85276360887633,482.2350555813794,1.0,175.2638137468749
367.92670447221656,83.33091076986942,2.0,274.32821423177717
478.36011849066296,589.1238077363425,2.0,330.13984349178304
418.11390209051564,138.0927010225986,2.0,277.9775876898702
1911.1041448786355,150.21139210865368,1.0,720.0329704438682
178.96889174632688,0.0,1.0,148.42833691020644
41.99914195507337,248.46381919371584,1.0,83.8597168451742
104.99785488768342,0.0,0.0,34.64929211293553
165.52473811867887,81.45824231748702,2.0,213.9917662130826
221.61837683887188,0.0,2.0,233.14828707854355
364.03209300046547,0.0,2.0,298.8677959579907
291.9524071108517,256.8303469253976,2.0,291.86762189714756
412.676177978577,0.0,2.0,374.6402021220164
2026.7119635355546,277.95226744513883,2.0,868.5348060879819
194.10061255407572,136.2566705778862,2.0,228.2639554352432
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
170.9803589271949,0.0,2.0,196.4235184459743
170.9803589271949,0.0,2.0,196.4235184459743
170.9803589271949,0.0,2.0,196.4235184459743
129.4171281651163,0.0,2.0,182.70765229448838
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,193.19832446462632,1.0,83.8597168451742
231.50724215819037,427.69217931392296,1.0,165.76599254612137
332.38538087651614,554.2585500854533,1.0,231.33678271303313
144.98412650918658,0.0,1.0,146.89766569890938
129.4171281651163,0.0,0.0,42.70765229448838
41.99914195507337,0.0,0.0,13.859716845174212
129.4171281651163,255.38667309496864,1.0,112.70765229448838
257.7356276398074,356.8259237336111,1.0,187.3337615110007
2215.9634217400444,341.11260126078656,2.0,922.9175361979976
471.9980311239916,0.0,2.0,331.2684550997679
260.20745734142196,104.32875869414225,2.0,238.78086267861494
370.80842606575317,397.0981043996755,2.0,326.92878938142707
514.5096499730239,275.41632792070357,2.0,400.17499678271776
612.2697351145981,0.0,2.0,413.0672222455187
129.4171281651163,0.0,2.0,182.70765229448838
129.4171281651163,0.0,2.0,182.70765229448838
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
165.17850442566797,0.0,2.0,194.50890646047043
165.17850442566797,0.0,2.0,194.50890646047043
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,1271.784778895004,2.0,153.8597168451742
223.5797916480597,1082.248450956936,2.0,271.8871391456153
247.50453239736734,1042.6235917503016,2.0,244.9188188518335
424.77346753187396,0.0,0.0,228.94800635764508
147.35858605647817,0.0,0.0,48.6283333986378
147.35858605647817,0.0,0.0,48.6283333986378
41.99914195507337,0.0,1.0,83.8597168451742
104.99785488768342,0.0,1.0,104.64929211293553
443.4043261956406,2.440142511910138,2.0,286.32342764456143
305.6558444701343,234.54666687173304,2.0,269.91933262602214
357.7184308263359,401.30891298236094,1.0,230.65800796731168
41.99914195507337,0.0,1.0,83.8597168451742
302.7899689911919,0.0,0.0,145.11409591290328
147.35858605647817,0.0,0.0,48.6283333986378
41.99914195507337,0.0,0.0,13.859716845174212
147.35858605647817,0.0,2.0,188.6283333986378
41.99914195507337,0.0,2.0,153.8597168451742
270.5379485270728,0.0,2.0,229.27752301393403
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
198.99111619076143,0.0,2.0,205.66706834295127
41.99914195507337,291.66739997412856,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,591.3096710295999,2.0,153.8597168451742
134.8070295759331,158.6193071630861,1.0,144.18484379873303
279.6936271654221,326.67818818285593,0.0,118.12370047648068
291.9254940253783,0.0,0.0,96.33541302837486
134.93351978969025,0.0,0.0,44.52806153059778
41.99914195507337,331.7549162252069,1.0,83.8597168451742
1949.0223679655528,620.443945364526,1.0,713.1773814286324
465.37664048719256,614.1101897852341,1.0,227.44801188755727
473.4927149614738,188.81362261029813,1.0,249.4949190979886
273.50534194626846,514.2772635993315,2.0,272.8676886368894
293.6809696899336,465.5418499926493,2.0,285.98184667027175
405.73687640745726,378.3929318375691,2.0,316.5040950090817
387.98492701929024,346.0778603972285,1.0,239.0319014914934
297.1664087565656,215.8981127663438,2.0,296.17072279142224
460.5908463740476,153.85464117292625,2.0,343.6445863272185
533.2231062512421,0.0,2.0,390.855555247395
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
151.99939962112612,0.0,2.0,190.1598018749716
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
250.77780461345188,0.0,2.0,222.75667552243914
151.99939962112612,0.0,2.0,190.1598018749716
41.99914195507337,0.0,2.0,153.8597168451742
151.99939962112612,0.0,0.0,50.15980187497162
293.2287938267822,794.710146772256,1.0,211.95890810864807
383.9369477216419,309.35468971078905,2.0,309.3101185427626
193.23417908092853,518.1699366646199,2.0,220.55340137943583
385.31568207502255,794.6951601994145,2.0,290.3964982454597
354.5702852482402,251.05266964400653,2.0,273.7943164146487
292.15366897331603,0.0,1.0,166.4107107611943
151.99939962112612,0.0,0.0,50.15980187497162
151.99939962112612,0.0,0.0,50.15980187497162
41.99914195507337,182.45754008531415,1.0,83.8597168451742
375.3969254316007,0.0,2.0,321.9867932941839
528.7040079994193,278.0439208428686,2.0,404.85913493142823
405.55050781142836,446.2315351144721,2.0,293.20027021168994
2034.255388457122,103.69202954356248,2.0,870.0557061804033
378.42069727742387,308.72459803392803,2.0,317.17405721312997
396.60645053075916,238.91285908798065,2.0,345.7720588596356
155.4369242468463,0.0,2.0,207.4346871963914
514.9693983763724,0.0,2.0,393.87051287784993
104.99785488768342,0.0,2.0,174.64929211293554
138.48384437004745,0.0,2.0,185.69966864211565
138.48384437004745,0.0,2.0,185.69966864211565
138.48384437004745,1485.5196073623142,2.0,185.69966864211565
286.1722271910895,377.4681309804786,2.0,234.43683497305955
189.6875247761154,1293.7820700466089,2.0,202.59688317611807
2159.959254729495,420.75362201613996,2.0,904.4361610845162
513.2684355060363,0.0,0.0,214.57198986280193
201.4825573026575,0.0,0.0,66.48924390987698
138.48384437004745,0.0,0.0,45.69966864211566
138.48384437004745,0.0,0.0,45.69966864211566
257.83664796170217,109.00035311499765,1.0,155.0860938273617
2185.24136961592,222.76662755129703,2.0,861.1296519732537
224.35065847933816,171.89561976881234,2.0,214.0357172981816
1068.1755861349955,126.73131277570502,2.0,492.4979434245485
360.4157495503641,215.664796346069,2.0,329.9554070093215
267.093506017652,434.91499013043165,2.0,276.5623635706215
176.30318117115883,127.46420370667862,2.0,217.54865242040097
226.05162134967435,566.9549685873014,2.0,253.33424031322966
2389.0832048903353,343.592691116423,2.0,967.1346628816477
594.6615756613443,0.0,2.0,404.02842918695853
161.3519455467281,0.0,2.0,193.2461420304203
41.99914195507337,0.0,2.0,153.8597168451742
276.9750356263339,0.0,2.0,231.40176175669018
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
134.19680372704096,0.0,2.0,184.28494522992352
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
276.9750356263339,0.0,2.0,231.40176175669018
276.9750356263339,268.2043173725173,0.0,91.40176175669019
134.19680372704096,0.0,0.0,44.284945229923515
41.99914195507337,0.0,0.0,13.859716845174212
184.7773738543664,0.0,0.0,60.97653337194092
184.7773738543664,0.0,0.0,60.97653337194092
184.7773738543664,0.0,0.0,60.97653337194092
184.7773738543664,0.0,0.0,60.97653337194092
134.19680372704096,0.0,0.0,44.284945229923515
41.99914195507337,362.2113299894069,1.0,83.8597168451742
217.37114440331615,136.32463133396428,1.0,148.18867853106718
104.99785488768342,0.0,0.0,34.64929211293553
276.9750356263339,257.24128434690647,0.0,91.40176175669019
204.95300159803156,0.0,1.0,144.09069140532327
62.17476969873852,0.0,2.0,166.97387487855656
2054.507322403227,232.2400210018813,2.0,841.2297395537673
134.19680372704096,0.0,2.0,184.28494522992352
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
166.65190952617067,793.9574216697908,2.0,194.99513014363632
873.8509913224008,907.8954196658141,2.0,428.3708271363923
259.540243104629,258.1150718671735,1.0,220.85590909205337
2069.2975094024887,302.02754605774925,1.0,792.2510034584557
354.38358512718503,0.0,1.0,232.78560932557826
538.1140062993776,0.0,0.0,177.5776220787946
276.2730431120142,0.0,0.0,91.17010422696468
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,0.0,0.0,13.859716845174212
41.99914195507337,134.33281901230416,0.0,13.859716845174212
208.66479844554783,242.75222205154134,2.0,228.22798612094934
2297.1630437543017,142.6258257780457,2.0,930.9904289165811
464.0047187130285,262.0520208792916,2.0,338.96058340890664
827.2614735785979,615.8791984880731,2.0,458.1896924267473
483.470849461399,0.0,2.0,374.43731050674677
422.9807194556465,168.55541378697382,2.0,347.37374663907826
483.50760268664203,0.0,2.0,386.7162207392253
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
151.1818420974121,0.0,2.0,189.890007892146
151.1818420974121,0.0,2.0,189.890007892146
151.1818420974121,0.0,2.0,189.890007892146
41.99914195507337,111.19629348639864,2.0,153.8597168451742
163.0529084170643,1165.4092704122188,2.0,232.54466504546832
236.75041316359415,209.48643059999063,2.0,256.8648416118232
185.70036586234403,356.5829511727827,2.0,227.10592424646495
2509.7071666467805,0.0,1.0,975.6777755291117
102.52602518606884,0.0,1.0,123.20219094532126
102.52602518606884,244.45594178837882,1.0,123.20219094532126
41.99914195507337,48.502807307763334,1.0,83.8597168451742
306.6172731335493,269.90911621205356,2.0,241.18370013407127
317.31606494746916,264.7778908904254,2.0,244.71430143266483
2148.896766251452,482.6314221955525,2.0,849.1359328629792
490.6697525281503,351.604458220272,2.0,340.6582236021267
467.6323395152115,91.30465190870066,2.0,391.80730529740987
142.87728067339913,135.20027660325482,2.0,219.43050701208597
335.23432149201307,0.0,2.0,289.36453136020145
511.7710642490831,571.0567691156252,2.0,404.11341415229697
2235.919666250148,344.8701134431564,2.0,958.5560008372095
248.63476743536506,0.0,2.0,222.04947325367047
538.1140062993776,0.0,2.0,317.5776220787946
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,25.385728769524334,2.0,153.8597168451742
1840.087406906652,439.46876115875006,2.0,747.2288442791952
104.99785488768342,0.0,2.0,174.64929211293554
104.99785488768342,0.0,2.0,174.64929211293554
177.6644630683007,635.447281052242,2.0,198.62927281253923
41.99914195507337,0.0,2.0,153.8597168451742
378.4037153001467,711.7747572794789,2.0,329.4352348287769
449.6319698723099,118.1877289332527,1.0,260.34385576468577
482.11193665305245,283.45277490174243,1.0,274.29034524131725
277.88382951478627,0.0,1.0,161.70166373987948
176.64743786349516,0.0,1.0,128.2936544949534
1853.13729976159,0.0,1.0,681.5353089213247
252.69604365104308,549.3332028729376,1.0,153.38969440484422
41.99914195507337,0.0,0.0,13.859716845174212
216.99869335082548,0.0,2.0,224.5219705617181
259.8217785397704,160.16763246993068,2.0,232.19738779609708
320.34866177076583,363.37842963629714,2.0,271.53986189624413
329.98220871535034,271.1198431247224,2.0,297.96125554865927
575.864340482651,399.9041180242551,2.0,401.05344201697613
569.8759173379958,129.67910955954963,2.0,401.3369326865305
474.23794708255616,208.00560209637044,2.0,391.727485487343
206.23424653897456,0.0,2.0,208.0573013578616
41.99914195507337,0.0,2.0,153.8597168451742
156.01562211915504,0.0,2.0,191.48515529932115
41.99914195507337,0.0,2.0,153.8597168451742
41.99914195507337,0.0,2.0,153.8597168451742
156.01562211915504,0.0,2.0,191.48515529932115
281.9451907085528,0.0,2.0,233.04191293382243
167.92871054447113,0.0,2.0,195.4164744796755
41.99914195507337,0.0,2.0,153.8597168451742
