Electricity demand in W
47.26
47.26
47.26
151.86
47.26
222.10
47.26
151.86
151.86
222.10
222.10
47.26
47.26
47.26
151.86
222.10
47.26
47.26
47.26
326.70
222.10
47.26
47.26
151.86
326.70
222.10
296.47
2057.04
1996.96
156.80
271.12
285.12
110.28
214.87
110.28
110.28
47.26
326.70
47.26
47.26
47.26
47.26
222.10
47.26
151.86
47.26
47.26
222.10
359.68
263.36
2045.44
421.07
1918.75
320.35
110.28
214.87
110.28
285.12
222.10
301.14
276.71
365.80
47.26
222.10
222.10
47.26
47.26
47.26
151.86
382.94
231.36
246.86
374.72
2045.44
2210.59
346.71
319.57
371.84
330.04
481.62
345.98
209.90
228.23
258.53
1970.66
1966.97
210.86
558.14
1780.19
159.51
145.94
352.17
481.66
234.88
47.26
151.86
47.26
47.26
143.48
47.26
47.26
47.26
308.65
308.65
47.26
47.26
47.26
143.48
212.43
47.26
47.26
143.48
212.43
212.43
47.26
47.26
143.48
212.43
47.26
70.52
1701.55
1821.03
2080.79
178.45
1008.81
110.28
1103.42
484.42
149.04
472.92
695.03
2382.16
329.27
2179.27
110.28
110.28
206.50
275.45
110.28
110.28
206.50
47.26
212.43
308.65
47.26
47.26
47.26
308.65
47.26
47.26
47.26
143.48
47.26
212.43
47.26
143.48
47.26
212.43
212.43
143.48
47.26
47.26
201.96
225.22
2308.44
2212.22
404.14
334.75
334.75
616.38
535.33
741.11
543.51
47.26
212.43
143.48
47.26
47.26
47.26
212.43
308.65
47.26
47.26
47.26
308.65
143.48
47.26
295.16
382.63
2291.77
2109.08
466.55
62.77
47.26
220.78
47.26
47.26
47.26
139.79
220.78
220.78
47.26
47.26
47.26
313.31
139.79
47.26
47.26
47.26
313.31
47.26
47.26
139.79
139.79
220.78
220.78
47.26
47.26
313.31
313.31
47.26
47.26
139.79
313.31
220.78
113.94
1662.70
139.79
47.26
220.78
139.79
139.79
47.26
47.26
220.78
139.79
47.26
47.26
2139.42
3112.46
1214.56
110.28
110.28
283.79
283.79
202.81
110.28
47.26
220.78
47.26
47.26
47.26
47.26
220.78
139.79
139.79
47.26
47.26
352.02
346.63
178.51
271.54
306.88
518.65
266.17
344.69
2068.18
379.14
506.13
660.81
445.48
579.49
631.35
660.81
857.69
241.80
2024.55
2063.97
529.56
572.09
525.55
510.04
110.28
283.79
376.32
47.26
47.26
47.26
47.26
47.26
47.26
136.06
47.26
192.89
47.26
47.26
47.26
47.26
47.26
136.06
47.26
192.89
47.26
47.26
136.06
47.26
47.26
281.68
136.06
47.26
47.26
192.89
192.89
47.26
47.26
136.06
192.89
202.85
142.50
274.31
47.26
136.06
192.89
47.26
676.14
310.82
2210.61
540.58
319.73
366.25
1985.80
2204.71
413.03
267.40
204.39
204.39
47.26
192.89
192.89
136.06
267.40
2002.97
413.03
374.26
199.07
110.28
110.28
110.28
344.69
47.26
47.26
47.26
192.89
192.89
47.26
136.06
47.26
192.89
311.24
2039.79
2055.30
372.84
469.88
402.20
276.58
299.84
292.09
1405.06
1399.18
306.21
271.71
339.80
376.95
195.25
185.56
1984.14
2396.88
407.87
374.15
337.32
368.74
352.81
369.86
783.86
47.26
80.21
47.26
230.72
47.26
47.26
143.35
230.72
230.72
47.26
143.35
47.26
230.72
230.72
143.35
47.26
47.26
230.72
143.35
47.26
47.26
47.26
230.72
47.26
47.26
47.26
143.35
47.26
230.72
47.26
182.11
124.79
139.91
482.69
253.83
243.02
2167.13
370.95
357.39
409.55
2383.17
396.76
2320.86
344.42
417.25
2546.51
474.53
1232.42
808.12
399.24
379.86
196.41
211.91
308.00
211.91
541.65
2187.90
2184.74
2296.96
598.95
591.20
560.87
618.19
819.63
1115.54
462.97
489.72
939.73
2274.89
652.08
886.71
587.01
643.06
917.31
589.95
773.40
714.26
2340.91
2384.66
568.13
293.73
110.28
206.36
110.28
265.19
726.97
326.80
47.26
47.26
47.26
230.72
47.26
143.35
47.26
47.26
230.72
47.26
47.26
130.57
47.26
47.26
47.26
291.76
47.26
47.26
47.26
130.57
291.76
47.26
47.26
47.26
208.45
291.76
47.26
47.26
47.26
208.45
130.57
47.26
47.26
47.26
130.57
291.76
47.26
47.26
47.26
130.57
291.76
47.26
47.26
47.26
208.45
291.76
47.26
193.41
100.37
426.10
2101.61
158.35
158.35
168.04
447.66
265.19
354.78
271.46
47.26
47.26
130.57
47.26
208.45
47.26
47.26
130.57
47.26
208.45
130.57
130.57
47.26
208.45
208.45
117.04
308.51
175.18
2162.03
2082.25
345.91
355.57
625.30
611.37
446.31
399.79
483.11
371.67
2007.03
1929.15
110.28
225.74
110.28
271.46
110.28
110.28
110.28
47.26
291.76
208.45
47.26
47.26
47.26
291.76
47.26
47.26
47.26
47.26
47.26
209.40
316.92
154.79
47.26
47.26
316.92
47.26
47.26
47.26
47.26
209.40
47.26
154.79
154.79
47.26
209.40
154.79
47.26
47.26
209.40
209.40
47.26
47.26
47.26
316.92
47.26
47.26
101.15
122.85
500.67
110.28
1845.84
110.28
110.28
379.94
110.28
110.28
110.28
217.80
47.26
209.40
47.26
47.26
47.26
154.79
209.40
47.26
47.26
154.79
316.92
209.40
47.26
47.26
47.26
154.79
209.40
47.26
47.26
47.26
154.79
209.40
47.26
73.14
188.27
424.83
2598.96
1983.75
531.31
2212.28
2277.07
389.00
464.59
693.30
887.36
440.34
579.61
47.26
154.79
154.79
209.40
209.40
47.26
47.26
154.79
47.26
209.40
209.40
154.79
47.26
47.26
209.40
316.92
47.26
70.52
47.26
97.66
152.70
139.13
139.13
210.69
316.96
47.26
47.26
47.26
210.69
210.69
47.26
47.26
47.26
47.26
210.69
316.96
47.26
47.26
47.26
153.53
316.96
47.26
47.26
47.26
316.96
237.83
159.68
764.67
818.60
301.79
161.62
343.48
353.17
1284.85
318.69
273.33
210.69
316.96
47.26
47.26
47.26
316.96
47.26
47.26
47.26
153.53
210.69
47.26
47.26
47.26
486.82
392.18
275.27
275.27
297.37
521.71
521.71
498.78
221.00
390.05
416.20
315.79
2157.95
466.65
466.65
469.54
233.16
219.58
265.19
216.54
851.59
243.08
2068.81
2068.81
531.56
622.32
391.01
445.28
504.68
582.06
576.24
436.07
2164.61
398.37
846.17
846.17
549.99
404.96
265.19
273.71
813.21
47.26
47.26
47.26
47.26
220.18
47.26
135.72
47.26
47.26
220.18
220.18
47.26
47.26
135.72
220.18
220.18
47.26
135.72
47.26
47.26
220.18
308.64
47.26
47.26
135.72
135.72
220.18
286.85
1157.45
2966.88
1907.87
492.52
497.18
477.38
429.98
281.43
380.88
675.35
279.93
307.76
318.81
552.81
2109.64
387.64
330.85
653.09
597.19
309.92
472.58
285.50
1052.52
520.68
441.55
2296.34
2192.83
446.42
549.55
387.69
356.68
509.93
598.39
268.10
476.39
303.47
426.24
856.81
2159.23
1056.01
575.12
704.98
616.52
608.40
558.42
347.98
261.24
237.99
424.47
395.39
341.95
425.29
1076.56
443.27
2396.93
47.26
135.72
3603.94
3631.85
109.29
70.52
327.61
378.02
85.64
1347.68
1581.51
262.41
2445.60
2327.57
216.12
389.61
47.26
188.75
233.16
2156.45
110.28
296.39
296.39
110.28
110.28
217.55
451.30
543.51
47.26
47.26
154.53
233.37
47.26
47.26
154.53
47.26
47.26
233.37
154.53
154.53
47.26
233.37
47.26
47.26
47.26
73.45
340.64
47.26
47.26
154.53
340.64
233.37
47.26
47.26
47.26
47.26
233.37
47.26
47.26
47.26
340.64
47.26
47.26
154.53
340.64
233.37
47.26
154.53
47.26
233.37
233.37
187.80
226.57
182.94
566.26
629.75
251.08
289.85
313.11
653.01
323.79
2116.55
2150.94
415.38
458.35
454.47
368.37
475.64
1969.18
725.89
450.59
299.36
281.14
455.27
485.65
1968.94
1259.21
1215.79
1904.52
508.84
419.06
2185.86
2062.43
167.05
190.30
357.81
396.57
302.23
183.71
217.83
1112.36
175.19
47.26
47.26
47.26
47.26
47.26
224.55
132.73
47.26
47.26
47.26
132.73
224.55
47.26
47.26
47.26
310.03
224.55
47.26
47.26
132.73
47.26
224.55
310.03
132.73
47.26
47.26
80.47
343.23
281.02
231.08
47.26
47.26
451.72
2010.63
258.73
281.99
47.26
132.73
224.55
47.26
47.26
132.73
