Heat demand in W
2055.86
2207.17
2356.86
2504.96
2651.49
2796.48
2939.93
3081.88
3222.34
3361.33
3498.88
3635.00
3769.70
3895.07
4018.55
4140.18
4259.97
4385.90
4510.56
4633.96
4756.13
4871.77
4985.86
5098.43
5209.49
5319.06
5427.17
5533.83
5639.06
5748.19
5832.66
5549.18
6002.59
6252.38
6274.77
6283.09
6401.43
6514.37
6383.05
6474.71
6559.86
6428.49
6658.59
7023.23
7085.29
7175.15
7241.92
7263.52
6849.20
7140.49
7544.76
7565.70
7651.08
7765.93
7829.75
7949.81
8061.95
7725.19
7794.55
8088.26
8167.99
8446.33
8396.80
8284.33
8547.35
8511.57
8507.85
8631.58
8585.91
8866.63
8811.67
8975.52
9039.93
9095.60
9150.11
9203.47
9507.41
9547.90
9573.28
9686.78
9705.16
9747.26
9602.89
9715.04
9787.33
9842.94
9898.00
9952.54
9970.90
10065.09
10066.78
10139.16
10002.56
10058.93
10115.16
10171.26
10478.93
10536.66
10594.23
10651.65
10708.92
10755.45
10801.14
10846.01
10890.08
10943.96
10997.73
11051.40
11104.97
11142.54
11178.99
11214.33
11248.59
11284.41
11319.35
11353.40
11386.59
11429.52
11472.29
11514.90
11540.40
11559.92
11371.34
11488.65
11506.16
11656.63
11033.57
11481.39
11768.07
11926.17
11991.80
11995.99
12068.18
12059.60
11938.78
11815.65
11842.93
11763.72
11711.03
11874.31
11810.62
11780.02
11744.13
11500.30
11517.68
11709.35
11688.45
11682.86
11686.72
11695.68
11703.61
11713.91
11457.31
11463.86
11428.83
11418.01
11639.97
11621.83
11558.99
11397.40
11567.68
11564.90
11577.16
11546.53
11593.94
11566.10
11306.38
11587.61
11442.49
11424.71
11259.52
11470.41
11522.39
11498.71
11696.76
11665.97
11733.43
11817.33
11832.50
11605.31
11527.48
11479.94
11467.65
11253.72
11460.12
11734.68
11754.34
11734.49
11772.83
11591.82
11807.63
11607.79
11861.98
11220.33
11439.90
11847.87
11886.05
11895.26
11904.34
11913.31
11922.15
11905.09
11685.74
11683.48
11680.64
11671.91
11913.97
11905.32
11895.76
11906.49
11917.70
11929.38
11941.52
11943.52
11945.28
11946.81
11732.63
11871.41
11980.60
11999.21
11699.79
11754.39
11989.62
12039.01
12155.53
12134.93
12265.05
12147.79
12198.12
12505.59
12513.52
