Heat demand in W
2165.08
2317.20
2467.71
2598.02
2763.79
2878.48
3053.54
3177.66
3318.73
3445.85
3583.89
3751.58
3887.00
4013.08
4118.68
4228.38
4379.69
4506.30
4631.63
4706.04
4847.07
4994.20
5108.93
5203.55
5284.03
5412.43
5507.71
5283.43
5407.48
5841.57
5933.80
6042.70
6255.51
6334.42
6448.76
6543.08
6647.04
6688.58
6827.36
6915.14
7001.21
7086.33
7138.80
7251.60
7313.44
7411.89
7490.50
7498.98
7549.90
7637.84
7385.40
7741.39
7544.61
7941.13
8068.76
8128.23
8224.63
8267.88
8352.60
8353.87
8434.37
8533.03
8676.73
8719.77
8793.28
8898.22
8972.03
9045.57
9062.53
9042.75
9127.00
9182.04
9214.72
8977.40
9001.93
9376.00
9437.72
9493.93
9546.25
9578.27
9656.08
9735.03
9797.16
9829.71
9601.12
9657.55
10025.76
10006.84
9860.47
10206.30
10269.78
10256.20
10298.90
10401.92
10525.40
10564.96
10641.40
10699.24
10739.82
10814.31
10871.69
10918.32
10917.66
10962.29
11052.56
11106.55
11160.42
11197.10
11238.39
11305.20
11341.75
11360.10
11382.08
11417.78
11481.95
11516.11
11532.30
11562.96
11634.96
11669.53
11426.20
11433.20
11410.44
11781.53
11661.16
11876.46
11740.16
11876.69
11988.64
11935.29
11935.05
11668.18
12062.63
11751.90
12134.30
12099.28
12110.62
12020.15
11997.72
11948.10
11881.02
11878.18
11812.64
11768.19
11771.06
11763.85
11742.29
11689.60
11738.93
11747.25
11754.57
11747.16
11751.37
11729.82
11725.13
11698.44
11686.86
11638.66
11631.34
11632.06
11620.46
11579.35
11594.22
11653.72
11361.15
11386.63
11700.36
11735.22
11745.82
11705.77
11719.29
11741.87
11820.10
11919.86
11902.60
11926.56
11955.30
11974.87
11994.79
11985.72
11913.63
11961.58
11962.59
11962.75
11915.64
11956.42
11985.22
11946.37
11939.70
11606.78
11631.81
11913.84
12032.51
12049.48
12030.28
12072.57
12084.31
12093.45
12086.02
12080.40
12088.95
12120.27
12120.35
12119.82
12071.40
12094.84
12103.18
12094.28
12084.47
12047.68
12105.57
12117.02
12112.49
12114.13
12101.16
12102.24
12133.94
12150.72
12121.03
12139.05
12205.14
12235.69
12251.25
12253.71
12342.33
12412.60
12199.30
12589.96
12678.70
12684.02
12733.20
12768.09
12819.38
12859.27
12869.03
12924.21
12981.87
12988.17
12660.10
12528.30
12905.71
13195.18
13253.81
13282.93
13343.81
13401.67
13461.95
13517.36
13531.07
13595.94
13629.68
13662.88
13695.55
13691.03
13730.79
13755.57
13796.10
13833.89
13780.21
13805.98
13849.27
13846.27
13860.74
13860.56
13930.44
13935.30
13653.50
14000.61
14004.98
13979.38
14050.88
14010.34
14032.30
14047.12
14053.55
14174.48
13879.53
13897.21
14164.08
14186.09
14205.97
14223.78
14336.78
14317.57
14311.74
14385.25
14400.32
14414.98
14429.23
14445.74
14462.03
14462.32
14493.84
14478.31
14513.78
14523.04
14531.75
14547.89
14564.02
14564.36
14596.13
14589.01
14633.60
14652.68
14656.13
14704.43
14738.08
14731.06
14792.25
14847.14
14887.51
14903.11
14945.48
14990.96
15010.29
15013.37
15021.56
15058.75
15094.65
15089.27
15283.70
15287.41
15296.01
15302.15
15166.74
15249.30
14897.51
15182.20
15202.81
15141.01
14814.27
14723.06
14986.41
14976.46
14992.83
15014.72
15021.26
14970.91
14956.89
14903.01
14845.38
14528.18
14797.13
14800.52
14860.59
14812.08
14767.77
14688.69
14570.83
14598.18
14580.15
14558.93
14509.59
14504.02
14576.81
14640.27
14758.38
14722.38
14652.33
14319.36
14297.74
14583.81
14552.82
14564.59
14591.06
14575.46
14570.13
14368.97
14339.90
14521.57
14520.72
14470.80
14460.49
14471.34
14462.10
14129.44
14009.47
14362.29
14373.40
14386.11
14390.74
14394.56
14380.18
14272.92
14433.90
14406.77
14402.01
14352.60
14367.54
14352.19
14319.36
14287.53
14270.72
14294.06
14268.09
14276.27
14235.02
14220.94
14222.16
14224.82
14210.32
14173.61
14185.24
14199.00
14196.27
14180.74
14132.20
14148.20
14131.46
14122.27
14096.14
14104.14
14062.72
14089.02
14052.61
14050.41
14039.72
13948.14
14009.67
14031.94
13691.94
13944.88
13882.39
13872.71
13485.91
13801.55
13432.23
13753.18
13710.53
13322.18
13639.22
13494.51
13554.71
13561.15
13568.92
13611.73
13609.36
13592.12
13609.90
13546.50
13249.15
13235.55
13209.04
13492.52
13490.81
13490.79
13484.10
13432.08
13385.96
13491.18
13497.58
13426.23
13229.64
13508.99
13454.20
13505.95
13477.78
13422.00
13489.73
13453.90
13460.11
13212.99
13216.94
13577.91
13667.49
13707.19
13697.78
13722.71
13628.08
13548.53
13621.50
13673.55
13676.26
13678.93
13648.97
13683.93
13669.43
13702.17
13718.78
13703.60
13754.17
13770.53
13772.69
13804.94
13823.09
13841.82
13817.68
13880.68
13901.11
13930.05
13945.24
13947.52
14022.70
14045.18
14067.98
14062.45
14070.85
14135.05
14156.26
14177.60
14170.43
14187.09
14203.76
14204.67
14204.55
14199.19
14179.55
14231.45
14239.92
14248.07
14241.10
14219.87
14345.59
14348.66
14351.04
14324.12
14310.16
14255.40
14130.53
14147.74
14049.69
13735.87
14060.38
14067.78
14041.56
13932.84
13975.28
13920.80
13894.84
13907.86
13881.07
13839.26
13826.84
13745.75
13713.28
13598.68
13542.76
13581.87
13587.37
13629.96
13642.63
13678.50
13674.29
13664.04
13660.93
13618.99
13667.97
13351.46
13372.24
13693.74
13720.34
13669.34
13677.66
13706.92
13722.09
13705.69
13752.86
13533.44
13542.54
13860.56
13799.04
13866.18
13847.20
13885.58
13820.42
13838.30
13868.18
13844.27
13879.06
13920.62
13933.98
13947.58
13917.96
13975.13
13989.42
14003.92
14018.64
14041.53
14036.33
14041.34
14094.82
14128.92
14144.06
14111.29
14173.99
14189.15
14204.31
14219.47
14205.82
14241.63
14229.24
14235.30
14259.98
14241.70
14261.58
14290.79
14300.91
14297.98
14324.54
14380.79
14409.32
14420.15
14382.70
14440.39
14450.19
14440.78
14442.17
14364.99
14549.05
14255.47
14576.39
14591.23
14558.14
14571.82
14539.08
14501.33
14509.19
14513.81
14458.11
14458.08
14427.61
14369.33
14288.64
14213.90
14174.31
14138.39
14065.78
14011.52
14005.47
14002.79
13959.60
13914.54
13879.64
13893.63
13949.71
13980.66
14014.79
13983.13
13975.20
13967.31
13911.31
13899.14
13896.93
13568.60
13826.00
14081.87
13820.23
13833.86
14200.18
14196.15
14183.45
14204.43
14297.08
14341.40
14527.61
14537.75
14567.09
14571.05
14583.84
14624.65
14560.69
14562.29
14601.88
14593.63
14613.90
14654.41
14705.02
14737.28
14741.32
14747.49
14820.62
14838.12
14871.91
14882.70
14891.97
14925.35
14954.24
14981.19
14986.05
15057.46
15081.20
15080.97
15050.06
15046.35
15070.07
15097.85
15126.30
15155.39
15156.08
15175.29
15262.31
15302.89
15344.57
15347.27
15339.37
15407.94
15428.66
15427.91
15377.60
15382.61
15375.91
15268.96
15258.63
15325.83
15334.53
15276.55
15258.68
15081.36
15238.40
15207.89
15263.11
15188.83
15188.53
15188.62
15176.54
15121.60
15151.71
15139.42
15155.68
15140.71
15148.12
15165.87
15154.21
15104.42
15004.79
15000.89
14994.16
14973.89
14944.98
14898.35
14882.44
14878.50
14904.52
14870.92
14878.36
14894.50
14557.81
14880.83
14901.55
14936.82
14996.18
15015.75
15076.33
15062.05
14923.97
15020.53
14687.17
14681.51
14942.47
14918.98
14942.45
14911.80
14893.86
14894.62
14896.35
14916.97
14613.69
14914.77
14840.79
14843.09
14887.52
14920.29
14975.88
14975.33
14880.40
15022.02
15028.89
15036.08
15043.58
15010.07
15037.41
15018.17
15029.88
15028.28
14995.77
14993.57
15021.92
15024.91
15012.34
15000.53
15003.77
15032.61
15015.05
15028.63
15026.43
14990.67
14969.35
15009.74
15003.70
14978.96
14969.32
14944.18
14910.12
14751.93
14432.40
14633.27
14863.48
14865.55
14846.73
14898.93
14940.63
14913.40
14830.32
14908.88
14876.37
14856.72
14797.18
14539.06
14819.51
14785.31
14702.48
14690.78
14745.13
14695.60
14714.26
14529.81
14623.43
14603.85
14238.89
14245.81
14527.93
14462.09
14427.97
14403.66
14317.85
14285.39
14336.41
14288.15
14320.47
14303.64
14234.23
13985.82
14177.93
14266.04
14214.74
14224.72
14252.18
14218.58
14265.56
14295.61
14291.96
14252.14
14257.97
14258.12
14225.23
14125.84
14233.03
13923.47
14375.53
14356.35
13696.16
13677.98
14254.66
14267.01
14191.37
14202.28
14258.66
14026.06
13954.85
14184.20
13813.08
13831.29
14201.01
14151.30
14250.27
14201.69
14189.09
13845.18
14240.11
14208.70
14210.31
14245.17
14247.39
14228.07
14186.14
14169.06
14256.43
14256.28
14237.08
14222.79
14255.48
14255.36
14236.17
14254.96
14254.84
14224.30
14240.76
14243.50
14265.46
14232.95
14266.33
14266.88
14267.42
14260.97
14216.30
14268.57
14344.48
14324.37
14289.85
14306.97
14337.98
14311.97
14291.61
14269.28
14218.46
14249.99
14231.25
14209.00
14132.12
14160.69
14135.98
14090.93
14030.61
14047.03
14078.13
14058.11
14076.92
14028.46
13974.68
13905.91
13874.09
13874.29
13777.88
13798.27
13866.77
13847.02
13832.32
13747.65
13803.93
13457.15
13473.25
13837.90
13854.85
13817.15
13813.68
13793.12
13535.15
13743.47
13800.97
13820.99
13826.69
13827.09
13837.84
13585.47
13715.81
13744.64
13621.23
13855.58
13879.79
13564.72
13587.97
13919.44
13906.63
13880.09
13866.14
13884.89
13907.14
13894.44
13736.77
13905.90
13949.37
13956.16
13963.28
13970.71
13978.46
13949.71
13968.51
13986.27
13988.92
13988.88
13973.45
13956.58
13987.20
13986.36
13985.33
13937.41
13950.84
13985.81
13989.67
13978.50
13997.75
13965.26
13948.67
13978.46
13991.99
13998.22
13994.86
13954.98
13968.80
13974.51
14022.05
14024.22
13984.71
13707.07
14011.68
14007.18
14113.71
14082.12
14048.31
14060.88
14040.93
14014.89
14015.88
13969.60
13985.40
13986.52
13988.23
13990.55
13946.76
13953.51
13976.38
13967.67
13943.48
