Electricity demand in W
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
113.04
2355.08
1231.11
130.49
235.45
497.50
447.44
381.25
1644.15
1662.83
1647.93
2812.02
1719.97
206.17
256.01
224.86
256.01
461.47
3234.15
2260.20
338.49
842.10
795.37
313.25
352.19
300.72
211.27
2769.47
2772.59
1687.54
1555.16
128.62
395.26
1371.28
307.34
618.83
1069.17
1027.11
1743.58
636.68
1564.02
1511.67
1482.77
1482.77
1482.77
1482.77
66.32
166.64
346.89
25.51
25.51
105.25
1270.04
1231.11
107.13
107.13
107.13
107.13
307.78
107.13
407.94
346.89
1441.96
1441.96
1441.96
1441.96
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
105.76
150.74
1400.19
900.04
938.98
323.06
3899.11
1590.86
548.64
291.66
299.45
423.13
241.90
195.17
646.15
1441.96
1441.96
1441.96
1441.96
25.51
97.98
97.98
97.98
1319.17
1190.30
66.32
66.32
66.32
66.32
66.32
66.32
66.32
1441.96
1441.96
1441.96
1441.96
25.51
25.51
131.00
1190.30
66.32
66.32
66.32
166.04
124.72
285.40
1784.38
506.96
1598.14
1705.14
2768.97
1644.99
1408.91
1506.25
383.78
393.31
263.31
153.85
150.23
1322.81
1441.75
1651.49
1682.64
2896.41
1716.17
220.32
196.96
336.22
218.68
1306.98
134.53
1324.55
25.51
3613.26
2431.01
183.05
107.13
107.13
107.13
107.13
107.13
207.45
1441.96
1441.96
1441.96
1441.96
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
1215.54
498.35
25.51
25.51
1719.60
1480.58
341.02
294.30
490.93
481.74
284.36
1534.77
1696.28
205.83
283.70
197.53
195.59
148.86
280.34
491.73
1577.07
1563.44
1630.26
1630.26
206.52
276.06
2582.60
1387.13
263.15
1369.44
258.98
249.25
338.67
262.40
607.46
1662.23
1741.98
2852.80
2154.94
733.03
212.33
286.93
303.76
1414.11
653.17
661.28
665.17
1683.31
2069.18
1106.98
554.97
849.17
1858.01
1745.87
1740.03
2794.39
1464.22
698.26
1863.55
1456.12
519.04
557.97
336.31
485.30
350.01
1362.32
1699.38
1638.52
1482.77
1482.77
1482.77
66.32
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
48.87
3036.39
3137.17
326.24
1113.82
1090.46
107.13
107.13
207.45
488.02
1441.96
1441.96
1441.96
1441.96
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
100.93
155.44
357.92
383.22
1633.30
1662.43
1685.79
1001.14
985.56
480.92
816.19
802.56
450.43
1858.13
1870.19
3103.19
3336.39
452.43
496.03
386.16
1680.55
319.97
301.81
488.93
259.05
1601.78
228.61
223.94
1584.00
1574.27
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
113.87
1261.54
362.81
1525.73
318.55
1300.50
231.72
220.82
209.14
66.32
66.32
1441.96
1441.96
1441.96
1441.96
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
33.29
1213.66
1198.08
74.10
66.32
66.32
66.32
66.32
66.32
66.32
25.51
25.51
25.51
1190.30
1453.05
1528.97
210.31
196.68
1206.72
181.11
264.31
486.37
1649.08
1933.54
1635.53
1612.16
315.06
1550.98
2636.02
375.61
311.88
327.12
107.13
107.13
207.45
107.13
387.70
2606.75
1482.77
1482.77
25.51
25.51
25.51
25.51
25.51
25.51
25.51
64.44
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
146.21
122.85
2570.12
2622.78
299.96
2181.97
872.60
325.17
980.62
1066.28
671.28
1640.54
2490.67
2451.73
1597.61
163.73
1250.65
917.35
2062.77
1256.42
199.51
768.15
1914.43
299.84
1091.75
1930.09
85.69
1461.33
1484.70
1461.33
1514.97
729.56
729.56
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
1297.98
1223.49
1283.74
1426.30
327.19
101.36
140.30
179.23
210.38
66.32
220.19
282.49
177.36
1404.96
1487.17
25.51
25.51
25.51
25.51
76.12
1367.38
2463.04
107.13
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
1266.22
1305.16
204.54
1438.30
1570.06
1716.38
537.77
586.25
107.13
66.32
66.32
166.64
1441.96
1532.84
1513.81
1527.44
97.36
110.99
110.99
175.98
1299.96
1400.20
66.32
66.32
66.32
66.32
166.64
66.32
346.89
25.51
25.51
25.51
25.51
25.51
1337.97
191.56
1320.73
379.76
437.72
252.70
1599.45
662.18
746.93
1661.87
872.33
1704.09
1950.40
1856.77
1711.27
1664.02
1701.01
1159.81
1144.24
1163.26
1178.84
1423.80
357.38
463.54
2795.21
1707.37
64.44
95.59
1703.10
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
25.51
