Internal gains in W
155.60
155.60
155.60
190.11
155.60
213.29
155.60
190.11
190.11
213.29
213.29
155.60
155.60
155.60
190.11
213.29
155.60
155.60
155.60
247.81
213.29
155.60
155.60
190.11
247.81
213.29
237.83
852.94
813.88
206.63
236.91
234.09
36.39
70.91
36.39
36.39
15.60
107.81
15.60
15.60
15.60
15.60
73.29
15.60
50.11
15.60
15.60
143.29
188.70
161.87
764.84
230.91
725.14
128.91
36.39
70.91
36.39
94.09
73.29
206.59
190.71
145.15
15.60
73.29
73.29
15.60
15.60
15.60
120.11
273.81
231.23
241.31
290.95
834.84
886.24
286.05
268.41
268.91
275.21
317.79
273.65
241.15
239.75
292.92
830.26
824.08
237.99
374.30
745.33
208.39
199.57
333.62
361.84
277.55
155.60
190.11
155.60
155.60
187.35
155.60
155.60
155.60
241.85
241.85
155.60
155.60
155.60
187.35
210.10
155.60
155.60
187.35
210.10
210.10
155.60
155.60
187.35
210.10
155.60
170.71
701.51
748.38
848.99
216.26
499.83
176.39
508.47
331.49
201.59
358.09
413.40
962.09
277.19
805.91
36.39
36.39
68.14
90.90
36.39
36.39
68.14
15.60
70.10
101.85
15.60
15.60
15.60
101.85
15.60
15.60
15.60
47.35
15.60
70.10
15.60
47.35
15.60
70.10
70.10
47.35
15.60
85.60
149.05
164.17
859.08
827.32
260.30
215.20
215.20
315.58
315.75
299.15
179.36
15.60
70.10
47.35
15.60
15.60
15.60
70.10
241.85
155.60
155.60
155.60
241.85
187.35
155.60
249.81
283.63
918.24
883.13
370.87
165.68
155.60
212.86
155.60
155.60
155.60
186.13
212.86
212.86
155.60
155.60
155.60
243.39
186.13
155.60
155.60
155.60
243.39
155.60
155.60
186.13
186.13
212.86
212.86
155.60
155.60
243.39
243.39
155.60
155.60
186.13
243.39
142.86
128.94
647.47
46.13
15.60
72.86
46.13
46.13
15.60
15.60
72.86
46.13
15.60
85.60
776.01
1097.11
470.81
36.39
36.39
93.65
93.65
66.93
36.39
15.60
72.86
15.60
15.60
15.60
15.60
72.86
46.13
46.13
15.60
15.60
186.17
208.58
198.91
259.38
285.93
338.44
259.47
290.34
851.65
239.15
266.18
366.71
285.86
413.35
423.52
436.71
464.47
278.47
865.29
861.30
393.40
382.63
374.71
364.63
176.39
233.65
264.19
155.60
155.60
155.60
155.60
155.60
155.60
184.90
155.60
203.65
155.60
155.60
155.60
155.60
155.60
184.90
155.60
203.65
155.60
155.60
184.90
155.60
155.60
232.95
184.90
155.60
155.60
203.65
203.65
155.60
155.60
184.90
203.65
206.94
214.32
299.99
15.60
44.90
63.65
85.60
369.04
198.87
831.75
273.20
204.66
234.90
750.12
817.40
218.70
170.65
149.85
79.85
15.60
63.65
63.65
114.90
170.65
743.38
218.70
193.51
65.69
36.39
36.39
36.39
113.75
15.60
15.60
15.60
63.65
63.65
15.60
44.90
15.60
63.65
172.71
767.32
777.40
239.18
293.54
267.73
214.49
229.61
224.57
582.30
616.83
253.91
231.49
299.15
291.56
248.47
242.17
835.70
1028.97
366.64
344.72
320.78
312.79
287.44
295.55
475.58
155.60
177.01
155.60
216.14
155.60
155.60
187.30
216.14
216.14
155.60
187.30
155.60
216.14
216.14
187.30
155.60
155.60
216.14
187.30
155.60
155.60
155.60
216.14
155.60
155.60
155.60
187.30
155.60
216.14
155.60
212.50
205.99
215.82
379.92
259.12
212.84
840.35
251.96
243.14
256.88
894.90
248.56
876.07
214.55
231.14
933.30
249.54
499.65
342.88
277.95
265.35
204.81
214.89
246.60
214.89
336.11
893.02
904.26
940.17
400.92
395.88
390.83
397.34
478.70
554.03
347.36
364.75
537.44
942.69
412.50
506.30
400.95
444.25
542.20
409.73
470.27
452.00
918.79
916.48
251.86
96.93
36.39
68.10
36.39
227.51
379.90
247.84
155.60
155.60
155.60
216.14
155.60
187.30
155.60
155.60
216.14
155.60
155.60
183.09
155.60
155.60
155.60
236.28
155.60
155.60
155.60
183.09
236.28
155.60
155.60
155.60
208.79
236.28
155.60
155.60
155.60
208.79
183.09
155.60
155.60
155.60
183.09
236.28
155.60
155.60
155.60
183.09
236.28
15.60
15.60
15.60
68.79
96.28
85.60
250.59
190.12
303.44
863.80
207.64
137.64
143.94
234.72
87.51
117.08
89.58
15.60
15.60
43.09
15.60
68.79
15.60
85.60
113.09
15.60
68.79
43.09
43.09
15.60
68.79
138.79
200.95
298.74
235.02
862.40
862.12
288.88
272.22
395.97
409.86
354.14
323.91
351.40
259.51
662.32
636.62
36.39
144.50
36.39
89.58
36.39
176.39
176.39
155.60
236.28
208.79
155.60
155.60
155.60
236.28
155.60
155.60
155.60
155.60
155.60
209.10
244.59
191.08
155.60
155.60
244.59
155.60
155.60
155.60
155.60
209.10
155.60
191.08
191.08
155.60
209.10
191.08
155.60
155.60
209.10
209.10
155.60
155.60
155.60
244.59
155.60
155.60
190.62
204.73
364.02
36.39
609.13
36.39
36.39
125.38
36.39
36.39
36.39
71.87
15.60
69.10
15.60
15.60
15.60
51.08
69.10
15.60
15.60
51.08
104.59
69.10
15.60
15.60
15.60
51.08
69.10
15.60
15.60
15.60
51.08
69.10
85.60
168.48
243.31
345.20
1079.90
834.83
411.72
954.28
982.86
357.56
406.69
471.38
472.86
341.10
309.74
15.60
51.08
51.08
69.10
69.10
15.60
155.60
191.08
155.60
209.10
209.10
191.08
155.60
155.60
209.10
244.59
155.60
170.71
155.60
188.35
224.13
215.31
215.31
209.53
244.60
155.60
155.60
155.60
209.53
209.53
155.60
155.60
155.60
155.60
209.53
244.60
155.60
155.60
155.60
190.66
244.60
155.60
155.60
155.60
244.60
227.17
228.67
413.43
414.48
