Koordinatensystem : Lambert konform konisch
Rechtswert        : 4250500 Meter
Hochwert          : 2702500 Meter
Hoehenlage        : 134 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Winter
Bezugszeitraum    : 2031-2060
Datenbasis 1      : Beobachtungsdaten Zeitraum 1995-2012
Datenbasis 2      : Klimasimulationen Zeitraum 1971-2000 (Basis RCP-historical / CORDEX-Europa Laeufe)
Datenbasis 3      : Klimasimulationen Zeitraum 2031-2060 (Basis RCP-4.5 und RCP-8.5 / CORDEX-Europa Laeufe)

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
*** 
4250500 2702500  1  1  1  -2.0 1014 234  4.7 5  2.8  82    0    0 226 -268  3
4250500 2702500  1  1  2  -4.0 1014 238  4.8 6  2.4  85    0    0 224 -267  3
4250500 2702500  1  1  3  -5.5 1015 244  5.0 7  2.2  88    0    0 221 -266  3
4250500 2702500  1  1  4  -4.8 1014 252  5.2 7  2.3  88    0    0 225 -264  3
4250500 2702500  1  1  5  -4.1 1014 260  5.3 8  2.4  88    0    0 231 -263  3
4250500 2702500  1  1  6  -3.0 1014 272  4.9 8  2.6  89    0    0 234 -262  3
4250500 2702500  1  1  7  -2.7 1014 280  5.4 8  2.7  87    0    0 236 -261  3
4250500 2702500  1  1  8  -2.2 1014 282  4.2 8  2.8  90    0    0 237 -259  3
4250500 2702500  1  1  9  -1.8 1015 283  3.6 8  3.0  92    2   13 238 -258  3
4250500 2702500  1  1 10  -1.1 1016 289  3.6 8  3.1  92   15   62 239 -258  3
4250500 2702500  1  1 11  -0.5 1016 291  3.9 6  3.3  91    5   86 236 -259  3
4250500 2702500  1  1 12  -0.2 1016 318  3.5 7  3.3  89    0   69 238 -263  3
4250500 2702500  1  1 13   0.2 1017 348  4.1 7  3.3  86    0   69 247 -267  3
4250500 2702500  1  1 14   0.5 1016 265  3.7 6  3.3  85    0   54 248 -270  3
4250500 2702500  1  1 15   0.7 1016 235  4.5 7  3.3  85    0   42 249 -271  3
4250500 2702500  1  1 16   1.1 1015 279  5.6 8  3.4  85    0   16 254 -269  3
4250500 2702500  1  1 17   1.2 1015 212  6.5 8  3.5  84    0    0 256 -262  3
4250500 2702500  1  1 18   1.5 1015 271  6.9 8  3.5  83    0    0 256 -255  3
4250500 2702500  1  1 19   1.2 1014 259  7.1 8  3.4  82    0    0 255 -257  3
4250500 2702500  1  1 20   0.7 1014 287  6.9 8  3.3  82    0    0 254 -264  3
4250500 2702500  1  1 21   0.6 1013 254  9.2 8  3.3  82    0    0 253 -270  3
4250500 2702500  1  1 22   0.7 1012 262  9.6 8  3.2  82    0    0 254 -275  3
4250500 2702500  1  1 23   0.6 1012 257  9.8 8  3.2  81    0    0 254 -279  3
4250500 2702500  1  1 24   0.7 1011 255 10.6 8  3.2  80    0    0 254 -280  3
4250500 2702500  1  2  1   0.5 1010 253  7.9 8  3.2  80    0    0 254 -280  3
4250500 2702500  1  2  2   0.6 1009 257  9.2 8  3.2  82    0    0 255 -279  3
